,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_LARPUK11_NAME,OBS_VALUE
20288,2001,E02000139,2001 super output areas - middle layer,305,Not living in a couple: Divorced,360
20289,2001,E02000139,2001 super output areas - middle layer,305,Not living in a couple: Widowed,363
20290,2001,E02000140,2001 super output areas - middle layer,305,All categories: Living arrangements,5724
20291,2001,E02000140,2001 super output areas - middle layer,305,Living in a couple,3111
20292,2001,E02000140,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2532
20293,2001,E02000140,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,579
20294,2001,E02000140,2001 super output areas - middle layer,305,Not living in a couple,2613
20295,2001,E02000140,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1385
20296,2001,E02000140,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,24
20297,2001,E02000140,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),160
20298,2001,E02000140,2001 super output areas - middle layer,305,Not living in a couple: Divorced,409
20299,2001,E02000140,2001 super output areas - middle layer,305,Not living in a couple: Widowed,635
20300,2001,E02000141,2001 super output areas - middle layer,305,All categories: Living arrangements,5715
20301,2001,E02000141,2001 super output areas - middle layer,305,Living in a couple,2992
20302,2001,E02000141,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2274
20303,2001,E02000141,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,718
20304,2001,E02000141,2001 super output areas - middle layer,305,Not living in a couple,2723
20305,2001,E02000141,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1714
20306,2001,E02000141,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,134
20307,2001,E02000141,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),137
20308,2001,E02000141,2001 super output areas - middle layer,305,Not living in a couple: Divorced,401
20309,2001,E02000141,2001 super output areas - middle layer,305,Not living in a couple: Widowed,337
20310,2001,E02000142,2001 super output areas - middle layer,305,All categories: Living arrangements,5941
20311,2001,E02000142,2001 super output areas - middle layer,305,Living in a couple,3756
20312,2001,E02000142,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3114
20313,2001,E02000142,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,642
20314,2001,E02000142,2001 super output areas - middle layer,305,Not living in a couple,2185
20315,2001,E02000142,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1340
20316,2001,E02000142,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,48
20317,2001,E02000142,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),108
20318,2001,E02000142,2001 super output areas - middle layer,305,Not living in a couple: Divorced,288
20319,2001,E02000142,2001 super output areas - middle layer,305,Not living in a couple: Widowed,401
20320,2001,E02000143,2001 super output areas - middle layer,305,All categories: Living arrangements,5700
20321,2001,E02000143,2001 super output areas - middle layer,305,Living in a couple,3578
20322,2001,E02000143,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3028
20323,2001,E02000143,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,550
20324,2001,E02000143,2001 super output areas - middle layer,305,Not living in a couple,2122
20325,2001,E02000143,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1299
20326,2001,E02000143,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,44
20327,2001,E02000143,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),96
20328,2001,E02000143,2001 super output areas - middle layer,305,Not living in a couple: Divorced,277
20329,2001,E02000143,2001 super output areas - middle layer,305,Not living in a couple: Widowed,406
20330,2001,E02000144,2001 super output areas - middle layer,305,All categories: Living arrangements,6155
20331,2001,E02000144,2001 super output areas - middle layer,305,Living in a couple,3658
20332,2001,E02000144,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2938
20333,2001,E02000144,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,720
20334,2001,E02000144,2001 super output areas - middle layer,305,Not living in a couple,2497
20335,2001,E02000144,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1604
20336,2001,E02000144,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,40
20337,2001,E02000144,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),111
20338,2001,E02000144,2001 super output areas - middle layer,305,Not living in a couple: Divorced,355
20339,2001,E02000144,2001 super output areas - middle layer,305,Not living in a couple: Widowed,387
20340,2001,E02000145,2001 super output areas - middle layer,305,All categories: Living arrangements,5686
20341,2001,E02000145,2001 super output areas - middle layer,305,Living in a couple,3158
20342,2001,E02000145,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2428
20343,2001,E02000145,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,730
20344,2001,E02000145,2001 super output areas - middle layer,305,Not living in a couple,2528
20345,2001,E02000145,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1383
20346,2001,E02000145,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,46
20347,2001,E02000145,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),165
20348,2001,E02000145,2001 super output areas - middle layer,305,Not living in a couple: Divorced,423
20349,2001,E02000145,2001 super output areas - middle layer,305,Not living in a couple: Widowed,511
20350,2001,E02000146,2001 super output areas - middle layer,305,All categories: Living arrangements,5973
20351,2001,E02000146,2001 super output areas - middle layer,305,Living in a couple,3596
20352,2001,E02000146,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2840
20353,2001,E02000146,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,756
20354,2001,E02000146,2001 super output areas - middle layer,305,Not living in a couple,2377
20355,2001,E02000146,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1370
20356,2001,E02000146,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,38
20357,2001,E02000146,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),114
20358,2001,E02000146,2001 super output areas - middle layer,305,Not living in a couple: Divorced,385
20359,2001,E02000146,2001 super output areas - middle layer,305,Not living in a couple: Widowed,470
20360,2001,E02000147,2001 super output areas - middle layer,305,All categories: Living arrangements,6091
20361,2001,E02000147,2001 super output areas - middle layer,305,Living in a couple,4056
20362,2001,E02000147,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3670
20363,2001,E02000147,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,386
20364,2001,E02000147,2001 super output areas - middle layer,305,Not living in a couple,2035
20365,2001,E02000147,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1210
20366,2001,E02000147,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,43
20367,2001,E02000147,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),69
20368,2001,E02000147,2001 super output areas - middle layer,305,Not living in a couple: Divorced,206
20369,2001,E02000147,2001 super output areas - middle layer,305,Not living in a couple: Widowed,507
20370,2001,E02000148,2001 super output areas - middle layer,305,All categories: Living arrangements,4886
20371,2001,E02000148,2001 super output areas - middle layer,305,Living in a couple,3300
20372,2001,E02000148,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3018
20373,2001,E02000148,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,282
20374,2001,E02000148,2001 super output areas - middle layer,305,Not living in a couple,1586
20375,2001,E02000148,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),921
20376,2001,E02000148,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,51
20377,2001,E02000148,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),75
20378,2001,E02000148,2001 super output areas - middle layer,305,Not living in a couple: Divorced,170
20379,2001,E02000148,2001 super output areas - middle layer,305,Not living in a couple: Widowed,369
20380,2001,E02000149,2001 super output areas - middle layer,305,All categories: Living arrangements,5855
20381,2001,E02000149,2001 super output areas - middle layer,305,Living in a couple,3560
20382,2001,E02000149,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2904
20383,2001,E02000149,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,656
20384,2001,E02000149,2001 super output areas - middle layer,305,Not living in a couple,2295
20385,2001,E02000149,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1274
20386,2001,E02000149,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,34
20387,2001,E02000149,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),127
20388,2001,E02000149,2001 super output areas - middle layer,305,Not living in a couple: Divorced,338
20389,2001,E02000149,2001 super output areas - middle layer,305,Not living in a couple: Widowed,522
20390,2001,E02000150,2001 super output areas - middle layer,305,All categories: Living arrangements,5556
20391,2001,E02000150,2001 super output areas - middle layer,305,Living in a couple,3732
20392,2001,E02000150,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3384
20393,2001,E02000150,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,348
20394,2001,E02000150,2001 super output areas - middle layer,305,Not living in a couple,1824
20395,2001,E02000150,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1084
20396,2001,E02000150,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,34
20397,2001,E02000150,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),72
20398,2001,E02000150,2001 super output areas - middle layer,305,Not living in a couple: Divorced,238
20399,2001,E02000150,2001 super output areas - middle layer,305,Not living in a couple: Widowed,396
20400,2001,E02000151,2001 super output areas - middle layer,305,All categories: Living arrangements,5989
20401,2001,E02000151,2001 super output areas - middle layer,305,Living in a couple,4208
20402,2001,E02000151,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3848
20403,2001,E02000151,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,360
20404,2001,E02000151,2001 super output areas - middle layer,305,Not living in a couple,1781
20405,2001,E02000151,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1028
20406,2001,E02000151,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,64
20407,2001,E02000151,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),62
20408,2001,E02000151,2001 super output areas - middle layer,305,Not living in a couple: Divorced,198
20409,2001,E02000151,2001 super output areas - middle layer,305,Not living in a couple: Widowed,429
20410,2001,E02000152,2001 super output areas - middle layer,305,All categories: Living arrangements,4795
20411,2001,E02000152,2001 super output areas - middle layer,305,Living in a couple,2692
20412,2001,E02000152,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2242
20413,2001,E02000152,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,450
20414,2001,E02000152,2001 super output areas - middle layer,305,Not living in a couple,2103
20415,2001,E02000152,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1166
20416,2001,E02000152,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,42
20417,2001,E02000152,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),95
20418,2001,E02000152,2001 super output areas - middle layer,305,Not living in a couple: Divorced,339
20419,2001,E02000152,2001 super output areas - middle layer,305,Not living in a couple: Widowed,461
20420,2001,E02000153,2001 super output areas - middle layer,305,All categories: Living arrangements,5697
20421,2001,E02000153,2001 super output areas - middle layer,305,Living in a couple,3856
20422,2001,E02000153,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3494
20423,2001,E02000153,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,362
20424,2001,E02000153,2001 super output areas - middle layer,305,Not living in a couple,1841
20425,2001,E02000153,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1072
20426,2001,E02000153,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,31
20427,2001,E02000153,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),76
20428,2001,E02000153,2001 super output areas - middle layer,305,Not living in a couple: Divorced,212
20429,2001,E02000153,2001 super output areas - middle layer,305,Not living in a couple: Widowed,450
20430,2001,E02000154,2001 super output areas - middle layer,305,All categories: Living arrangements,5858
20431,2001,E02000154,2001 super output areas - middle layer,305,Living in a couple,3864
20432,2001,E02000154,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3378
20433,2001,E02000154,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,486
20434,2001,E02000154,2001 super output areas - middle layer,305,Not living in a couple,1994
20435,2001,E02000154,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1190
20436,2001,E02000154,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,32
20437,2001,E02000154,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),86
20438,2001,E02000154,2001 super output areas - middle layer,305,Not living in a couple: Divorced,270
20439,2001,E02000154,2001 super output areas - middle layer,305,Not living in a couple: Widowed,416
20440,2001,E02000155,2001 super output areas - middle layer,305,All categories: Living arrangements,5773
20441,2001,E02000155,2001 super output areas - middle layer,305,Living in a couple,3730
20442,2001,E02000155,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3266
20443,2001,E02000155,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,464
20444,2001,E02000155,2001 super output areas - middle layer,305,Not living in a couple,2043
20445,2001,E02000155,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1124
20446,2001,E02000155,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,32
20447,2001,E02000155,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),118
20448,2001,E02000155,2001 super output areas - middle layer,305,Not living in a couple: Divorced,265
20449,2001,E02000155,2001 super output areas - middle layer,305,Not living in a couple: Widowed,504
20450,2001,E02000156,2001 super output areas - middle layer,305,All categories: Living arrangements,9165
20451,2001,E02000156,2001 super output areas - middle layer,305,Living in a couple,6034
20452,2001,E02000156,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,5534
20453,2001,E02000156,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,500
20454,2001,E02000156,2001 super output areas - middle layer,305,Not living in a couple,3131
20455,2001,E02000156,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1767
20456,2001,E02000156,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,55
20457,2001,E02000156,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),125
20458,2001,E02000156,2001 super output areas - middle layer,305,Not living in a couple: Divorced,336
20459,2001,E02000156,2001 super output areas - middle layer,305,Not living in a couple: Widowed,848
20460,2001,E02000157,2001 super output areas - middle layer,305,All categories: Living arrangements,6380
20461,2001,E02000157,2001 super output areas - middle layer,305,Living in a couple,4318
20462,2001,E02000157,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3974
20463,2001,E02000157,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,344
20464,2001,E02000157,2001 super output areas - middle layer,305,Not living in a couple,2062
20465,2001,E02000157,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1130
20466,2001,E02000157,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,35
20467,2001,E02000157,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),83
20468,2001,E02000157,2001 super output areas - middle layer,305,Not living in a couple: Divorced,243
20469,2001,E02000157,2001 super output areas - middle layer,305,Not living in a couple: Widowed,571
20470,2001,E02000158,2001 super output areas - middle layer,305,All categories: Living arrangements,5925
20471,2001,E02000158,2001 super output areas - middle layer,305,Living in a couple,3855
20472,2001,E02000158,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3392
20473,2001,E02000158,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,463
20474,2001,E02000158,2001 super output areas - middle layer,305,Not living in a couple,2070
20475,2001,E02000158,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1209
20476,2001,E02000158,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,37
20477,2001,E02000158,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),129
20478,2001,E02000158,2001 super output areas - middle layer,305,Not living in a couple: Divorced,295
20479,2001,E02000158,2001 super output areas - middle layer,305,Not living in a couple: Widowed,400
20480,2001,E02000159,2001 super output areas - middle layer,305,All categories: Living arrangements,5239
20481,2001,E02000159,2001 super output areas - middle layer,305,Living in a couple,3570
20482,2001,E02000159,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3212
20483,2001,E02000159,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,358
20484,2001,E02000159,2001 super output areas - middle layer,305,Not living in a couple,1669
20485,2001,E02000159,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),979
20486,2001,E02000159,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,40
20487,2001,E02000159,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),67
20488,2001,E02000159,2001 super output areas - middle layer,305,Not living in a couple: Divorced,177
20489,2001,E02000159,2001 super output areas - middle layer,305,Not living in a couple: Widowed,406
20490,2001,E02000160,2001 super output areas - middle layer,305,All categories: Living arrangements,5735
20491,2001,E02000160,2001 super output areas - middle layer,305,Living in a couple,3858
20492,2001,E02000160,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3470
20493,2001,E02000160,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,388
20494,2001,E02000160,2001 super output areas - middle layer,305,Not living in a couple,1877
20495,2001,E02000160,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1106
20496,2001,E02000160,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,46
20497,2001,E02000160,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),74
20498,2001,E02000160,2001 super output areas - middle layer,305,Not living in a couple: Divorced,229
20499,2001,E02000160,2001 super output areas - middle layer,305,Not living in a couple: Widowed,422
20500,2001,E02000161,2001 super output areas - middle layer,305,All categories: Living arrangements,6290
20501,2001,E02000161,2001 super output areas - middle layer,305,Living in a couple,4366
20502,2001,E02000161,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3952
20503,2001,E02000161,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,414
20504,2001,E02000161,2001 super output areas - middle layer,305,Not living in a couple,1924
20505,2001,E02000161,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1160
20506,2001,E02000161,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,27
20507,2001,E02000161,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),86
20508,2001,E02000161,2001 super output areas - middle layer,305,Not living in a couple: Divorced,234
20509,2001,E02000161,2001 super output areas - middle layer,305,Not living in a couple: Widowed,417
20510,2001,E02000162,2001 super output areas - middle layer,305,All categories: Living arrangements,5091
20511,2001,E02000162,2001 super output areas - middle layer,305,Living in a couple,3154
20512,2001,E02000162,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2760
20513,2001,E02000162,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,394
20514,2001,E02000162,2001 super output areas - middle layer,305,Not living in a couple,1937
20515,2001,E02000162,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1014
20516,2001,E02000162,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,47
20517,2001,E02000162,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),90
20518,2001,E02000162,2001 super output areas - middle layer,305,Not living in a couple: Divorced,286
20519,2001,E02000162,2001 super output areas - middle layer,305,Not living in a couple: Widowed,500
20520,2001,E02000163,2001 super output areas - middle layer,305,All categories: Living arrangements,6114
20521,2001,E02000163,2001 super output areas - middle layer,305,Living in a couple,4122
20522,2001,E02000163,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3626
20523,2001,E02000163,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,496
20524,2001,E02000163,2001 super output areas - middle layer,305,Not living in a couple,1992
20525,2001,E02000163,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1132
20526,2001,E02000163,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,39
20527,2001,E02000163,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),73
20528,2001,E02000163,2001 super output areas - middle layer,305,Not living in a couple: Divorced,284
20529,2001,E02000163,2001 super output areas - middle layer,305,Not living in a couple: Widowed,464
20530,2001,E02000164,2001 super output areas - middle layer,305,All categories: Living arrangements,5019
20531,2001,E02000164,2001 super output areas - middle layer,305,Living in a couple,3356
20532,2001,E02000164,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2982
20533,2001,E02000164,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,374
20534,2001,E02000164,2001 super output areas - middle layer,305,Not living in a couple,1663
20535,2001,E02000164,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),972
20536,2001,E02000164,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,43
20537,2001,E02000164,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),76
20538,2001,E02000164,2001 super output areas - middle layer,305,Not living in a couple: Divorced,220
20539,2001,E02000164,2001 super output areas - middle layer,305,Not living in a couple: Widowed,352
20540,2001,E02000165,2001 super output areas - middle layer,305,All categories: Living arrangements,5534
20541,2001,E02000165,2001 super output areas - middle layer,305,Living in a couple,3680
20542,2001,E02000165,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3210
20543,2001,E02000165,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,470
20544,2001,E02000165,2001 super output areas - middle layer,305,Not living in a couple,1854
20545,2001,E02000165,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1237
20546,2001,E02000165,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,36
20547,2001,E02000165,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),97
20548,2001,E02000165,2001 super output areas - middle layer,305,Not living in a couple: Divorced,263
20549,2001,E02000165,2001 super output areas - middle layer,305,Not living in a couple: Widowed,221
20550,2001,E02000194,2001 super output areas - middle layer,305,All categories: Living arrangements,5926
20551,2001,E02000194,2001 super output areas - middle layer,305,Living in a couple,2732
20552,2001,E02000194,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,1960
20553,2001,E02000194,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,772
20554,2001,E02000194,2001 super output areas - middle layer,305,Not living in a couple,3194
20555,2001,E02000194,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),2105
20556,2001,E02000194,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,83
20557,2001,E02000194,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),191
20558,2001,E02000194,2001 super output areas - middle layer,305,Not living in a couple: Divorced,464
20559,2001,E02000194,2001 super output areas - middle layer,305,Not living in a couple: Widowed,351
20560,2001,E02000195,2001 super output areas - middle layer,305,All categories: Living arrangements,6448
20561,2001,E02000195,2001 super output areas - middle layer,305,Living in a couple,3688
20562,2001,E02000195,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3276
20563,2001,E02000195,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,412
20564,2001,E02000195,2001 super output areas - middle layer,305,Not living in a couple,2760
20565,2001,E02000195,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1831
20566,2001,E02000195,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,82
20567,2001,E02000195,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),130
20568,2001,E02000195,2001 super output areas - middle layer,305,Not living in a couple: Divorced,341
20569,2001,E02000195,2001 super output areas - middle layer,305,Not living in a couple: Widowed,376
20570,2001,E02000196,2001 super output areas - middle layer,305,All categories: Living arrangements,4828
20571,2001,E02000196,2001 super output areas - middle layer,305,Living in a couple,2580
20572,2001,E02000196,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2286
20573,2001,E02000196,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,294
20574,2001,E02000196,2001 super output areas - middle layer,305,Not living in a couple,2248
20575,2001,E02000196,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1441
20576,2001,E02000196,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,95
20577,2001,E02000196,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),120
20578,2001,E02000196,2001 super output areas - middle layer,305,Not living in a couple: Divorced,229
20579,2001,E02000196,2001 super output areas - middle layer,305,Not living in a couple: Widowed,363
20580,2001,E02000197,2001 super output areas - middle layer,305,All categories: Living arrangements,6028
20581,2001,E02000197,2001 super output areas - middle layer,305,Living in a couple,3056
20582,2001,E02000197,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2644
20583,2001,E02000197,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,412
20584,2001,E02000197,2001 super output areas - middle layer,305,Not living in a couple,2972
20585,2001,E02000197,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1876
20586,2001,E02000197,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,123
20587,2001,E02000197,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),163
20588,2001,E02000197,2001 super output areas - middle layer,305,Not living in a couple: Divorced,336
20589,2001,E02000197,2001 super output areas - middle layer,305,Not living in a couple: Widowed,474
20590,2001,E02000198,2001 super output areas - middle layer,305,All categories: Living arrangements,5550
20591,2001,E02000198,2001 super output areas - middle layer,305,Living in a couple,2592
20592,2001,E02000198,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2130
20593,2001,E02000198,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,462
20594,2001,E02000198,2001 super output areas - middle layer,305,Not living in a couple,2958
20595,2001,E02000198,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1850
20596,2001,E02000198,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,80
20597,2001,E02000198,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),215
20598,2001,E02000198,2001 super output areas - middle layer,305,Not living in a couple: Divorced,481
20599,2001,E02000198,2001 super output areas - middle layer,305,Not living in a couple: Widowed,332
20600,2001,E02000199,2001 super output areas - middle layer,305,All categories: Living arrangements,5684
20601,2001,E02000199,2001 super output areas - middle layer,305,Living in a couple,2946
20602,2001,E02000199,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2414
20603,2001,E02000199,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,532
20604,2001,E02000199,2001 super output areas - middle layer,305,Not living in a couple,2738
20605,2001,E02000199,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1881
20606,2001,E02000199,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,85
20607,2001,E02000199,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),171
20608,2001,E02000199,2001 super output areas - middle layer,305,Not living in a couple: Divorced,356
20609,2001,E02000199,2001 super output areas - middle layer,305,Not living in a couple: Widowed,245
20610,2001,E02000200,2001 super output areas - middle layer,305,All categories: Living arrangements,5884
20611,2001,E02000200,2001 super output areas - middle layer,305,Living in a couple,2724
20612,2001,E02000200,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2090
20613,2001,E02000200,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,634
20614,2001,E02000200,2001 super output areas - middle layer,305,Not living in a couple,3160
20615,2001,E02000200,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),2245
20616,2001,E02000200,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,82
20617,2001,E02000200,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),156
20618,2001,E02000200,2001 super output areas - middle layer,305,Not living in a couple: Divorced,418
20619,2001,E02000200,2001 super output areas - middle layer,305,Not living in a couple: Widowed,259
20620,2001,E02000201,2001 super output areas - middle layer,305,All categories: Living arrangements,5745
20621,2001,E02000201,2001 super output areas - middle layer,305,Living in a couple,2460
20622,2001,E02000201,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,1782
20623,2001,E02000201,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,678
20624,2001,E02000201,2001 super output areas - middle layer,305,Not living in a couple,3285
20625,2001,E02000201,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),2117
