,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_WLANGS_3_NAME,OBS_VALUE
2709,2021,W01001042,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1222
2710,2021,W01001042,2021 super output areas - lower layer,151,Cannot speak Welsh,1057
2711,2021,W01001042,2021 super output areas - lower layer,151,Can speak Welsh,165
2712,2021,W01001043,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1132
2713,2021,W01001043,2021 super output areas - lower layer,151,Cannot speak Welsh,997
2714,2021,W01001043,2021 super output areas - lower layer,151,Can speak Welsh,135
2715,2021,W01001012,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1469
2716,2021,W01001012,2021 super output areas - lower layer,151,Cannot speak Welsh,1251
2717,2021,W01001012,2021 super output areas - lower layer,151,Can speak Welsh,218
2718,2021,W01001013,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1437
2719,2021,W01001013,2021 super output areas - lower layer,151,Cannot speak Welsh,1258
2720,2021,W01001013,2021 super output areas - lower layer,151,Can speak Welsh,179
2721,2021,W01001016,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1596
2722,2021,W01001016,2021 super output areas - lower layer,151,Cannot speak Welsh,1452
2723,2021,W01001016,2021 super output areas - lower layer,151,Can speak Welsh,144
2724,2021,W01001019,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1539
2725,2021,W01001019,2021 super output areas - lower layer,151,Cannot speak Welsh,1366
2726,2021,W01001019,2021 super output areas - lower layer,151,Can speak Welsh,173
2727,2021,W01000974,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2301
2728,2021,W01000974,2021 super output areas - lower layer,151,Cannot speak Welsh,2085
2729,2021,W01000974,2021 super output areas - lower layer,151,Can speak Welsh,216
2730,2021,W01001057,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1678
2731,2021,W01001057,2021 super output areas - lower layer,151,Cannot speak Welsh,1533
2732,2021,W01001057,2021 super output areas - lower layer,151,Can speak Welsh,145
2733,2021,W01001058,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1840
2734,2021,W01001058,2021 super output areas - lower layer,151,Cannot speak Welsh,1640
2735,2021,W01001058,2021 super output areas - lower layer,151,Can speak Welsh,200
2736,2021,W01000986,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1618
2737,2021,W01000986,2021 super output areas - lower layer,151,Cannot speak Welsh,1415
2738,2021,W01000986,2021 super output areas - lower layer,151,Can speak Welsh,203
2739,2021,W01000987,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2334
2740,2021,W01000987,2021 super output areas - lower layer,151,Cannot speak Welsh,2153
2741,2021,W01000987,2021 super output areas - lower layer,151,Can speak Welsh,181
2742,2021,W01001055,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1164
2743,2021,W01001055,2021 super output areas - lower layer,151,Cannot speak Welsh,1079
2744,2021,W01001055,2021 super output areas - lower layer,151,Can speak Welsh,85
2745,2021,W01001056,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1152
2746,2021,W01001056,2021 super output areas - lower layer,151,Cannot speak Welsh,1063
2747,2021,W01001056,2021 super output areas - lower layer,151,Can speak Welsh,89
2748,2021,W01000996,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1496
2749,2021,W01000996,2021 super output areas - lower layer,151,Cannot speak Welsh,1379
2750,2021,W01000996,2021 super output areas - lower layer,151,Can speak Welsh,117
2751,2021,W01001048,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1382
2752,2021,W01001048,2021 super output areas - lower layer,151,Cannot speak Welsh,1292
2753,2021,W01001048,2021 super output areas - lower layer,151,Can speak Welsh,90
2754,2021,W01001049,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1259
2755,2021,W01001049,2021 super output areas - lower layer,151,Cannot speak Welsh,1149
2756,2021,W01001049,2021 super output areas - lower layer,151,Can speak Welsh,110
2757,2021,W01001050,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1501
2758,2021,W01001050,2021 super output areas - lower layer,151,Cannot speak Welsh,1355
2759,2021,W01001050,2021 super output areas - lower layer,151,Can speak Welsh,146
2760,2021,W01001051,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1764
2761,2021,W01001051,2021 super output areas - lower layer,151,Cannot speak Welsh,1611
2762,2021,W01001051,2021 super output areas - lower layer,151,Can speak Welsh,153
2763,2021,W01001052,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1240
2764,2021,W01001052,2021 super output areas - lower layer,151,Cannot speak Welsh,1150
2765,2021,W01001052,2021 super output areas - lower layer,151,Can speak Welsh,90
2766,2021,W01001004,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1014
2767,2021,W01001004,2021 super output areas - lower layer,151,Cannot speak Welsh,920
2768,2021,W01001004,2021 super output areas - lower layer,151,Can speak Welsh,94
2769,2021,W01001005,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1556
2770,2021,W01001005,2021 super output areas - lower layer,151,Cannot speak Welsh,1401
2771,2021,W01001005,2021 super output areas - lower layer,151,Can speak Welsh,155
2772,2021,W01001006,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2186
2773,2021,W01001006,2021 super output areas - lower layer,151,Cannot speak Welsh,1958
2774,2021,W01001006,2021 super output areas - lower layer,151,Can speak Welsh,228
2775,2021,W01001007,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1832
2776,2021,W01001007,2021 super output areas - lower layer,151,Cannot speak Welsh,1652
2777,2021,W01001007,2021 super output areas - lower layer,151,Can speak Welsh,180
2778,2021,W01001039,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1662
2779,2021,W01001039,2021 super output areas - lower layer,151,Cannot speak Welsh,1507
2780,2021,W01001039,2021 super output areas - lower layer,151,Can speak Welsh,155
2781,2021,W01001040,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1521
2782,2021,W01001040,2021 super output areas - lower layer,151,Cannot speak Welsh,1386
2783,2021,W01001040,2021 super output areas - lower layer,151,Can speak Welsh,135
2784,2021,W01000999,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1355
2785,2021,W01000999,2021 super output areas - lower layer,151,Cannot speak Welsh,1236
2786,2021,W01000999,2021 super output areas - lower layer,151,Can speak Welsh,119
2787,2021,W01001000,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1685
2788,2021,W01001000,2021 super output areas - lower layer,151,Cannot speak Welsh,1516
2789,2021,W01001000,2021 super output areas - lower layer,151,Can speak Welsh,169
2790,2021,W01001001,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1758
2791,2021,W01001001,2021 super output areas - lower layer,151,Cannot speak Welsh,1583
2792,2021,W01001001,2021 super output areas - lower layer,151,Can speak Welsh,175
2793,2021,W01001002,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2339
2794,2021,W01001002,2021 super output areas - lower layer,151,Cannot speak Welsh,2141
2795,2021,W01001002,2021 super output areas - lower layer,151,Can speak Welsh,198
2796,2021,W01001008,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2472
2797,2021,W01001008,2021 super output areas - lower layer,151,Cannot speak Welsh,2224
2798,2021,W01001008,2021 super output areas - lower layer,151,Can speak Welsh,248
2799,2021,W01001038,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2494
2800,2021,W01001038,2021 super output areas - lower layer,151,Cannot speak Welsh,2266
2801,2021,W01001038,2021 super output areas - lower layer,151,Can speak Welsh,228
2802,2021,W01001981,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2890
2803,2021,W01001981,2021 super output areas - lower layer,151,Cannot speak Welsh,2614
2804,2021,W01001981,2021 super output areas - lower layer,151,Can speak Welsh,276
2805,2021,W01001982,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1269
2806,2021,W01001982,2021 super output areas - lower layer,151,Cannot speak Welsh,1114
2807,2021,W01001982,2021 super output areas - lower layer,151,Can speak Welsh,155
2808,2021,W01001983,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1404
2809,2021,W01001983,2021 super output areas - lower layer,151,Cannot speak Welsh,1198
2810,2021,W01001983,2021 super output areas - lower layer,151,Can speak Welsh,206
2811,2021,W01001984,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1134
2812,2021,W01001984,2021 super output areas - lower layer,151,Cannot speak Welsh,997
2813,2021,W01001984,2021 super output areas - lower layer,151,Can speak Welsh,137
2814,2021,W01000997,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1651
2815,2021,W01000997,2021 super output areas - lower layer,151,Cannot speak Welsh,1542
2816,2021,W01000997,2021 super output areas - lower layer,151,Can speak Welsh,109
2817,2021,W01001010,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1126
2818,2021,W01001010,2021 super output areas - lower layer,151,Cannot speak Welsh,1053
2819,2021,W01001010,2021 super output areas - lower layer,151,Can speak Welsh,73
2820,2021,W01001011,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1246
2821,2021,W01001011,2021 super output areas - lower layer,151,Cannot speak Welsh,1169
2822,2021,W01001011,2021 super output areas - lower layer,151,Can speak Welsh,77
2823,2021,W01001026,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1942
2824,2021,W01001026,2021 super output areas - lower layer,151,Cannot speak Welsh,1800
2825,2021,W01001026,2021 super output areas - lower layer,151,Can speak Welsh,142
2826,2021,W01000989,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1530
2827,2021,W01000989,2021 super output areas - lower layer,151,Cannot speak Welsh,1355
2828,2021,W01000989,2021 super output areas - lower layer,151,Can speak Welsh,175
2829,2021,W01001037,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1763
2830,2021,W01001037,2021 super output areas - lower layer,151,Cannot speak Welsh,1574
2831,2021,W01001037,2021 super output areas - lower layer,151,Can speak Welsh,189
2832,2021,W01001041,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2240
2833,2021,W01001041,2021 super output areas - lower layer,151,Cannot speak Welsh,2014
2834,2021,W01001041,2021 super output areas - lower layer,151,Can speak Welsh,226
2835,2021,W01001021,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1558
2836,2021,W01001021,2021 super output areas - lower layer,151,Cannot speak Welsh,1426
2837,2021,W01001021,2021 super output areas - lower layer,151,Can speak Welsh,132
2838,2021,W01001022,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1381
2839,2021,W01001022,2021 super output areas - lower layer,151,Cannot speak Welsh,1286
2840,2021,W01001022,2021 super output areas - lower layer,151,Can speak Welsh,95
2841,2021,W01001023,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1607
2842,2021,W01001023,2021 super output areas - lower layer,151,Cannot speak Welsh,1495
2843,2021,W01001023,2021 super output areas - lower layer,151,Can speak Welsh,112
2844,2021,W01001028,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1846
2845,2021,W01001028,2021 super output areas - lower layer,151,Cannot speak Welsh,1670
2846,2021,W01001028,2021 super output areas - lower layer,151,Can speak Welsh,176
2847,2021,W01001035,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1689
2848,2021,W01001035,2021 super output areas - lower layer,151,Cannot speak Welsh,1549
2849,2021,W01001035,2021 super output areas - lower layer,151,Can speak Welsh,140
2850,2021,W01000979,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1558
2851,2021,W01000979,2021 super output areas - lower layer,151,Cannot speak Welsh,1416
2852,2021,W01000979,2021 super output areas - lower layer,151,Can speak Welsh,142
2853,2021,W01000983,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1466
2854,2021,W01000983,2021 super output areas - lower layer,151,Cannot speak Welsh,1317
2855,2021,W01000983,2021 super output areas - lower layer,151,Can speak Welsh,149
2856,2021,W01000985,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1236
2857,2021,W01000985,2021 super output areas - lower layer,151,Cannot speak Welsh,1134
2858,2021,W01000985,2021 super output areas - lower layer,151,Can speak Welsh,102
2859,2021,W01001003,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1310
2860,2021,W01001003,2021 super output areas - lower layer,151,Cannot speak Welsh,1205
2861,2021,W01001003,2021 super output areas - lower layer,151,Can speak Welsh,105
2862,2021,W01000980,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1303
2863,2021,W01000980,2021 super output areas - lower layer,151,Cannot speak Welsh,1196
2864,2021,W01000980,2021 super output areas - lower layer,151,Can speak Welsh,107
2865,2021,W01000981,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1202
2866,2021,W01000981,2021 super output areas - lower layer,151,Cannot speak Welsh,1079
2867,2021,W01000981,2021 super output areas - lower layer,151,Can speak Welsh,123
2868,2021,W01000982,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1393
2869,2021,W01000982,2021 super output areas - lower layer,151,Cannot speak Welsh,1287
2870,2021,W01000982,2021 super output areas - lower layer,151,Can speak Welsh,106
2871,2021,W01000984,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2103
2872,2021,W01000984,2021 super output areas - lower layer,151,Cannot speak Welsh,1885
2873,2021,W01000984,2021 super output areas - lower layer,151,Can speak Welsh,218
2874,2021,W01000990,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1508
2875,2021,W01000990,2021 super output areas - lower layer,151,Cannot speak Welsh,1408
2876,2021,W01000990,2021 super output areas - lower layer,151,Can speak Welsh,100
2877,2021,W01001027,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1459
2878,2021,W01001027,2021 super output areas - lower layer,151,Cannot speak Welsh,1353
2879,2021,W01001027,2021 super output areas - lower layer,151,Can speak Welsh,106
2880,2021,W01001036,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1580
2881,2021,W01001036,2021 super output areas - lower layer,151,Cannot speak Welsh,1376
2882,2021,W01001036,2021 super output areas - lower layer,151,Can speak Welsh,204
2883,2021,W01001918,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1818
2884,2021,W01001918,2021 super output areas - lower layer,151,Cannot speak Welsh,1615
2885,2021,W01001918,2021 super output areas - lower layer,151,Can speak Welsh,203
2886,2021,W01001919,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1330
2887,2021,W01001919,2021 super output areas - lower layer,151,Cannot speak Welsh,1189
2888,2021,W01001919,2021 super output areas - lower layer,151,Can speak Welsh,141
2889,2021,W01001920,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1167
2890,2021,W01001920,2021 super output areas - lower layer,151,Cannot speak Welsh,1036
2891,2021,W01001920,2021 super output areas - lower layer,151,Can speak Welsh,131
2892,2021,W01001921,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1477
2893,2021,W01001921,2021 super output areas - lower layer,151,Cannot speak Welsh,1337
2894,2021,W01001921,2021 super output areas - lower layer,151,Can speak Welsh,140
2895,2021,W01001031,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1443
2896,2021,W01001031,2021 super output areas - lower layer,151,Cannot speak Welsh,1333
2897,2021,W01001031,2021 super output areas - lower layer,151,Can speak Welsh,110
2898,2021,W01001032,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1726
2899,2021,W01001032,2021 super output areas - lower layer,151,Cannot speak Welsh,1573
2900,2021,W01001032,2021 super output areas - lower layer,151,Can speak Welsh,153
2901,2021,W01001046,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1886
2902,2021,W01001046,2021 super output areas - lower layer,151,Cannot speak Welsh,1759
2903,2021,W01001046,2021 super output areas - lower layer,151,Can speak Welsh,127
2904,2021,W01001047,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1634
2905,2021,W01001047,2021 super output areas - lower layer,151,Cannot speak Welsh,1474
2906,2021,W01001047,2021 super output areas - lower layer,151,Can speak Welsh,160
2907,2021,W01001053,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,992
2908,2021,W01001053,2021 super output areas - lower layer,151,Cannot speak Welsh,886
2909,2021,W01001053,2021 super output areas - lower layer,151,Can speak Welsh,106
2910,2021,W01001054,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1332
2911,2021,W01001054,2021 super output areas - lower layer,151,Cannot speak Welsh,1221
2912,2021,W01001054,2021 super output areas - lower layer,151,Can speak Welsh,111
2913,2021,W01001029,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1684
2914,2021,W01001029,2021 super output areas - lower layer,151,Cannot speak Welsh,1550
2915,2021,W01001029,2021 super output areas - lower layer,151,Can speak Welsh,134
2916,2021,W01001030,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1918
2917,2021,W01001030,2021 super output areas - lower layer,151,Cannot speak Welsh,1737
2918,2021,W01001030,2021 super output areas - lower layer,151,Can speak Welsh,181
2919,2021,W01001044,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1558
2920,2021,W01001044,2021 super output areas - lower layer,151,Cannot speak Welsh,1477
2921,2021,W01001044,2021 super output areas - lower layer,151,Can speak Welsh,81
2922,2021,W01001045,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1668
2923,2021,W01001045,2021 super output areas - lower layer,151,Cannot speak Welsh,1563
2924,2021,W01001045,2021 super output areas - lower layer,151,Can speak Welsh,105
2925,2021,W01001105,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2757
2926,2021,W01001105,2021 super output areas - lower layer,151,Cannot speak Welsh,2362
2927,2021,W01001105,2021 super output areas - lower layer,151,Can speak Welsh,395
2928,2021,W01001127,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1588
2929,2021,W01001127,2021 super output areas - lower layer,151,Cannot speak Welsh,1390
2930,2021,W01001127,2021 super output areas - lower layer,151,Can speak Welsh,198
2931,2021,W01001128,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1638
2932,2021,W01001128,2021 super output areas - lower layer,151,Cannot speak Welsh,1430
2933,2021,W01001128,2021 super output areas - lower layer,151,Can speak Welsh,208
2934,2021,W01001082,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1526
2935,2021,W01001082,2021 super output areas - lower layer,151,Cannot speak Welsh,1302
2936,2021,W01001082,2021 super output areas - lower layer,151,Can speak Welsh,224
2937,2021,W01001083,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1668
2938,2021,W01001083,2021 super output areas - lower layer,151,Cannot speak Welsh,1407
2939,2021,W01001083,2021 super output areas - lower layer,151,Can speak Welsh,261
2940,2021,W01001084,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1626
2941,2021,W01001084,2021 super output areas - lower layer,151,Cannot speak Welsh,1414
2942,2021,W01001084,2021 super output areas - lower layer,151,Can speak Welsh,212
2943,2021,W01001085,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1610
2944,2021,W01001085,2021 super output areas - lower layer,151,Cannot speak Welsh,1376
2945,2021,W01001085,2021 super output areas - lower layer,151,Can speak Welsh,234
2946,2021,W01001113,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2263
2947,2021,W01001113,2021 super output areas - lower layer,151,Cannot speak Welsh,1947
2948,2021,W01001113,2021 super output areas - lower layer,151,Can speak Welsh,316
2949,2021,W01001119,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1819
2950,2021,W01001119,2021 super output areas - lower layer,151,Cannot speak Welsh,1600
2951,2021,W01001119,2021 super output areas - lower layer,151,Can speak Welsh,219
2952,2021,W01001135,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2240
2953,2021,W01001135,2021 super output areas - lower layer,151,Cannot speak Welsh,1943
2954,2021,W01001135,2021 super output areas - lower layer,151,Can speak Welsh,297
2955,2021,W01001136,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1465
2956,2021,W01001136,2021 super output areas - lower layer,151,Cannot speak Welsh,1316
2957,2021,W01001136,2021 super output areas - lower layer,151,Can speak Welsh,149
2958,2021,W01001075,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1143
2959,2021,W01001075,2021 super output areas - lower layer,151,Cannot speak Welsh,985
2960,2021,W01001075,2021 super output areas - lower layer,151,Can speak Welsh,158
2961,2021,W01001076,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1344
2962,2021,W01001076,2021 super output areas - lower layer,151,Cannot speak Welsh,1214
2963,2021,W01001076,2021 super output areas - lower layer,151,Can speak Welsh,130
2964,2021,W01001077,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1384
2965,2021,W01001077,2021 super output areas - lower layer,151,Cannot speak Welsh,1246
2966,2021,W01001077,2021 super output areas - lower layer,151,Can speak Welsh,138
2967,2021,W01001078,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1255
2968,2021,W01001078,2021 super output areas - lower layer,151,Cannot speak Welsh,1084
2969,2021,W01001078,2021 super output areas - lower layer,151,Can speak Welsh,171
2970,2021,W01001104,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2041
2971,2021,W01001104,2021 super output areas - lower layer,151,Cannot speak Welsh,1835
2972,2021,W01001104,2021 super output areas - lower layer,151,Can speak Welsh,206
2973,2021,W01001129,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1598
2974,2021,W01001129,2021 super output areas - lower layer,151,Cannot speak Welsh,1421
2975,2021,W01001129,2021 super output areas - lower layer,151,Can speak Welsh,177
2976,2021,W01001116,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1908
2977,2021,W01001116,2021 super output areas - lower layer,151,Cannot speak Welsh,1630
2978,2021,W01001116,2021 super output areas - lower layer,151,Can speak Welsh,278
2979,2021,W01001123,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1447
2980,2021,W01001123,2021 super output areas - lower layer,151,Cannot speak Welsh,1255
2981,2021,W01001123,2021 super output areas - lower layer,151,Can speak Welsh,192
2982,2021,W01001124,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1421
2983,2021,W01001124,2021 super output areas - lower layer,151,Cannot speak Welsh,1244
2984,2021,W01001124,2021 super output areas - lower layer,151,Can speak Welsh,177
2985,2021,W01001125,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1386
2986,2021,W01001125,2021 super output areas - lower layer,151,Cannot speak Welsh,1222
2987,2021,W01001125,2021 super output areas - lower layer,151,Can speak Welsh,164
2988,2021,W01001130,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1240
2989,2021,W01001130,2021 super output areas - lower layer,151,Cannot speak Welsh,1077
2990,2021,W01001130,2021 super output areas - lower layer,151,Can speak Welsh,163
2991,2021,W01002036,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1505
2992,2021,W01002036,2021 super output areas - lower layer,151,Cannot speak Welsh,1348
2993,2021,W01002036,2021 super output areas - lower layer,151,Can speak Welsh,157
2994,2021,W01002037,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1042
2995,2021,W01002037,2021 super output areas - lower layer,151,Cannot speak Welsh,897
2996,2021,W01002037,2021 super output areas - lower layer,151,Can speak Welsh,145
2997,2021,W01001086,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1468
2998,2021,W01001086,2021 super output areas - lower layer,151,Cannot speak Welsh,1261
2999,2021,W01001086,2021 super output areas - lower layer,151,Can speak Welsh,207
3000,2021,W01001087,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1474
3001,2021,W01001087,2021 super output areas - lower layer,151,Cannot speak Welsh,1286
3002,2021,W01001087,2021 super output areas - lower layer,151,Can speak Welsh,188
3003,2021,W01001088,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2073
3004,2021,W01001088,2021 super output areas - lower layer,151,Cannot speak Welsh,1875
3005,2021,W01001088,2021 super output areas - lower layer,151,Can speak Welsh,198
3006,2021,W01001089,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1552
3007,2021,W01001089,2021 super output areas - lower layer,151,Cannot speak Welsh,1404
3008,2021,W01001089,2021 super output areas - lower layer,151,Can speak Welsh,148
3009,2021,W01001090,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1410
3010,2021,W01001090,2021 super output areas - lower layer,151,Cannot speak Welsh,1234
3011,2021,W01001090,2021 super output areas - lower layer,151,Can speak Welsh,176
3012,2021,W01001081,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1677
3013,2021,W01001081,2021 super output areas - lower layer,151,Cannot speak Welsh,1484
3014,2021,W01001081,2021 super output areas - lower layer,151,Can speak Welsh,193
3015,2021,W01001092,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2047
3016,2021,W01001092,2021 super output areas - lower layer,151,Cannot speak Welsh,1787
3017,2021,W01001092,2021 super output areas - lower layer,151,Can speak Welsh,260
3018,2021,W01001094,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1195
3019,2021,W01001094,2021 super output areas - lower layer,151,Cannot speak Welsh,1065
3020,2021,W01001094,2021 super output areas - lower layer,151,Can speak Welsh,130
3021,2021,W01001095,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1321
3022,2021,W01001095,2021 super output areas - lower layer,151,Cannot speak Welsh,1175
3023,2021,W01001095,2021 super output areas - lower layer,151,Can speak Welsh,146
3024,2021,W01001096,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1274
3025,2021,W01001096,2021 super output areas - lower layer,151,Cannot speak Welsh,1147
3026,2021,W01001096,2021 super output areas - lower layer,151,Can speak Welsh,127
3027,2021,W01001097,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1469
3028,2021,W01001097,2021 super output areas - lower layer,151,Cannot speak Welsh,1346
3029,2021,W01001097,2021 super output areas - lower layer,151,Can speak Welsh,123
3030,2021,W01001114,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1545
3031,2021,W01001114,2021 super output areas - lower layer,151,Cannot speak Welsh,1322
3032,2021,W01001114,2021 super output areas - lower layer,151,Can speak Welsh,223
3033,2021,W01001115,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2099
3034,2021,W01001115,2021 super output areas - lower layer,151,Cannot speak Welsh,1865
3035,2021,W01001115,2021 super output areas - lower layer,151,Can speak Welsh,234
3036,2021,W01001131,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1650
3037,2021,W01001131,2021 super output areas - lower layer,151,Cannot speak Welsh,1473
3038,2021,W01001131,2021 super output areas - lower layer,151,Can speak Welsh,177
3039,2021,W01001132,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1307
3040,2021,W01001132,2021 super output areas - lower layer,151,Cannot speak Welsh,1174
3041,2021,W01001132,2021 super output areas - lower layer,151,Can speak Welsh,133
3042,2021,W01001133,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2187
3043,2021,W01001133,2021 super output areas - lower layer,151,Cannot speak Welsh,1978
3044,2021,W01001133,2021 super output areas - lower layer,151,Can speak Welsh,209
3045,2021,W01001134,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1084
3046,2021,W01001134,2021 super output areas - lower layer,151,Cannot speak Welsh,970
3047,2021,W01001134,2021 super output areas - lower layer,151,Can speak Welsh,114
