,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_COB_12_NAME,OBS_VALUE
269,2021,E01015599,2021 super output areas - lower layer,151,Africa,132
270,2021,E01015599,2021 super output areas - lower layer,151,Middle East and Asia,732
271,2021,E01015599,2021 super output areas - lower layer,151,The Americas and the Caribbean,44
272,2021,E01015599,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,10
273,2021,E01015599,2021 super output areas - lower layer,151,British Overseas,0
274,2021,E01015600,2021 super output areas - lower layer,151,Total: All usual residents,1912
275,2021,E01015600,2021 super output areas - lower layer,151,Europe,1301
276,2021,E01015600,2021 super output areas - lower layer,151,Europe: United Kingdom,871
277,2021,E01015600,2021 super output areas - lower layer,151,Europe: EU countries,418
278,2021,E01015600,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,86
279,2021,E01015600,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,237
280,2021,E01015600,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,95
281,2021,E01015600,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,0
282,2021,E01015600,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,12
283,2021,E01015600,2021 super output areas - lower layer,151,Africa,40
284,2021,E01015600,2021 super output areas - lower layer,151,Middle East and Asia,550
285,2021,E01015600,2021 super output areas - lower layer,151,The Americas and the Caribbean,20
286,2021,E01015600,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,1
287,2021,E01015600,2021 super output areas - lower layer,151,British Overseas,0
288,2021,E01015612,2021 super output areas - lower layer,151,Total: All usual residents,2518
289,2021,E01015612,2021 super output areas - lower layer,151,Europe,1890
290,2021,E01015612,2021 super output areas - lower layer,151,Europe: United Kingdom,1107
291,2021,E01015612,2021 super output areas - lower layer,151,Europe: EU countries,757
292,2021,E01015612,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,87
293,2021,E01015612,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,473
294,2021,E01015612,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,196
