,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_WLANGU_3_NAME,OBS_VALUE
2514,2021,W01000897,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1279
2515,2021,W01000897,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1132
2516,2021,W01000897,2021 super output areas - lower layer,151,Can understand spoken Welsh,147
2517,2021,W01000937,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1873
2518,2021,W01000937,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1613
2519,2021,W01000937,2021 super output areas - lower layer,151,Can understand spoken Welsh,260
2520,2021,W01000898,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1421
2521,2021,W01000898,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1142
2522,2021,W01000898,2021 super output areas - lower layer,151,Can understand spoken Welsh,279
2523,2021,W01000899,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1817
2524,2021,W01000899,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1466
2525,2021,W01000899,2021 super output areas - lower layer,151,Can understand spoken Welsh,351
2526,2021,W01000900,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1527
2527,2021,W01000900,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1290
2528,2021,W01000900,2021 super output areas - lower layer,151,Can understand spoken Welsh,237
2529,2021,W01000901,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1616
2530,2021,W01000901,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1311
2531,2021,W01000901,2021 super output areas - lower layer,151,Can understand spoken Welsh,305
2532,2021,W01000945,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1131
2533,2021,W01000945,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,947
2534,2021,W01000945,2021 super output areas - lower layer,151,Can understand spoken Welsh,184
2535,2021,W01000889,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1762
2536,2021,W01000889,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1532
2537,2021,W01000889,2021 super output areas - lower layer,151,Can understand spoken Welsh,230
2538,2021,W01000890,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1502
2539,2021,W01000890,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1331
2540,2021,W01000890,2021 super output areas - lower layer,151,Can understand spoken Welsh,171
2541,2021,W01000891,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1403
2542,2021,W01000891,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1231
2543,2021,W01000891,2021 super output areas - lower layer,151,Can understand spoken Welsh,172
2544,2021,W01000892,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1907
2545,2021,W01000892,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1668
2546,2021,W01000892,2021 super output areas - lower layer,151,Can understand spoken Welsh,239
2547,2021,W01000883,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1300
2548,2021,W01000883,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1172
2549,2021,W01000883,2021 super output areas - lower layer,151,Can understand spoken Welsh,128
2550,2021,W01000958,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1513
2551,2021,W01000958,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1401
2552,2021,W01000958,2021 super output areas - lower layer,151,Can understand spoken Welsh,112
2553,2021,W01000961,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1542
2554,2021,W01000961,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1357
2555,2021,W01000961,2021 super output areas - lower layer,151,Can understand spoken Welsh,185
2556,2021,W01000962,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1486
2557,2021,W01000962,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1316
2558,2021,W01000962,2021 super output areas - lower layer,151,Can understand spoken Welsh,170
2559,2021,W01000963,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1800
2560,2021,W01000963,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1608
2561,2021,W01000963,2021 super output areas - lower layer,151,Can understand spoken Welsh,192
2562,2021,W01000964,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1755
2563,2021,W01000964,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1557
2564,2021,W01000964,2021 super output areas - lower layer,151,Can understand spoken Welsh,198
2565,2021,W01000884,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1230
2566,2021,W01000884,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1099
2567,2021,W01000884,2021 super output areas - lower layer,151,Can understand spoken Welsh,131
2568,2021,W01000885,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1405
2569,2021,W01000885,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1246
2570,2021,W01000885,2021 super output areas - lower layer,151,Can understand spoken Welsh,159
2571,2021,W01000886,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1564
2572,2021,W01000886,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1422
2573,2021,W01000886,2021 super output areas - lower layer,151,Can understand spoken Welsh,142
2574,2021,W01000957,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1569
2575,2021,W01000957,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1397
2576,2021,W01000957,2021 super output areas - lower layer,151,Can understand spoken Welsh,172
2577,2021,W01000959,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1687
2578,2021,W01000959,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1501
2579,2021,W01000959,2021 super output areas - lower layer,151,Can understand spoken Welsh,186
2580,2021,W01000960,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1717
2581,2021,W01000960,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1552
2582,2021,W01000960,2021 super output areas - lower layer,151,Can understand spoken Welsh,165
2583,2021,W01000949,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1291
2584,2021,W01000949,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1108
2585,2021,W01000949,2021 super output areas - lower layer,151,Can understand spoken Welsh,183
2586,2021,W01000950,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1417
2587,2021,W01000950,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1250
2588,2021,W01000950,2021 super output areas - lower layer,151,Can understand spoken Welsh,167
2589,2021,W01000951,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1736
2590,2021,W01000951,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1533
2591,2021,W01000951,2021 super output areas - lower layer,151,Can understand spoken Welsh,203
2592,2021,W01000952,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1135
2593,2021,W01000952,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,983
2594,2021,W01000952,2021 super output areas - lower layer,151,Can understand spoken Welsh,152
2595,2021,W01000966,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1401
2596,2021,W01000966,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1232
2597,2021,W01000966,2021 super output areas - lower layer,151,Can understand spoken Welsh,169
2598,2021,W01000932,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1001
2599,2021,W01000932,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,886
2600,2021,W01000932,2021 super output areas - lower layer,151,Can understand spoken Welsh,115
2601,2021,W01000933,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1943
2602,2021,W01000933,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1633
2603,2021,W01000933,2021 super output areas - lower layer,151,Can understand spoken Welsh,310
2604,2021,W01000967,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1372
2605,2021,W01000967,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1255
2606,2021,W01000967,2021 super output areas - lower layer,151,Can understand spoken Welsh,117
2607,2021,W01000968,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1906
2608,2021,W01000968,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1657
2609,2021,W01000968,2021 super output areas - lower layer,151,Can understand spoken Welsh,249
2610,2021,W01000919,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1120
2611,2021,W01000919,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,501
2612,2021,W01000919,2021 super output areas - lower layer,151,Can understand spoken Welsh,619
2613,2021,W01000927,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1993
2614,2021,W01000927,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1224
2615,2021,W01000927,2021 super output areas - lower layer,151,Can understand spoken Welsh,769
2616,2021,W01000928,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1544
2617,2021,W01000928,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,680
2618,2021,W01000928,2021 super output areas - lower layer,151,Can understand spoken Welsh,864
2619,2021,W01000929,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1223
2620,2021,W01000929,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,614
2621,2021,W01000929,2021 super output areas - lower layer,151,Can understand spoken Welsh,609
2622,2021,W01000931,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1316
2623,2021,W01000931,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,573
2624,2021,W01000931,2021 super output areas - lower layer,151,Can understand spoken Welsh,743
2625,2021,W01000973,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1295
2626,2021,W01000973,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,669
2627,2021,W01000973,2021 super output areas - lower layer,151,Can understand spoken Welsh,626
2628,2021,W01001900,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1373
2629,2021,W01001900,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,788
2630,2021,W01001900,2021 super output areas - lower layer,151,Can understand spoken Welsh,585
2631,2021,W01000887,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2316
2632,2021,W01000887,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1899
2633,2021,W01000887,2021 super output areas - lower layer,151,Can understand spoken Welsh,417
2634,2021,W01000921,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1405
2635,2021,W01000921,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1291
2636,2021,W01000921,2021 super output areas - lower layer,151,Can understand spoken Welsh,114
2637,2021,W01000930,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1109
2638,2021,W01000930,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1032
2639,2021,W01000930,2021 super output areas - lower layer,151,Can understand spoken Welsh,77
2640,2021,W01000953,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1559
2641,2021,W01000953,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1320
2642,2021,W01000953,2021 super output areas - lower layer,151,Can understand spoken Welsh,239
2643,2021,W01000954,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1315
2644,2021,W01000954,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1123
2645,2021,W01000954,2021 super output areas - lower layer,151,Can understand spoken Welsh,192
2646,2021,W01000970,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1081
2647,2021,W01000970,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,936
2648,2021,W01000970,2021 super output areas - lower layer,151,Can understand spoken Welsh,145
2649,2021,W01001990,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2085
2650,2021,W01001990,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1866
2651,2021,W01001990,2021 super output areas - lower layer,151,Can understand spoken Welsh,219
2652,2021,W01000991,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1104
2653,2021,W01000991,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,990
2654,2021,W01000991,2021 super output areas - lower layer,151,Can understand spoken Welsh,114
2655,2021,W01000992,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1348
2656,2021,W01000992,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1230
2657,2021,W01000992,2021 super output areas - lower layer,151,Can understand spoken Welsh,118
2658,2021,W01000993,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1316
2659,2021,W01000993,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1185
2660,2021,W01000993,2021 super output areas - lower layer,151,Can understand spoken Welsh,131
2661,2021,W01000994,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1351
2662,2021,W01000994,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1205
2663,2021,W01000994,2021 super output areas - lower layer,151,Can understand spoken Welsh,146
2664,2021,W01000995,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1325
2665,2021,W01000995,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1124
2666,2021,W01000995,2021 super output areas - lower layer,151,Can understand spoken Welsh,201
2667,2021,W01001014,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1575
2668,2021,W01001014,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1351
2669,2021,W01001014,2021 super output areas - lower layer,151,Can understand spoken Welsh,224
2670,2021,W01001015,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1423
2671,2021,W01001015,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1199
2672,2021,W01001015,2021 super output areas - lower layer,151,Can understand spoken Welsh,224
2673,2021,W01001017,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1426
2674,2021,W01001017,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1180
2675,2021,W01001017,2021 super output areas - lower layer,151,Can understand spoken Welsh,246
2676,2021,W01001018,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1253
2677,2021,W01001018,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1043
2678,2021,W01001018,2021 super output areas - lower layer,151,Can understand spoken Welsh,210
2679,2021,W01001020,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1317
2680,2021,W01001020,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1149
2681,2021,W01001020,2021 super output areas - lower layer,151,Can understand spoken Welsh,168
2682,2021,W01000976,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1060
2683,2021,W01000976,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,941
2684,2021,W01000976,2021 super output areas - lower layer,151,Can understand spoken Welsh,119
2685,2021,W01000977,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1380
2686,2021,W01000977,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1251
2687,2021,W01000977,2021 super output areas - lower layer,151,Can understand spoken Welsh,129
2688,2021,W01001024,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1103
2689,2021,W01001024,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,990
2690,2021,W01001024,2021 super output areas - lower layer,151,Can understand spoken Welsh,113
2691,2021,W01001025,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1197
2692,2021,W01001025,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1067
2693,2021,W01001025,2021 super output areas - lower layer,151,Can understand spoken Welsh,130
2694,2021,W01001033,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1701
2695,2021,W01001033,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1528
2696,2021,W01001033,2021 super output areas - lower layer,151,Can understand spoken Welsh,173
2697,2021,W01001034,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1298
2698,2021,W01001034,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1153
2699,2021,W01001034,2021 super output areas - lower layer,151,Can understand spoken Welsh,145
2700,2021,W01000975,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2163
2701,2021,W01000975,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1978
2702,2021,W01000975,2021 super output areas - lower layer,151,Can understand spoken Welsh,185
2703,2021,W01000978,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1725
2704,2021,W01000978,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1513
2705,2021,W01000978,2021 super output areas - lower layer,151,Can understand spoken Welsh,212
2706,2021,W01001009,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1208
2707,2021,W01001009,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1046
2708,2021,W01001009,2021 super output areas - lower layer,151,Can understand spoken Welsh,162
2709,2021,W01001042,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1221
2710,2021,W01001042,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1021
2711,2021,W01001042,2021 super output areas - lower layer,151,Can understand spoken Welsh,200
2712,2021,W01001043,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1132
2713,2021,W01001043,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,964
2714,2021,W01001043,2021 super output areas - lower layer,151,Can understand spoken Welsh,168
2715,2021,W01001012,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1469
2716,2021,W01001012,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1178
2717,2021,W01001012,2021 super output areas - lower layer,151,Can understand spoken Welsh,291
2718,2021,W01001013,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1437
2719,2021,W01001013,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1179
2720,2021,W01001013,2021 super output areas - lower layer,151,Can understand spoken Welsh,258
2721,2021,W01001016,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1596
2722,2021,W01001016,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1378
2723,2021,W01001016,2021 super output areas - lower layer,151,Can understand spoken Welsh,218
2724,2021,W01001019,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1539
2725,2021,W01001019,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1307
2726,2021,W01001019,2021 super output areas - lower layer,151,Can understand spoken Welsh,232
2727,2021,W01000974,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2301
2728,2021,W01000974,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,2010
2729,2021,W01000974,2021 super output areas - lower layer,151,Can understand spoken Welsh,291
2730,2021,W01001057,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1678
2731,2021,W01001057,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1475
2732,2021,W01001057,2021 super output areas - lower layer,151,Can understand spoken Welsh,203
2733,2021,W01001058,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1840
2734,2021,W01001058,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1563
2735,2021,W01001058,2021 super output areas - lower layer,151,Can understand spoken Welsh,277
2736,2021,W01000986,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1617
2737,2021,W01000986,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1361
2738,2021,W01000986,2021 super output areas - lower layer,151,Can understand spoken Welsh,256
2739,2021,W01000987,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2334
2740,2021,W01000987,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,2086
2741,2021,W01000987,2021 super output areas - lower layer,151,Can understand spoken Welsh,248
2742,2021,W01001055,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1164
2743,2021,W01001055,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1039
2744,2021,W01001055,2021 super output areas - lower layer,151,Can understand spoken Welsh,125
2745,2021,W01001056,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1152
2746,2021,W01001056,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1018
2747,2021,W01001056,2021 super output areas - lower layer,151,Can understand spoken Welsh,134
2748,2021,W01000996,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1494
2749,2021,W01000996,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1315
2750,2021,W01000996,2021 super output areas - lower layer,151,Can understand spoken Welsh,179
2751,2021,W01001048,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1381
2752,2021,W01001048,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1246
2753,2021,W01001048,2021 super output areas - lower layer,151,Can understand spoken Welsh,135
2754,2021,W01001049,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1257
2755,2021,W01001049,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1114
2756,2021,W01001049,2021 super output areas - lower layer,151,Can understand spoken Welsh,143
2757,2021,W01001050,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1501
2758,2021,W01001050,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1303
2759,2021,W01001050,2021 super output areas - lower layer,151,Can understand spoken Welsh,198
2760,2021,W01001051,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1764
2761,2021,W01001051,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1544
2762,2021,W01001051,2021 super output areas - lower layer,151,Can understand spoken Welsh,220
2763,2021,W01001052,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1240
2764,2021,W01001052,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1099
2765,2021,W01001052,2021 super output areas - lower layer,151,Can understand spoken Welsh,141
2766,2021,W01001004,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1014
2767,2021,W01001004,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,882
2768,2021,W01001004,2021 super output areas - lower layer,151,Can understand spoken Welsh,132
2769,2021,W01001005,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1556
2770,2021,W01001005,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1336
2771,2021,W01001005,2021 super output areas - lower layer,151,Can understand spoken Welsh,220
2772,2021,W01001006,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2185
2773,2021,W01001006,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1856
2774,2021,W01001006,2021 super output areas - lower layer,151,Can understand spoken Welsh,329
2775,2021,W01001007,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1830
2776,2021,W01001007,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1580
2777,2021,W01001007,2021 super output areas - lower layer,151,Can understand spoken Welsh,250
2778,2021,W01001039,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1659
2779,2021,W01001039,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1437
2780,2021,W01001039,2021 super output areas - lower layer,151,Can understand spoken Welsh,222
2781,2021,W01001040,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1520
2782,2021,W01001040,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1325
2783,2021,W01001040,2021 super output areas - lower layer,151,Can understand spoken Welsh,195
2784,2021,W01000999,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1355
2785,2021,W01000999,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1202
2786,2021,W01000999,2021 super output areas - lower layer,151,Can understand spoken Welsh,153
2787,2021,W01001000,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1686
2788,2021,W01001000,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1451
2789,2021,W01001000,2021 super output areas - lower layer,151,Can understand spoken Welsh,235
2790,2021,W01001001,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1757
2791,2021,W01001001,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1526
2792,2021,W01001001,2021 super output areas - lower layer,151,Can understand spoken Welsh,231
2793,2021,W01001002,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2337
2794,2021,W01001002,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,2053
2795,2021,W01001002,2021 super output areas - lower layer,151,Can understand spoken Welsh,284
2796,2021,W01001008,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2472
2797,2021,W01001008,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,2140
2798,2021,W01001008,2021 super output areas - lower layer,151,Can understand spoken Welsh,332
2799,2021,W01001038,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2494
2800,2021,W01001038,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,2165
2801,2021,W01001038,2021 super output areas - lower layer,151,Can understand spoken Welsh,329
2802,2021,W01001981,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2890
2803,2021,W01001981,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,2517
2804,2021,W01001981,2021 super output areas - lower layer,151,Can understand spoken Welsh,373
2805,2021,W01001982,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1269
2806,2021,W01001982,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1068
2807,2021,W01001982,2021 super output areas - lower layer,151,Can understand spoken Welsh,201
2808,2021,W01001983,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1404
2809,2021,W01001983,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1146
2810,2021,W01001983,2021 super output areas - lower layer,151,Can understand spoken Welsh,258
2811,2021,W01001984,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1134
2812,2021,W01001984,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,959
2813,2021,W01001984,2021 super output areas - lower layer,151,Can understand spoken Welsh,175
2814,2021,W01000997,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1651
2815,2021,W01000997,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1485
2816,2021,W01000997,2021 super output areas - lower layer,151,Can understand spoken Welsh,166
2817,2021,W01001010,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1126
2818,2021,W01001010,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1030
2819,2021,W01001010,2021 super output areas - lower layer,151,Can understand spoken Welsh,96
2820,2021,W01001011,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1246
2821,2021,W01001011,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1137
2822,2021,W01001011,2021 super output areas - lower layer,151,Can understand spoken Welsh,109
2823,2021,W01001026,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1942
2824,2021,W01001026,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1747
2825,2021,W01001026,2021 super output areas - lower layer,151,Can understand spoken Welsh,195
2826,2021,W01000989,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1530
2827,2021,W01000989,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1275
2828,2021,W01000989,2021 super output areas - lower layer,151,Can understand spoken Welsh,255
2829,2021,W01001037,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1763
2830,2021,W01001037,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1513
2831,2021,W01001037,2021 super output areas - lower layer,151,Can understand spoken Welsh,250
2832,2021,W01001041,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2239
2833,2021,W01001041,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1930
2834,2021,W01001041,2021 super output areas - lower layer,151,Can understand spoken Welsh,309
2835,2021,W01001021,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1558
2836,2021,W01001021,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1375
2837,2021,W01001021,2021 super output areas - lower layer,151,Can understand spoken Welsh,183
