,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGEARRUK_18_NAME,OBS_VALUE
1934,2021,E01024040,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,0
1935,2021,E01024040,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,2
1936,2021,E01024040,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,6
1937,2021,E01024040,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,19
1938,2021,E01024040,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,21
1939,2021,E01024040,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,27
1940,2021,E01024040,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,11
1941,2021,E01024040,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,2
1942,2021,E01024040,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,0
1943,2021,E01024040,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,0
1944,2021,E01024040,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
1945,2021,E01024040,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
1946,2021,E01024041,2021 super output areas - lower layer,151,Total: All usual residents,1167
1947,2021,E01024041,2021 super output areas - lower layer,151,Born in the UK,1054
1948,2021,E01024041,2021 super output areas - lower layer,151,Arrived in the UK,113
1949,2021,E01024041,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,26
1950,2021,E01024041,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,8
1951,2021,E01024041,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,2
1952,2021,E01024041,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,5
1953,2021,E01024041,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,1
1954,2021,E01024041,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,4
1955,2021,E01024041,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,6
1956,2021,E01024041,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,14
1957,2021,E01024041,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,18
1958,2021,E01024041,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,21
1959,2021,E01024041,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,3
1960,2021,E01024041,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,3
1961,2021,E01024041,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,2
1962,2021,E01024041,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,0
1963,2021,E01024041,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
1964,2021,E01024041,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
1965,2021,E01032810,2021 super output areas - lower layer,151,Total: All usual residents,1587
1966,2021,E01032810,2021 super output areas - lower layer,151,Born in the UK,1374
1967,2021,E01032810,2021 super output areas - lower layer,151,Arrived in the UK,213
1968,2021,E01032810,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,20
1969,2021,E01032810,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,8
1970,2021,E01032810,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,10
1971,2021,E01032810,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,13
1972,2021,E01032810,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,0
1973,2021,E01032810,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,7
1974,2021,E01032810,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,9
1975,2021,E01032810,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,34
1976,2021,E01032810,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,43
1977,2021,E01032810,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,50
1978,2021,E01032810,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,15
1979,2021,E01032810,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,3
1980,2021,E01032810,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,0
1981,2021,E01032810,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,1
1982,2021,E01032810,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
1983,2021,E01032810,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
1984,2021,E01032812,2021 super output areas - lower layer,151,Total: All usual residents,1776
1985,2021,E01032812,2021 super output areas - lower layer,151,Born in the UK,1566
1986,2021,E01032812,2021 super output areas - lower layer,151,Arrived in the UK,210
1987,2021,E01032812,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,41
1988,2021,E01032812,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,14
1989,2021,E01032812,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,7
1990,2021,E01032812,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,11
1991,2021,E01032812,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,4
1992,2021,E01032812,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,5
1993,2021,E01032812,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,7
1994,2021,E01032812,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,38
1995,2021,E01032812,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,34
1996,2021,E01032812,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,38
1997,2021,E01032812,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,7
1998,2021,E01032812,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,3
1999,2021,E01032812,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,0
2000,2021,E01032812,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,1
2001,2021,E01032812,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
2002,2021,E01032812,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
2003,2021,E01023985,2021 super output areas - lower layer,151,Total: All usual residents,1164
2004,2021,E01023985,2021 super output areas - lower layer,151,Born in the UK,1108
2005,2021,E01023985,2021 super output areas - lower layer,151,Arrived in the UK,56
2006,2021,E01023985,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,13
2007,2021,E01023985,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,7
2008,2021,E01023985,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,0
2009,2021,E01023985,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,3
2010,2021,E01023985,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,0
2011,2021,E01023985,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,1
2012,2021,E01023985,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,2
2013,2021,E01023985,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,8
2014,2021,E01023985,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,5
2015,2021,E01023985,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,12
2016,2021,E01023985,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,1
2017,2021,E01023985,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,3
2018,2021,E01023985,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,1
2019,2021,E01023985,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,0
2020,2021,E01023985,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
2021,2021,E01023985,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
2022,2021,E01023986,2021 super output areas - lower layer,151,Total: All usual residents,1547
2023,2021,E01023986,2021 super output areas - lower layer,151,Born in the UK,1462
2024,2021,E01023986,2021 super output areas - lower layer,151,Arrived in the UK,85
2025,2021,E01023986,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,14
2026,2021,E01023986,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,11
2027,2021,E01023986,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,2
2028,2021,E01023986,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,7
2029,2021,E01023986,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,2
2030,2021,E01023986,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,4
2031,2021,E01023986,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,6
2032,2021,E01023986,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,13
2033,2021,E01023986,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,12
2034,2021,E01023986,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,8
2035,2021,E01023986,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,3
2036,2021,E01023986,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,1
2037,2021,E01023986,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,0
2038,2021,E01023986,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,1
2039,2021,E01023986,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
2040,2021,E01023986,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,1
2041,2021,E01023989,2021 super output areas - lower layer,151,Total: All usual residents,1336
2042,2021,E01023989,2021 super output areas - lower layer,151,Born in the UK,1261
2043,2021,E01023989,2021 super output areas - lower layer,151,Arrived in the UK,75
2044,2021,E01023989,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,20
2045,2021,E01023989,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,2
2046,2021,E01023989,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,3
2047,2021,E01023989,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,3
2048,2021,E01023989,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,1
2049,2021,E01023989,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,0
2050,2021,E01023989,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,5
2051,2021,E01023989,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,13
2052,2021,E01023989,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,17
2053,2021,E01023989,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,9
2054,2021,E01023989,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,2
2055,2021,E01023989,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,0
2056,2021,E01023989,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,0
2057,2021,E01023989,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,0
2058,2021,E01023989,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
2059,2021,E01023989,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
2060,2021,E01023990,2021 super output areas - lower layer,151,Total: All usual residents,1276
2061,2021,E01023990,2021 super output areas - lower layer,151,Born in the UK,1194
2062,2021,E01023990,2021 super output areas - lower layer,151,Arrived in the UK,82
2063,2021,E01023990,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,15
2064,2021,E01023990,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,2
2065,2021,E01023990,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,4
2066,2021,E01023990,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,6
2067,2021,E01023990,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,2
2068,2021,E01023990,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,1
2069,2021,E01023990,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,3
2070,2021,E01023990,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,10
2071,2021,E01023990,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,14
2072,2021,E01023990,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,21
2073,2021,E01023990,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,4
2074,2021,E01023990,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,0
2075,2021,E01023990,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,0
2076,2021,E01023990,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,0
2077,2021,E01023990,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
2078,2021,E01023990,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
2079,2021,E01024033,2021 super output areas - lower layer,151,Total: All usual residents,1820
2080,2021,E01024033,2021 super output areas - lower layer,151,Born in the UK,1716
2081,2021,E01024033,2021 super output areas - lower layer,151,Arrived in the UK,104
2082,2021,E01024033,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,25
2083,2021,E01024033,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,4
2084,2021,E01024033,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,4
2085,2021,E01024033,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,10
2086,2021,E01024033,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,2
2087,2021,E01024033,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,3
2088,2021,E01024033,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,7
2089,2021,E01024033,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,12
2090,2021,E01024033,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,15
2091,2021,E01024033,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,14
2092,2021,E01024033,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,6
2093,2021,E01024033,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,1
2094,2021,E01024033,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,1
2095,2021,E01024033,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,0
2096,2021,E01024033,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
2097,2021,E01024033,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
2098,2021,E01024035,2021 super output areas - lower layer,151,Total: All usual residents,1047
2099,2021,E01024035,2021 super output areas - lower layer,151,Born in the UK,1001
2100,2021,E01024035,2021 super output areas - lower layer,151,Arrived in the UK,46
2101,2021,E01024035,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,6
2102,2021,E01024035,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,2
2103,2021,E01024035,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,0
2104,2021,E01024035,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,1
2105,2021,E01024035,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,0
2106,2021,E01024035,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,1
2107,2021,E01024035,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,5
2108,2021,E01024035,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,11
2109,2021,E01024035,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,6
2110,2021,E01024035,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,10
2111,2021,E01024035,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,4
2112,2021,E01024035,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,0
2113,2021,E01024035,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,0
2114,2021,E01024035,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,0
2115,2021,E01024035,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
2116,2021,E01024035,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
2117,2021,E01023983,2021 super output areas - lower layer,151,Total: All usual residents,1481
2118,2021,E01023983,2021 super output areas - lower layer,151,Born in the UK,1337
2119,2021,E01023983,2021 super output areas - lower layer,151,Arrived in the UK,144
2120,2021,E01023983,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,15
2121,2021,E01023983,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,4
2122,2021,E01023983,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,5
2123,2021,E01023983,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,8
2124,2021,E01023983,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,3
2125,2021,E01023983,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,6
2126,2021,E01023983,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,7
2127,2021,E01023983,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,29
2128,2021,E01023983,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,31
2129,2021,E01023983,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,27
2130,2021,E01023983,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,5
2131,2021,E01023983,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,0
2132,2021,E01023983,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,4
2133,2021,E01023983,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,0
2134,2021,E01023983,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
2135,2021,E01023983,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
2136,2021,E01023999,2021 super output areas - lower layer,151,Total: All usual residents,2274
2137,2021,E01023999,2021 super output areas - lower layer,151,Born in the UK,2085
2138,2021,E01023999,2021 super output areas - lower layer,151,Arrived in the UK,189
2139,2021,E01023999,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,23
2140,2021,E01023999,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,10
2141,2021,E01023999,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,6
2142,2021,E01023999,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,16
2143,2021,E01023999,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,2
2144,2021,E01023999,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,8
2145,2021,E01023999,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,9
2146,2021,E01023999,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,30
2147,2021,E01023999,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,28
2148,2021,E01023999,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,42
2149,2021,E01023999,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,10
2150,2021,E01023999,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,2
2151,2021,E01023999,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,2
2152,2021,E01023999,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,1
2153,2021,E01023999,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
2154,2021,E01023999,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
2155,2021,E01032811,2021 super output areas - lower layer,151,Total: All usual residents,1593
2156,2021,E01032811,2021 super output areas - lower layer,151,Born in the UK,1343
2157,2021,E01032811,2021 super output areas - lower layer,151,Arrived in the UK,250
2158,2021,E01032811,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,41
2159,2021,E01032811,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,8
2160,2021,E01032811,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,10
2161,2021,E01032811,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,24
2162,2021,E01032811,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,3
2163,2021,E01032811,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,6
2164,2021,E01032811,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,6
2165,2021,E01032811,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,33
2166,2021,E01032811,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,47
2167,2021,E01032811,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,56
2168,2021,E01032811,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,13
2169,2021,E01032811,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,1
2170,2021,E01032811,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,1
2171,2021,E01032811,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,1
2172,2021,E01032811,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
2173,2021,E01032811,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
2174,2021,E01032822,2021 super output areas - lower layer,151,Total: All usual residents,1447
2175,2021,E01032822,2021 super output areas - lower layer,151,Born in the UK,1297
2176,2021,E01032822,2021 super output areas - lower layer,151,Arrived in the UK,150
2177,2021,E01032822,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,22
2178,2021,E01032822,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,7
2179,2021,E01032822,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,3
2180,2021,E01032822,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,11
2181,2021,E01032822,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,0
2182,2021,E01032822,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,5
2183,2021,E01032822,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,5
2184,2021,E01032822,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,19
2185,2021,E01032822,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,33
2186,2021,E01032822,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,38
2187,2021,E01032822,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,5
2188,2021,E01032822,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,1
2189,2021,E01032822,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,1
2190,2021,E01032822,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,0
2191,2021,E01032822,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
2192,2021,E01032822,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
2193,2021,E01023973,2021 super output areas - lower layer,151,Total: All usual residents,2802
2194,2021,E01023973,2021 super output areas - lower layer,151,Born in the UK,2131
2195,2021,E01023973,2021 super output areas - lower layer,151,Arrived in the UK,671
2196,2021,E01023973,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,61
2197,2021,E01023973,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,33
2198,2021,E01023973,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,16
2199,2021,E01023973,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,39
2200,2021,E01023973,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,7
2201,2021,E01023973,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,19
2202,2021,E01023973,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,35
2203,2021,E01023973,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,102
2204,2021,E01023973,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,121
2205,2021,E01023973,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,159
2206,2021,E01023973,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,50
2207,2021,E01023973,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,15
2208,2021,E01023973,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,12
2209,2021,E01023973,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,2
2210,2021,E01023973,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
2211,2021,E01023973,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
2212,2021,E01024002,2021 super output areas - lower layer,151,Total: All usual residents,1465
2213,2021,E01024002,2021 super output areas - lower layer,151,Born in the UK,1156
2214,2021,E01024002,2021 super output areas - lower layer,151,Arrived in the UK,309
2215,2021,E01024002,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,21
2216,2021,E01024002,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,13
2217,2021,E01024002,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,7
2218,2021,E01024002,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,10
2219,2021,E01024002,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,4
2220,2021,E01024002,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,13
2221,2021,E01024002,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,21
2222,2021,E01024002,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,60
2223,2021,E01024002,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,57
2224,2021,E01024002,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,62
2225,2021,E01024002,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,23
2226,2021,E01024002,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,7
2227,2021,E01024002,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,10
2228,2021,E01024002,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,1
2229,2021,E01024002,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
2230,2021,E01024002,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
