,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RESUK_6_NAME,OBS_VALUE
181,2021,E01030416,2021 super output areas - lower layer,151,Less than 2 years,11
182,2021,E01030384,2021 super output areas - lower layer,151,Total: All usual residents,2739
183,2021,E01030384,2021 super output areas - lower layer,151,Born in the UK,2024
184,2021,E01030384,2021 super output areas - lower layer,151,10 years or more,453
185,2021,E01030384,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",116
186,2021,E01030384,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",83
187,2021,E01030384,2021 super output areas - lower layer,151,Less than 2 years,63
188,2021,E01030401,2021 super output areas - lower layer,151,Total: All usual residents,2525
189,2021,E01030401,2021 super output areas - lower layer,151,Born in the UK,2026
190,2021,E01030401,2021 super output areas - lower layer,151,10 years or more,369
191,2021,E01030401,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",56
192,2021,E01030401,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",33
193,2021,E01030401,2021 super output areas - lower layer,151,Less than 2 years,41
194,2021,E01030402,2021 super output areas - lower layer,151,Total: All usual residents,2465
195,2021,E01030402,2021 super output areas - lower layer,151,Born in the UK,1950
196,2021,E01030402,2021 super output areas - lower layer,151,10 years or more,381
197,2021,E01030402,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",69
198,2021,E01030402,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",38
199,2021,E01030402,2021 super output areas - lower layer,151,Less than 2 years,27
200,2021,E01034287,2021 super output areas - lower layer,151,Total: All usual residents,1698
201,2021,E01034287,2021 super output areas - lower layer,151,Born in the UK,1185
202,2021,E01034287,2021 super output areas - lower layer,151,10 years or more,327
203,2021,E01034287,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",83
204,2021,E01034287,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",62
205,2021,E01034287,2021 super output areas - lower layer,151,Less than 2 years,41
206,2021,E01034288,2021 super output areas - lower layer,151,Total: All usual residents,1485
207,2021,E01034288,2021 super output areas - lower layer,151,Born in the UK,1065
208,2021,E01034288,2021 super output areas - lower layer,151,10 years or more,309
209,2021,E01034288,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",46
210,2021,E01034288,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",42
211,2021,E01034288,2021 super output areas - lower layer,151,Less than 2 years,23
212,2021,E01030385,2021 super output areas - lower layer,151,Total: All usual residents,1764
213,2021,E01030385,2021 super output areas - lower layer,151,Born in the UK,1315
214,2021,E01030385,2021 super output areas - lower layer,151,10 years or more,330
215,2021,E01030385,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",59
216,2021,E01030385,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",42
217,2021,E01030385,2021 super output areas - lower layer,151,Less than 2 years,18
218,2021,E01030391,2021 super output areas - lower layer,151,Total: All usual residents,1909
219,2021,E01030391,2021 super output areas - lower layer,151,Born in the UK,1503
220,2021,E01030391,2021 super output areas - lower layer,151,10 years or more,251
221,2021,E01030391,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",72
222,2021,E01030391,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",49
223,2021,E01030391,2021 super output areas - lower layer,151,Less than 2 years,34
224,2021,E01030403,2021 super output areas - lower layer,151,Total: All usual residents,1626
225,2021,E01030403,2021 super output areas - lower layer,151,Born in the UK,1363
226,2021,E01030403,2021 super output areas - lower layer,151,10 years or more,203
227,2021,E01030403,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",28
228,2021,E01030403,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",18
229,2021,E01030403,2021 super output areas - lower layer,151,Less than 2 years,14
230,2021,E01030404,2021 super output areas - lower layer,151,Total: All usual residents,1595
231,2021,E01030404,2021 super output areas - lower layer,151,Born in the UK,1379
232,2021,E01030404,2021 super output areas - lower layer,151,10 years or more,170
233,2021,E01030404,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",32
234,2021,E01030404,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",7
235,2021,E01030404,2021 super output areas - lower layer,151,Less than 2 years,7
236,2021,E01030409,2021 super output areas - lower layer,151,Total: All usual residents,1593
237,2021,E01030409,2021 super output areas - lower layer,151,Born in the UK,1037
238,2021,E01030409,2021 super output areas - lower layer,151,10 years or more,361
239,2021,E01030409,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",94
240,2021,E01030409,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",34
241,2021,E01030409,2021 super output areas - lower layer,151,Less than 2 years,67
242,2021,E01030410,2021 super output areas - lower layer,151,Total: All usual residents,1762
243,2021,E01030410,2021 super output areas - lower layer,151,Born in the UK,1268
244,2021,E01030410,2021 super output areas - lower layer,151,10 years or more,282
245,2021,E01030410,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",90
246,2021,E01030410,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",72
247,2021,E01030410,2021 super output areas - lower layer,151,Less than 2 years,50
248,2021,E01030381,2021 super output areas - lower layer,151,Total: All usual residents,1464
249,2021,E01030381,2021 super output areas - lower layer,151,Born in the UK,1162
250,2021,E01030381,2021 super output areas - lower layer,151,10 years or more,214
251,2021,E01030381,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",39
252,2021,E01030381,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",32
253,2021,E01030381,2021 super output areas - lower layer,151,Less than 2 years,17
254,2021,E01030412,2021 super output areas - lower layer,151,Total: All usual residents,2080
255,2021,E01030412,2021 super output areas - lower layer,151,Born in the UK,1468
256,2021,E01030412,2021 super output areas - lower layer,151,10 years or more,297
257,2021,E01030412,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",116
258,2021,E01030412,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",85
259,2021,E01030412,2021 super output areas - lower layer,151,Less than 2 years,114
260,2021,E01030419,2021 super output areas - lower layer,151,Total: All usual residents,1794
261,2021,E01030419,2021 super output areas - lower layer,151,Born in the UK,1378
262,2021,E01030419,2021 super output areas - lower layer,151,10 years or more,263
263,2021,E01030419,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",44
264,2021,E01030419,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",60
265,2021,E01030419,2021 super output areas - lower layer,151,Less than 2 years,49
266,2021,E01034289,2021 super output areas - lower layer,151,Total: All usual residents,1457
267,2021,E01034289,2021 super output areas - lower layer,151,Born in the UK,936
268,2021,E01034289,2021 super output areas - lower layer,151,10 years or more,233
269,2021,E01034289,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",98
270,2021,E01034289,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",107
271,2021,E01034289,2021 super output areas - lower layer,151,Less than 2 years,83
272,2021,E01034290,2021 super output areas - lower layer,151,Total: All usual residents,1399
273,2021,E01034290,2021 super output areas - lower layer,151,Born in the UK,962
274,2021,E01034290,2021 super output areas - lower layer,151,10 years or more,194
275,2021,E01034290,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",69
276,2021,E01034290,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",66
277,2021,E01034290,2021 super output areas - lower layer,151,Less than 2 years,108
278,2021,E01030379,2021 super output areas - lower layer,151,Total: All usual residents,1560
279,2021,E01030379,2021 super output areas - lower layer,151,Born in the UK,1273
280,2021,E01030379,2021 super output areas - lower layer,151,10 years or more,201
281,2021,E01030379,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",29
282,2021,E01030379,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",33
283,2021,E01030379,2021 super output areas - lower layer,151,Less than 2 years,24
284,2021,E01030380,2021 super output areas - lower layer,151,Total: All usual residents,1449
285,2021,E01030380,2021 super output areas - lower layer,151,Born in the UK,1233
286,2021,E01030380,2021 super output areas - lower layer,151,10 years or more,155
287,2021,E01030380,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",26
288,2021,E01030380,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",19
289,2021,E01030380,2021 super output areas - lower layer,151,Less than 2 years,16
290,2021,E01030405,2021 super output areas - lower layer,151,Total: All usual residents,1837
291,2021,E01030405,2021 super output areas - lower layer,151,Born in the UK,1568
292,2021,E01030405,2021 super output areas - lower layer,151,10 years or more,200
293,2021,E01030405,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",24
294,2021,E01030405,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",26
295,2021,E01030405,2021 super output areas - lower layer,151,Less than 2 years,19
296,2021,E01030417,2021 super output areas - lower layer,151,Total: All usual residents,1329
297,2021,E01030417,2021 super output areas - lower layer,151,Born in the UK,1134
298,2021,E01030417,2021 super output areas - lower layer,151,10 years or more,138
299,2021,E01030417,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",22
300,2021,E01030417,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",16
301,2021,E01030417,2021 super output areas - lower layer,151,Less than 2 years,19
302,2021,E01030418,2021 super output areas - lower layer,151,Total: All usual residents,1516
303,2021,E01030418,2021 super output areas - lower layer,151,Born in the UK,1318
304,2021,E01030418,2021 super output areas - lower layer,151,10 years or more,156
305,2021,E01030418,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",13
306,2021,E01030418,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",11
307,2021,E01030418,2021 super output areas - lower layer,151,Less than 2 years,18
308,2021,E01030420,2021 super output areas - lower layer,151,Total: All usual residents,1361
309,2021,E01030420,2021 super output areas - lower layer,151,Born in the UK,1125
