,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGEARRUK_18_NAME,OBS_VALUE
5952,2021,E01001392,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
5953,2021,E01001392,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
5954,2021,E01001528,2021 super output areas - lower layer,151,Total: All usual residents,1688
5955,2021,E01001528,2021 super output areas - lower layer,151,Born in the UK,888
5956,2021,E01001528,2021 super output areas - lower layer,151,Arrived in the UK,800
5957,2021,E01001528,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,59
5958,2021,E01001528,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,32
5959,2021,E01001528,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,25
5960,2021,E01001528,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,64
5961,2021,E01001528,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,15
5962,2021,E01001528,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,32
5963,2021,E01001528,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,69
5964,2021,E01001528,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,143
5965,2021,E01001528,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,140
5966,2021,E01001528,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,183
5967,2021,E01001528,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,30
5968,2021,E01001528,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,3
5969,2021,E01001528,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,4
5970,2021,E01001528,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,1
5971,2021,E01001528,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
5972,2021,E01001528,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
5973,2021,E01001529,2021 super output areas - lower layer,151,Total: All usual residents,1788
5974,2021,E01001529,2021 super output areas - lower layer,151,Born in the UK,803
5975,2021,E01001529,2021 super output areas - lower layer,151,Arrived in the UK,985
5976,2021,E01001529,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,57
5977,2021,E01001529,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,28
5978,2021,E01001529,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,15
5979,2021,E01001529,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,68
5980,2021,E01001529,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,24
5981,2021,E01001529,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,47
5982,2021,E01001529,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,73
5983,2021,E01001529,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,219
5984,2021,E01001529,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,150
5985,2021,E01001529,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,210
5986,2021,E01001529,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,90
5987,2021,E01001529,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,2
5988,2021,E01001529,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,2
5989,2021,E01001529,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,0
5990,2021,E01001529,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
5991,2021,E01001529,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
5992,2021,E01001530,2021 super output areas - lower layer,151,Total: All usual residents,1729
5993,2021,E01001530,2021 super output areas - lower layer,151,Born in the UK,968
5994,2021,E01001530,2021 super output areas - lower layer,151,Arrived in the UK,761
5995,2021,E01001530,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,68
5996,2021,E01001530,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,32
5997,2021,E01001530,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,19
5998,2021,E01001530,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,40
5999,2021,E01001530,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,12
6000,2021,E01001530,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,29
6001,2021,E01001530,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,81
6002,2021,E01001530,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,163
6003,2021,E01001530,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,123
6004,2021,E01001530,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,137
6005,2021,E01001530,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,47
6006,2021,E01001530,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,7
6007,2021,E01001530,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,3
6008,2021,E01001530,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,0
6009,2021,E01001530,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
6010,2021,E01001530,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
6011,2021,E01001534,2021 super output areas - lower layer,151,Total: All usual residents,1688
6012,2021,E01001534,2021 super output areas - lower layer,151,Born in the UK,925
6013,2021,E01001534,2021 super output areas - lower layer,151,Arrived in the UK,763
6014,2021,E01001534,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,63
6015,2021,E01001534,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,22
6016,2021,E01001534,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,19
6017,2021,E01001534,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,42
6018,2021,E01001534,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,15
6019,2021,E01001534,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,43
6020,2021,E01001534,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,68
6021,2021,E01001534,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,175
6022,2021,E01001534,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,123
6023,2021,E01001534,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,152
6024,2021,E01001534,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,26
6025,2021,E01001534,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,6
6026,2021,E01001534,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,6
6027,2021,E01001534,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,3
6028,2021,E01001534,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
6029,2021,E01001534,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
6030,2021,E01001431,2021 super output areas - lower layer,151,Total: All usual residents,1788
6031,2021,E01001431,2021 super output areas - lower layer,151,Born in the UK,871
6032,2021,E01001431,2021 super output areas - lower layer,151,Arrived in the UK,917
6033,2021,E01001431,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,80
6034,2021,E01001431,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,57
6035,2021,E01001431,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,31
6036,2021,E01001431,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,89
6037,2021,E01001431,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,11
6038,2021,E01001431,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,46
6039,2021,E01001431,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,45
6040,2021,E01001431,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,122
6041,2021,E01001431,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,147
6042,2021,E01001431,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,213
6043,2021,E01001431,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,67
6044,2021,E01001431,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,3
6045,2021,E01001431,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,4
6046,2021,E01001431,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,2
6047,2021,E01001431,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
6048,2021,E01001431,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
6049,2021,E01001432,2021 super output areas - lower layer,151,Total: All usual residents,1867
6050,2021,E01001432,2021 super output areas - lower layer,151,Born in the UK,858
6051,2021,E01001432,2021 super output areas - lower layer,151,Arrived in the UK,1009
6052,2021,E01001432,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,71
6053,2021,E01001432,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,33
6054,2021,E01001432,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,34
6055,2021,E01001432,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,82
6056,2021,E01001432,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,23
6057,2021,E01001432,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,49
6058,2021,E01001432,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,49
6059,2021,E01001432,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,176
6060,2021,E01001432,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,141
6061,2021,E01001432,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,264
6062,2021,E01001432,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,72
6063,2021,E01001432,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,5
6064,2021,E01001432,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,4
6065,2021,E01001432,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,4
6066,2021,E01001432,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,2
6067,2021,E01001432,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
6068,2021,E01001555,2021 super output areas - lower layer,151,Total: All usual residents,2238
6069,2021,E01001555,2021 super output areas - lower layer,151,Born in the UK,970
6070,2021,E01001555,2021 super output areas - lower layer,151,Arrived in the UK,1268
6071,2021,E01001555,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,91
6072,2021,E01001555,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,57
6073,2021,E01001555,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,37
6074,2021,E01001555,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,92
6075,2021,E01001555,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,28
6076,2021,E01001555,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,56
6077,2021,E01001555,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,75
6078,2021,E01001555,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,297
6079,2021,E01001555,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,182
6080,2021,E01001555,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,271
6081,2021,E01001555,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,68
6082,2021,E01001555,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,5
6083,2021,E01001555,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,8
6084,2021,E01001555,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,0
6085,2021,E01001555,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,1
6086,2021,E01001555,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
6087,2021,E01001557,2021 super output areas - lower layer,151,Total: All usual residents,1713
6088,2021,E01001557,2021 super output areas - lower layer,151,Born in the UK,865
6089,2021,E01001557,2021 super output areas - lower layer,151,Arrived in the UK,848
6090,2021,E01001557,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,79
6091,2021,E01001557,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,50
6092,2021,E01001557,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,32
6093,2021,E01001557,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,56
6094,2021,E01001557,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,24
6095,2021,E01001557,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,42
6096,2021,E01001557,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,48
6097,2021,E01001557,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,143
6098,2021,E01001557,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,136
6099,2021,E01001557,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,191
6100,2021,E01001557,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,37
6101,2021,E01001557,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,6
6102,2021,E01001557,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,3
6103,2021,E01001557,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,1
6104,2021,E01001557,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
6105,2021,E01001557,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
6106,2021,E01001558,2021 super output areas - lower layer,151,Total: All usual residents,2067
6107,2021,E01001558,2021 super output areas - lower layer,151,Born in the UK,923
6108,2021,E01001558,2021 super output areas - lower layer,151,Arrived in the UK,1144
6109,2021,E01001558,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,111
6110,2021,E01001558,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,50
6111,2021,E01001558,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,48
6112,2021,E01001558,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,71
6113,2021,E01001558,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,18
6114,2021,E01001558,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,73
6115,2021,E01001558,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,56
6116,2021,E01001558,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,194
6117,2021,E01001558,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,173
6118,2021,E01001558,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,263
6119,2021,E01001558,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,72
6120,2021,E01001558,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,5
6121,2021,E01001558,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,10
6122,2021,E01001558,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,0
6123,2021,E01001558,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
6124,2021,E01001558,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
6125,2021,E01001559,2021 super output areas - lower layer,151,Total: All usual residents,2129
6126,2021,E01001559,2021 super output areas - lower layer,151,Born in the UK,1043
6127,2021,E01001559,2021 super output areas - lower layer,151,Arrived in the UK,1086
6128,2021,E01001559,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,99
6129,2021,E01001559,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,55
6130,2021,E01001559,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,46
6131,2021,E01001559,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,104
6132,2021,E01001559,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,25
6133,2021,E01001559,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,48
6134,2021,E01001559,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,76
6135,2021,E01001559,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,191
6136,2021,E01001559,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,148
6137,2021,E01001559,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,221
6138,2021,E01001559,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,56
6139,2021,E01001559,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,7
6140,2021,E01001559,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,7
6141,2021,E01001559,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,1
6142,2021,E01001559,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,2
6143,2021,E01001559,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
6144,2021,E01001394,2021 super output areas - lower layer,151,Total: All usual residents,1997
6145,2021,E01001394,2021 super output areas - lower layer,151,Born in the UK,698
6146,2021,E01001394,2021 super output areas - lower layer,151,Arrived in the UK,1299
6147,2021,E01001394,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,67
6148,2021,E01001394,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,34
6149,2021,E01001394,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,36
6150,2021,E01001394,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,138
6151,2021,E01001394,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,33
6152,2021,E01001394,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,65
6153,2021,E01001394,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,102
6154,2021,E01001394,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,234
6155,2021,E01001394,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,210
6156,2021,E01001394,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,280
6157,2021,E01001394,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,82
6158,2021,E01001394,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,8
6159,2021,E01001394,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,8
6160,2021,E01001394,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,1
6161,2021,E01001394,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,1
6162,2021,E01001394,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
6163,2021,E01001395,2021 super output areas - lower layer,151,Total: All usual residents,1632
6164,2021,E01001395,2021 super output areas - lower layer,151,Born in the UK,830
6165,2021,E01001395,2021 super output areas - lower layer,151,Arrived in the UK,802
6166,2021,E01001395,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,53
6167,2021,E01001395,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,34
6168,2021,E01001395,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,19
6169,2021,E01001395,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,47
6170,2021,E01001395,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,17
6171,2021,E01001395,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,34
6172,2021,E01001395,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,74
6173,2021,E01001395,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,176
6174,2021,E01001395,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,143
6175,2021,E01001395,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,155
6176,2021,E01001395,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,41
6177,2021,E01001395,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,5
6178,2021,E01001395,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,4
6179,2021,E01001395,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,0
6180,2021,E01001395,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
6181,2021,E01001395,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
6182,2021,E01001397,2021 super output areas - lower layer,151,Total: All usual residents,2163
6183,2021,E01001397,2021 super output areas - lower layer,151,Born in the UK,991
6184,2021,E01001397,2021 super output areas - lower layer,151,Arrived in the UK,1172
6185,2021,E01001397,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,106
6186,2021,E01001397,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,33
6187,2021,E01001397,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,39
6188,2021,E01001397,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,73
6189,2021,E01001397,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,18
6190,2021,E01001397,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,43
6191,2021,E01001397,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,78
6192,2021,E01001397,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,266
6193,2021,E01001397,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,202
6194,2021,E01001397,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,258
6195,2021,E01001397,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,45
6196,2021,E01001397,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,4
6197,2021,E01001397,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,6
6198,2021,E01001397,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,1
6199,2021,E01001397,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
6200,2021,E01001397,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
6201,2021,E01001500,2021 super output areas - lower layer,151,Total: All usual residents,1593
6202,2021,E01001500,2021 super output areas - lower layer,151,Born in the UK,796
6203,2021,E01001500,2021 super output areas - lower layer,151,Arrived in the UK,797
6204,2021,E01001500,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,92
6205,2021,E01001500,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,27
6206,2021,E01001500,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,20
6207,2021,E01001500,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,55
6208,2021,E01001500,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,7
6209,2021,E01001500,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,26
6210,2021,E01001500,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,38
6211,2021,E01001500,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,152
6212,2021,E01001500,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,129
6213,2021,E01001500,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,161
6214,2021,E01001500,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,40
6215,2021,E01001500,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,40
6216,2021,E01001500,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,8
6217,2021,E01001500,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,2
6218,2021,E01001500,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
6219,2021,E01001500,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
6220,2021,E01001556,2021 super output areas - lower layer,151,Total: All usual residents,1591
6221,2021,E01001556,2021 super output areas - lower layer,151,Born in the UK,803
6222,2021,E01001556,2021 super output areas - lower layer,151,Arrived in the UK,788
6223,2021,E01001556,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,58
6224,2021,E01001556,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,45
6225,2021,E01001556,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,36
6226,2021,E01001556,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,71
6227,2021,E01001556,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,24
6228,2021,E01001556,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,33
6229,2021,E01001556,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,57
6230,2021,E01001556,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,160
6231,2021,E01001556,2021 super output areas - lower layer,151,Arrived in the UK: Aged 25 to 29 years,107
6232,2021,E01001556,2021 super output areas - lower layer,151,Arrived in the UK: Aged 30 to 44 years,166
6233,2021,E01001556,2021 super output areas - lower layer,151,Arrived in the UK: Aged 45 to 59 years,26
6234,2021,E01001556,2021 super output areas - lower layer,151,Arrived in the UK: Aged 60 to 64 years,3
6235,2021,E01001556,2021 super output areas - lower layer,151,Arrived in the UK: Aged 65 to 74 years,1
6236,2021,E01001556,2021 super output areas - lower layer,151,Arrived in the UK: Aged 75 to 84 years,1
6237,2021,E01001556,2021 super output areas - lower layer,151,Arrived in the UK: Aged 85 to 89 years,0
6238,2021,E01001556,2021 super output areas - lower layer,151,Arrived in the UK: Aged 90 years and over,0
6239,2021,E01001560,2021 super output areas - lower layer,151,Total: All usual residents,1572
6240,2021,E01001560,2021 super output areas - lower layer,151,Born in the UK,769
6241,2021,E01001560,2021 super output areas - lower layer,151,Arrived in the UK,803
6242,2021,E01001560,2021 super output areas - lower layer,151,Arrived in the UK: Aged 0 to 4 years,59
6243,2021,E01001560,2021 super output areas - lower layer,151,Arrived in the UK: Aged 5 to 7 years,36
6244,2021,E01001560,2021 super output areas - lower layer,151,Arrived in the UK: Aged 8 to 9 years,24
6245,2021,E01001560,2021 super output areas - lower layer,151,Arrived in the UK: Aged 10 to 14 years,85
6246,2021,E01001560,2021 super output areas - lower layer,151,Arrived in the UK: Aged 15 years,14
6247,2021,E01001560,2021 super output areas - lower layer,151,Arrived in the UK: Aged 16 to 17 years,44
6248,2021,E01001560,2021 super output areas - lower layer,151,Arrived in the UK: Aged 18 to 19 years,64
6249,2021,E01001560,2021 super output areas - lower layer,151,Arrived in the UK: Aged 20 to 24 years,154
