,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWDIST_11_NAME,OBS_VALUE
242,2021,E01000710,2021 super output areas - lower layer,151,30km to less than 40km,7
243,2021,E01000710,2021 super output areas - lower layer,151,40km to less than 60km,4
244,2021,E01000710,2021 super output areas - lower layer,151,60km and over,3
245,2021,E01000710,2021 super output areas - lower layer,151,Works mainly from home,831
246,2021,E01000710,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",118
247,2021,E01000711,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1104
248,2021,E01000711,2021 super output areas - lower layer,151,Less than 2km,41
249,2021,E01000711,2021 super output areas - lower layer,151,2km to less than 5km,74
250,2021,E01000711,2021 super output areas - lower layer,151,5km to less than 10km,97
251,2021,E01000711,2021 super output areas - lower layer,151,10km to less than 20km,144
252,2021,E01000711,2021 super output areas - lower layer,151,20km to less than 30km,6
253,2021,E01000711,2021 super output areas - lower layer,151,30km to less than 40km,3
254,2021,E01000711,2021 super output areas - lower layer,151,40km to less than 60km,1
255,2021,E01000711,2021 super output areas - lower layer,151,60km and over,1
256,2021,E01000711,2021 super output areas - lower layer,151,Works mainly from home,614
257,2021,E01000711,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",123
258,2021,E01000714,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1242
259,2021,E01000714,2021 super output areas - lower layer,151,Less than 2km,78
260,2021,E01000714,2021 super output areas - lower layer,151,2km to less than 5km,88
261,2021,E01000714,2021 super output areas - lower layer,151,5km to less than 10km,130
262,2021,E01000714,2021 super output areas - lower layer,151,10km to less than 20km,154
263,2021,E01000714,2021 super output areas - lower layer,151,20km to less than 30km,17
264,2021,E01000714,2021 super output areas - lower layer,151,30km to less than 40km,8
265,2021,E01000714,2021 super output areas - lower layer,151,40km to less than 60km,2
266,2021,E01000714,2021 super output areas - lower layer,151,60km and over,2
