,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HH_1_NAME,OBS_VALUE
6316,2021,E01012868,2021 super output areas - lower layer,151,Number of households,657
6317,2021,E01012869,2021 super output areas - lower layer,151,Number of households,641
6318,2021,E01012871,2021 super output areas - lower layer,151,Number of households,739
6319,2021,E01012872,2021 super output areas - lower layer,151,Number of households,634
6320,2021,E01012804,2021 super output areas - lower layer,151,Number of households,777
6321,2021,E01012806,2021 super output areas - lower layer,151,Number of households,706
6322,2021,E01012807,2021 super output areas - lower layer,151,Number of households,600
6323,2021,E01012817,2021 super output areas - lower layer,151,Number of households,688
6324,2021,E01012819,2021 super output areas - lower layer,151,Number of households,603
6325,2021,E01012841,2021 super output areas - lower layer,151,Number of households,632
6326,2021,E01012844,2021 super output areas - lower layer,151,Number of households,591
6327,2021,E01012849,2021 super output areas - lower layer,151,Number of households,668
6328,2021,E01012898,2021 super output areas - lower layer,151,Number of households,768
6329,2021,E01035464,2021 super output areas - lower layer,151,Number of households,935
6330,2021,E01012758,2021 super output areas - lower layer,151,Number of households,704
6331,2021,E01012762,2021 super output areas - lower layer,151,Number of households,590
6332,2021,E01012763,2021 super output areas - lower layer,151,Number of households,868
6333,2021,E01012866,2021 super output areas - lower layer,151,Number of households,749
6334,2021,E01012870,2021 super output areas - lower layer,151,Number of households,691
6335,2021,E01012774,2021 super output areas - lower layer,151,Number of households,639
6336,2021,E01012795,2021 super output areas - lower layer,151,Number of households,893
6337,2021,E01012797,2021 super output areas - lower layer,151,Number of households,618
6338,2021,E01012798,2021 super output areas - lower layer,151,Number of households,816
6339,2021,E01012801,2021 super output areas - lower layer,151,Number of households,645
6340,2021,E01012816,2021 super output areas - lower layer,151,Number of households,601
6341,2021,E01012848,2021 super output areas - lower layer,151,Number of households,592
6342,2021,E01012894,2021 super output areas - lower layer,151,Number of households,839
6343,2021,E01012896,2021 super output areas - lower layer,151,Number of households,790
6344,2021,E01012901,2021 super output areas - lower layer,151,Number of households,617
6345,2021,E01012842,2021 super output areas - lower layer,151,Number of households,568
6346,2021,E01012843,2021 super output areas - lower layer,151,Number of households,637
6347,2021,E01012845,2021 super output areas - lower layer,151,Number of households,604
6348,2021,E01012846,2021 super output areas - lower layer,151,Number of households,565
6349,2021,E01012847,2021 super output areas - lower layer,151,Number of households,484
6350,2021,E01012820,2021 super output areas - lower layer,151,Number of households,538
6351,2021,E01012899,2021 super output areas - lower layer,151,Number of households,664
6352,2021,E01012900,2021 super output areas - lower layer,151,Number of households,750
6353,2021,E01012902,2021 super output areas - lower layer,151,Number of households,608
6354,2021,E01012903,2021 super output areas - lower layer,151,Number of households,819
6355,2021,E01012796,2021 super output areas - lower layer,151,Number of households,579
6356,2021,E01012799,2021 super output areas - lower layer,151,Number of households,601
6357,2021,E01012800,2021 super output areas - lower layer,151,Number of households,748
6358,2021,E01012802,2021 super output areas - lower layer,151,Number of households,645
6359,2021,E01012803,2021 super output areas - lower layer,151,Number of households,647
6360,2021,E01012850,2021 super output areas - lower layer,151,Number of households,781
6361,2021,E01012852,2021 super output areas - lower layer,151,Number of households,766
6362,2021,E01012856,2021 super output areas - lower layer,151,Number of households,787
6363,2021,E01012857,2021 super output areas - lower layer,151,Number of households,798
6364,2021,E01012867,2021 super output areas - lower layer,151,Number of households,728
6365,2021,E01012756,2021 super output areas - lower layer,151,Number of households,712
6366,2021,E01012757,2021 super output areas - lower layer,151,Number of households,638
6367,2021,E01012759,2021 super output areas - lower layer,151,Number of households,800
6368,2021,E01012760,2021 super output areas - lower layer,151,Number of households,717
6369,2021,E01012862,2021 super output areas - lower layer,151,Number of households,604
6370,2021,E01012805,2021 super output areas - lower layer,151,Number of households,667
6371,2021,E01012808,2021 super output areas - lower layer,151,Number of households,832
6372,2021,E01012809,2021 super output areas - lower layer,151,Number of households,890
6373,2021,E01012810,2021 super output areas - lower layer,151,Number of households,911
6374,2021,E01012811,2021 super output areas - lower layer,151,Number of households,830
6375,2021,E01012773,2021 super output areas - lower layer,151,Number of households,748
6376,2021,E01012776,2021 super output areas - lower layer,151,Number of households,666
6377,2021,E01012863,2021 super output areas - lower layer,151,Number of households,991
6378,2021,E01012864,2021 super output areas - lower layer,151,Number of households,754
6379,2021,E01012865,2021 super output areas - lower layer,151,Number of households,547
6380,2021,E01012770,2021 super output areas - lower layer,151,Number of households,594
6381,2021,E01012771,2021 super output areas - lower layer,151,Number of households,634
6382,2021,E01012772,2021 super output areas - lower layer,151,Number of households,659
6383,2021,E01012775,2021 super output areas - lower layer,151,Number of households,722
6384,2021,E01012777,2021 super output areas - lower layer,151,Number of households,793
6385,2021,E01012854,2021 super output areas - lower layer,151,Number of households,1151
6386,2021,E01012855,2021 super output areas - lower layer,151,Number of households,894
6387,2021,E01033104,2021 super output areas - lower layer,151,Number of households,1077
6388,2021,E01033109,2021 super output areas - lower layer,151,Number of households,878
6389,2021,E01035465,2021 super output areas - lower layer,151,Number of households,648
6390,2021,E01035466,2021 super output areas - lower layer,151,Number of households,766
6391,2021,E01012859,2021 super output areas - lower layer,151,Number of households,710
6392,2021,E01012889,2021 super output areas - lower layer,151,Number of households,757
6393,2021,E01012891,2021 super output areas - lower layer,151,Number of households,1011
6394,2021,E01012892,2021 super output areas - lower layer,151,Number of households,775
6395,2021,E01012893,2021 super output areas - lower layer,151,Number of households,747
6396,2021,E01012858,2021 super output areas - lower layer,151,Number of households,874
6397,2021,E01012860,2021 super output areas - lower layer,151,Number of households,1034
6398,2021,E01012886,2021 super output areas - lower layer,151,Number of households,708
6399,2021,E01012888,2021 super output areas - lower layer,151,Number of households,758
6400,2021,E01035467,2021 super output areas - lower layer,151,Number of households,662
6401,2021,E01035468,2021 super output areas - lower layer,151,Number of households,554
6402,2021,E01012882,2021 super output areas - lower layer,151,Number of households,676
6403,2021,E01012883,2021 super output areas - lower layer,151,Number of households,800
6404,2021,E01012884,2021 super output areas - lower layer,151,Number of households,831
6405,2021,E01012887,2021 super output areas - lower layer,151,Number of households,706
6406,2021,E01032595,2021 super output areas - lower layer,151,Number of households,802
6407,2021,E01012779,2021 super output areas - lower layer,151,Number of households,501
6408,2021,E01012780,2021 super output areas - lower layer,151,Number of households,696
6409,2021,E01012781,2021 super output areas - lower layer,151,Number of households,470
6410,2021,E01012832,2021 super output areas - lower layer,151,Number of households,757
6411,2021,E01035469,2021 super output areas - lower layer,151,Number of households,801
6412,2021,E01033105,2021 super output areas - lower layer,151,Number of households,596
6413,2021,E01033107,2021 super output areas - lower layer,151,Number of households,482
6414,2021,E01035470,2021 super output areas - lower layer,151,Number of households,951
6415,2021,E01035471,2021 super output areas - lower layer,151,Number of households,592
6416,2021,E01035472,2021 super output areas - lower layer,151,Number of households,677
6417,2021,E01012933,2021 super output areas - lower layer,151,Number of households,487
6418,2021,E01012934,2021 super output areas - lower layer,151,Number of households,813
6419,2021,E01012939,2021 super output areas - lower layer,151,Number of households,842
6420,2021,E01012940,2021 super output areas - lower layer,151,Number of households,848
6421,2021,E01012941,2021 super output areas - lower layer,151,Number of households,720
6422,2021,E01034752,2021 super output areas - lower layer,151,Number of households,635
6423,2021,E01034753,2021 super output areas - lower layer,151,Number of households,618
6424,2021,E01012929,2021 super output areas - lower layer,151,Number of households,805
6425,2021,E01012930,2021 super output areas - lower layer,151,Number of households,628
6426,2021,E01012935,2021 super output areas - lower layer,151,Number of households,624
6427,2021,E01012937,2021 super output areas - lower layer,151,Number of households,1056
6428,2021,E01012942,2021 super output areas - lower layer,151,Number of households,647
6429,2021,E01012928,2021 super output areas - lower layer,151,Number of households,745
6430,2021,E01012931,2021 super output areas - lower layer,151,Number of households,789
6431,2021,E01012932,2021 super output areas - lower layer,151,Number of households,772
6432,2021,E01012946,2021 super output areas - lower layer,151,Number of households,702
6433,2021,E01012949,2021 super output areas - lower layer,151,Number of households,625
6434,2021,E01012936,2021 super output areas - lower layer,151,Number of households,640
6435,2021,E01012943,2021 super output areas - lower layer,151,Number of households,759
6436,2021,E01012945,2021 super output areas - lower layer,151,Number of households,706
6437,2021,E01012952,2021 super output areas - lower layer,151,Number of households,721
6438,2021,E01012944,2021 super output areas - lower layer,151,Number of households,728
6439,2021,E01012947,2021 super output areas - lower layer,151,Number of households,620
6440,2021,E01012948,2021 super output areas - lower layer,151,Number of households,698
6441,2021,E01012951,2021 super output areas - lower layer,151,Number of households,540
6442,2021,E01012950,2021 super output areas - lower layer,151,Number of households,585
6443,2021,E01012990,2021 super output areas - lower layer,151,Number of households,616
6444,2021,E01012991,2021 super output areas - lower layer,151,Number of households,708
6445,2021,E01012992,2021 super output areas - lower layer,151,Number of households,634
6446,2021,E01012978,2021 super output areas - lower layer,151,Number of households,756
6447,2021,E01012981,2021 super output areas - lower layer,151,Number of households,594
6448,2021,E01012983,2021 super output areas - lower layer,151,Number of households,772
6449,2021,E01012989,2021 super output areas - lower layer,151,Number of households,792
6450,2021,E01013125,2021 super output areas - lower layer,151,Number of households,755
6451,2021,E01013057,2021 super output areas - lower layer,151,Number of households,673
6452,2021,E01013059,2021 super output areas - lower layer,151,Number of households,692
6453,2021,E01013060,2021 super output areas - lower layer,151,Number of households,1022
6454,2021,E01013061,2021 super output areas - lower layer,151,Number of households,707
6455,2021,E01013126,2021 super output areas - lower layer,151,Number of households,753
6456,2021,E01012986,2021 super output areas - lower layer,151,Number of households,714
6457,2021,E01012987,2021 super output areas - lower layer,151,Number of households,746
6458,2021,E01012988,2021 super output areas - lower layer,151,Number of households,687
6459,2021,E01013048,2021 super output areas - lower layer,151,Number of households,991
6460,2021,E01013053,2021 super output areas - lower layer,151,Number of households,814
6461,2021,E01013054,2021 super output areas - lower layer,151,Number of households,876
6462,2021,E01013055,2021 super output areas - lower layer,151,Number of households,818
6463,2021,E01013056,2021 super output areas - lower layer,151,Number of households,837
6464,2021,E01013058,2021 super output areas - lower layer,151,Number of households,659
6465,2021,E01013119,2021 super output areas - lower layer,151,Number of households,636
6466,2021,E01034754,2021 super output areas - lower layer,151,Number of households,546
6467,2021,E01034755,2021 super output areas - lower layer,151,Number of households,666
6468,2021,E01013046,2021 super output areas - lower layer,151,Number of households,769
6469,2021,E01013047,2021 super output areas - lower layer,151,Number of households,709
6470,2021,E01013049,2021 super output areas - lower layer,151,Number of households,790
6471,2021,E01013050,2021 super output areas - lower layer,151,Number of households,759
6472,2021,E01013051,2021 super output areas - lower layer,151,Number of households,683
6473,2021,E01012922,2021 super output areas - lower layer,151,Number of households,675
6474,2021,E01012923,2021 super output areas - lower layer,151,Number of households,608
6475,2021,E01012925,2021 super output areas - lower layer,151,Number of households,544
6476,2021,E01012927,2021 super output areas - lower layer,151,Number of households,646
6477,2021,E01012924,2021 super output areas - lower layer,151,Number of households,712
6478,2021,E01012926,2021 super output areas - lower layer,151,Number of households,1062
6479,2021,E01013027,2021 super output areas - lower layer,151,Number of households,789
6480,2021,E01013034,2021 super output areas - lower layer,151,Number of households,741
6481,2021,E01013120,2021 super output areas - lower layer,151,Number of households,899
6482,2021,E01013121,2021 super output areas - lower layer,151,Number of households,902
6483,2021,E01013123,2021 super output areas - lower layer,151,Number of households,874
6484,2021,E01013124,2021 super output areas - lower layer,151,Number of households,1090
6485,2021,E01013064,2021 super output areas - lower layer,151,Number of households,520
6486,2021,E01013065,2021 super output areas - lower layer,151,Number of households,734
6487,2021,E01013066,2021 super output areas - lower layer,151,Number of households,697
6488,2021,E01013067,2021 super output areas - lower layer,151,Number of households,692
6489,2021,E01013068,2021 super output areas - lower layer,151,Number of households,997
6490,2021,E01013070,2021 super output areas - lower layer,151,Number of households,686
6491,2021,E01013038,2021 super output areas - lower layer,151,Number of households,615
6492,2021,E01013045,2021 super output areas - lower layer,151,Number of households,683
6493,2021,E01013069,2021 super output areas - lower layer,151,Number of households,697
6494,2021,E01013071,2021 super output areas - lower layer,151,Number of households,792
6495,2021,E01013022,2021 super output areas - lower layer,151,Number of households,821
6496,2021,E01013023,2021 super output areas - lower layer,151,Number of households,784
6497,2021,E01013024,2021 super output areas - lower layer,151,Number of households,802
6498,2021,E01013122,2021 super output areas - lower layer,151,Number of households,611
6499,2021,E01013127,2021 super output areas - lower layer,151,Number of households,649
6500,2021,E01013036,2021 super output areas - lower layer,151,Number of households,794
6501,2021,E01013037,2021 super output areas - lower layer,151,Number of households,671
6502,2021,E01013040,2021 super output areas - lower layer,151,Number of households,1073
6503,2021,E01013041,2021 super output areas - lower layer,151,Number of households,929
6504,2021,E01013062,2021 super output areas - lower layer,151,Number of households,906
6505,2021,E01013063,2021 super output areas - lower layer,151,Number of households,732
6506,2021,E01012919,2021 super output areas - lower layer,151,Number of households,528
6507,2021,E01012921,2021 super output areas - lower layer,151,Number of households,496
6508,2021,E01013039,2021 super output areas - lower layer,151,Number of households,875
6509,2021,E01013042,2021 super output areas - lower layer,151,Number of households,669
6510,2021,E01013043,2021 super output areas - lower layer,151,Number of households,550
6511,2021,E01013044,2021 super output areas - lower layer,151,Number of households,793
6512,2021,E01013029,2021 super output areas - lower layer,151,Number of households,652
6513,2021,E01013030,2021 super output areas - lower layer,151,Number of households,657
6514,2021,E01013031,2021 super output areas - lower layer,151,Number of households,619
6515,2021,E01013032,2021 super output areas - lower layer,151,Number of households,618
6516,2021,E01013035,2021 super output areas - lower layer,151,Number of households,631
6517,2021,E01012954,2021 super output areas - lower layer,151,Number of households,641
6518,2021,E01012956,2021 super output areas - lower layer,151,Number of households,483
6519,2021,E01012958,2021 super output areas - lower layer,151,Number of households,495
6520,2021,E01012961,2021 super output areas - lower layer,151,Number of households,933
6521,2021,E01012966,2021 super output areas - lower layer,151,Number of households,589
6522,2021,E01012953,2021 super output areas - lower layer,151,Number of households,594
6523,2021,E01012955,2021 super output areas - lower layer,151,Number of households,724
6524,2021,E01012959,2021 super output areas - lower layer,151,Number of households,660
6525,2021,E01012962,2021 super output areas - lower layer,151,Number of households,509
6526,2021,E01012964,2021 super output areas - lower layer,151,Number of households,754
6527,2021,E01012967,2021 super output areas - lower layer,151,Number of households,686
6528,2021,E01012968,2021 super output areas - lower layer,151,Number of households,706
6529,2021,E01012969,2021 super output areas - lower layer,151,Number of households,464
6530,2021,E01034756,2021 super output areas - lower layer,151,Number of households,1062
6531,2021,E01012957,2021 super output areas - lower layer,151,Number of households,774
6532,2021,E01012960,2021 super output areas - lower layer,151,Number of households,731
6533,2021,E01012963,2021 super output areas - lower layer,151,Number of households,743
6534,2021,E01013112,2021 super output areas - lower layer,151,Number of households,642
6535,2021,E01013018,2021 super output areas - lower layer,151,Number of households,823
6536,2021,E01013019,2021 super output areas - lower layer,151,Number of households,490
6537,2021,E01013021,2021 super output areas - lower layer,151,Number of households,647
6538,2021,E01013025,2021 super output areas - lower layer,151,Number of households,615
6539,2021,E01013026,2021 super output areas - lower layer,151,Number of households,717
6540,2021,E01013105,2021 super output areas - lower layer,151,Number of households,626
6541,2021,E01013110,2021 super output areas - lower layer,151,Number of households,662
6542,2021,E01013111,2021 super output areas - lower layer,151,Number of households,638
6543,2021,E01013115,2021 super output areas - lower layer,151,Number of households,646
6544,2021,E01013117,2021 super output areas - lower layer,151,Number of households,600
6545,2021,E01013108,2021 super output areas - lower layer,151,Number of households,695
6546,2021,E01013113,2021 super output areas - lower layer,151,Number of households,698
6547,2021,E01013114,2021 super output areas - lower layer,151,Number of households,632
6548,2021,E01013116,2021 super output areas - lower layer,151,Number of households,736
6549,2021,E01013118,2021 super output areas - lower layer,151,Number of households,645
6550,2021,E01013094,2021 super output areas - lower layer,151,Number of households,572
6551,2021,E01013095,2021 super output areas - lower layer,151,Number of households,671
6552,2021,E01013096,2021 super output areas - lower layer,151,Number of households,771
6553,2021,E01013097,2021 super output areas - lower layer,151,Number of households,655
6554,2021,E01013102,2021 super output areas - lower layer,151,Number of households,689
6555,2021,E01013028,2021 super output areas - lower layer,151,Number of households,662
6556,2021,E01013078,2021 super output areas - lower layer,151,Number of households,632
6557,2021,E01013081,2021 super output areas - lower layer,151,Number of households,673
6558,2021,E01013082,2021 super output areas - lower layer,151,Number of households,735
6559,2021,E01013085,2021 super output areas - lower layer,151,Number of households,737
6560,2021,E01012970,2021 super output areas - lower layer,151,Number of households,786
6561,2021,E01012972,2021 super output areas - lower layer,151,Number of households,624
6562,2021,E01012974,2021 super output areas - lower layer,151,Number of households,679
6563,2021,E01013092,2021 super output areas - lower layer,151,Number of households,1083
6564,2021,E01033495,2021 super output areas - lower layer,151,Number of households,615
6565,2021,E01033496,2021 super output areas - lower layer,151,Number of households,641
6566,2021,E01034757,2021 super output areas - lower layer,151,Number of households,601
6567,2021,E01034758,2021 super output areas - lower layer,151,Number of households,604
6568,2021,E01013033,2021 super output areas - lower layer,151,Number of households,675
6569,2021,E01013098,2021 super output areas - lower layer,151,Number of households,940
6570,2021,E01013099,2021 super output areas - lower layer,151,Number of households,671
6571,2021,E01013100,2021 super output areas - lower layer,151,Number of households,688
6572,2021,E01013101,2021 super output areas - lower layer,151,Number of households,725
6573,2021,E01013008,2021 super output areas - lower layer,151,Number of households,662
6574,2021,E01013009,2021 super output areas - lower layer,151,Number of households,761
6575,2021,E01013013,2021 super output areas - lower layer,151,Number of households,674
6576,2021,E01013014,2021 super output areas - lower layer,151,Number of households,607
6577,2021,E01013107,2021 super output areas - lower layer,151,Number of households,1033
6578,2021,E01013088,2021 super output areas - lower layer,151,Number of households,741
6579,2021,E01013089,2021 super output areas - lower layer,151,Number of households,726
6580,2021,E01013090,2021 super output areas - lower layer,151,Number of households,593
6581,2021,E01013091,2021 super output areas - lower layer,151,Number of households,662
6582,2021,E01013093,2021 super output areas - lower layer,151,Number of households,679
6583,2021,E01013005,2021 super output areas - lower layer,151,Number of households,758
6584,2021,E01013007,2021 super output areas - lower layer,151,Number of households,654
6585,2021,E01013011,2021 super output areas - lower layer,151,Number of households,674
6586,2021,E01013012,2021 super output areas - lower layer,151,Number of households,708
6587,2021,E01012996,2021 super output areas - lower layer,151,Number of households,722
6588,2021,E01012998,2021 super output areas - lower layer,151,Number of households,944
6589,2021,E01013015,2021 super output areas - lower layer,151,Number of households,816
6590,2021,E01013016,2021 super output areas - lower layer,151,Number of households,771
6591,2021,E01013003,2021 super output areas - lower layer,151,Number of households,672
6592,2021,E01013017,2021 super output areas - lower layer,151,Number of households,851
6593,2021,E01013020,2021 super output areas - lower layer,151,Number of households,788
6594,2021,E01013076,2021 super output areas - lower layer,151,Number of households,650
6595,2021,E01013079,2021 super output areas - lower layer,151,Number of households,692
6596,2021,E01013080,2021 super output areas - lower layer,151,Number of households,617
6597,2021,E01013083,2021 super output areas - lower layer,151,Number of households,624
6598,2021,E01013084,2021 super output areas - lower layer,151,Number of households,630
6599,2021,E01013086,2021 super output areas - lower layer,151,Number of households,663
6600,2021,E01013087,2021 super output areas - lower layer,151,Number of households,561
6601,2021,E01012993,2021 super output areas - lower layer,151,Number of households,636
6602,2021,E01012997,2021 super output areas - lower layer,151,Number of households,904
6603,2021,E01012999,2021 super output areas - lower layer,151,Number of households,712
6604,2021,E01013001,2021 super output areas - lower layer,151,Number of households,780
6605,2021,E01013074,2021 super output areas - lower layer,151,Number of households,701
6606,2021,E01012994,2021 super output areas - lower layer,151,Number of households,812
6607,2021,E01012995,2021 super output areas - lower layer,151,Number of households,795
6608,2021,E01013000,2021 super output areas - lower layer,151,Number of households,1064
6609,2021,E01013002,2021 super output areas - lower layer,151,Number of households,760
6610,2021,E01013004,2021 super output areas - lower layer,151,Number of households,679
6611,2021,E01013072,2021 super output areas - lower layer,151,Number of households,729
6612,2021,E01013073,2021 super output areas - lower layer,151,Number of households,763
6613,2021,E01013075,2021 super output areas - lower layer,151,Number of households,583
6614,2021,E01013077,2021 super output areas - lower layer,151,Number of households,848
6615,2021,E01013006,2021 super output areas - lower layer,151,Number of households,659
6616,2021,E01013010,2021 super output areas - lower layer,151,Number of households,638
6617,2021,E01013103,2021 super output areas - lower layer,151,Number of households,601
6618,2021,E01013104,2021 super output areas - lower layer,151,Number of households,560
6619,2021,E01013106,2021 super output areas - lower layer,151,Number of households,465
6620,2021,E01032596,2021 super output areas - lower layer,151,Number of households,616
6621,2021,E01012975,2021 super output areas - lower layer,151,Number of households,740
6622,2021,E01012984,2021 super output areas - lower layer,151,Number of households,787
6623,2021,E01012985,2021 super output areas - lower layer,151,Number of households,778
6624,2021,E01034759,2021 super output areas - lower layer,151,Number of households,657
6625,2021,E01034760,2021 super output areas - lower layer,151,Number of households,620
6626,2021,E01012976,2021 super output areas - lower layer,151,Number of households,587
6627,2021,E01012979,2021 super output areas - lower layer,151,Number of households,816
6628,2021,E01012980,2021 super output areas - lower layer,151,Number of households,821
6629,2021,E01012982,2021 super output areas - lower layer,151,Number of households,799
6630,2021,E01013174,2021 super output areas - lower layer,151,Number of households,553
6631,2021,E01013175,2021 super output areas - lower layer,151,Number of households,758
6632,2021,E01013176,2021 super output areas - lower layer,151,Number of households,597
6633,2021,E01013177,2021 super output areas - lower layer,151,Number of households,650
6634,2021,E01013178,2021 super output areas - lower layer,151,Number of households,621
6635,2021,E01013179,2021 super output areas - lower layer,151,Number of households,664
6636,2021,E01013180,2021 super output areas - lower layer,151,Number of households,611
6637,2021,E01013136,2021 super output areas - lower layer,151,Number of households,720
6638,2021,E01013142,2021 super output areas - lower layer,151,Number of households,758
6639,2021,E01035473,2021 super output areas - lower layer,151,Number of households,1116
6640,2021,E01013218,2021 super output areas - lower layer,151,Number of households,584
6641,2021,E01013219,2021 super output areas - lower layer,151,Number of households,683
6642,2021,E01013220,2021 super output areas - lower layer,151,Number of households,744
6643,2021,E01013221,2021 super output areas - lower layer,151,Number of households,947
6644,2021,E01013222,2021 super output areas - lower layer,151,Number of households,694
6645,2021,E01013144,2021 super output areas - lower layer,151,Number of households,786
6646,2021,E01013145,2021 super output areas - lower layer,151,Number of households,500
6647,2021,E01013146,2021 super output areas - lower layer,151,Number of households,701
6648,2021,E01013148,2021 super output areas - lower layer,151,Number of households,575
6649,2021,E01013195,2021 super output areas - lower layer,151,Number of households,597
6650,2021,E01013196,2021 super output areas - lower layer,151,Number of households,549
6651,2021,E01013201,2021 super output areas - lower layer,151,Number of households,643
6652,2021,E01013202,2021 super output areas - lower layer,151,Number of households,600
6653,2021,E01013203,2021 super output areas - lower layer,151,Number of households,692
6654,2021,E01013138,2021 super output areas - lower layer,151,Number of households,606
6655,2021,E01013140,2021 super output areas - lower layer,151,Number of households,573
6656,2021,E01013141,2021 super output areas - lower layer,151,Number of households,624
6657,2021,E01013143,2021 super output areas - lower layer,151,Number of households,573
6658,2021,E01013173,2021 super output areas - lower layer,151,Number of households,581
6659,2021,E01013224,2021 super output areas - lower layer,151,Number of households,856
6660,2021,E01013226,2021 super output areas - lower layer,151,Number of households,620
6661,2021,E01035474,2021 super output areas - lower layer,151,Number of households,625
6662,2021,E01035475,2021 super output areas - lower layer,151,Number of households,641
6663,2021,E01013187,2021 super output areas - lower layer,151,Number of households,789
6664,2021,E01013188,2021 super output areas - lower layer,151,Number of households,684
6665,2021,E01013231,2021 super output areas - lower layer,151,Number of households,698
6666,2021,E01013233,2021 super output areas - lower layer,151,Number of households,596
6667,2021,E01013147,2021 super output areas - lower layer,151,Number of households,584
6668,2021,E01013234,2021 super output areas - lower layer,151,Number of households,658
6669,2021,E01033414,2021 super output areas - lower layer,151,Number of households,1200
6670,2021,E01013159,2021 super output areas - lower layer,151,Number of households,645
6671,2021,E01013161,2021 super output areas - lower layer,151,Number of households,541
6672,2021,E01013162,2021 super output areas - lower layer,151,Number of households,649
6673,2021,E01013165,2021 super output areas - lower layer,151,Number of households,580
6674,2021,E01013158,2021 super output areas - lower layer,151,Number of households,591
6675,2021,E01013160,2021 super output areas - lower layer,151,Number of households,641
6676,2021,E01013163,2021 super output areas - lower layer,151,Number of households,586
6677,2021,E01013164,2021 super output areas - lower layer,151,Number of households,709
6678,2021,E01013197,2021 super output areas - lower layer,151,Number of households,510
6679,2021,E01013149,2021 super output areas - lower layer,151,Number of households,481
6680,2021,E01013150,2021 super output areas - lower layer,151,Number of households,515
6681,2021,E01013227,2021 super output areas - lower layer,151,Number of households,727
6682,2021,E01013228,2021 super output areas - lower layer,151,Number of households,670
6683,2021,E01013229,2021 super output areas - lower layer,151,Number of households,578
6684,2021,E01013131,2021 super output areas - lower layer,151,Number of households,763
6685,2021,E01013132,2021 super output areas - lower layer,151,Number of households,651
6686,2021,E01013133,2021 super output areas - lower layer,151,Number of households,744
6687,2021,E01013134,2021 super output areas - lower layer,151,Number of households,678
6688,2021,E01013206,2021 super output areas - lower layer,151,Number of households,571
6689,2021,E01013207,2021 super output areas - lower layer,151,Number of households,603
6690,2021,E01013211,2021 super output areas - lower layer,151,Number of households,634
6691,2021,E01013212,2021 super output areas - lower layer,151,Number of households,556
6692,2021,E01013181,2021 super output areas - lower layer,151,Number of households,603
6693,2021,E01013182,2021 super output areas - lower layer,151,Number of households,618
6694,2021,E01013183,2021 super output areas - lower layer,151,Number of households,643
6695,2021,E01013184,2021 super output areas - lower layer,151,Number of households,642
6696,2021,E01013185,2021 super output areas - lower layer,151,Number of households,568
6697,2021,E01013186,2021 super output areas - lower layer,151,Number of households,601
6698,2021,E01013130,2021 super output areas - lower layer,151,Number of households,596
6699,2021,E01013135,2021 super output areas - lower layer,151,Number of households,754
6700,2021,E01013154,2021 super output areas - lower layer,151,Number of households,610
6701,2021,E01013156,2021 super output areas - lower layer,151,Number of households,685
6702,2021,E01013204,2021 super output areas - lower layer,151,Number of households,584
6703,2021,E01013205,2021 super output areas - lower layer,151,Number of households,500
6704,2021,E01013208,2021 super output areas - lower layer,151,Number of households,520
6705,2021,E01013209,2021 super output areas - lower layer,151,Number of households,662
6706,2021,E01013210,2021 super output areas - lower layer,151,Number of households,511
6707,2021,E01013153,2021 super output areas - lower layer,151,Number of households,633
6708,2021,E01013157,2021 super output areas - lower layer,151,Number of households,726
6709,2021,E01013167,2021 super output areas - lower layer,151,Number of households,803
6710,2021,E01035476,2021 super output areas - lower layer,151,Number of households,1179
6711,2021,E01013189,2021 super output areas - lower layer,151,Number of households,711
6712,2021,E01013191,2021 super output areas - lower layer,151,Number of households,656
6713,2021,E01013192,2021 super output areas - lower layer,151,Number of households,702
6714,2021,E01013194,2021 super output areas - lower layer,151,Number of households,679
6715,2021,E01035477,2021 super output areas - lower layer,151,Number of households,766
6716,2021,E01035478,2021 super output areas - lower layer,151,Number of households,766
6717,2021,E01013170,2021 super output areas - lower layer,151,Number of households,662
6718,2021,E01013171,2021 super output areas - lower layer,151,Number of households,697
6719,2021,E01013172,2021 super output areas - lower layer,151,Number of households,690
6720,2021,E01013193,2021 super output areas - lower layer,151,Number of households,726
6721,2021,E01035479,2021 super output areas - lower layer,151,Number of households,597
6722,2021,E01035480,2021 super output areas - lower layer,151,Number of households,655
6723,2021,E01013213,2021 super output areas - lower layer,151,Number of households,604
6724,2021,E01013214,2021 super output areas - lower layer,151,Number of households,664
6725,2021,E01013215,2021 super output areas - lower layer,151,Number of households,684
6726,2021,E01013216,2021 super output areas - lower layer,151,Number of households,499
6727,2021,E01013217,2021 super output areas - lower layer,151,Number of households,626
6728,2021,E01013225,2021 super output areas - lower layer,151,Number of households,457
6729,2021,E01013128,2021 super output areas - lower layer,151,Number of households,606
6730,2021,E01013129,2021 super output areas - lower layer,151,Number of households,684
6731,2021,E01013151,2021 super output areas - lower layer,151,Number of households,510
6732,2021,E01013152,2021 super output areas - lower layer,151,Number of households,658
6733,2021,E01013155,2021 super output areas - lower layer,151,Number of households,599
6734,2021,E01013198,2021 super output areas - lower layer,151,Number of households,625
6735,2021,E01013199,2021 super output areas - lower layer,151,Number of households,484
6736,2021,E01013200,2021 super output areas - lower layer,151,Number of households,502
