msoa,occupation_11,qualification_11,log_med_house_price_11,log_med_income_11,score_11,occupation_21,qualification_21,log_med_house_price_21,log_med_income_21,score_21,rank_11,rank_21,ses_asc,score_pr_11,score_pr_21,score_pr_asc
E02000001,0.8080893195702548,0.6836417468541821,13.049794835104816,11.082157933374816,-12.485404604771919,0.8380097268986157,0.7418186360229828,13.609716873485151,11.530775206233024,-12.98809737768684,3199.0,3259.0,-0.5026927729149211,1.9018404907975461,99.96932515337423,98.06748466257669
E02000002,0.29433198380566794,0.1819267515923567,12.128116509451258,10.396994062531652,-11.5895643892192,0.3450617283950616,0.3091060985797828,12.748399843328054,10.682835364853922,-11.951351478589753,1252.0,1462.0,-0.36178708937055326,61.625766871165645,44.84662576687117,-16.779141104294474
E02000003,0.3546460176991149,0.2345473198255963,12.206077645517674,10.610562292793487,-11.820998114791657,0.3747613592974416,0.340151429540061,12.873904582205107,10.837637848711049,-12.122658393987265,2046.0,2065.0,-0.3016602791956089,37.26993865030675,63.34355828220859,26.073619631901842
E02000004,0.3319283456269756,0.1787003610108303,12.174329108492596,10.55791989196796,-11.755828516793002,0.3937058445728965,0.3074317968015052,12.938442943086665,10.859018228147887,-12.147787677986045,1844.0,2148.0,-0.39195916119304286,43.466257668711656,65.88957055214723,22.423312883435578
E02000005,0.2638190954773868,0.175888085507702,12.013706813470414,10.530521639636548,-11.704063848737853,0.3546463815789473,0.3378395293528601,12.75130259456002,10.781058245898533,-12.052769395361102,1665.0,1827.0,-0.3487055466232487,48.95705521472393,56.04294478527607,7.0858895705521405
E02000007,0.2777777777777777,0.1763235983132906,11.943089689712654,10.428245666832275,-11.59959830676597,0.3267744202389318,0.3170372354674524,12.706850963741102,10.571342565808699,-11.837127510778064,1284.0,1120.0,-0.23752920401209465,60.64417177914111,34.355828220858896,-26.288343558282214
E02000008,0.27014531043593115,0.1623971253042772,11.982935344196433,10.396994062531652,-11.56986821624189,0.3095948079284335,0.2851487158664095,12.69771850797869,10.647826772357497,-11.904179310242455,1202.0,1320.0,-0.33431109400056513,63.15950920245399,40.49079754601227,-22.668711656441722
E02000009,0.2727272727272726,0.1957997789357334,12.049424683420915,10.443512690706546,-11.626445460604383,0.32363770250368185,0.335043831515929,12.73670383776449,10.732061203925053,-11.998843026592153,1361.0,1628.0,-0.37239756598776985,58.282208588957054,49.938650306748464,-8.34355828220859
E02000010,0.2593457943925233,0.1737261146496815,11.9750764678914,10.443512690706546,-11.61457346748087,0.3072559678562986,0.309964664310954,12.703816069256568,10.61890979160975,-11.879579887001384,1333.0,1233.0,-0.26500641952051396,59.14110429447853,37.82208588957055,-21.31901840490798
E02000011,0.2939262472885032,0.1954166666666666,12.122696471358964,10.597659208142261,-11.786726699827675,0.3259115843820586,0.3113695090439276,12.847929163278053,10.747229096720554,-12.021195091242609,1937.0,1720.0,-0.23446839141493392,40.61349693251534,52.760736196319016,12.147239263803677
E02000012,0.3695754716981132,0.2480221518987341,12.429220196836383,10.70819846893854,-11.941212934943835,0.42515923566878966,0.3416619559072922,13.091906231773164,10.934908916663861,-12.24536876321202,2430.0,2471.0,-0.3041558282681862,25.490797546012274,75.79754601226993,50.30674846625766
