,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_BEDROOMS_5_NAME,OBS_VALUE
5131,2021,E02006448,2021 super output areas - middle layer,152,1 bedroom,190
5132,2021,E02006448,2021 super output areas - middle layer,152,2 bedrooms,689
5133,2021,E02006448,2021 super output areas - middle layer,152,3 bedrooms,858
5134,2021,E02006448,2021 super output areas - middle layer,152,4 or more bedrooms,1150
5135,2021,E02006449,2021 super output areas - middle layer,152,Total: All households,2995
5136,2021,E02006449,2021 super output areas - middle layer,152,1 bedroom,324
5137,2021,E02006449,2021 super output areas - middle layer,152,2 bedrooms,683
5138,2021,E02006449,2021 super output areas - middle layer,152,3 bedrooms,1104
5139,2021,E02006449,2021 super output areas - middle layer,152,4 or more bedrooms,884
5140,2021,E02006450,2021 super output areas - middle layer,152,Total: All households,2764
5141,2021,E02006450,2021 super output areas - middle layer,152,1 bedroom,191
5142,2021,E02006450,2021 super output areas - middle layer,152,2 bedrooms,533
5143,2021,E02006450,2021 super output areas - middle layer,152,3 bedrooms,847
5144,2021,E02006450,2021 super output areas - middle layer,152,4 or more bedrooms,1193
5145,2021,E02006451,2021 super output areas - middle layer,152,Total: All households,4909
5146,2021,E02006451,2021 super output areas - middle layer,152,1 bedroom,530
5147,2021,E02006451,2021 super output areas - middle layer,152,2 bedrooms,960
5148,2021,E02006451,2021 super output areas - middle layer,152,3 bedrooms,1764
5149,2021,E02006451,2021 super output areas - middle layer,152,4 or more bedrooms,1655
5150,2021,E02006453,2021 super output areas - middle layer,152,Total: All households,3435
5151,2021,E02006453,2021 super output areas - middle layer,152,1 bedroom,296
5152,2021,E02006453,2021 super output areas - middle layer,152,2 bedrooms,742
5153,2021,E02006453,2021 super output areas - middle layer,152,3 bedrooms,1161
5154,2021,E02006453,2021 super output areas - middle layer,152,4 or more bedrooms,1236
5155,2021,E02006454,2021 super output areas - middle layer,152,Total: All households,2837
5156,2021,E02006454,2021 super output areas - middle layer,152,1 bedroom,294
5157,2021,E02006454,2021 super output areas - middle layer,152,2 bedrooms,703
5158,2021,E02006454,2021 super output areas - middle layer,152,3 bedrooms,753
5159,2021,E02006454,2021 super output areas - middle layer,152,4 or more bedrooms,1087
5160,2021,E02006455,2021 super output areas - middle layer,152,Total: All households,2482
5161,2021,E02006455,2021 super output areas - middle layer,152,1 bedroom,440
5162,2021,E02006455,2021 super output areas - middle layer,152,2 bedrooms,519
5163,2021,E02006455,2021 super output areas - middle layer,152,3 bedrooms,880
5164,2021,E02006455,2021 super output areas - middle layer,152,4 or more bedrooms,643
5165,2021,E02006839,2021 super output areas - middle layer,152,Total: All households,3432
5166,2021,E02006839,2021 super output areas - middle layer,152,1 bedroom,392
5167,2021,E02006839,2021 super output areas - middle layer,152,2 bedrooms,556
5168,2021,E02006839,2021 super output areas - middle layer,152,3 bedrooms,935
5169,2021,E02006839,2021 super output areas - middle layer,152,4 or more bedrooms,1549
5170,2021,E02006456,2021 super output areas - middle layer,152,Total: All households,3251
5171,2021,E02006456,2021 super output areas - middle layer,152,1 bedroom,297
5172,2021,E02006456,2021 super output areas - middle layer,152,2 bedrooms,795
5173,2021,E02006456,2021 super output areas - middle layer,152,3 bedrooms,1517
5174,2021,E02006456,2021 super output areas - middle layer,152,4 or more bedrooms,642
5175,2021,E02006457,2021 super output areas - middle layer,152,Total: All households,3737
5176,2021,E02006457,2021 super output areas - middle layer,152,1 bedroom,249
5177,2021,E02006457,2021 super output areas - middle layer,152,2 bedrooms,611
5178,2021,E02006457,2021 super output areas - middle layer,152,3 bedrooms,907
5179,2021,E02006457,2021 super output areas - middle layer,152,4 or more bedrooms,1970
5180,2021,E02006458,2021 super output areas - middle layer,152,Total: All households,3535
5181,2021,E02006458,2021 super output areas - middle layer,152,1 bedroom,235
5182,2021,E02006458,2021 super output areas - middle layer,152,2 bedrooms,554
5183,2021,E02006458,2021 super output areas - middle layer,152,3 bedrooms,894
5184,2021,E02006458,2021 super output areas - middle layer,152,4 or more bedrooms,1852
5185,2021,E02006459,2021 super output areas - middle layer,152,Total: All households,3490
5186,2021,E02006459,2021 super output areas - middle layer,152,1 bedroom,679
5187,2021,E02006459,2021 super output areas - middle layer,152,2 bedrooms,896
5188,2021,E02006459,2021 super output areas - middle layer,152,3 bedrooms,1382
5189,2021,E02006459,2021 super output areas - middle layer,152,4 or more bedrooms,533
5190,2021,E02006460,2021 super output areas - middle layer,152,Total: All households,3930
5191,2021,E02006460,2021 super output areas - middle layer,152,1 bedroom,797
5192,2021,E02006460,2021 super output areas - middle layer,152,2 bedrooms,1198
5193,2021,E02006460,2021 super output areas - middle layer,152,3 bedrooms,1363
5194,2021,E02006460,2021 super output areas - middle layer,152,4 or more bedrooms,572
5195,2021,E02006461,2021 super output areas - middle layer,152,Total: All households,2766
5196,2021,E02006461,2021 super output areas - middle layer,152,1 bedroom,326
5197,2021,E02006461,2021 super output areas - middle layer,152,2 bedrooms,598
5198,2021,E02006461,2021 super output areas - middle layer,152,3 bedrooms,626
5199,2021,E02006461,2021 super output areas - middle layer,152,4 or more bedrooms,1216
5200,2021,E02006462,2021 super output areas - middle layer,152,Total: All households,3374
5201,2021,E02006462,2021 super output areas - middle layer,152,1 bedroom,371
5202,2021,E02006462,2021 super output areas - middle layer,152,2 bedrooms,804
5203,2021,E02006462,2021 super output areas - middle layer,152,3 bedrooms,1369
5204,2021,E02006462,2021 super output areas - middle layer,152,4 or more bedrooms,830
5205,2021,E02006463,2021 super output areas - middle layer,152,Total: All households,5039
5206,2021,E02006463,2021 super output areas - middle layer,152,1 bedroom,1485
5207,2021,E02006463,2021 super output areas - middle layer,152,2 bedrooms,1730
5208,2021,E02006463,2021 super output areas - middle layer,152,3 bedrooms,1171
5209,2021,E02006463,2021 super output areas - middle layer,152,4 or more bedrooms,653
5210,2021,E02006464,2021 super output areas - middle layer,152,Total: All households,2897
5211,2021,E02006464,2021 super output areas - middle layer,152,1 bedroom,432
5212,2021,E02006464,2021 super output areas - middle layer,152,2 bedrooms,688
5213,2021,E02006464,2021 super output areas - middle layer,152,3 bedrooms,1099
5214,2021,E02006464,2021 super output areas - middle layer,152,4 or more bedrooms,678
5215,2021,E02006465,2021 super output areas - middle layer,152,Total: All households,2488
5216,2021,E02006465,2021 super output areas - middle layer,152,1 bedroom,277
5217,2021,E02006465,2021 super output areas - middle layer,152,2 bedrooms,443
5218,2021,E02006465,2021 super output areas - middle layer,152,3 bedrooms,591
5219,2021,E02006465,2021 super output areas - middle layer,152,4 or more bedrooms,1177
5220,2021,E02006466,2021 super output areas - middle layer,152,Total: All households,4151
5221,2021,E02006466,2021 super output areas - middle layer,152,1 bedroom,341
5222,2021,E02006466,2021 super output areas - middle layer,152,2 bedrooms,925
5223,2021,E02006466,2021 super output areas - middle layer,152,3 bedrooms,2108
5224,2021,E02006466,2021 super output areas - middle layer,152,4 or more bedrooms,777
5225,2021,E02006467,2021 super output areas - middle layer,152,Total: All households,2777
5226,2021,E02006467,2021 super output areas - middle layer,152,1 bedroom,97
5227,2021,E02006467,2021 super output areas - middle layer,152,2 bedrooms,411
5228,2021,E02006467,2021 super output areas - middle layer,152,3 bedrooms,983
5229,2021,E02006467,2021 super output areas - middle layer,152,4 or more bedrooms,1286
5230,2021,E02006534,2021 super output areas - middle layer,152,Total: All households,3612
5231,2021,E02006534,2021 super output areas - middle layer,152,1 bedroom,180
5232,2021,E02006534,2021 super output areas - middle layer,152,2 bedrooms,874
5233,2021,E02006534,2021 super output areas - middle layer,152,3 bedrooms,1903
5234,2021,E02006534,2021 super output areas - middle layer,152,4 or more bedrooms,655
5235,2021,E02006535,2021 super output areas - middle layer,152,Total: All households,3018
5236,2021,E02006535,2021 super output areas - middle layer,152,1 bedroom,119
5237,2021,E02006535,2021 super output areas - middle layer,152,2 bedrooms,684
5238,2021,E02006535,2021 super output areas - middle layer,152,3 bedrooms,1436
5239,2021,E02006535,2021 super output areas - middle layer,152,4 or more bedrooms,779
5240,2021,E02006536,2021 super output areas - middle layer,152,Total: All households,2908
5241,2021,E02006536,2021 super output areas - middle layer,152,1 bedroom,141
5242,2021,E02006536,2021 super output areas - middle layer,152,2 bedrooms,843
5243,2021,E02006536,2021 super output areas - middle layer,152,3 bedrooms,1360
5244,2021,E02006536,2021 super output areas - middle layer,152,4 or more bedrooms,564
5245,2021,E02006537,2021 super output areas - middle layer,152,Total: All households,4364
5246,2021,E02006537,2021 super output areas - middle layer,152,1 bedroom,592
5247,2021,E02006537,2021 super output areas - middle layer,152,2 bedrooms,1435
5248,2021,E02006537,2021 super output areas - middle layer,152,3 bedrooms,1792
5249,2021,E02006537,2021 super output areas - middle layer,152,4 or more bedrooms,545
5250,2021,E02006538,2021 super output areas - middle layer,152,Total: All households,4358
5251,2021,E02006538,2021 super output areas - middle layer,152,1 bedroom,644
5252,2021,E02006538,2021 super output areas - middle layer,152,2 bedrooms,1496
5253,2021,E02006538,2021 super output areas - middle layer,152,3 bedrooms,1449
5254,2021,E02006538,2021 super output areas - middle layer,152,4 or more bedrooms,769
5255,2021,E02006539,2021 super output areas - middle layer,152,Total: All households,3114
5256,2021,E02006539,2021 super output areas - middle layer,152,1 bedroom,364
5257,2021,E02006539,2021 super output areas - middle layer,152,2 bedrooms,968
5258,2021,E02006539,2021 super output areas - middle layer,152,3 bedrooms,1394
5259,2021,E02006539,2021 super output areas - middle layer,152,4 or more bedrooms,388
5260,2021,E02006540,2021 super output areas - middle layer,152,Total: All households,2611
5261,2021,E02006540,2021 super output areas - middle layer,152,1 bedroom,397
5262,2021,E02006540,2021 super output areas - middle layer,152,2 bedrooms,900
5263,2021,E02006540,2021 super output areas - middle layer,152,3 bedrooms,1042
5264,2021,E02006540,2021 super output areas - middle layer,152,4 or more bedrooms,272
5265,2021,E02006541,2021 super output areas - middle layer,152,Total: All households,3692
5266,2021,E02006541,2021 super output areas - middle layer,152,1 bedroom,706
5267,2021,E02006541,2021 super output areas - middle layer,152,2 bedrooms,1463
5268,2021,E02006541,2021 super output areas - middle layer,152,3 bedrooms,1169
5269,2021,E02006541,2021 super output areas - middle layer,152,4 or more bedrooms,354
5270,2021,E02006542,2021 super output areas - middle layer,152,Total: All households,2643
5271,2021,E02006542,2021 super output areas - middle layer,152,1 bedroom,239
5272,2021,E02006542,2021 super output areas - middle layer,152,2 bedrooms,752
5273,2021,E02006542,2021 super output areas - middle layer,152,3 bedrooms,1040
5274,2021,E02006542,2021 super output areas - middle layer,152,4 or more bedrooms,612
5275,2021,E02006543,2021 super output areas - middle layer,152,Total: All households,2492
5276,2021,E02006543,2021 super output areas - middle layer,152,1 bedroom,147
5277,2021,E02006543,2021 super output areas - middle layer,152,2 bedrooms,693
5278,2021,E02006543,2021 super output areas - middle layer,152,3 bedrooms,1162
5279,2021,E02006543,2021 super output areas - middle layer,152,4 or more bedrooms,490
5280,2021,E02006544,2021 super output areas - middle layer,152,Total: All households,4735
5281,2021,E02006544,2021 super output areas - middle layer,152,1 bedroom,279
5282,2021,E02006544,2021 super output areas - middle layer,152,2 bedrooms,1193
5283,2021,E02006544,2021 super output areas - middle layer,152,3 bedrooms,1945
5284,2021,E02006544,2021 super output areas - middle layer,152,4 or more bedrooms,1318
5285,2021,E02006545,2021 super output areas - middle layer,152,Total: All households,4788
5286,2021,E02006545,2021 super output areas - middle layer,152,1 bedroom,422
5287,2021,E02006545,2021 super output areas - middle layer,152,2 bedrooms,1448
5288,2021,E02006545,2021 super output areas - middle layer,152,3 bedrooms,2245
5289,2021,E02006545,2021 super output areas - middle layer,152,4 or more bedrooms,673
5290,2021,E02006546,2021 super output areas - middle layer,152,Total: All households,4709
5291,2021,E02006546,2021 super output areas - middle layer,152,1 bedroom,338
5292,2021,E02006546,2021 super output areas - middle layer,152,2 bedrooms,1239
5293,2021,E02006546,2021 super output areas - middle layer,152,3 bedrooms,1980
5294,2021,E02006546,2021 super output areas - middle layer,152,4 or more bedrooms,1152
5295,2021,E02006547,2021 super output areas - middle layer,152,Total: All households,2723
5296,2021,E02006547,2021 super output areas - middle layer,152,1 bedroom,184
5297,2021,E02006547,2021 super output areas - middle layer,152,2 bedrooms,722
5298,2021,E02006547,2021 super output areas - middle layer,152,3 bedrooms,1208
5299,2021,E02006547,2021 super output areas - middle layer,152,4 or more bedrooms,609
5300,2021,E02006548,2021 super output areas - middle layer,152,Total: All households,4248
5301,2021,E02006548,2021 super output areas - middle layer,152,1 bedroom,346
5302,2021,E02006548,2021 super output areas - middle layer,152,2 bedrooms,1256
5303,2021,E02006548,2021 super output areas - middle layer,152,3 bedrooms,1865
5304,2021,E02006548,2021 super output areas - middle layer,152,4 or more bedrooms,781
5305,2021,E02006549,2021 super output areas - middle layer,152,Total: All households,3008
5306,2021,E02006549,2021 super output areas - middle layer,152,1 bedroom,127
5307,2021,E02006549,2021 super output areas - middle layer,152,2 bedrooms,1118
5308,2021,E02006549,2021 super output areas - middle layer,152,3 bedrooms,1047
5309,2021,E02006549,2021 super output areas - middle layer,152,4 or more bedrooms,716
5310,2021,E02006550,2021 super output areas - middle layer,152,Total: All households,4225
5311,2021,E02006550,2021 super output areas - middle layer,152,1 bedroom,336
5312,2021,E02006550,2021 super output areas - middle layer,152,2 bedrooms,1251
5313,2021,E02006550,2021 super output areas - middle layer,152,3 bedrooms,1904
5314,2021,E02006550,2021 super output areas - middle layer,152,4 or more bedrooms,734
5315,2021,E02006551,2021 super output areas - middle layer,152,Total: All households,4188
5316,2021,E02006551,2021 super output areas - middle layer,152,1 bedroom,382
5317,2021,E02006551,2021 super output areas - middle layer,152,2 bedrooms,1566
5318,2021,E02006551,2021 super output areas - middle layer,152,3 bedrooms,1379
5319,2021,E02006551,2021 super output areas - middle layer,152,4 or more bedrooms,861
5320,2021,E02006552,2021 super output areas - middle layer,152,Total: All households,3631
5321,2021,E02006552,2021 super output areas - middle layer,152,1 bedroom,1346
5322,2021,E02006552,2021 super output areas - middle layer,152,2 bedrooms,1132
5323,2021,E02006552,2021 super output areas - middle layer,152,3 bedrooms,794
5324,2021,E02006552,2021 super output areas - middle layer,152,4 or more bedrooms,359
5325,2021,E02006553,2021 super output areas - middle layer,152,Total: All households,4050
5326,2021,E02006553,2021 super output areas - middle layer,152,1 bedroom,315
5327,2021,E02006553,2021 super output areas - middle layer,152,2 bedrooms,1419
5328,2021,E02006553,2021 super output areas - middle layer,152,3 bedrooms,1776
5329,2021,E02006553,2021 super output areas - middle layer,152,4 or more bedrooms,540
5330,2021,E02006554,2021 super output areas - middle layer,152,Total: All households,3141
5331,2021,E02006554,2021 super output areas - middle layer,152,1 bedroom,316
5332,2021,E02006554,2021 super output areas - middle layer,152,2 bedrooms,989
5333,2021,E02006554,2021 super output areas - middle layer,152,3 bedrooms,1159
5334,2021,E02006554,2021 super output areas - middle layer,152,4 or more bedrooms,677
5335,2021,E02006555,2021 super output areas - middle layer,152,Total: All households,3234
5336,2021,E02006555,2021 super output areas - middle layer,152,1 bedroom,615
5337,2021,E02006555,2021 super output areas - middle layer,152,2 bedrooms,1142
5338,2021,E02006555,2021 super output areas - middle layer,152,3 bedrooms,1138
5339,2021,E02006555,2021 super output areas - middle layer,152,4 or more bedrooms,339
5340,2021,E02006556,2021 super output areas - middle layer,152,Total: All households,4512
5341,2021,E02006556,2021 super output areas - middle layer,152,1 bedroom,221
5342,2021,E02006556,2021 super output areas - middle layer,152,2 bedrooms,1157
5343,2021,E02006556,2021 super output areas - middle layer,152,3 bedrooms,1922
5344,2021,E02006556,2021 super output areas - middle layer,152,4 or more bedrooms,1212
5345,2021,E02006557,2021 super output areas - middle layer,152,Total: All households,3016
5346,2021,E02006557,2021 super output areas - middle layer,152,1 bedroom,485
5347,2021,E02006557,2021 super output areas - middle layer,152,2 bedrooms,737
5348,2021,E02006557,2021 super output areas - middle layer,152,3 bedrooms,1343
5349,2021,E02006557,2021 super output areas - middle layer,152,4 or more bedrooms,451
5350,2021,E02006558,2021 super output areas - middle layer,152,Total: All households,5046
5351,2021,E02006558,2021 super output areas - middle layer,152,1 bedroom,2051
5352,2021,E02006558,2021 super output areas - middle layer,152,2 bedrooms,1715
5353,2021,E02006558,2021 super output areas - middle layer,152,3 bedrooms,750
5354,2021,E02006558,2021 super output areas - middle layer,152,4 or more bedrooms,530
5355,2021,E02006559,2021 super output areas - middle layer,152,Total: All households,3850
5356,2021,E02006559,2021 super output areas - middle layer,152,1 bedroom,133
5357,2021,E02006559,2021 super output areas - middle layer,152,2 bedrooms,1008
5358,2021,E02006559,2021 super output areas - middle layer,152,3 bedrooms,1543
5359,2021,E02006559,2021 super output areas - middle layer,152,4 or more bedrooms,1166
5360,2021,E02006560,2021 super output areas - middle layer,152,Total: All households,4425
5361,2021,E02006560,2021 super output areas - middle layer,152,1 bedroom,266
5362,2021,E02006560,2021 super output areas - middle layer,152,2 bedrooms,1883
5363,2021,E02006560,2021 super output areas - middle layer,152,3 bedrooms,1728
5364,2021,E02006560,2021 super output areas - middle layer,152,4 or more bedrooms,548
5365,2021,E02006561,2021 super output areas - middle layer,152,Total: All households,2648
5366,2021,E02006561,2021 super output areas - middle layer,152,1 bedroom,181
5367,2021,E02006561,2021 super output areas - middle layer,152,2 bedrooms,553
5368,2021,E02006561,2021 super output areas - middle layer,152,3 bedrooms,945
5369,2021,E02006561,2021 super output areas - middle layer,152,4 or more bedrooms,969
5370,2021,E02006562,2021 super output areas - middle layer,152,Total: All households,2531
5371,2021,E02006562,2021 super output areas - middle layer,152,1 bedroom,127
5372,2021,E02006562,2021 super output areas - middle layer,152,2 bedrooms,415
5373,2021,E02006562,2021 super output areas - middle layer,152,3 bedrooms,825
5374,2021,E02006562,2021 super output areas - middle layer,152,4 or more bedrooms,1164
5375,2021,E02006563,2021 super output areas - middle layer,152,Total: All households,2428
5376,2021,E02006563,2021 super output areas - middle layer,152,1 bedroom,143
5377,2021,E02006563,2021 super output areas - middle layer,152,2 bedrooms,442
5378,2021,E02006563,2021 super output areas - middle layer,152,3 bedrooms,820
5379,2021,E02006563,2021 super output areas - middle layer,152,4 or more bedrooms,1023
5380,2021,E02006564,2021 super output areas - middle layer,152,Total: All households,3817
5381,2021,E02006564,2021 super output areas - middle layer,152,1 bedroom,474
5382,2021,E02006564,2021 super output areas - middle layer,152,2 bedrooms,1160
5383,2021,E02006564,2021 super output areas - middle layer,152,3 bedrooms,1381
5384,2021,E02006564,2021 super output areas - middle layer,152,4 or more bedrooms,802
5385,2021,E02006565,2021 super output areas - middle layer,152,Total: All households,3554
5386,2021,E02006565,2021 super output areas - middle layer,152,1 bedroom,235
5387,2021,E02006565,2021 super output areas - middle layer,152,2 bedrooms,816
5388,2021,E02006565,2021 super output areas - middle layer,152,3 bedrooms,1521
5389,2021,E02006565,2021 super output areas - middle layer,152,4 or more bedrooms,982
5390,2021,E02006566,2021 super output areas - middle layer,152,Total: All households,3673
5391,2021,E02006566,2021 super output areas - middle layer,152,1 bedroom,202
5392,2021,E02006566,2021 super output areas - middle layer,152,2 bedrooms,827
5393,2021,E02006566,2021 super output areas - middle layer,152,3 bedrooms,1339
5394,2021,E02006566,2021 super output areas - middle layer,152,4 or more bedrooms,1305
5395,2021,E02006567,2021 super output areas - middle layer,152,Total: All households,3345
5396,2021,E02006567,2021 super output areas - middle layer,152,1 bedroom,170
5397,2021,E02006567,2021 super output areas - middle layer,152,2 bedrooms,830
5398,2021,E02006567,2021 super output areas - middle layer,152,3 bedrooms,1442
5399,2021,E02006567,2021 super output areas - middle layer,152,4 or more bedrooms,903
5400,2021,E02006568,2021 super output areas - middle layer,152,Total: All households,5393
5401,2021,E02006568,2021 super output areas - middle layer,152,1 bedroom,832
5402,2021,E02006568,2021 super output areas - middle layer,152,2 bedrooms,2038
5403,2021,E02006568,2021 super output areas - middle layer,152,3 bedrooms,1770
5404,2021,E02006568,2021 super output areas - middle layer,152,4 or more bedrooms,753
5405,2021,E02006569,2021 super output areas - middle layer,152,Total: All households,3725
5406,2021,E02006569,2021 super output areas - middle layer,152,1 bedroom,262
5407,2021,E02006569,2021 super output areas - middle layer,152,2 bedrooms,1011
5408,2021,E02006569,2021 super output areas - middle layer,152,3 bedrooms,1397
5409,2021,E02006569,2021 super output areas - middle layer,152,4 or more bedrooms,1055
5410,2021,E02006570,2021 super output areas - middle layer,152,Total: All households,4347
5411,2021,E02006570,2021 super output areas - middle layer,152,1 bedroom,987
5412,2021,E02006570,2021 super output areas - middle layer,152,2 bedrooms,1565
5413,2021,E02006570,2021 super output areas - middle layer,152,3 bedrooms,1303
5414,2021,E02006570,2021 super output areas - middle layer,152,4 or more bedrooms,492
5415,2021,E02006571,2021 super output areas - middle layer,152,Total: All households,3636
5416,2021,E02006571,2021 super output areas - middle layer,152,1 bedroom,254
5417,2021,E02006571,2021 super output areas - middle layer,152,2 bedrooms,878
5418,2021,E02006571,2021 super output areas - middle layer,152,3 bedrooms,1542
5419,2021,E02006571,2021 super output areas - middle layer,152,4 or more bedrooms,962
5420,2021,E02006572,2021 super output areas - middle layer,152,Total: All households,4728
5421,2021,E02006572,2021 super output areas - middle layer,152,1 bedroom,514
5422,2021,E02006572,2021 super output areas - middle layer,152,2 bedrooms,1387
5423,2021,E02006572,2021 super output areas - middle layer,152,3 bedrooms,1846
5424,2021,E02006572,2021 super output areas - middle layer,152,4 or more bedrooms,981
5425,2021,E02006573,2021 super output areas - middle layer,152,Total: All households,5217
5426,2021,E02006573,2021 super output areas - middle layer,152,1 bedroom,313
5427,2021,E02006573,2021 super output areas - middle layer,152,2 bedrooms,1441
5428,2021,E02006573,2021 super output areas - middle layer,152,3 bedrooms,1900
5429,2021,E02006573,2021 super output areas - middle layer,152,4 or more bedrooms,1563
5430,2021,E02006574,2021 super output areas - middle layer,152,Total: All households,5077
5431,2021,E02006574,2021 super output areas - middle layer,152,1 bedroom,497
5432,2021,E02006574,2021 super output areas - middle layer,152,2 bedrooms,1597
5433,2021,E02006574,2021 super output areas - middle layer,152,3 bedrooms,2011
5434,2021,E02006574,2021 super output areas - middle layer,152,4 or more bedrooms,972
5435,2021,E02006575,2021 super output areas - middle layer,152,Total: All households,3014
5436,2021,E02006575,2021 super output areas - middle layer,152,1 bedroom,287
5437,2021,E02006575,2021 super output areas - middle layer,152,2 bedrooms,558
5438,2021,E02006575,2021 super output areas - middle layer,152,3 bedrooms,1758
5439,2021,E02006575,2021 super output areas - middle layer,152,4 or more bedrooms,411
5440,2021,E02006576,2021 super output areas - middle layer,152,Total: All households,4194
5441,2021,E02006576,2021 super output areas - middle layer,152,1 bedroom,251
5442,2021,E02006576,2021 super output areas - middle layer,152,2 bedrooms,1074
5443,2021,E02006576,2021 super output areas - middle layer,152,3 bedrooms,1475
5444,2021,E02006576,2021 super output areas - middle layer,152,4 or more bedrooms,1394
5445,2021,E02006577,2021 super output areas - middle layer,152,Total: All households,3541
5446,2021,E02006577,2021 super output areas - middle layer,152,1 bedroom,555
5447,2021,E02006577,2021 super output areas - middle layer,152,2 bedrooms,862
5448,2021,E02006577,2021 super output areas - middle layer,152,3 bedrooms,1691
5449,2021,E02006577,2021 super output areas - middle layer,152,4 or more bedrooms,433
5450,2021,E02006578,2021 super output areas - middle layer,152,Total: All households,5039
5451,2021,E02006578,2021 super output areas - middle layer,152,1 bedroom,1144
5452,2021,E02006578,2021 super output areas - middle layer,152,2 bedrooms,1715
5453,2021,E02006578,2021 super output areas - middle layer,152,3 bedrooms,1578
5454,2021,E02006578,2021 super output areas - middle layer,152,4 or more bedrooms,602
5455,2021,E02006579,2021 super output areas - middle layer,152,Total: All households,3302
5456,2021,E02006579,2021 super output areas - middle layer,152,1 bedroom,423
5457,2021,E02006579,2021 super output areas - middle layer,152,2 bedrooms,642
5458,2021,E02006579,2021 super output areas - middle layer,152,3 bedrooms,1714
5459,2021,E02006579,2021 super output areas - middle layer,152,4 or more bedrooms,523
5460,2021,E02006580,2021 super output areas - middle layer,152,Total: All households,3264
5461,2021,E02006580,2021 super output areas - middle layer,152,1 bedroom,338
5462,2021,E02006580,2021 super output areas - middle layer,152,2 bedrooms,696
5463,2021,E02006580,2021 super output areas - middle layer,152,3 bedrooms,1611
5464,2021,E02006580,2021 super output areas - middle layer,152,4 or more bedrooms,619
5465,2021,E02006581,2021 super output areas - middle layer,152,Total: All households,4216
5466,2021,E02006581,2021 super output areas - middle layer,152,1 bedroom,911
5467,2021,E02006581,2021 super output areas - middle layer,152,2 bedrooms,1307
5468,2021,E02006581,2021 super output areas - middle layer,152,3 bedrooms,1362
5469,2021,E02006581,2021 super output areas - middle layer,152,4 or more bedrooms,636
5470,2021,E02006582,2021 super output areas - middle layer,152,Total: All households,2974
5471,2021,E02006582,2021 super output areas - middle layer,152,1 bedroom,114
5472,2021,E02006582,2021 super output areas - middle layer,152,2 bedrooms,711
5473,2021,E02006582,2021 super output areas - middle layer,152,3 bedrooms,850
5474,2021,E02006582,2021 super output areas - middle layer,152,4 or more bedrooms,1299
5475,2021,E02006583,2021 super output areas - middle layer,152,Total: All households,3809
5476,2021,E02006583,2021 super output areas - middle layer,152,1 bedroom,493
5477,2021,E02006583,2021 super output areas - middle layer,152,2 bedrooms,830
5478,2021,E02006583,2021 super output areas - middle layer,152,3 bedrooms,1792
5479,2021,E02006583,2021 super output areas - middle layer,152,4 or more bedrooms,694
5480,2021,E02006584,2021 super output areas - middle layer,152,Total: All households,2949
5481,2021,E02006584,2021 super output areas - middle layer,152,1 bedroom,497
5482,2021,E02006584,2021 super output areas - middle layer,152,2 bedrooms,539
5483,2021,E02006584,2021 super output areas - middle layer,152,3 bedrooms,1707
5484,2021,E02006584,2021 super output areas - middle layer,152,4 or more bedrooms,206
5485,2021,E02006585,2021 super output areas - middle layer,152,Total: All households,3084
5486,2021,E02006585,2021 super output areas - middle layer,152,1 bedroom,219
5487,2021,E02006585,2021 super output areas - middle layer,152,2 bedrooms,455
5488,2021,E02006585,2021 super output areas - middle layer,152,3 bedrooms,2091
5489,2021,E02006585,2021 super output areas - middle layer,152,4 or more bedrooms,319
5490,2021,E02006586,2021 super output areas - middle layer,152,Total: All households,2667
5491,2021,E02006586,2021 super output areas - middle layer,152,1 bedroom,212
5492,2021,E02006586,2021 super output areas - middle layer,152,2 bedrooms,278
5493,2021,E02006586,2021 super output areas - middle layer,152,3 bedrooms,1916
5494,2021,E02006586,2021 super output areas - middle layer,152,4 or more bedrooms,261
5495,2021,E02006587,2021 super output areas - middle layer,152,Total: All households,3450
5496,2021,E02006587,2021 super output areas - middle layer,152,1 bedroom,759
5497,2021,E02006587,2021 super output areas - middle layer,152,2 bedrooms,978
5498,2021,E02006587,2021 super output areas - middle layer,152,3 bedrooms,1347
5499,2021,E02006587,2021 super output areas - middle layer,152,4 or more bedrooms,366
5500,2021,E02006588,2021 super output areas - middle layer,152,Total: All households,4486
5501,2021,E02006588,2021 super output areas - middle layer,152,1 bedroom,731
5502,2021,E02006588,2021 super output areas - middle layer,152,2 bedrooms,1367
5503,2021,E02006588,2021 super output areas - middle layer,152,3 bedrooms,1376
5504,2021,E02006588,2021 super output areas - middle layer,152,4 or more bedrooms,1012
5505,2021,E02006589,2021 super output areas - middle layer,152,Total: All households,4635
5506,2021,E02006589,2021 super output areas - middle layer,152,1 bedroom,310
5507,2021,E02006589,2021 super output areas - middle layer,152,2 bedrooms,866
5508,2021,E02006589,2021 super output areas - middle layer,152,3 bedrooms,1771
5509,2021,E02006589,2021 super output areas - middle layer,152,4 or more bedrooms,1688
5510,2021,E02006590,2021 super output areas - middle layer,152,Total: All households,3811
5511,2021,E02006590,2021 super output areas - middle layer,152,1 bedroom,476
5512,2021,E02006590,2021 super output areas - middle layer,152,2 bedrooms,1059
5513,2021,E02006590,2021 super output areas - middle layer,152,3 bedrooms,1319
