,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HIQUAL_8_NAME,OBS_VALUE
304,2021,E02002524,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4426
305,2021,E02002524,2021 super output areas - middle layer,152,No qualifications,996
306,2021,E02002524,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,456
307,2021,E02002524,2021 super output areas - middle layer,152,Level 2 qualifications,638
308,2021,E02002524,2021 super output areas - middle layer,152,Apprenticeship,387
309,2021,E02002524,2021 super output areas - middle layer,152,Level 3 qualifications,926
310,2021,E02002524,2021 super output areas - middle layer,152,Level 4 qualifications or above,910
311,2021,E02002524,2021 super output areas - middle layer,152,Other qualifications,113
312,2021,E02002525,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6734
313,2021,E02002525,2021 super output areas - middle layer,152,No qualifications,1976
314,2021,E02002525,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,763
315,2021,E02002525,2021 super output areas - middle layer,152,Level 2 qualifications,871
316,2021,E02002525,2021 super output areas - middle layer,152,Apprenticeship,519
317,2021,E02002525,2021 super output areas - middle layer,152,Level 3 qualifications,1192
318,2021,E02002525,2021 super output areas - middle layer,152,Level 4 qualifications or above,1221
319,2021,E02002525,2021 super output areas - middle layer,152,Other qualifications,192
320,2021,E02002526,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6311
321,2021,E02002526,2021 super output areas - middle layer,152,No qualifications,1346
322,2021,E02002526,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,626
323,2021,E02002526,2021 super output areas - middle layer,152,Level 2 qualifications,910
324,2021,E02002526,2021 super output areas - middle layer,152,Apprenticeship,464
325,2021,E02002526,2021 super output areas - middle layer,152,Level 3 qualifications,1292
326,2021,E02002526,2021 super output areas - middle layer,152,Level 4 qualifications or above,1518
327,2021,E02002526,2021 super output areas - middle layer,152,Other qualifications,155
328,2021,E02002527,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4005
