,GEOGRAPHY_CODE,Family member or partner of staff or owner,Resident,Resident: Female: Aged 0 to 15 years,Resident: Female: Aged 16 to 24 years,Resident: Female: Aged 25 to 34 years,Resident: Female: Aged 35 to 49 years,Resident: Female: Aged 50 to 64 years,Resident: Female: Aged 65 to 74 years,Resident: Female: Aged 75 to 84 years,Resident: Female: Aged 85 years and over,Resident: Male: Aged 0 to 15 years,Resident: Male: Aged 16 to 24 years,Resident: Male: Aged 25 to 34 years,Resident: Male: Aged 35 to 49 years,Resident: Male: Aged 50 to 64 years,Resident: Male: Aged 65 to 74 years,Resident: Male: Aged 75 to 84 years,Resident: Male: Aged 85 years and over,Resident:Female,Resident:Male,Staff or owner,Staying temporarily (no usual UK address),Total: All usual residents in communal establishments
2941,E02003457,0.02857142857142857,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.45714285714285713,0.0,0.0,0.0,0.02857142857142857,0.11428571428571428,0.05714285714285714,0.17142857142857143,0.08571428571428572,0.5142857142857142,0.45714285714285713,0.0,0.0,35.0
2942,E02003458,0.0,0.9664429530201343,0.010067114093959731,0.0,0.030201342281879196,0.030201342281879196,0.06040268456375839,0.016778523489932886,0.006711409395973154,0.013422818791946308,0.5738255033557047,0.006711409395973154,0.040268456375838924,0.026845637583892617,0.087248322147651,0.03691275167785235,0.020134228187919462,0.006711409395973154,0.16778523489932887,0.7986577181208053,0.03355704697986577,0.0,298.0
2943,E02003459,0.0,0.9622641509433962,0.0,0.0,0.0,0.0,0.0,0.05660377358490566,0.22641509433962265,0.37735849056603776,0.0,0.0,0.0,0.0,0.0,0.05660377358490566,0.07547169811320754,0.16981132075471697,0.660377358490566,0.3018867924528302,0.0,0.03773584905660377,53.0
2944,E02003460,0.0,0.9666666666666667,0.0,0.0,0.0,0.016666666666666666,0.0,0.06666666666666667,0.16666666666666666,0.48333333333333334,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.1,0.06666666666666667,0.7333333333333333,0.23333333333333334,0.03333333333333333,0.0,60.0
2945,E02003461,0.0,1.0,0.0,0.0,0.008403361344537815,0.0,0.03361344537815126,0.13445378151260504,0.2184873949579832,0.31092436974789917,0.0,0.0,0.008403361344537815,0.0,0.06722689075630252,0.058823529411764705,0.07563025210084033,0.08403361344537816,0.7058823529411765,0.29411764705882354,0.0,0.0,119.0
2946,E02003462,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.027777777777777776,0.05555555555555555,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,36.0
2947,E02003463,0.0,0.84375,0.0625,0.0,0.015625,0.0,0.015625,0.0,0.3125,0.203125,0.046875,0.0,0.0,0.046875,0.0,0.046875,0.03125,0.0625,0.609375,0.234375,0.0,0.15625,64.0
2948,E02003464,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,3.0
2949,E02003465,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,7.0
2950,E02003466,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
2951,E02003467,0.0,0.9929078014184397,0.0,0.0,0.0,0.0,0.02127659574468085,0.04964539007092199,0.18439716312056736,0.49645390070921985,0.0,0.02127659574468085,0.0,0.0070921985815602835,0.0,0.05673758865248227,0.06382978723404255,0.09219858156028368,0.75177304964539,0.24113475177304963,0.0,0.0070921985815602835,141.0
2952,E02003468,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.8571428571428571,14.0
2953,E02003472,0.0,0.8588235294117647,0.0,0.21176470588235294,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2823529411764706,0.03529411764705882,0.011764705882352941,0.0,0.0,0.0,0.32941176470588235,0.5294117647058824,0.011764705882352941,0.12941176470588237,85.0
2954,E02003474,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,9.0
2955,E02003476,0.0,0.9658119658119658,0.0,0.0811965811965812,0.05555555555555555,0.07692307692307693,0.038461538461538464,0.01282051282051282,0.038461538461538464,0.08547008547008547,0.0,0.03418803418803419,0.11965811965811966,0.2222222222222222,0.11538461538461539,0.029914529914529916,0.02564102564102564,0.029914529914529916,0.3888888888888889,0.5769230769230769,0.0,0.03418803418803419,234.0
2956,E02003478,0.0,0.9444444444444444,0.0,0.0,0.0,0.03333333333333333,0.15555555555555556,0.03333333333333333,0.03333333333333333,0.1,0.0,0.06666666666666667,0.05555555555555555,0.1,0.26666666666666666,0.044444444444444446,0.03333333333333333,0.022222222222222223,0.35555555555555557,0.5888888888888889,0.0,0.05555555555555555,90.0
2957,E02003479,0.0,0.8125,0.125,0.0,0.0625,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.125,0.0,0.0,0.0,0.375,0.4375,0.0,0.1875,16.0
2958,E02003480,0.0,1.0,0.0,0.0,0.08,0.12,0.04,0.08,0.0,0.0,0.0,0.04,0.12,0.2,0.24,0.08,0.0,0.0,0.32,0.68,0.0,0.0,25.0
2959,E02003481,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,7.0
2960,E02003482,0.0,0.9876543209876543,0.0,0.0,0.0,0.024691358024691357,0.0,0.037037037037037035,0.06172839506172839,0.6049382716049383,0.0,0.0,0.0,0.012345679012345678,0.04938271604938271,0.037037037037037035,0.09876543209876543,0.06172839506172839,0.7283950617283951,0.25925925925925924,0.012345679012345678,0.0,81.0
2961,E02003483,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,9.0
2962,E02003484,0.0,1.0,0.0,0.0,0.0,0.06060606060606061,0.15151515151515152,0.15151515151515152,0.12121212121212122,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,0.21212121212121213,0.18181818181818182,0.06060606060606061,0.0,0.5151515151515151,0.48484848484848486,0.0,0.0,33.0
2963,E02003485,0.0,1.0,0.0,0.0,0.0,0.03125,0.03125,0.0,0.25,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.75,0.25,0.0,0.0,32.0
2964,E02003486,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.6428571428571429,0.0,0.07142857142857142,14.0
2965,E02003487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
2966,E02003488,0.0,1.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.1875,0.0,0.0,0.0,0.0,0.4375,0.5625,0.0,0.0,16.0
2967,E02003489,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07777777777777778,0.2111111111111111,0.4444444444444444,0.0,0.022222222222222223,0.03333333333333333,0.0,0.0,0.06666666666666667,0.07777777777777778,0.06666666666666667,0.7333333333333333,0.26666666666666666,0.0,0.0,90.0
2968,E02003490,0.0,1.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.07246376811594203,0.2318840579710145,0.4492753623188406,0.0,0.0,0.0,0.0,0.057971014492753624,0.028985507246376812,0.07246376811594203,0.07246376811594203,0.7681159420289855,0.2318840579710145,0.0,0.0,69.0
2969,E02003491,0.0,1.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.058823529411764705,0.13725490196078433,0.43137254901960786,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.23529411764705882,0.6470588235294118,0.35294117647058826,0.0,0.0,51.0
2970,E02003492,0.00046479200557750407,0.9855914478270974,0.0009295840111550081,0.5263769463165233,0.022310016267720195,0.005809900069718801,0.00046479200557750407,0.00023239600278875203,0.0,0.0,0.00046479200557750407,0.4015802928189635,0.021380432256565187,0.004880316058563793,0.0011619800139437602,0.0,0.0,0.0,0.5561236346734836,0.42946781315361376,0.0006971880083662561,0.013246572158958867,4303.0
2971,E02003493,0.0,1.0,0.0,0.03,0.02,0.02,0.0,0.03,0.23,0.49,0.0,0.0,0.05,0.02,0.0,0.01,0.01,0.09,0.82,0.18,0.0,0.0,100.0
2972,E02003497,0.012048192771084338,0.9879518072289156,0.0,0.0,0.0,0.024096385542168676,0.04819277108433735,0.0,0.12048192771084337,0.5060240963855421,0.0,0.0,0.0,0.012048192771084338,0.03614457831325301,0.03614457831325301,0.012048192771084338,0.1927710843373494,0.6987951807228916,0.2891566265060241,0.0,0.0,83.0
2973,E02003498,0.0,1.0,0.0,0.521865889212828,0.029154518950437316,0.0,0.0,0.0029154518950437317,0.0,0.0029154518950437317,0.0,0.39941690962099125,0.037900874635568516,0.0029154518950437317,0.0,0.0,0.0029154518950437317,0.0,0.5568513119533528,0.44314868804664725,0.0,0.0,343.0
2974,E02003499,0.04081632653061224,0.9591836734693877,0.0,0.0,0.0,0.0,0.09183673469387756,0.07142857142857142,0.20408163265306123,0.2653061224489796,0.0,0.0,0.0,0.01020408163265306,0.02040816326530612,0.10204081632653061,0.12244897959183673,0.07142857142857142,0.6326530612244898,0.32653061224489793,0.0,0.0,98.0
2975,E02003500,0.0,0.9714285714285714,0.0,0.0,0.02857142857142857,0.02857142857142857,0.2,0.11428571428571428,0.05714285714285714,0.11428571428571428,0.0,0.22857142857142856,0.08571428571428572,0.05714285714285714,0.0,0.0,0.02857142857142857,0.02857142857142857,0.5428571428571428,0.42857142857142855,0.02857142857142857,0.0,35.0
2976,E02003501,0.0,1.0,0.07575757575757576,0.0,0.030303030303030304,0.045454545454545456,0.10606060606060606,0.030303030303030304,0.045454545454545456,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.15151515151515152,0.12121212121212122,0.07575757575757576,0.015151515151515152,0.15151515151515152,0.0,0.42424242424242425,0.5757575757575758,0.0,0.0,66.0
2977,E02003502,0.0,0.9285714285714286,0.0,0.017857142857142856,0.05357142857142857,0.03571428571428571,0.05357142857142857,0.017857142857142856,0.0,0.0,0.03571428571428571,0.017857142857142856,0.05357142857142857,0.19642857142857142,0.23214285714285715,0.17857142857142858,0.0,0.03571428571428571,0.17857142857142858,0.75,0.0,0.07142857142857142,56.0
2978,E02003503,0.0,0.9636363636363636,0.0,0.0,0.0,0.03636363636363636,0.09090909090909091,0.14545454545454545,0.07272727272727272,0.12727272727272726,0.0,0.01818181818181818,0.0,0.09090909090909091,0.16363636363636364,0.14545454545454545,0.03636363636363636,0.03636363636363636,0.4727272727272727,0.4909090909090909,0.0,0.03636363636363636,55.0
2979,E02003504,0.0,1.0,0.03418803418803419,0.05128205128205128,0.1623931623931624,0.017094017094017096,0.017094017094017096,0.008547008547008548,0.09401709401709402,0.17094017094017094,0.03418803418803419,0.11965811965811966,0.1111111111111111,0.042735042735042736,0.017094017094017096,0.02564102564102564,0.05128205128205128,0.042735042735042736,0.5555555555555556,0.4444444444444444,0.0,0.0,117.0
2980,E02003505,0.0,0.9692307692307692,0.0,0.2923076923076923,0.07692307692307693,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.24615384615384617,0.12307692307692308,0.1076923076923077,0.1076923076923077,0.0,0.0,0.0,0.38461538461538464,0.5846153846153846,0.0,0.03076923076923077,65.0
2981,E02003506,0.0,1.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.05357142857142857,0.16071428571428573,0.26785714285714285,0.0,0.0,0.03571428571428571,0.07142857142857142,0.125,0.017857142857142856,0.125,0.10714285714285714,0.5178571428571429,0.48214285714285715,0.0,0.0,56.0
2982,E02003507,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.09183673469387756,0.1326530612244898,0.3877551020408163,0.0,0.0,0.0,0.0,0.0,0.05102040816326531,0.07142857142857142,0.12244897959183673,0.6122448979591837,0.24489795918367346,0.0,0.14285714285714285,98.0
2983,E02003508,0.0,0.9166666666666666,0.0,0.43333333333333335,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.45,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.45,0.4666666666666667,0.0,0.08333333333333333,60.0
2984,E02003509,0.0,0.9907407407407407,0.0,0.009259259259259259,0.018518518518518517,0.0,0.06481481481481481,0.10185185185185185,0.10185185185185185,0.25,0.0,0.0,0.037037037037037035,0.05555555555555555,0.1111111111111111,0.046296296296296294,0.10185185185185185,0.09259259259259259,0.5462962962962963,0.4444444444444444,0.0,0.009259259259259259,108.0
2985,E02003510,0.005813953488372093,0.9651162790697675,0.0,0.03488372093023256,0.0755813953488372,0.023255813953488372,0.005813953488372093,0.03488372093023256,0.06976744186046512,0.3546511627906977,0.0,0.023255813953488372,0.023255813953488372,0.040697674418604654,0.03488372093023256,0.023255813953488372,0.08139534883720931,0.13953488372093023,0.5988372093023255,0.36627906976744184,0.011627906976744186,0.01744186046511628,172.0
2986,E02003511,0.024390243902439025,0.9512195121951219,0.0,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.12195121951219512,0.2926829268292683,0.0,0.0,0.0,0.0,0.12195121951219512,0.0975609756097561,0.0975609756097561,0.17073170731707318,0.4634146341463415,0.4878048780487805,0.0,0.024390243902439025,41.0
2987,E02003512,0.0,0.9896907216494846,0.0,0.6116838487972509,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.35738831615120276,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.6219931271477663,0.36769759450171824,0.006872852233676976,0.003436426116838488,291.0
2988,E02003513,0.0,0.9660194174757282,0.0,0.0,0.014563106796116505,0.0048543689320388345,0.06310679611650485,0.024271844660194174,0.19902912621359223,0.3737864077669903,0.0,0.0048543689320388345,0.0048543689320388345,0.019417475728155338,0.06796116504854369,0.06796116504854369,0.06310679611650485,0.05825242718446602,0.6796116504854369,0.28640776699029125,0.03398058252427184,0.0,206.0
2989,E02003514,0.015873015873015872,0.9047619047619048,0.0,0.19047619047619047,0.07936507936507936,0.047619047619047616,0.047619047619047616,0.0,0.015873015873015872,0.06349206349206349,0.0,0.3492063492063492,0.06349206349206349,0.0,0.015873015873015872,0.031746031746031744,0.0,0.0,0.4444444444444444,0.4603174603174603,0.0,0.07936507936507936,63.0
2990,E02003515,0.0,0.803921568627451,0.0,0.0,0.0,0.0,0.13725490196078433,0.0,0.0,0.0,0.0,0.0,0.0,0.0784313725490196,0.37254901960784315,0.1568627450980392,0.058823529411764705,0.0,0.13725490196078433,0.6666666666666666,0.0,0.19607843137254902,51.0
2991,E02003516,0.0,1.0,0.0,0.0,0.0,0.06896551724137931,0.13793103448275862,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.13793103448275862,0.3448275862068966,0.13793103448275862,0.06896551724137931,0.0,0.3103448275862069,0.6896551724137931,0.0,0.0,29.0
2992,E02003517,0.0,0.9069767441860465,0.011627906976744186,0.39825581395348836,0.023255813953488372,0.005813953488372093,0.00872093023255814,0.0,0.0,0.0,0.005813953488372093,0.33430232558139533,0.061046511627906974,0.03488372093023256,0.023255813953488372,0.0,0.0,0.0,0.4476744186046512,0.45930232558139533,0.00872093023255814,0.08430232558139535,344.0
2993,E02003518,0.0,0.8576642335766423,0.0,0.01824817518248175,0.043795620437956206,0.043795620437956206,0.058394160583941604,0.043795620437956206,0.13503649635036497,0.1897810218978102,0.0072992700729927005,0.01824817518248175,0.021897810218978103,0.058394160583941604,0.08759124087591241,0.040145985401459854,0.058394160583941604,0.032846715328467155,0.5328467153284672,0.3248175182481752,0.021897810218978103,0.12043795620437957,274.0
2994,E02003519,0.0,0.4823529411764706,0.0,0.058823529411764705,0.047058823529411764,0.011764705882352941,0.047058823529411764,0.0,0.0,0.0,0.0,0.03529411764705882,0.08235294117647059,0.16470588235294117,0.03529411764705882,0.0,0.0,0.0,0.16470588235294117,0.3176470588235294,0.0,0.5176470588235295,85.0
2995,E02003520,0.015915119363395226,0.8938992042440318,0.005305039787798408,0.5596816976127321,0.03978779840848806,0.005305039787798408,0.005305039787798408,0.002652519893899204,0.007957559681697613,0.0,0.0,0.20424403183023873,0.021220159151193633,0.021220159151193633,0.015915119363395226,0.005305039787798408,0.0,0.0,0.6259946949602122,0.26790450928381965,0.050397877984084884,0.03978779840848806,377.0
2996,E02003521,0.006437768240343348,0.9227467811158798,0.12017167381974249,0.2317596566523605,0.023605150214592276,0.012875536480686695,0.01072961373390558,0.004291845493562232,0.0,0.027896995708154508,0.1630901287553648,0.22317596566523606,0.03648068669527897,0.032188841201716736,0.017167381974248927,0.0,0.002145922746781116,0.017167381974248927,0.4313304721030043,0.49141630901287553,0.0536480686695279,0.017167381974248927,466.0
2997,E02003522,0.0,0.9288135593220339,0.48135593220338985,0.3152542372881356,0.03389830508474576,0.0,0.0,0.0,0.0,0.02711864406779661,0.0,0.003389830508474576,0.0,0.0,0.003389830508474576,0.013559322033898305,0.013559322033898305,0.03728813559322034,0.8576271186440678,0.0711864406779661,0.06779661016949153,0.003389830508474576,295.0
2998,E02003523,0.0,0.9629629629629629,0.0,0.027777777777777776,0.0,0.046296296296296294,0.037037037037037035,0.018518518518518517,0.12962962962962962,0.4537037037037037,0.0,0.027777777777777776,0.009259259259259259,0.0,0.018518518518518517,0.009259259259259259,0.08333333333333333,0.10185185185185185,0.7129629629629629,0.25,0.037037037037037035,0.0,108.0
2999,E02003525,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,6.0
3000,E02003526,0.008928571428571428,0.9910714285714286,0.0,0.0,0.0,0.0,0.008928571428571428,0.0625,0.17857142857142858,0.48214285714285715,0.0,0.0,0.0,0.0,0.008928571428571428,0.05357142857142857,0.09821428571428571,0.09821428571428571,0.7321428571428571,0.25892857142857145,0.0,0.0,112.0
3001,E02003529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.3225806451612903,0.45161290322580644,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.0,0.03225806451612903,0.8064516129032258,0.1935483870967742,0.0,0.0,31.0
3002,E02003530,0.0,0.8571428571428571,0.0,0.0,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0,0.5,0.35714285714285715,0.0,0.14285714285714285,14.0
3003,E02003532,0.0,0.8666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.03333333333333333,0.13333333333333333,0.43333333333333335,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.7333333333333333,0.13333333333333333,0.13333333333333333,0.0,30.0
3004,E02003533,0.0,0.875,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.125,0.0,0.0,0.0,0.0,0.375,0.5,0.0,0.125,8.0
3005,E02003534,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0
3006,E02003535,0.0,1.0,0.0,0.0,0.0,0.025,0.025,0.05,0.1,0.15,0.0,0.0,0.05,0.0,0.175,0.25,0.1,0.075,0.35,0.65,0.0,0.0,40.0
3007,E02003536,0.0,0.963302752293578,0.0,0.3669724770642202,0.03669724770642202,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.3853211009174312,0.08256880733944955,0.07339449541284404,0.009174311926605505,0.0,0.0,0.0,0.41284403669724773,0.5504587155963303,0.0,0.03669724770642202,109.0
3008,E02003537,0.0,0.9736842105263158,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.0,0.02631578947368421,0.02631578947368421,0.0,0.05263157894736842,0.07894736842105263,0.3684210526315789,0.15789473684210525,0.05263157894736842,0.02631578947368421,0.0,0.23684210526315788,0.7368421052631579,0.0,0.02631578947368421,38.0
3009,E02003538,0.0,1.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.04225352112676056,0.07042253521126761,0.36619718309859156,0.0,0.08450704225352113,0.07042253521126761,0.056338028169014086,0.028169014084507043,0.056338028169014086,0.08450704225352113,0.1267605633802817,0.49295774647887325,0.5070422535211268,0.0,0.0,71.0
3010,E02003540,0.0,1.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0380952380952381,0.18095238095238095,0.45714285714285713,0.01904761904761905,0.009523809523809525,0.0,0.009523809523809525,0.009523809523809525,0.047619047619047616,0.0761904761904762,0.12380952380952381,0.7047619047619048,0.29523809523809524,0.0,0.0,105.0
3011,E02003541,0.002277904328018223,0.9498861047835991,0.0,0.4419134396355353,0.0387243735763098,0.002277904328018223,0.002277904328018223,0.00683371298405467,0.0,0.0,0.0,0.4031890660592255,0.03416856492027335,0.011389521640091117,0.009111617312072893,0.0,0.0,0.0,0.4920273348519362,0.45785876993166286,0.002277904328018223,0.04555808656036447,439.0
3012,E02003542,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
3013,E02003543,0.0,1.0,0.0,0.03125,0.0,0.03125,0.0,0.125,0.09375,0.375,0.0,0.03125,0.0,0.0,0.0,0.0,0.21875,0.09375,0.65625,0.34375,0.0,0.0,32.0
3014,E02003544,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3015,E02003545,0.009009009009009009,0.9369369369369369,0.013513513513513514,0.10810810810810811,0.009009009009009009,0.0,0.06306306306306306,0.02252252252252252,0.06306306306306306,0.13513513513513514,0.013513513513513514,0.14864864864864866,0.0,0.08108108108108109,0.11711711711711711,0.08108108108108109,0.04504504504504504,0.036036036036036036,0.4144144144144144,0.5225225225225225,0.04504504504504504,0.009009009009009009,222.0
3016,E02003546,0.0,1.0,0.0,0.0,0.0,0.02857142857142857,0.14285714285714285,0.02857142857142857,0.22857142857142856,0.4,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.08571428571428572,0.05714285714285714,0.8285714285714286,0.17142857142857143,0.0,0.0,35.0
3017,E02003547,0.0033112582781456954,0.9536423841059603,0.0,0.2119205298013245,0.016556291390728478,0.0033112582781456954,0.009933774834437087,0.006622516556291391,0.016556291390728478,0.06622516556291391,0.0,0.5165562913907285,0.019867549668874173,0.006622516556291391,0.009933774834437087,0.029801324503311258,0.026490066225165563,0.013245033112582781,0.33112582781456956,0.6225165562913907,0.033112582781456956,0.009933774834437087,302.0
3018,E02003548,0.0,1.0,0.0,0.0,0.0125,0.0125,0.025,0.1,0.125,0.41875,0.0,0.025,0.00625,0.0,0.04375,0.0875,0.0625,0.08125,0.69375,0.30625,0.0,0.0,160.0
3019,E02003549,0.0,0.9949832775919732,0.0,0.48327759197324416,0.011148272017837236,0.0033444816053511705,0.0,0.0,0.0005574136008918618,0.0005574136008918618,0.0,0.4793756967670011,0.013377926421404682,0.0005574136008918618,0.0,0.0005574136008918618,0.0016722408026755853,0.0005574136008918618,0.49888517279821626,0.496098104793757,0.0,0.005016722408026756,1794.0
3020,E02003550,0.0,0.6,0.2,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.06666666666666667,15.0
3021,E02003551,0.0,0.991869918699187,0.0,0.3712737127371274,0.013550135501355014,0.0020325203252032522,0.0013550135501355014,0.0,0.0,0.0,0.0,0.5772357723577236,0.023712737127371274,0.0027100271002710027,0.0,0.0,0.0,0.0,0.3882113821138211,0.6036585365853658,0.0,0.008130081300813009,1476.0
3022,E02003552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,3.0
3023,E02003553,0.0,0.987460815047022,0.0,0.3981191222570533,0.07523510971786834,0.0,0.0,0.0,0.0,0.0,0.0,0.438871473354232,0.07523510971786834,0.0,0.0,0.0,0.0,0.0,0.47335423197492166,0.5141065830721003,0.0,0.012539184952978056,319.0
3024,E02003554,0.0,0.9932885906040269,0.0,0.18120805369127516,0.013422818791946308,0.0,0.006711409395973154,0.020134228187919462,0.06711409395973154,0.28187919463087246,0.0,0.2684563758389262,0.026845637583892617,0.020134228187919462,0.013422818791946308,0.020134228187919462,0.03355704697986577,0.040268456375838924,0.5704697986577181,0.4228187919463087,0.006711409395973154,0.0,149.0
3025,E02003557,0.0,1.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.125,0.0,0.125,0.125,0.0,0.0,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.5833333333333334,0.4166666666666667,0.0,0.0,24.0
3026,E02003558,0.0,0.6666666666666666,0.13333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.1,0.16666666666666666,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.03333333333333333,0.1,0.0,0.43333333333333335,0.23333333333333334,0.26666666666666666,0.06666666666666667,30.0
3027,E02003559,0.0,1.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.06451612903225806,0.22580645161290322,0.3548387096774194,0.0,0.0,0.0,0.0,0.03225806451612903,0.12903225806451613,0.0967741935483871,0.0,0.7419354838709677,0.25806451612903225,0.0,0.0,31.0
3028,E02003561,0.0,0.9926470588235294,0.0,0.38419117647058826,0.07169117647058823,0.009191176470588236,0.003676470588235294,0.003676470588235294,0.03860294117647059,0.07536764705882353,0.0,0.28125,0.0625,0.011029411764705883,0.0,0.012867647058823529,0.02022058823529412,0.01838235294117647,0.5863970588235294,0.40625,0.0,0.007352941176470588,544.0
3029,E02003562,0.0,1.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.03225806451612903,0.0967741935483871,0.16129032258064516,0.0,0.0,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.06451612903225806,0.06451612903225806,0.3870967741935484,0.6129032258064516,0.0,0.0,31.0
3030,E02003563,0.0,0.7931034482758621,0.0,0.0,0.0,0.06896551724137931,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.2413793103448276,0.27586206896551724,0.034482758620689655,0.0,0.0,0.2413793103448276,0.5517241379310345,0.06896551724137931,0.13793103448275862,29.0
