,GEOGRAPHY_CODE,Bad health,Fair health,Good health,Total: All usual residents,Very bad health,Very good health
433,E02000462,0.032512174162131195,0.11916356344886853,0.34961329132053853,6982.0,0.009309653394442853,0.4894013176740189
434,E02000463,0.034225335936602735,0.114735270472034,0.35316412082232684,8707.0,0.009302859768002757,0.48857241300103366
435,E02000464,0.0462748130961588,0.12928589842742974,0.32070121165248777,7758.0,0.015596803299819542,0.48814127352410414
436,E02000465,0.03916113845495399,0.12593622940295313,0.340359512090734,9346.0,0.013160710464369783,0.4813824095869891
437,E02000466,0.041795324217026905,0.13078958976621086,0.3457212174680194,9068.0,0.013123070136744597,0.4685707984119982
438,E02000467,0.048005586104564894,0.12612376712926596,0.32608885397573534,11457.0,0.014750807366675394,0.4850309854237584
439,E02000468,0.03398843930635838,0.12323699421965317,0.3464739884393064,8650.0,0.015722543352601155,0.48057803468208093
440,E02000469,0.04365133836650652,0.13411118737131092,0.3391901166781057,7285.0,0.011256005490734385,0.4717913520933425
441,E02000470,0.029240363970964113,0.11297413352417954,0.3461813720478479,9781.0,0.0103261425212146,0.5012779879357939
442,E02000471,0.03286024805012147,0.11098325022375655,0.33998209947577035,7821.0,0.008438818565400843,0.5077355836849508
443,E02000472,0.03420247017840177,0.11411379710756887,0.3514198247651219,9473.0,0.0080228016467856,0.4922411063021218
444,E02000473,0.02677975793386067,0.10378347469741732,0.3342228152101401,10493.0,0.008481845039550176,0.5267321071190317
445,E02000474,0.03473432055749129,0.1209712543554007,0.34277003484320556,9184.0,0.01328397212543554,0.4882404181184669
446,E02000475,0.028818143986683312,0.10955056179775281,0.3311485642946317,9612.0,0.009779442363712027,0.5207032875572202
447,E02000476,0.03535191712058101,0.12143543735982057,0.33568300758303965,9363.0,0.008757876748905265,0.49877176118765354
448,E02000477,0.026219192448872573,0.10865233350812795,0.34882013633980075,9535.0,0.008599895123230205,0.5077084425799685
449,E02000478,0.03005510101853398,0.10719652696610453,0.3336116213057272,5989.0,0.007680748038069795,0.5214560026715646
450,E02000479,0.03365435495819664,0.1130278336331887,0.3335802730447666,9449.0,0.011006455709598899,0.5087310826542492
451,E02000480,0.034893801473775465,0.10511486779367143,0.32567548042190436,13842.0,0.008308047969946539,0.5260078023407022
452,E02000481,0.03594850619383046,0.12618411464658733,0.3258440612096187,8234.0,0.011051736701481662,0.500971581248482
453,E02000482,0.02580449301760777,0.10033394049787492,0.32877959927140255,6588.0,0.006375227686703097,0.5387067395264117
454,E02000483,0.03612048493938258,0.12573428321459817,0.33645794275715535,8001.0,0.009373828271466067,0.49231346081739785
455,E02000484,0.030146019783325484,0.11575600565237872,0.3472680169571361,8492.0,0.011422515308525671,0.495407442298634
456,E02000485,0.030907160552082105,0.10522590539105815,0.3455231803704141,8477.0,0.00778577326884511,0.5105579804176006
457,E02000486,0.03235893949694086,0.1301155676410605,0.35350101971447995,7355.0,0.007885791978246091,0.4761386811692726
458,E02000487,0.024769366864653104,0.10577530645772779,0.3290787312018198,7913.0,0.008467079489447743,0.5319095159863516
459,E02000488,0.026784536218498484,0.1067423142894841,0.3470114790869508,7579.0,0.008048555218366539,0.5114131151867001
460,E02000489,0.034163288940359006,0.12460914881297047,0.3623624782860452,8635.0,0.008685581933989578,0.4701795020266358
461,E02000490,0.035895619317510924,0.11961270515999528,0.34490494745542566,8469.0,0.010508914865981815,0.48907781320108634
462,E02000491,0.037409530970955916,0.11617633236206411,0.3394115988344769,10639.0,0.009869348622990883,0.49713318920951216
463,E02000492,0.03367496339677892,0.12152269399707175,0.36193265007320646,6830.0,0.01068814055636896,0.47218155197657397
464,E02000493,0.03443669289001039,0.11934095294641532,0.3385780020780763,6737.0,0.009796645391123645,0.49784770669437434
465,E02000494,0.032554047259929615,0.10570638511814982,0.3393665158371041,7956.0,0.012066365007541479,0.510306686777275
466,E02000495,0.02975333525290335,0.10979940493329494,0.349265764468759,10419.0,0.009213936078318457,0.5019675592667242
467,E02000496,0.03358543776438918,0.1254967311883092,0.34136649147545184,7801.0,0.011793359825663376,0.4877579797461864
468,E02000497,0.034660224766306064,0.10650141791828589,0.32538598886671566,9521.0,0.010503098414032139,0.5229492700346602
469,E02000498,0.03167633683550259,0.11290575505723695,0.3310334012858711,6377.0,0.009251999372745805,0.5151325074486436
470,E02000499,0.026918597126957423,0.1098744661576291,0.3446356930244597,7727.0,0.00815322893749191,0.5104180147534619
471,E02000500,0.021985986953370378,0.10473544334380284,0.3418700169122977,8278.0,0.007731336071514858,0.5236772167190142
472,E02000501,0.024070796460176992,0.10206489675516224,0.34418879056047197,8475.0,0.008495575221238939,0.5211799410029498
473,E02000502,0.02273490872438123,0.09833128009855527,0.32680031358494793,8929.0,0.008287602195094635,0.543845895397021
474,E02000503,0.023480662983425413,0.09242633517495397,0.34449815837937386,8688.0,0.005985267034990792,0.533609576427256
475,E02000504,0.023420122988355357,0.09054036373151904,0.33115268873479,7643.0,0.006280256443804789,0.5486065681015309
476,E02000506,0.024494410249968596,0.11380479839216179,0.3445547041828916,7961.0,0.008667252857681195,0.5084788343172968
477,E02000507,0.027781147640422176,0.1072425087953415,0.3463544825912896,8243.0,0.008492053863884508,0.5101298071090622
478,E02000508,0.02368597254770673,0.0937395379979913,0.31771007700033477,11948.0,0.006946769333779712,0.5579176431201874
479,E02000509,0.0295594504973946,0.10317385125532923,0.33813358597820936,10555.0,0.007674088109900521,0.5214590241591662
480,E02000510,0.03411958310477235,0.10608886450905101,0.34613274821722434,9115.0,0.009983543609434996,0.5036752605595173
481,E02000511,0.02950357466518981,0.11106635786929815,0.3426643842513342,9931.0,0.008357667908569127,0.5084080153056088
482,E02000512,0.03706222373342401,0.1289810721976652,0.3253995239714383,8823.0,0.011560693641618497,0.49699648645585404
483,E02000513,0.031967213114754096,0.09877049180327868,0.3233606557377049,9760.0,0.0117827868852459,0.5341188524590164
484,E02000514,0.02819936293798014,0.10773842982949222,0.34916619823871087,10674.0,0.009087502342139779,0.505808506651677
485,E02000515,0.03166603986461076,0.10770966528770215,0.34524257239563744,13295.0,0.010229409552463332,0.5051523128995863
486,E02000516,0.03134397409206569,0.11566042100393245,0.3469812630117974,8646.0,0.009599814943326394,0.4964145269488781
487,E02000517,0.03830356289999045,0.1243671792912408,0.33126373101537876,10469.0,0.013850415512465374,0.49221511128092466
488,E02000518,0.03716777408637874,0.12043189368770764,0.32526993355481726,9632.0,0.010174418604651164,0.5069559800664452
489,E02000519,0.04155327611471635,0.12738120159095667,0.3443583839229642,9554.0,0.013816202637638685,0.4728909357337241
490,E02000520,0.030081069549139524,0.10325700469350022,0.34568340207651826,14062.0,0.008746977670317168,0.5122315460105248
491,E02000521,0.03434159654309757,0.10598135092108256,0.33765446137518007,13191.0,0.009324539458721855,0.512698051701918
492,E02000522,0.03310359231411863,0.11946532999164577,0.3462823725981621,9576.0,0.010442773600668337,0.4907059314954052
493,E02000523,0.025510204081632654,0.10406403940886699,0.3485221674876847,11368.0,0.008620689655172414,0.5132828993666432
494,E02000524,0.031055076310550763,0.11559389515593896,0.34253483742534835,7535.0,0.0076974120769741205,0.5031187790311877
495,E02000525,0.028225004969191017,0.0969986086265156,0.34993043132578017,10062.0,0.010634068773603657,0.5142118863049095
496,E02000526,0.020715195000578637,0.07290822821432705,0.28526790880685104,8641.0,0.007753732206920496,0.6133549357713227
497,E02000529,0.035611362700699874,0.11177439275421984,0.3615685467270482,9716.0,0.00885137916838205,0.48219431864965007
498,E02000530,0.03683626955771837,0.11827029690772453,0.33054084021190094,8117.0,0.011950227916718,0.5024023654059382
499,E02000531,0.03211603211603212,0.10006043339376673,0.3209013209013209,11583.0,0.010878010878010878,0.5360442027108694
500,E02000532,0.028966131907308377,0.08723262032085562,0.3069295900178253,8976.0,0.00980392156862745,0.5670677361853832
501,E02000533,0.025698988697204043,0.08245092207019632,0.2907792980368828,8405.0,0.009637120761451517,0.5914336704342653
502,E02000534,0.023720495442860482,0.09371348445898574,0.33582612759990654,8558.0,0.006543584949754616,0.5401963075484927
503,E02000535,0.035216872264226026,0.11768802228412256,0.34062873060087545,10052.0,0.012733784321528054,0.4937325905292479
504,E02000536,0.033757609297177645,0.11464674414314702,0.3655229662423907,10842.0,0.010606899096107729,0.4754657812211769
505,E02000537,0.0249873031995937,0.09964448958862367,0.34545454545454546,9845.0,0.007719654647028949,0.5221940071102082
506,E02000538,0.029080118694362018,0.11394658753709198,0.36073194856577645,10110.0,0.008902077151335312,0.48733926805143424
507,E02000539,0.032149869109947646,0.09325916230366492,0.32959751308900526,12224.0,0.01030759162303665,0.5346858638743456
508,E02000540,0.027883187592806467,0.10666556673816202,0.3383105098168619,12122.0,0.008496947698399603,0.51864378815377
509,E02000541,0.03437558862309286,0.10934262572989263,0.3622151064230552,10618.0,0.012243360331512526,0.4818233188924468
510,E02000542,0.0334037711313394,0.11280884265279584,0.33745123537061117,12304.0,0.010240572171651495,0.5060955786736021
511,E02000543,0.026212413399042924,0.09306478108706522,0.34290407828012287,14001.0,0.008285122491250624,0.5295336047425184
512,E02000544,0.027346032488021504,0.1083323594717775,0.34498071754119436,8557.0,0.009232207549374781,0.5101086829496319
513,E02000545,0.03615892605824402,0.10241420374580491,0.3017213380967847,9237.0,0.014290354011042547,0.5454151780881239
514,E02000546,0.0339568345323741,0.10196642685851319,0.35961630695443647,10425.0,0.009592326139088728,0.4948681055155875
515,E02000547,0.033009002455215056,0.1219423479130672,0.3310902973538238,10997.0,0.01154860416477221,0.5024097481131218
516,E02000548,0.0359304084720121,0.11961043872919819,0.337178517397882,10576.0,0.009644478063540091,0.4976361573373676
517,E02000549,0.03127243717590746,0.11719186278420422,0.3547666533705624,12535.0,0.009174311926605505,0.48759473474272036
518,E02000550,0.029499626587005227,0.10175504107542943,0.3344846900672143,10712.0,0.009615384615384616,0.5246452576549664
519,E02000551,0.04009433962264151,0.11874487284659557,0.33695652173913043,9752.0,0.014253486464315013,0.48995077932731745
520,E02000552,0.02764877416567664,0.10227886380818663,0.3349173776865752,9259.0,0.0061561723728264395,0.528998811966735
521,E02000553,0.034012649332396346,0.1252283907238229,0.3309908643710471,7115.0,0.010962754743499649,0.498805340829234
522,E02000554,0.05707567336468576,0.1215262932877298,0.3049380076955964,9356.0,0.017208208636169304,0.4992518170158187
523,E02000555,0.04157526376266583,0.10550506633239319,0.30868066436853653,9573.0,0.013057557714405098,0.5311814478219994
524,E02000556,0.0393997893997894,0.1002983502983503,0.3086170586170586,11396.0,0.012899262899262898,0.5387855387855388
525,E02000557,0.04155755436638962,0.12011841056586588,0.2887396106114084,8783.0,0.015939883866560402,0.5336445405897757
526,E02000558,0.05440084835630965,0.12163308589607635,0.28960763520678684,9430.0,0.021739130434782608,0.5126193001060445
527,E02000559,0.026508035900647046,0.08129826758505532,0.2700897516176164,9582.0,0.012732206219995825,0.6093717386766855
528,E02000560,0.03317471108089735,0.1000679809653297,0.31733514615907543,7355.0,0.011828687967369137,0.5375934738273284
529,E02000561,0.035061594693380264,0.08839853797211317,0.28983349126844454,7387.0,0.011100582103695682,0.5756057939623663
530,E02000562,0.03750794659885569,0.10603941513032422,0.28722186904005087,7865.0,0.013986013986013986,0.5552447552447553
531,E02000563,0.051019232983991705,0.12092594725325348,0.3136012898767707,8683.0,0.01762063802833122,0.4968328918576529
532,E02000564,0.030998389694041867,0.09106280193236715,0.3040257648953301,12420.0,0.010628019323671498,0.5632850241545894
533,E02000565,0.04003746195270429,0.10009365488176071,0.29536408335284475,8542.0,0.013814095059704988,0.5506907047529852
534,E02000566,0.03143625102255464,0.08355732149117681,0.26364380039733554,8557.0,0.014140469790814538,0.6072221572981185
535,E02000567,0.04837164750957854,0.10296934865900383,0.2845785440613027,10440.0,0.016091954022988506,0.5479885057471264
536,E02000568,0.04611179686122377,0.12872509257626522,0.289366954681714,11342.0,0.017898077940398518,0.5178980779403985
537,E02000569,0.044974343495321464,0.10956836703893752,0.2899688097394104,9939.0,0.015192675319448637,0.540295804406882
538,E02000570,0.03005068790731354,0.08025585324643977,0.28530050687907316,8286.0,0.008568670045860488,0.5958242819213131
539,E02000571,0.04326384218785026,0.10490921318090114,0.2812149742210267,8922.0,0.015131136516476126,0.5554808338937458
540,E02000572,0.05091839107184376,0.12392466868170193,0.3074866310160428,8602.0,0.015810276679841896,0.5018600325505697
541,E02000573,0.03509792515028117,0.09084739189451231,0.2583866589102191,10314.0,0.012313360480899748,0.6033546635640876
542,E02000574,0.045576407506702415,0.10021703051193667,0.2986084514234648,7833.0,0.015575130856632197,0.5400229797012639
543,E02000575,0.03694864315389375,0.09988508795191373,0.29196499602227527,11313.0,0.012109961990630249,0.559091310881287
544,E02000576,0.04338455772113943,0.10110569715142428,0.30650299850074963,10672.0,0.015086206896551725,0.533920539730135
545,E02000577,0.048372454934509146,0.1333160420178965,0.3112436778627934,7711.0,0.023862015302814163,0.48320580988198675
546,E02000578,0.059793471019320456,0.1508994003997335,0.3037974683544304,6004.0,0.021319120586275817,0.4641905396402398
547,E02000579,0.04103191371066385,0.11620149004781496,0.2801067496942066,8993.0,0.011898143000111197,0.5507617035472033
548,E02000580,0.05940468651044965,0.12235592146928435,0.2968967701076631,7895.0,0.01811272957568081,0.5032298923369221
549,E02000581,0.06818181818181818,0.15733225108225107,0.27448593073593075,7392.0,0.01893939393939394,0.4810606060606061
550,E02000582,0.02231392327678435,0.07473635946813388,0.2607366651383158,6543.0,0.013907993275255999,0.62830505884151
551,E02000583,0.02410575427682737,0.07853810264385692,0.2505443234836703,6430.0,0.006531881804043546,0.6402799377916019
552,E02000584,0.020069686411149826,0.06466898954703833,0.2518466898954704,7175.0,0.0037630662020905923,0.6596515679442508
553,E02000585,0.026335311572700297,0.08172601384767557,0.2518545994065282,8088.0,0.009520276953511375,0.6305637982195845
554,E02000586,0.012046332046332046,0.05760617760617761,0.25961389961389963,6475.0,0.0026254826254826255,0.6681081081081081
555,E02000587,0.01708743842364532,0.06311576354679803,0.2533866995073892,6496.0,0.005387931034482759,0.6610221674876847
556,E02000588,0.012535517299013872,0.05799766003677085,0.24335617583152264,5983.0,0.0036770850743774027,0.6824335617583153
557,E02000589,0.02152020968409436,0.06511242930059319,0.26541591943716375,7249.0,0.005793902607256173,0.6421575389708926
558,E02000590,0.03732842316705725,0.10093739537997991,0.2671576832942752,5974.0,0.015232674924673586,0.579343823234014
559,E02000591,0.039278815196394076,0.09642627173213136,0.28283966516419834,6212.0,0.013039278815196394,0.5684159690920798
560,E02000592,0.013183000867302688,0.05411968777103209,0.2367736339982654,5765.0,0.004163052905464007,0.6917606244579358
561,E02000593,0.028405248207764102,0.07966995806844313,0.2486135533612877,7393.0,0.007980522115514676,0.6353307182469904
562,E02000594,0.03023758099352052,0.0867016352977476,0.27938907744523295,6482.0,0.010182042579450786,0.5934896636840481
563,E02000595,0.029039584685269307,0.08306294613887086,0.25146009085009735,6164.0,0.01135626216742375,0.6250811161583387
564,E02000596,0.02780296161982472,0.05983680870353581,0.24342701722574797,6618.0,0.00695074040495618,0.6619824720459353
565,E02000597,0.053960239823288104,0.12464499842221521,0.2824234774376775,6338.0,0.019880088355948247,0.5190911959608709
566,E02000598,0.019770171753367108,0.08328184851105894,0.2923514148029161,8093.0,0.005931051526010132,0.5986655134066478
567,E02000599,0.02696917808219178,0.0930365296803653,0.3046518264840183,7008.0,0.010273972602739725,0.565068493150685
568,E02000600,0.022012202416557006,0.09103959803804283,0.3030266778322766,8359.0,0.0078956813015911,0.5760258404115325
569,E02000601,0.021169354838709676,0.07619287634408602,0.2846942204301075,11904.0,0.006720430107526882,0.6112231182795699
570,E02000602,0.030059148647338312,0.1023950353922234,0.3185300106661495,10313.0,0.0077571996509260156,0.5412586056433627
571,E02000603,0.03242241778601204,0.11081519221861973,0.3370773506252895,8636.0,0.009147753589624826,0.5105372857804539
572,E02000604,0.024667315806556313,0.09250243427458617,0.34047387211944175,9243.0,0.008006058638970031,0.5343503191604457
573,E02000605,0.02545068928950159,0.10993283845881938,0.32367149758454106,8487.0,0.009544008483563097,0.5314009661835749
574,E02000606,0.021020736672663572,0.08739702679670486,0.34021399488684784,10561.0,0.007101600227251207,0.5442666414165325
575,E02000607,0.02016781981451494,0.08494037980273811,0.310613867216252,6793.0,0.006771676726041513,0.5775062564404534
576,E02000608,0.02430893179608279,0.09112376718988749,0.3326850951521045,7199.0,0.005417419085984165,0.5464647867759411
577,E02000609,0.03617774282343689,0.11849521562459038,0.3397561934722768,7629.0,0.008520120592476078,0.49705072748721985
578,E02000610,0.02892717897119859,0.10288014086278456,0.33417180228902027,7951.0,0.008426613004653503,0.5255942648723431
579,E02000611,0.02204301075268817,0.1049731182795699,0.3196236559139785,7440.0,0.005241935483870968,0.5481182795698925
580,E02000612,0.02338260237460625,0.11352071722801066,0.3360794766173976,8254.0,0.00848073661255149,0.518536467167434
581,E02000613,0.02483627826516743,0.09810947732608427,0.30532559001606324,8093.0,0.007043123687137032,0.564685530705548
582,E02000614,0.02797503765870454,0.10318485044114482,0.3407574779427588,9294.0,0.007424144609425436,0.5206584893479664
583,E02000615,0.030833650551960412,0.11356426849384596,0.3390432686207334,7881.0,0.008882121558177896,0.5076766907752823
584,E02000616,0.025907590759075907,0.09488448844884488,0.368976897689769,6060.0,0.005445544554455445,0.5047854785478548
585,E02000617,0.032494640640866525,0.12354733160329459,0.35721538982285905,8863.0,0.010718718266952499,0.4760239196660273
586,E02000619,0.04165292889328498,0.11001208924057589,0.3033300362677217,9099.0,0.015496208374546653,0.5295087372238707
587,E02000620,0.030573895378364652,0.09944134078212291,0.30462163534789233,9845.0,0.010462163534789234,0.5549009649568308
588,E02000621,0.027072352659319596,0.08608848426768886,0.30929563967417345,12522.0,0.007906085289889795,0.5696374381089283
589,E02000622,0.02974773917182294,0.1026891956211328,0.3050928129462161,8404.0,0.00951927653498334,0.5529509757258448
590,E02000623,0.03830003817279552,0.11439114391143912,0.32052423972515587,7859.0,0.011833566611528184,0.5149510115790813
591,E02000624,0.031045581974872807,0.09469421659225417,0.30599107050150554,9631.0,0.00706053369328211,0.5612085972380854
592,E02000625,0.027730008598452278,0.09318572656921754,0.30438521066208085,9304.0,0.008598452278589854,0.5661006018916594
593,E02000626,0.036359287166606864,0.1160148307618706,0.3171869393613204,8361.0,0.010883865566319819,0.5195550771438823
594,E02000627,0.030252276771694755,0.09954987961896786,0.3068146132105098,9553.0,0.010363236679577096,0.5530199937192505
595,E02000628,0.0382939267501159,0.10458970792767733,0.31933240611961056,10785.0,0.010755679184051924,0.5270282800185443
596,E02000629,0.023577146616953613,0.07687246408597434,0.2827064371093322,9119.0,0.007456957999780678,0.6093869941879592
597,E02000630,0.027328203767577608,0.08596444680286548,0.27275139294242506,7538.0,0.00888829928362961,0.6050676572035023
598,E02000631,0.030656167979002624,0.0836745406824147,0.2951181102362205,9525.0,0.008398950131233596,0.5821522309711286
599,E02000632,0.02263717921969539,0.07218860838723137,0.27613185896098474,9586.0,0.007302315877321094,0.6217400375547674
600,E02000633,0.028711790393013102,0.10622270742358078,0.2983624454148472,9160.0,0.010698689956331877,0.5560043668122271
601,E02000634,0.0336630739701757,0.1030562527683449,0.30134357005758156,6773.0,0.011516314779270634,0.5504207884246272
602,E02000635,0.028536485935589075,0.08897268650631879,0.2864859355890746,9812.0,0.013452914798206279,0.5825519771708112
603,E02000636,0.020733445639497215,0.06401451341194765,0.24750550732149798,7717.0,0.005442529480368019,0.6623040041466891
604,E02000637,0.021899547726731732,0.08069507260176148,0.28624137110211856,8402.0,0.009045465365389194,0.602118543203999
605,E02000638,0.03354461238420283,0.10823988298391028,0.3122379327157484,10255.0,0.009946367625548513,0.5360312042905899
606,E02000639,0.03076553298882346,0.10034851580338902,0.3258021872371109,8321.0,0.008412450426631414,0.5346713135440452
607,E02000640,0.023566125040352954,0.07478747444312923,0.26815882922629936,9293.0,0.0065640804906919184,0.6269234907995265
608,E02000641,0.03801576263328697,0.11752433936022254,0.3076031525266574,8628.0,0.012169680111265646,0.5246870653685675
609,E02000642,0.031702344546381246,0.09847094801223241,0.30142711518858306,9810.0,0.010295616717635066,0.5581039755351682
610,E02000643,0.027076004690331522,0.08346658138791174,0.2965568702696941,9381.0,0.008634473936680525,0.5842660697153822
611,E02000644,0.024527637601220512,0.08520126745687126,0.3051285060438916,8521.0,0.006806712827132966,0.5783358760708837
612,E02000645,0.031784328123360954,0.09829015000524494,0.30389174446658973,9533.0,0.009231091996223644,0.5568026854085807
613,E02000646,0.025578947368421052,0.0856842105263158,0.3106315789473684,9500.0,0.008421052631578947,0.5696842105263158
614,E02000647,0.03329452852153667,0.10337601862630966,0.3081490104772992,8590.0,0.010942956926658906,0.5442374854481956
615,E02000648,0.03744408945686901,0.11476038338658147,0.31169329073482427,7825.0,0.020063897763578274,0.516038338658147
616,E02000649,0.0246834428594326,0.08767430677993268,0.3183202436287867,12478.0,0.007292835390286905,0.5620291713415612
617,E02000650,0.04136221294363257,0.10895093945720251,0.30636743215031315,7664.0,0.014744258872651357,0.5285751565762005
618,E02000651,0.02712291142137789,0.0983062485694667,0.3219272144655528,8738.0,0.00720988784618906,0.5454337376974135
619,E02000652,0.028306878306878308,0.10701058201058201,0.33835978835978836,7560.0,0.008068783068783069,0.5182539682539683
620,E02000653,0.03164657360406092,0.08367703045685279,0.3171795685279188,12608.0,0.010866116751269035,0.5566307106598984
621,E02000654,0.03744167520200296,0.11118698076704223,0.3108000455217936,8787.0,0.011039034937976555,0.5295322635711847
622,E02000655,0.02966060488184382,0.09326072157930565,0.33589419430127393,10283.0,0.009141301176699406,0.5320431780608772
623,E02000657,0.03078942055320008,0.09721380981223501,0.3232384413486776,9906.0,0.00817686250757117,0.5405814657783161
624,E02000658,0.03167420814479638,0.09954751131221719,0.3266040143868198,8619.0,0.008469660053370461,0.5337046061027961
625,E02000659,0.030885636318531383,0.10406846936244109,0.31158521458695115,8062.0,0.011907715207144629,0.5415529645249317
626,E02000660,0.02680965147453083,0.0944430904216427,0.32768705825006095,8206.0,0.008895929807457957,0.5421642700463076
627,E02000661,0.029887536589123402,0.09705746418117393,0.3199815128639655,6491.0,0.008319211215529193,0.544754275150208
628,E02000662,0.03399638336347197,0.09656419529837251,0.30042194092827,8295.0,0.012055455093429777,0.5569620253164557
629,E02000663,0.025603296056503827,0.10197174808711007,0.3328428487345497,6796.0,0.00824014125956445,0.5313419658622719
630,E02000665,0.030656039239730228,0.10288166768853464,0.3114653586756591,8155.0,0.007480073574494176,0.5475168608215818
631,E02000666,0.03143691751286688,0.097510084851857,0.3101961329809431,7189.0,0.01015440255946585,0.5507024620948672
632,E02000667,0.023627934798863465,0.09226858082847315,0.31987438313144906,6687.0,0.007776282338866457,0.5564528189023479
633,E02000668,0.025080198308544764,0.09098862642169729,0.31627296587926507,6858.0,0.007728200641586468,0.5599300087489064
634,E02000669,0.0288509784244857,0.1056196688409433,0.3113396889111892,7972.0,0.009909683893627697,0.5442799799297542
635,E02000670,0.035043244855353414,0.11005070086489711,0.32388905457798983,6706.0,0.011333134506412169,0.5196838651953475
636,E02000671,0.02665903890160183,0.0965675057208238,0.31498855835240275,8740.0,0.008695652173913044,0.5530892448512585
637,E02000672,0.03378115264797508,0.10650311526479751,0.3199961059190031,10272.0,0.012655763239875389,0.527063862928349
638,E02000673,0.02236146946799361,0.08625138223368964,0.3092517508293402,8139.0,0.0055289347585698485,0.5766064627104067
639,E02000674,0.03275393165425092,0.12297505025422727,0.3060186827480194,8457.0,0.006266997753340428,0.531985337590162
640,E02000675,0.03353658536585366,0.10799718574108819,0.34357410881801126,8528.0,0.009146341463414634,0.5057457786116323
641,E02000676,0.02482088024564995,0.09007164790174002,0.31972876151484136,7816.0,0.009851586489252814,0.5555271238485159
642,E02000677,0.03245492371705964,0.12135922330097088,0.3233009708737864,7210.0,0.011511789181692095,0.511373092926491
643,E02000678,0.03691998276109754,0.1206723171958052,0.3238040511420773,6961.0,0.012210889240051717,0.5063927596609683
644,E02000679,0.03479650805360875,0.10647977376121973,0.3156276896594123,8133.0,0.009959424566580598,0.5331366039591786
645,E02000680,0.03582089552238806,0.10049751243781095,0.3074626865671642,7035.0,0.01023454157782516,0.5459843638948116
646,E02000681,0.03835713442700342,0.12026436917266611,0.3178331169597545,8473.0,0.01664109524371533,0.5069042841968606
647,E02000682,0.03493058665472459,0.11262875055978504,0.3332960143304971,8932.0,0.00850873264666368,0.5106359158083296
648,E02000683,0.044621749408983453,0.11997635933806147,0.3283096926713948,6768.0,0.015661938534278958,0.4914302600472813
649,E02000685,0.03726937269372694,0.11045510455104551,0.3107011070110701,8130.0,0.011808118081180811,0.5297662976629767
650,E02000686,0.04034505640345056,0.12687458526874584,0.3235567352355673,7535.0,0.015527538155275382,0.4936960849369608
651,E02000687,0.03532115640498367,0.11890649570581831,0.3222450707632757,8267.0,0.01088665779605661,0.5126406193298657
652,E02000689,0.014689639938148884,0.062292909211398274,0.2757897062072012,9054.0,0.005191075767616523,0.642036668875635
653,E02000690,0.024619840695148443,0.08852280955829109,0.2713613323678494,5524.0,0.0065170166545981175,0.6089790007241129
654,E02000691,0.02080217539089055,0.07015635622025833,0.2992522093813732,7355.0,0.005438477226376614,0.6043507817811012
655,E02000692,0.01867572156196944,0.07404988899046624,0.2918897740629489,7657.0,0.005354577510774455,0.6100300378738409
656,E02000693,0.028113264995432864,0.08555769816299605,0.324774180452654,9853.0,0.007510402922967624,0.5540444534659494
657,E02000694,0.02131165549818741,0.07656816434142591,0.2923212127869933,9103.0,0.00779962649675931,0.6019993408766341
658,E02000695,0.025107023024412818,0.11211384935786185,0.3455975934282078,8643.0,0.00798333911836168,0.5091981950711558
659,E02000696,0.027346465816917728,0.09918887601390498,0.35098493626882965,8630.0,0.008458864426419467,0.5140208574739281
660,E02000697,0.012949805179922072,0.0669264267705707,0.2870731148292459,8726.0,0.003667201466880587,0.6293834517533807
661,E02000698,0.018214936247723135,0.0833029751062538,0.29216757741347904,8235.0,0.004857316332726169,0.6014571948998179
662,E02000699,0.015339663988312637,0.0724373021670319,0.30654979303627955,8214.0,0.005113221329437546,0.6005600194789384
663,E02000700,0.033371824480369516,0.11501154734411086,0.35161662817551964,8660.0,0.010854503464203233,0.48914549653579675
664,E02000701,0.03162450066577896,0.10275188637372393,0.3488681757656458,9012.0,0.010652463382157125,0.5061029738126942
665,E02000702,0.02992919974254452,0.10126582278481013,0.3293284702853465,9322.0,0.009332761210040764,0.5301437459772581
666,E02000703,0.02209667294413057,0.09077212806026365,0.3029504080351538,7965.0,0.005900816070307595,0.5782799748901444
667,E02000704,0.030577839786071388,0.09289617486338798,0.32228810603418206,8601.0,0.008022322985699337,0.5462155563306592
668,E02000705,0.029805939744826846,0.11150423501661842,0.33719309531467784,9327.0,0.007397877130910261,0.5140988527929666
669,E02000706,0.03338648594777756,0.10932828383496113,0.3225034881403229,10034.0,0.012058999402033088,0.5227227426749054
670,E02000707,0.03009510051763573,0.112194534729746,0.335259419766462,8307.0,0.01035271457806669,0.5120982304080895
671,E02000708,0.023404973556880836,0.10115899628671092,0.3205806233824688,8887.0,0.006188815123213683,0.5486665916507257
672,E02000709,0.024946721825247587,0.09903472483389746,0.3251849066064937,7977.0,0.008273787138021812,0.5425598595963395
673,E02000710,0.0351698606271777,0.12576219512195122,0.3412456445993031,9184.0,0.011432926829268292,0.48638937282229966
674,E02000711,0.030707327403642525,0.11012282930961458,0.33767471410419314,9444.0,0.00847098686997035,0.5130241423125794
675,E02000712,0.037037037037037035,0.1249741361473205,0.3333333333333333,9666.0,0.011897372232567763,0.4927581212497414
676,E02000713,0.02447149263292761,0.10852017937219731,0.33914157591287636,7805.0,0.006278026905829596,0.5215887251761692
677,E02000714,0.035144598625340424,0.11425236674880042,0.33134483205809884,7711.0,0.009337310335883803,0.5099208922318765
