,GEOGRAPHY_CODE,Living in a couple,Living in a couple: Cohabiting,Living in a couple: Cohabiting: Opposite-sex couple,Living in a couple: Cohabiting: Same-sex couple,Living in a couple: Married or in a civil partnership,Living in a couple: Married or in a civil partnership: Opposite-sex couple,Living in a couple: Married or in a civil partnership: Same-sex couple,"Living in a couple: Separated, but still married or in a civil partnership",Not living in a couple,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,Not living in a couple: Married or in a registered civil partnership,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),Not living in a couple: Single (never married and never registered a civil partnership),Not living in a couple: Widowed or surviving partner from a civil partnership,Total: All usual residents
4584,E02004774,0.6406486991016217,0.12297281530743204,0.11830591529576479,0.00466690001166725,0.517209193793023,0.5137090187842726,0.0035001750087504373,0.000466690001166725,0.35935130089837825,0.07770388519425972,0.006650332516625832,0.014700735036751837,0.17757554544393886,0.082720802706802,8571.0
4585,E02004775,0.6252187099031844,0.14883937944710138,0.14324040592558032,0.005598973521521055,0.47532952292079783,0.4713635833430538,0.00396593957774408,0.0010498075352851977,0.3747812900968156,0.072553365216377,0.008048524437186516,0.01668027528286481,0.2108946693106264,0.06660445584976088,8573.0
4586,E02004776,0.6655654877574816,0.11037699183832103,0.10493587252234746,0.005441119315973571,0.5540225417800233,0.549747376603187,0.004275165176836378,0.001165954139137194,0.33443451224251847,0.06335017489312086,0.008744656043528955,0.01574038087835212,0.16789739603575593,0.07870190439176059,5146.0
4587,E02004777,0.5948808473080318,0.12400706090026478,0.11694616063548102,0.00706090026478376,0.46954986760812,0.46601941747572817,0.00353045013239188,0.001323918799646955,0.40511915269196824,0.09355692850838482,0.005516328331862313,0.018093556928508385,0.18402471315092675,0.10392762577228597,4532.0
4588,E02004778,0.6263531168346398,0.1340052258305338,0.12840612168719673,0.005599104143337066,0.4921612541993281,0.4906681597611049,0.0014930944382232176,0.0001866368047779022,0.3736468831653602,0.0849197461739455,0.011758118701007838,0.02127659574468085,0.1713325867861142,0.0843598357596118,5358.0
4589,E02004779,0.6674576636824506,0.1331032251105598,0.12706288426275483,0.006040340847804983,0.5331679430482149,0.5310106784597131,0.0021572645885017797,0.001186495523675979,0.33254233631754937,0.0637471685902276,0.009491964189407832,0.0136986301369863,0.1752777478157696,0.07032682558515801,9271.0
4590,E02004780,0.6067275747508306,0.15033222591362128,0.1461794019933555,0.004152823920265781,0.4541112956810631,0.45203488372093026,0.0020764119601328905,0.0022840531561461796,0.39327242524916944,0.07475083056478406,0.0049833887043189366,0.017857142857142856,0.22508305647840532,0.07059800664451828,4816.0
4591,E02004781,0.6464740602671637,0.1570363466915191,0.15268716992854925,0.004349176762969867,0.48803976390183285,0.4861758310034172,0.001863932898415657,0.0013979496738117428,0.3535259397328363,0.07114010562286424,0.00807704255980118,0.017396707051879467,0.212022367194781,0.04488971730351041,6438.0
4592,E02004782,0.606003457488606,0.15998742731416,0.15558698727015557,0.0044004400440044,0.4450730787364451,0.44224422442244227,0.002828854314002829,0.000942951438000943,0.393996542511394,0.0748074807480748,0.005500550055005501,0.015558698727015558,0.2307087851642307,0.06742102781706742,6363.0
4593,E02004783,0.6505142060310267,0.15408750217883913,0.14990413107896114,0.004183371099877985,0.49538086107721807,0.4929405612689559,0.002440299808262158,0.0010458427749694963,0.34948579396897334,0.06745685898553251,0.007146592295624891,0.017605020045319855,0.19783859159839637,0.059438731044099705,5737.0
4594,E02004784,0.7051502145922747,0.1017167381974249,0.09656652360515021,0.005150214592274678,0.6032188841201717,0.5984978540772532,0.004721030042918455,0.00021459227467811158,0.29484978540772533,0.03819742489270386,0.006652360515021459,0.009012875536480686,0.16587982832618026,0.07510729613733906,4660.0
4595,E02004785,0.6732610082961072,0.12082535630716869,0.11401829398000425,0.006807062327164433,0.5520102105934908,0.5507338864071474,0.0012763241863433313,0.00042544139544777704,0.3267389917038928,0.06573069559668156,0.012337800467985535,0.01574133163156775,0.16570942352690918,0.06721974048074877,4701.0
4596,E02004786,0.649895178197065,0.14225816112608566,0.13776579814315662,0.004492362982929021,0.5047918538484576,0.5005989817310572,0.0041928721174004195,0.0028451632225217132,0.350104821802935,0.07786762503743636,0.00434261755016472,0.0215633423180593,0.20320455226115602,0.0431266846361186,6678.0
4597,E02004787,0.6630382583640148,0.12037778133504082,0.11653593724987994,0.003841844085160877,0.5418600928445654,0.5389787097806947,0.002881383063870658,0.0008003841844085161,0.33696174163598525,0.06579157995838002,0.005922842964623019,0.016167760525052026,0.15799583800224107,0.09108372018568914,6247.0
4598,E02004788,0.6857142857142857,0.1092138630600169,0.1054945054945055,0.0037193575655114115,0.5763313609467455,0.5739644970414202,0.002366863905325444,0.000169061707523246,0.3142857142857143,0.06120033812341505,0.006086221470836856,0.01589180050718512,0.17988165680473372,0.051225697379543536,5915.0
4599,E02004789,0.6363958013916735,0.12760938789951645,0.12218421983724496,0.0054251680622714946,0.5074890906946574,0.50418681448284,0.0033022762118174315,0.0012973227974997052,0.36360419860832643,0.07265007665998349,0.00707630616818021,0.017808703856586863,0.19389078900813775,0.07217832291543815,8479.0
4600,E02004790,0.5816816816816817,0.16066066066066065,0.15795795795795795,0.002702702702702703,0.4207207207207207,0.4174174174174174,0.003303303303303303,0.0003003003003003003,0.41831831831831834,0.09549549549549549,0.007207207207207207,0.019069069069069067,0.2168168168168168,0.07972972972972973,6660.0
4601,E02004791,0.611201110853969,0.15227956491552883,0.14718815089099746,0.0050914140245313586,0.4589215459384402,0.45429298773432075,0.004628558204119417,0.0,0.388798889146031,0.06688266604952557,0.006942837306179125,0.01943994445730155,0.22911363110391114,0.06641981022911363,4321.0
4602,E02004792,0.667321729365525,0.12521055586749016,0.12268388545760808,0.0025266704098820887,0.5415496911847277,0.5398652442448063,0.0016844469399213925,0.0005614823133071309,0.332678270634475,0.06836047164514318,0.008141493542953397,0.016282987085906794,0.16690061763054465,0.072992700729927,7124.0
4603,E02004793,0.688099173553719,0.09570247933884297,0.09338842975206611,0.0023140495867768596,0.5917355371900826,0.5877685950413223,0.003966942148760331,0.0006611570247933885,0.311900826446281,0.055702479338842974,0.010578512396694216,0.012066115702479339,0.15768595041322314,0.07586776859504132,6050.0
4604,E02004794,0.6861777150916785,0.0955571227080395,0.09449929478138223,0.0010578279266572638,0.5899153737658674,0.5860366713681241,0.0038787023977433005,0.0007052186177715092,0.3138222849083216,0.05112834978843441,0.009873060648801129,0.013575458392101551,0.17031029619181948,0.06893511988716503,5672.0
4605,E02004795,0.6238049050852155,0.11860884023832617,0.11362061798531245,0.004988222253013717,0.5045032562006374,0.5020091450741305,0.0024941111265068586,0.0006928086462519052,0.37619509491478453,0.0825827906332271,0.01191630871553277,0.017597339614798393,0.1783289455452404,0.08576971040598587,7217.0
4606,E02004796,0.6822674764796951,0.1189710610932476,0.11408836489222342,0.004882696201024175,0.5627009646302251,0.5588900797904013,0.0038108848398237466,0.0005954507562224604,0.31773252352030484,0.058592354412290104,0.009050851494581399,0.010360843158270811,0.1579135405501965,0.08181493390496605,8397.0
4607,E02004797,0.6092961092961093,0.14983664983664985,0.14523314523314523,0.0046035046035046035,0.4581229581229581,0.4554499554499554,0.002673002673002673,0.0013365013365013365,0.3907038907038907,0.08613008613008613,0.008464508464508464,0.019008019008019007,0.2073062073062073,0.06979506979506979,6734.0
4608,E02004798,0.5770687936191425,0.13838484546360919,0.13399800598205383,0.004386839481555334,0.4378863409770688,0.4350947158524427,0.0027916251246261218,0.0007976071784646061,0.4229312063808574,0.08993020937188435,0.006979062811565304,0.01694915254237288,0.2472582253240279,0.06181455633100698,5015.0
4609,E02004799,0.5864796299059842,0.12804059095657364,0.1181913147291449,0.009849276227428741,0.45739441874347114,0.4559021041635577,0.0014923145799134458,0.001044620205939412,0.4135203700940158,0.08894194896284137,0.011192359349350842,0.015520071631099835,0.19922399641844502,0.09864199373227876,6701.0
4610,E02004800,0.6881687557321919,0.08529501681442984,0.07979211250382146,0.005502904310608377,0.6022623051054723,0.5992051360440233,0.003057169061449098,0.0006114338122898196,0.311831244267808,0.060226230510547235,0.010394374808926934,0.009630082543564658,0.13497401406297768,0.0966065423417915,6542.0
4611,E02004801,0.674373795761079,0.09307840521713354,0.08833555654364902,0.004742848673484511,0.58070253445976,0.5771453979546465,0.0035571365051133837,0.0005928560841855639,0.325626204238921,0.06447309915518008,0.014673188083592708,0.01215354972580406,0.1302801244997777,0.10404624277456648,6747.0
4612,E02004802,0.5741626794258373,0.13139492086860508,0.12513801987486198,0.006256900993743099,0.4405594405594406,0.4387191755612808,0.001840264998159735,0.002208317997791682,0.4258373205741627,0.07029812292970188,0.024475524475524476,0.017666543982333457,0.2578211262421789,0.055576002944424,5434.0
4613,E02004803,0.5376597175521184,0.11600537995965031,0.10995292535305985,0.00605245460659045,0.41946872898453264,0.41812373907195693,0.0013449899125756557,0.0021856086079354406,0.46234028244788167,0.07666442501681238,0.02992602555480834,0.021687962340282446,0.2846334902488231,0.04942837928715535,5948.0
4614,E02004804,0.6393110435663627,0.1408308004052685,0.1354272205336035,0.005403579871664978,0.4966227625802094,0.4939209726443769,0.002701789935832489,0.0018574805808848362,0.3606889564336373,0.061127997298210064,0.012495778453225262,0.016210739614994935,0.22120905099628504,0.04964539007092199,5922.0
4615,E02004805,0.6514034590303374,0.11964842642472356,0.11426141196484264,0.005387014459880919,0.5311879784519422,0.5284944712220017,0.0026935072299404594,0.0005670541536716756,0.3485965409696626,0.052877799829883755,0.010774028919761838,0.015168698610717323,0.22058406577828182,0.049191947831017865,7054.0
4616,E02004806,0.6718725838874284,0.14813669398484614,0.14164218339260862,0.006494510592237514,0.523117365084274,0.5192515849698469,0.0038657801144270916,0.0006185248183083346,0.3281274161125715,0.05999690737590846,0.009587134683779187,0.012989021184475027,0.20612339570125252,0.03943095716715633,6467.0
4617,E02004807,0.5997907402563432,0.13968087889092337,0.13183363850379284,0.007847240387130526,0.45932513732670677,0.45566309181271253,0.0036620455139942452,0.0007847240387130526,0.4002092597436568,0.06892492806696311,0.017525503531258174,0.017394716191472665,0.23594036097305782,0.06042375098090505,7646.0
4618,E02004808,0.5966249319542732,0.1578660860097986,0.15155144256940664,0.006314643440391943,0.43690800217746323,0.43298856831790966,0.00391943385955362,0.0018508437670114316,0.4033750680457267,0.07555797495917256,0.01186717474142624,0.02221012520413718,0.25792052259118126,0.03581927054980947,9185.0
4619,E02004809,0.642044017202125,0.14950670376928915,0.1419175309891222,0.007589172780166962,0.49165190994181635,0.4876043511257273,0.004047558816089046,0.0008854034910194789,0.35795598279787505,0.04629395395901847,0.03250695674171515,0.022261573488489755,0.2266632937009866,0.030230204907665065,7906.0
4620,E02004810,0.5710765439704297,0.1626366856614816,0.15462806098875712,0.008008624672724472,0.407053750192515,0.40304943785615277,0.004004312336362236,0.0013861081164330818,0.4289234560295703,0.07685199445556753,0.02387186200523641,0.020637609733559218,0.26536269829046666,0.04219929154474049,6493.0
4621,E02004811,0.5595917141999399,0.12068447913539478,0.11498048634043831,0.005703992794956469,0.4377063944761333,0.4356049234464125,0.0021014710297208045,0.0012008405884118883,0.44040828580006003,0.07700390273191234,0.024467126988892224,0.0193635544881417,0.2580306214350045,0.06154308015610928,6662.0
4622,E02004812,0.6334661354581673,0.12459253893516842,0.1180731618978631,0.0065193770373053244,0.5085114089098153,0.5063382832307135,0.0021731256791017745,0.0003621876131836291,0.3665338645418327,0.05287939152480985,0.021187975371242302,0.01774719304599783,0.2339731981166244,0.040746106483158274,5522.0
4623,E02004813,0.5524893863373215,0.14087225009648785,0.13546893091470474,0.005403319181783096,0.41084523350057894,0.4083365495947511,0.0025086839058278657,0.0007719027402547279,0.4475106136626785,0.0802778849864917,0.021999228097259745,0.024893863373214975,0.26592049401775375,0.05441914318795832,5182.0
4624,E02004814,0.6805084745762712,0.1235593220338983,0.11932203389830509,0.00423728813559322,0.5554237288135593,0.5520338983050848,0.003389830508474576,0.0015254237288135593,0.31949152542372883,0.05898305084745763,0.006440677966101695,0.013898305084745762,0.1847457627118644,0.05542372881355932,5900.0
4625,E02004815,0.5353571428571429,0.18571428571428572,0.17964285714285713,0.006071428571428571,0.3482142857142857,0.34535714285714286,0.002857142857142857,0.0014285714285714286,0.46464285714285714,0.08946428571428572,0.011964285714285714,0.0275,0.29482142857142857,0.04089285714285714,5600.0
4626,E02004817,0.5884826916855387,0.1582012293756066,0.15334843092850212,0.004852798447104497,0.429472662568748,0.42753154318990616,0.0019411193788417987,0.0008087997411840828,0.4115173083144613,0.08605629246198641,0.009058557101261728,0.02070527337431252,0.22921384665156908,0.0664833387253316,6182.0
4627,E02004818,0.663973558575101,0.12559676827029012,0.11874158403721385,0.006855184233076264,0.5375198922756763,0.5336026441424899,0.003917248133186437,0.000856898029134533,0.336026441424899,0.061696658097686374,0.008079324274697026,0.015424164524421594,0.1903537764720284,0.06047251805606561,8169.0
4628,E02004819,0.6454220425928805,0.14363438520130578,0.13710554951033732,0.006528835690968444,0.5010104150474117,0.499455930359086,0.00155448468832582,0.00077724234416291,0.35457795740711956,0.06948546556816415,0.009793253536452665,0.015078501476760453,0.1960205191978859,0.06420021762785637,6433.0
4629,E02004820,0.7152159013022619,0.12063056888279644,0.11788896504455106,0.0027416038382453737,0.592871830020562,0.5867032213845099,0.00616860863605209,0.0017135023989033585,0.2847840986977382,0.05294722412611377,0.0075394105551747775,0.016620973269362578,0.1572995202193283,0.05037697052775874,5836.0
4630,E02004821,0.7283169245194562,0.10595405532114392,0.10314111579934365,0.0028129395218002813,0.6216596343178622,0.6174402250351617,0.004219409282700422,0.0007032348804500703,0.2716830754805438,0.05039849976558837,0.007032348804500703,0.011017346460384434,0.1404125644631974,0.06282231598687295,4266.0
4631,E02004822,0.7106243480852332,0.11771718074802563,0.11235285352406497,0.005364327223960662,0.5926091491580986,0.5893309491879004,0.003278199970198182,0.00029801817910892565,0.2893756519147668,0.04947101773208166,0.008046490835940992,0.013261808970347191,0.16107882580837432,0.05751750856802265,6711.0
4632,E02004823,0.6680561345004863,0.12394053077671252,0.11838265944143393,0.0055578713352785886,0.5438377101570099,0.5421703487564263,0.0016673614005835765,0.00027789356676392944,0.3319438654995137,0.06891760455745449,0.006530498818952341,0.012922050854522717,0.17687925524524106,0.06669445602334306,7197.0
4633,E02004824,0.5448983619498717,0.12650483520821,0.12157094927965266,0.0049338859285573316,0.41780146043023486,0.41484112887310043,0.002960331557134399,0.0005920663114268798,0.45510163805012827,0.10025656206828498,0.011051904479968424,0.01993289915137162,0.20189461219656601,0.12196566015393724,5067.0
4634,E02004825,0.6859995512676689,0.11139780121157729,0.10859322414179942,0.0028045770697778774,0.574040834642136,0.5704509759928202,0.0035898586493156833,0.0005609154139555755,0.3140004487323312,0.05620372447834866,0.006843168050258021,0.011779223693067085,0.1722010320843617,0.06697330042629572,8914.0
4635,E02004826,0.7013871050603647,0.13241715900333934,0.1274081685075777,0.005008990495761623,0.568327767788338,0.5665296686360134,0.0017980991523246853,0.0006421782686873876,0.2986128949396352,0.05227331107115335,0.007706139224248652,0.01721037760082199,0.17056254816337016,0.050860518880041096,7786.0
4636,E02004827,0.7111492281303602,0.1097770154373928,0.10737564322469983,0.0024013722126929675,0.6,0.5982847341337907,0.0017152658662092624,0.0013722126929674098,0.2888507718696398,0.05849056603773585,0.006346483704974271,0.012864493996569469,0.17735849056603772,0.03379073756432247,5830.0
4637,E02004828,0.7006859628576209,0.1321733311025598,0.12815793876526685,0.004015392337292956,0.5675087836707379,0.5658357035301991,0.0016730801405387319,0.001003848084323239,0.29931403714237914,0.05102894428643132,0.009703864815124644,0.010875020913501756,0.172829178517651,0.054877028609670406,5977.0
4638,E02004829,0.7224108658743633,0.10908319185059423,0.1035653650254669,0.0055178268251273345,0.6131154499151104,0.607597623089983,0.0055178268251273345,0.00021222410865874363,0.2775891341256367,0.04159592529711375,0.008064516129032258,0.01230899830220713,0.16107809847198643,0.054541595925297115,4712.0
4639,E02004830,0.6944290209143069,0.12289468813622062,0.11771238200999445,0.00518230612622617,0.5713492504164354,0.5672774384601148,0.0040718119563205625,0.00018508236165093466,0.30557097908569314,0.052008143623912644,0.013140847677216362,0.012400518230612622,0.1750879141217842,0.052933555432167316,5403.0
4640,E02004831,0.6958344249410532,0.1058422845166361,0.09903065234477339,0.006811632171862719,0.5892061828661252,0.5863243384857217,0.002881844380403458,0.0007859575582918522,0.3041655750589468,0.047943411055802986,0.008645533141210375,0.011396384595231858,0.17513754257270106,0.06104270369400053,7634.0
4641,E02004832,0.6570218772053634,0.1058574453069866,0.09992942836979535,0.0059280169371912494,0.5508821453775582,0.5490472829922372,0.001834862385321101,0.0002822865208186309,0.3429781227946366,0.06464361326746648,0.010021171489061398,0.015102328863796755,0.17233592095977418,0.08087508821453776,7085.0
4642,E02004833,0.6283482142857143,0.10658482142857142,0.1015625,0.005022321428571429,0.5200892857142857,0.5170200892857143,0.0030691964285714285,0.0016741071428571428,0.3716517857142857,0.049525669642857144,0.0107421875,0.014090401785714286,0.244140625,0.05315290178571429,7168.0
4643,E02004834,0.502791461412151,0.15829228243021345,0.15008210180623974,0.008210180623973728,0.34417077175697863,0.34105090311986863,0.0031198686371100163,0.0003284072249589491,0.4972085385878489,0.08505747126436781,0.013464696223316914,0.02019704433497537,0.3187192118226601,0.059770114942528735,6090.0
4644,E02004835,0.5548664725984053,0.15339830401215035,0.14555119605113276,0.007847107961017593,0.40058220478420453,0.3967852170611315,0.003796987723073029,0.0008859638020503734,0.44513352740159473,0.08049613972914821,0.016073914694342488,0.016327047209214022,0.2775598025566384,0.05467662321225161,7901.0
4645,E02004836,0.3915001958480219,0.10262436349392871,0.09714061887974931,0.005483744614179397,0.2865256560908735,0.2857422640031336,0.0007833920877399138,0.0023501762632197414,0.608499804151978,0.05620838229533882,0.008421464943204074,0.017234625930278104,0.4900117508813161,0.03662358010184097,5106.0
4646,E02004837,0.6537650602409638,0.10993975903614457,0.10572289156626506,0.004216867469879518,0.5430722891566265,0.5421686746987951,0.0009036144578313253,0.0007530120481927711,0.34623493975903613,0.04713855421686747,0.008734939759036145,0.011897590361445783,0.22786144578313253,0.05060240963855422,6640.0
4647,E02004838,0.6928848641655886,0.10815006468305303,0.10426908150064683,0.0038809831824062097,0.584346701164295,0.5820181112548513,0.002328589909443726,0.00038809831824062095,0.30711513583441136,0.05614489003880983,0.00815006468305304,0.012548512289780078,0.17347994825355756,0.05679172056921087,7730.0
4648,E02004839,0.7138595063737456,0.10631950094928126,0.10197992948196366,0.0043395714673176026,0.6067263357743423,0.6034716571738541,0.0032546786004882017,0.0008136696501220504,0.28614049362625443,0.04963384865744508,0.008950366151342554,0.011391375101708706,0.1598860862489829,0.056278817466775155,7374.0
4649,E02004840,0.6659539082917557,0.13043478260869565,0.12663340460917083,0.003801377999524828,0.5351627464956047,0.5332620574958422,0.001900688999762414,0.0003563791874554526,0.33404609170824423,0.0684248039914469,0.0060584461867426945,0.01639344262295082,0.1772392492278451,0.06593014967925873,8418.0
4650,E02004841,0.6517857142857143,0.14795918367346939,0.14243197278911565,0.0055272108843537416,0.5032950680272109,0.4998937074829932,0.003401360544217687,0.0005314625850340137,0.3482142857142857,0.0626062925170068,0.008822278911564625,0.01881377551020408,0.20854591836734693,0.04942602040816327,9408.0
4651,E02004842,0.6853907637655418,0.14742451154529307,0.14253996447602132,0.004884547069271759,0.5370781527531083,0.5330817051509769,0.003996447602131439,0.0008880994671403197,0.31460923623445824,0.054063055062166965,0.006105683836589698,0.016429840142095916,0.18228241563055061,0.05572824156305506,9008.0
4652,E02004843,0.6435592343507501,0.1234695637178824,0.12036558027246078,0.0031039834454216243,0.51802034833592,0.5176754612864287,0.0003448870494912916,0.0020693222969477496,0.35644076564924987,0.050525952750474216,0.008104845663045352,0.013623038454906018,0.23124676668391103,0.05294016209691326,5799.0
4653,E02004844,0.5614093959731543,0.14429530201342283,0.13926174496644295,0.0050335570469798654,0.41359060402684567,0.41057046979865774,0.0030201342281879194,0.003523489932885906,0.43859060402684563,0.06610738255033557,0.010570469798657719,0.021308724832214763,0.2870805369127517,0.05352348993288591,5960.0
4654,E02004845,0.5559701492537313,0.15827114427860697,0.15422885572139303,0.00404228855721393,0.396455223880597,0.39365671641791045,0.002798507462686567,0.0012437810945273632,0.44402985074626866,0.08348880597014925,0.012904228855721393,0.01958955223880597,0.26010572139303484,0.06794154228855721,6432.0
4655,E02004846,0.6557943207981581,0.09056024558710668,0.08710667689946278,0.0034535686876438986,0.5635072908672295,0.5612049117421335,0.0023023791250959325,0.0017267843438219493,0.3442056792018419,0.0422102839600921,0.009017651573292403,0.012087490406753646,0.21834228702993091,0.06254796623177283,5212.0
4656,E02004847,0.5544566850275413,0.1469704556835253,0.14346519779669503,0.0035052578868302454,0.4044817225838758,0.4028542814221332,0.001627441161742614,0.0030045067601402104,0.4455433149724587,0.08224837255883825,0.009263895843765649,0.022784176264396595,0.28492739108662996,0.046319479218828244,7988.0
4657,E02004848,0.590612777053455,0.11799217731421122,0.11473272490221642,0.003259452411994785,0.47115384615384615,0.4708279009126467,0.0003259452411994785,0.0014667535853976532,0.409387222946545,0.06274445893089961,0.009778357235984355,0.014178617992177314,0.27183833116036504,0.05084745762711865,6136.0
4658,E02004849,0.6447158789166224,0.09488405027438485,0.0927597804921225,0.002124269782262347,0.5493007611966719,0.5485926712692512,0.0007080899274207824,0.0005310674455655868,0.3552841210833776,0.042839440608957335,0.008497079129049389,0.009736236502035759,0.23809523809523808,0.05611612674809701,5649.0
4659,E02004850,0.5613568340538743,0.12570668440305952,0.1233787828400399,0.002327901563019621,0.43481875623545063,0.432490854672431,0.002327901563019621,0.0008313934153641503,0.4386431659461257,0.0708347189890256,0.014133688061190555,0.020452278017958098,0.27186564682407716,0.06135683405387429,6014.0
4660,E02004851,0.5444982116557964,0.12413212707763517,0.12076583210603829,0.003366294971596886,0.41973490427098675,0.4184725436566379,0.0012623606143488324,0.0006311803071744162,0.4555017883442037,0.07658321060382917,0.010098884914790659,0.018514622343782875,0.282137597306964,0.06816747317483694,4753.0
4661,E02004852,0.5487785903220788,0.1327213318811265,0.1269643690679944,0.005756962813132099,0.4148125097245993,0.41450132254551114,0.00031118717908822156,0.0012447487163528862,0.4512214096779213,0.06285981017582076,0.013225455111249416,0.018982417924381517,0.28971526373113426,0.06643846273533531,6427.0
4662,E02004853,0.5498188405797102,0.12192028985507246,0.11811594202898551,0.0038043478260869567,0.42518115942028983,0.4240942028985507,0.0010869565217391304,0.002717391304347826,0.45018115942028986,0.07391304347826087,0.007065217391304348,0.017934782608695653,0.28695652173913044,0.06431159420289854,5520.0
4663,E02004854,0.5493000608642726,0.12994522215459525,0.12477175897748022,0.005173463177115033,0.4175289105295192,0.4153986609860012,0.002130249543517955,0.0018259281801582471,0.4506999391357273,0.0640596469872185,0.013846622032866707,0.018411442483262326,0.28347534996956786,0.07090687766281192,6572.0
4664,E02004855,0.4733570159857904,0.1378034339846063,0.1335109532267614,0.004292480757844878,0.33496151568975724,0.332445233866193,0.0025162818235642394,0.0005920663114268798,0.5266429840142096,0.08318531675547661,0.020130254588513915,0.027531083481349913,0.3465068087625814,0.049289520426287745,6756.0
4665,E02004856,0.6518227461253001,0.15149530670159353,0.14756603361711418,0.003929273084479371,0.4987993887797424,0.4961798733900895,0.0026195153896529143,0.0015280506439641999,0.34817725387469983,0.06526959179218511,0.006330495524994543,0.01768172888015717,0.21174416066361057,0.047151277013752456,4581.0
4666,E02004857,0.6492851135407905,0.13372582001682085,0.12531539108494533,0.008410428931875526,0.5138772077375946,0.5088309503784693,0.005046257359125316,0.001682085786375105,0.3507148864592094,0.061396131202691336,0.007359125315391085,0.018292682926829267,0.20332211942809084,0.0603448275862069,4756.0
4667,E02004858,0.6106946526736632,0.13093453273363317,0.12643678160919541,0.004497751124437781,0.47976011994003,0.4777611194402799,0.001999000499750125,0.0,0.3893053473263368,0.07396301849075462,0.005747126436781609,0.014992503748125937,0.23738130934532733,0.05722138930534733,4002.0
4668,E02004859,0.6710341600374357,0.10575573233504913,0.1020121665886757,0.003743565746373421,0.5641085634066448,0.5631726719700515,0.0009358914365933552,0.001169864295741694,0.32896583996256434,0.06481048198408984,0.006083294337856809,0.014038371548900327,0.17758540009358914,0.06644829199812821,4274.0
4669,E02004860,0.5814414811549482,0.15031959444566895,0.14635221512012342,0.003967379325545515,0.42957901697156714,0.42737491734626404,0.002204099625303064,0.0015428697377121445,0.4185585188450518,0.07317610756006171,0.014326647564469915,0.027771655278818603,0.26779810447432223,0.035486003967379325,4537.0
4670,E02004861,0.6618261826182619,0.09416941694169417,0.09064906490649065,0.0035203520352035203,0.5676567656765676,0.5636963696369637,0.0039603960396039604,0.0,0.3381738173817382,0.06512651265126512,0.007480748074807481,0.01144114411441144,0.17447744774477447,0.07964796479647965,4545.0
4671,E02004862,0.550990099009901,0.1316831683168317,0.12673267326732673,0.0049504950495049506,0.418976897689769,0.4173267326732673,0.0016501650165016502,0.00033003300330033004,0.449009900990099,0.08333333333333333,0.015016501650165017,0.025082508250825083,0.27838283828382837,0.04719471947194719,6060.0
4672,E02004863,0.5269521410579345,0.1554995801847187,0.15046179680940386,0.005037783375314861,0.36910159529806885,0.36607892527287994,0.003022670025188917,0.0023509655751469353,0.47304785894206547,0.08161209068010075,0.02031905961376994,0.028043660789252727,0.28530646515533165,0.05776658270361041,5955.0
4673,E02004864,0.6695303550973654,0.13287514318442153,0.12905689194348988,0.0038182512409316535,0.5353188239786177,0.5303550973654066,0.004963726613211149,0.0013363879343260786,0.3304696449026346,0.06357388316151202,0.008400152730049638,0.014891179839633447,0.1817487590683467,0.061855670103092786,5238.0
4674,E02004865,0.5707895325430552,0.1659583985685529,0.15745918139118764,0.008499217177365242,0.4039364795347797,0.40169984343547305,0.002236636099306643,0.0008946544397226571,0.42921046745694474,0.07917691791545516,0.010288526056810557,0.017893088794453144,0.27152762245582646,0.05032431223439946,4471.0
4675,E02004866,0.5828139754485363,0.1518413597733711,0.14466477809254014,0.007176581680830973,0.4307837582625118,0.42927289896128423,0.001510859301227573,0.00018885741265344664,0.41718602455146364,0.0789423984891407,0.009065155807365438,0.024362606232294616,0.24948064211520302,0.05533522190745987,5295.0
4676,E02004867,0.6629689390883421,0.10649455425574829,0.10488100040338846,0.0016135538523598225,0.5554659136748689,0.5530455828963292,0.0024203307785397336,0.001008471157724889,0.3370310609116579,0.06494554255748286,0.008471157724889069,0.012101653892698669,0.200080677692618,0.05143202904396934,4958.0
4677,E02004868,0.5946413137424373,0.16369922212618843,0.15903197925669835,0.00466724286949006,0.4288677614520311,0.42765773552290404,0.0012100259291270526,0.002074330164217805,0.40535868625756266,0.06430423509075195,0.012100259291270527,0.02316335350043215,0.25583405358686256,0.04995678478824546,5785.0
4678,E02004869,0.6569084054113994,0.12375249500998003,0.11887336438234641,0.004879130627633622,0.5316034597471723,0.5284985584386782,0.003104901308494123,0.0015524506542470614,0.34309159458860056,0.06076735418052783,0.00842758926591262,0.014637391882900865,0.20802838766910622,0.05123087159015303,4509.0
4679,E02004870,0.5576712628583935,0.16852702998467936,0.1608667104399212,0.007660319544758153,0.38848763405559206,0.38651783760122566,0.001969796454366382,0.0006565988181221273,0.4423287371416065,0.07802582622017946,0.012803676953381483,0.020573429634493323,0.28343182315605164,0.04749398117750055,9138.0
4680,E02004871,0.5976581963129048,0.15221723966118586,0.1469855505729945,0.00523168908819133,0.445440956651719,0.4419531639262581,0.003487792725460887,0.0,0.40234180368709516,0.06925759840558046,0.006726457399103139,0.014449427005480818,0.2538614848031888,0.058046836073741906,4014.0
