,GEOGRAPHY_CODE,Any other combination of only UK identities,Any other combination of only UK identities ,British only identity,Cornish and British only identity,Cornish only identity,English and British only identity,English only identity,Irish and at least one UK identity,Irish only identity,Non-UK identity only,Northern Irish and British only identity,Northern Irish only identity,Other identity and at least one UK identity,Other identity only,Scottish and British only identity,Scottish only identity,Total: All usual residents,UK identity and non-UK identity,Welsh and British only identity,Welsh only identity
3197,E02003347,0.003118844386080105,0.0004924491135915955,0.5753447143795141,0.0,0.0,0.16119500984898227,0.2030531845042679,0.00032829940906106366,0.00443204202232436,0.04645436638214051,0.0,0.0004924491135915955,0.0075508864084044645,0.04202232435981615,0.00016414970453053183,0.001969796454366382,6092.0,0.007879185817465528,0.0008207485226526593,0.002133946158896914
3198,E02003348,0.007412898443291327,0.001729676303434643,0.5993328391401038,0.0,0.0,0.16110699283419816,0.1927353595255745,0.00037064492216456633,0.004200642451198419,0.027057079318013343,0.0,0.0007412898443291327,0.00901902643933778,0.022856436866814926,0.002223869532987398,0.0027180627625401532,8094.0,0.009389671361502348,0.0007412898443291327,0.002223869532987398
3199,E02003349,0.007171853856562923,0.0010825439783491205,0.5641407307171854,0.0,0.0,0.17036535859269283,0.22259810554803788,0.0006765899864682003,0.0040595399188092015,0.02259810554803789,0.00040595399188092014,0.0008119079837618403,0.007442489851150203,0.018538565629228686,0.0012178619756427606,0.0036535859269282815,7390.0,0.008119079837618403,0.0016238159675236806,0.0033829499323410014
3200,E02003350,0.006039021368844844,0.0010839269123567668,0.566893775162589,0.0,0.0,0.17048621864354288,0.20904304738309074,0.000774233508826262,0.0026323939300092907,0.033292040879529264,0.0,0.001548467017652524,0.011458655930628678,0.030659646949519975,0.0003096934035305048,0.003096934035305048,6458.0,0.01223288943945494,0.0003096934035305048,0.0017033137194177764
3201,E02003351,0.006316321374431531,0.0013895907023749369,0.5670793329964628,0.0,0.0,0.16725618999494693,0.22145022738756948,0.00025265285497726126,0.0035371399696816574,0.028802425467407782,0.00025265285497726126,0.0011369378473976757,0.00606366851945427,0.025265285497726123,0.0011369378473976757,0.0024002021222839817,7916.0,0.006316321374431531,0.001010611419909045,0.0017685699848408287
3202,E02003352,0.013682022861101489,0.0017319016279875303,0.5867682715621753,0.0,0.0005195704883962591,0.14028403186698996,0.1802909594735019,0.0017319016279875303,0.005195704883962591,0.0516106685140284,0.00034638032559750607,0.0017319016279875303,0.019743678559057846,0.046414963630065816,0.0017319016279875303,0.007620367163145133,5774.0,0.021475580187045377,0.0017319016279875303,0.004156563907170073
3203,E02003353,0.013560443194972713,0.0028939970233173473,0.5823548867206879,0.0,0.000165371258475277,0.1490821895154622,0.1466843062675707,0.0005787994046634695,0.004795766495783033,0.07673226393252852,0.000826856292376385,0.0009095419216140235,0.023400033074251696,0.07193649743674549,0.0032247395402679015,0.005539937158921779,12094.0,0.023978832478915163,0.002480568877129155,0.005126509012733587
3204,E02003354,0.013930832927423283,0.0023380418899171945,0.5645396980029226,0.0,0.0,0.16814417924987823,0.14963468095470045,0.0012664393570384802,0.004481246955674622,0.07579152459814906,0.0002922552362396493,0.0012664393570384802,0.021139795421334633,0.07131027764247443,0.0029225523623964927,0.007111544081831466,10265.0,0.022406234778373113,0.001948368241597662,0.0036044812469556748
3205,E02003355,0.008915731952832903,0.001725625539257981,0.5375323554788611,0.0,0.0001438021282714984,0.16177739430543572,0.17831463905665804,0.0014380212827149843,0.004457865976416451,0.08426804716709807,0.0004314063848144953,0.0012942191544434857,0.023439746908254244,0.07981018119068162,0.0014380212827149843,0.003882657463330457,6954.0,0.024877768190969228,0.0010066148979004888,0.0033074489502444636
3206,E02003356,0.015766708525184876,0.0030696246686200642,0.5828101018557277,0.0,0.0002790567880563695,0.12836612250592996,0.155574159341426,0.0018138691223664016,0.008790288823775638,0.08246128087065718,0.0006976419701409237,0.002232454304450956,0.026091809683270545,0.07367099204688154,0.0046044370029300966,0.004883493790986466,7167.0,0.027905678805636946,0.00265103948653551,0.004464908608901912
3207,E02003357,0.008631682197155469,0.0015693967631191762,0.5245708680725846,0.0,0.0,0.1379107405590976,0.1525257479156449,0.0006866110838646396,0.004413928396272682,0.14575772437469348,0.00029426189308484553,0.0008827856792545365,0.025208435507601764,0.14134379597842078,0.0018636586562040215,0.004021579205492888,10195.0,0.025895046591466405,0.001765571358509073,0.0029426189308484553
3208,E02003358,0.008591644204851753,0.0016004043126684635,0.5324292452830188,0.0,0.0,0.14420485175202155,0.14075134770889489,0.0006738544474393531,0.003537735849056604,0.14100404312668463,0.0007580862533692722,0.0011792452830188679,0.026785714285714284,0.13746630727762804,0.0023584905660377358,0.0026954177897574125,11872.0,0.02745956873315364,0.0015161725067385444,0.004043126684636119
3209,E02003359,0.010118577075098814,0.0020553359683794467,0.5181027667984189,0.0,0.00015810276679841898,0.1764426877470356,0.17486166007905138,0.0006324110671936759,0.005849802371541502,0.09217391304347826,0.0004743083003952569,0.00031620553359683795,0.0216600790513834,0.08632411067193677,0.0015810276679841897,0.005533596837944664,6325.0,0.022292490118577073,0.0017391304347826088,0.004268774703557313
3210,E02003360,0.008346958093107306,0.0014628689441528269,0.5676792014456588,8.605111436193098e-05,8.605111436193098e-05,0.15256862576370364,0.16341106617330695,0.0008605111436193099,0.004216504603734618,0.0832974787023492,0.0005163066861715859,0.0010326133723431719,0.018845194045262886,0.07908097409861457,0.0013768178297908957,0.0037862490319249633,11621.0,0.019705705188882195,0.0012907667154289648,0.0037001979175630326
3211,E02003361,0.010887096774193548,0.0016129032258064516,0.5396505376344086,0.0,0.0004032258064516129,0.1495967741935484,0.18387096774193548,0.0020161290322580645,0.00510752688172043,0.08978494623655914,0.0004032258064516129,0.0012096774193548388,0.020026881720430108,0.0846774193548387,0.0017473118279569893,0.005510752688172043,7440.0,0.02204301075268817,0.0013440860215053765,0.00282258064516129
3212,E02003362,0.006252791424743189,0.001191007890427274,0.5433973500074438,0.0,0.0,0.14545183861843083,0.18043769539973203,0.00044662795891022776,0.0038707756438886407,0.09870477891916034,0.00014887598630340925,0.0007443799315170463,0.021140390055084116,0.0948340032752717,0.001191007890427274,0.0029775197260681853,6717.0,0.021587018013994343,0.0007443799315170463,0.003424147684978413
3213,E02003363,0.018450704225352114,0.005774647887323943,0.5440845070422535,0.0,0.00014084507042253522,0.1707042253521127,0.16901408450704225,0.001971830985915493,0.006338028169014085,0.06211267605633803,0.001971830985915493,0.0011267605633802818,0.025492957746478872,0.05577464788732395,0.0043661971830985915,0.0050704225352112674,7100.0,0.027464788732394368,0.003943661971830986,0.004225352112676056
3214,E02003364,0.010269576379974325,0.0017115960633290544,0.569248324062188,0.0001426330052774212,0.0001426330052774212,0.15646840678933105,0.1721580373698474,0.0009984310369419483,0.004136357153045215,0.06675224646983312,0.0,0.0018542290686064755,0.019398088717729283,0.06261588931678791,0.0027100271002710027,0.003708458137212951,7011.0,0.02039651975467123,0.0015689630580516332,0.0031379261161032664
3215,E02003365,0.012251369270683194,0.002017872585759585,0.5856154511386567,0.0,0.0,0.15998846929950994,0.17670798501008936,0.0002882675122513693,0.00590948400115307,0.04324012683770539,0.00014413375612568464,0.0018737388296339002,0.015566445661573941,0.03733064283655232,0.0018737388296339002,0.006341885269530124,6938.0,0.01585471317382531,0.002738541366388008,0.003603343903142116
3216,E02003366,0.010794896957801767,0.0016823216038132623,0.5262862750595823,0.0,0.0,0.14748352726762934,0.1601009392962288,0.0012617412028599468,0.002663675872704332,0.1302397308285434,0.0015421281368288237,0.00042058040095331557,0.015000700967334923,0.12757605495583907,0.0035048366746109633,0.0036450301415954017,7133.0,0.01626244217019487,0.003224449740642086,0.005607738679377541
3217,E02003367,0.014084507042253521,0.002908756889161053,0.5913962033067973,0.0,0.0,0.17973055725658296,0.15079608083282303,0.001837109614206981,0.005817513778322106,0.03842620943049602,0.000612369871402327,0.0010716472749540723,0.01393141457440294,0.03260869565217391,0.005817513778322106,0.003674219228413962,6532.0,0.015768524188609922,0.002449479485609308,0.007348438456827924
3218,E02003368,0.01738672286617492,0.0036880927291886197,0.5681419037583421,0.0,0.0,0.16350544432736214,0.17579908675799086,0.0026343519494204425,0.012293642430628733,0.04776958201615736,0.00035124692658939234,0.0024587284861257463,0.012469265893923429,0.035475939585528624,0.0036880927291886197,0.007200561995082543,5694.0,0.01510361784334387,0.0043905865823674044,0.007903055848261328
3219,E02003369,0.021875,0.00609375,0.59671875,0.0003125,0.00015625,0.1453125,0.14265625,0.001875,0.00609375,0.05921875,0.0021875,0.00234375,0.02328125,0.053125,0.0040625,0.00671875,6400.0,0.02515625,0.00328125,0.00578125
3220,E02003370,0.00980392156862745,0.0014854426619132501,0.5652109328579917,0.0,0.00014854426619132502,0.16369578134284016,0.17617349970291146,0.0011883541295306002,0.005496137849079026,0.0540701128936423,0.000445632798573975,0.0010398098633392751,0.023024361259655377,0.04857397504456328,0.0029708853238265003,0.0037136066547831252,6732.0,0.024212715389185978,0.0032679738562091504,0.0035650623885918
3221,E02003371,0.008575752480242138,0.0015133680847486128,0.5582646712628216,0.00033630401883302503,0.00016815200941651252,0.1689927694635951,0.20850849167647553,0.0011770640659155877,0.004203800235412813,0.03346224987388599,0.00033630401883302503,0.0010089120564990752,0.015638136875735665,0.02925844963847318,0.0015133680847486128,0.0036993442071632755,5947.0,0.016815200941651252,0.0015133680847486128,0.003867496216579788
3222,E02003372,0.007903123008285532,0.0008922880815806246,0.5630337794773741,0.0,0.00012746972594008922,0.1645634161886552,0.17412364563416188,0.0016571064372211599,0.0066284257488846395,0.05825366475462078,0.0010197578075207138,0.0007648183556405354,0.023581899298916506,0.05162523900573614,0.0019120458891013384,0.0031867431485022306,7845.0,0.025239005736137667,0.0017845761631612492,0.005098789037603569
3223,E02003373,0.016753321779318313,0.0036972848064702486,0.5921432697862508,0.0,0.00023108030040439053,0.1660311958405546,0.14823801270941653,0.0016175621028307336,0.003004043905257077,0.04436741767764298,0.0008087810514153668,0.0008087810514153668,0.01871750433275563,0.04136337377238591,0.00462160600808781,0.00658578856152513,8655.0,0.020335066435586368,0.0047371461582900055,0.007394569612940497
3224,E02003374,0.008523695874531197,0.0013637913399249914,0.5702352540061371,0.0,0.0005114217524718718,0.15223320831912718,0.16433685646096147,0.0013637913399249914,0.006818956699624957,0.0733037845209683,0.0006818956699624957,0.0013637913399249914,0.02335492669621548,0.06648482782134334,0.003068530514831231,0.0015342652574156155,5866.0,0.02471871803614047,0.0018752130923968633,0.00477326968973747
3225,E02003375,0.013397901533494754,0.003228410008071025,0.5565778853914447,0.0,0.0,0.1754640839386602,0.16981436642453593,0.0008071025020177562,0.005004035512510089,0.05875706214689266,0.000645682001614205,0.0016142050040355124,0.01646489104116223,0.05375302663438257,0.00258272800645682,0.005326876513317191,6195.0,0.017271993543179983,0.0027441485068603715,0.005972558514931396
3226,E02003376,0.014490282986703034,0.002727582679849983,0.5666553017388339,0.00017047391749062393,0.0005114217524718718,0.1631435390385271,0.182236617797477,0.0005114217524718718,0.005455165359699966,0.05080122741220593,0.0013637913399249914,0.0013637913399249914,0.013808387316740538,0.045346062052505964,0.002727582679849983,0.00562563927719059,5866.0,0.014319809069212411,0.002557108762359359,0.005796113194681214
3227,E02003377,0.01738211850571401,0.004801690194948622,0.5791798713147027,0.0,9.603380389897244e-05,0.16104868913857678,0.16325746662825313,0.0027849803130702007,0.005377893018342457,0.04648036108710266,0.0007682704311917795,0.0013444732545856142,0.02093536924997599,0.0411024680687602,0.003265149332565063,0.00710650148852396,10413.0,0.02372034956304619,0.0029770479208681457,0.005954095841736291
3228,E02003378,0.012610812835559995,0.002247471594456237,0.5356473966787364,0.0,0.0,0.15944562367336745,0.16006992133849418,0.0007491571981520789,0.004869521787988513,0.09751529529279561,0.00037457859907603946,0.001248595330253465,0.023973030340866525,0.09264577350480709,0.002247471594456237,0.006492695717318017,8009.0,0.024722187539018604,0.0032463478586590086,0.006742414783368711
3229,E02003379,0.009171682430495844,0.0018629979936944684,0.5190599025508742,0.00014330753797649757,0.0,0.16222413298939525,0.15104614502722843,0.0011464603038119805,0.004872456291200917,0.12166809974204643,0.0005732301519059903,0.0005732301519059903,0.028518200057323015,0.11679564345084552,0.002006305531670966,0.004012611063341932,6978.0,0.029664660361134996,0.0021496130696474634,0.005015763829177415
3230,E02003380,0.01202601546201988,0.0020861455393299793,0.5412934102343846,0.0,0.00012271444348999877,0.18456252300895815,0.19376610627070806,0.0009817155479199902,0.004049576635169959,0.049208491839489506,0.0006135722174499938,0.001595287765369984,0.01313044545342987,0.04515891520431955,0.002331574426309977,0.005276721070069947,8149.0,0.01411216100134986,0.0019634310958399803,0.0030678610872499693
3231,E02003381,0.015374550212626759,0.0024533856722276743,0.5891396794242721,0.0,0.0008177952240758914,0.17108276087667648,0.14720314033366044,0.00032711808963035657,0.003925417075564278,0.04628720968269545,0.0006542361792607131,0.001962708537782139,0.018482172064115145,0.042361792607131174,0.003598298985933922,0.005888125613346418,6114.0,0.018809290153745502,0.004416094210009814,0.0076872751063133795
3232,E02003382,0.010734163795388284,0.0022528491916247017,0.5653326265571164,0.00013252054068380598,0.00026504108136761196,0.1726742645109992,0.17824012721971905,0.0015902464882056719,0.003843095679830374,0.054333421680360455,0.00013252054068380598,0.0011926848661542539,0.01192684866154254,0.050490326000530085,0.0018552875695732839,0.004903260005300822,7546.0,0.01351709514974821,0.0023853697323085077,0.0027829313543599257
3233,E02003383,0.011849710982658959,0.003323699421965318,0.5669075144508671,0.0,0.0,0.18901734104046242,0.16517341040462427,0.0010115606936416184,0.003179190751445087,0.04710982658959537,0.00043352601156069364,0.001300578034682081,0.011560693641618497,0.04393063583815029,0.0015895953757225434,0.005202312138728324,6920.0,0.012572254335260116,0.003468208092485549,0.0039017341040462426
3234,E02003384,0.014041043048912205,0.003548835056318469,0.5941984261688011,0.0,0.00030859435272334514,0.16957259682147816,0.1603147662397778,0.00030859435272334514,0.003548835056318469,0.03888288844314149,0.0007714858818083629,0.0009257830581700355,0.014503934577997223,0.03533405338682302,0.003703132232680142,0.00478321246721185,6481.0,0.014812528930720568,0.002623051998148434,0.005554698349020213
3235,E02003385,0.011267101851023876,0.0022355360815523562,0.5232048645265135,0.0,0.0005365286595725655,0.150853974783153,0.12814092819458106,0.001430743092193508,0.0044710721631047124,0.150853974783153,0.000715371546096754,0.001073057319145131,0.02754180452472503,0.1463829026200483,0.002503800411338639,0.00420280783331843,11183.0,0.02897254761691854,0.0024143789680765447,0.004292229276580524
3236,E02003386,0.011917659804983749,0.0020464668351992295,0.5515830022872277,0.00012038040207054291,0.00012038040207054291,0.172505116167088,0.14096545082460576,0.0006019020103527145,0.005417118093174431,0.08727579150114362,0.00036114120621162876,0.0010834236186348862,0.026965210063801613,0.08185867340796918,0.003009510051763573,0.005176357289033345,8307.0,0.027567112074154326,0.00288912964969303,0.005296737691103889
3237,E02003387,0.01669100771959107,0.003651157938660547,0.5627999165449614,0.00010431879824744419,0.00010431879824744419,0.16471938243271436,0.16127686209054873,0.0019820571667014397,0.004798664719382432,0.05685374504485708,0.0008345503859795535,0.0008345503859795535,0.024723555184644273,0.05205508032547465,0.004381389526392656,0.006780721886083872,9586.0,0.026705612351345713,0.0035468391404131026,0.007406634675568537
3238,E02003388,0.010599536270288175,0.00182179529645578,0.5763497846969196,0.0,0.0,0.17042066909572706,0.15948989731699237,0.0011593242795627692,0.004802914872474329,0.04985094402119907,0.0008280887711162637,0.0009937065253395165,0.02070221927790659,0.045048029148724744,0.0016561775422325273,0.005299768135144088,6038.0,0.02186154355746936,0.0038092083471348128,0.0076184166942696255
3239,E02003389,0.012889500688274309,0.0026279564510073832,0.5601301464147166,0.00012514078338130396,0.00012514078338130396,0.1445376048054061,0.15254661494180954,0.0025028156676260792,0.007758728569640846,0.08697284445000626,0.0005005631335252158,0.0018771117507195595,0.03216118132899512,0.07921411588036541,0.003253660367913903,0.004379927418345639,7991.0,0.0346639969966212,0.0021273933174821673,0.006131898385683895
3240,E02003390,0.018188854489164085,0.0045149638802889575,0.5829463364293086,0.0,0.00025799793601651185,0.14834881320949433,0.12899896800825594,0.0021929824561403508,0.007739938080495356,0.07649638802889577,0.0009029927760577915,0.001934984520123839,0.02825077399380805,0.06875644994840041,0.003869969040247678,0.006707946336429308,7752.0,0.0304437564499484,0.007094943240454076,0.007481940144478844
3241,E02003391,0.012808570097810898,0.0032603632976245926,0.5615975780158361,0.0,0.00011644154634373545,0.1354215183977643,0.1403120633442012,0.0011644154634373545,0.00896599906846763,0.10328365160689335,0.001047973917093619,0.0017466231951560316,0.03702841173730787,0.09431765253842571,0.0018630647414997672,0.004774103400093153,8588.0,0.038192827200745225,0.0029110386585933863,0.0054727526781555656
3242,E02003392,0.013676588897827836,0.0036777381910125273,0.5240776922192851,0.0,0.0,0.12515802781289506,0.12446845190208022,0.0014940811400988392,0.0108033559360993,0.15917710607976096,0.0006895759108148489,0.002183657050913688,0.042638777152051485,0.14837375014366164,0.0027583036432593955,0.004367314101827376,8701.0,0.04413285829215033,0.0034478795540742444,0.005861395241926215
3243,E02003393,0.01115059428991545,0.0034309520892047544,0.5680676387697586,0.0,0.00036760200955765227,0.14508025977208674,0.17669403259404484,0.0006126700159294204,0.006984438181595392,0.0661683617203774,0.00024506800637176816,0.001592942041416493,0.022668790589388556,0.05918392353878201,0.002573214066903566,0.002940816076461218,8161.0,0.023281460605317977,0.0047788261242494795,0.0047788261242494795
3244,E02003394,0.00577634011090573,0.0015018484288354898,0.5556839186691312,0.0,0.0,0.1234981515711645,0.12534658040665433,0.0010397412199630314,0.008202402957486137,0.15434380776340112,0.0004621072088724584,0.0006931608133086876,0.031192236598890942,0.14614140480591498,0.0015018484288354898,0.0016173752310536045,8656.0,0.03223197781885397,0.0009242144177449168,0.0021950092421441775
3245,E02003395,0.008247605533877262,0.0020397304008513656,0.4631961688542036,8.86839304717985e-05,0.000709471443774388,0.07059240865555161,0.06828662646328486,0.0011528910961333806,0.008424973394820859,0.3394820858460447,8.86839304717985e-05,0.001064207165661582,0.045406172401560835,0.3310571124512238,0.0015076268180205746,0.0027492018446257536,11276.0,0.04655906349769422,0.0011528910961333806,0.0024831500532103584
3246,E02003396,0.009452180099603618,0.0014229088321983943,0.5035064539079175,0.0,0.0003049090354710845,0.0942168919605651,0.10529525358268117,0.0014229088321983943,0.00935054375444659,0.24047159264152862,0.0007114544160991971,0.0016261815225124504,0.04136599247891046,0.23112104888708201,0.001219636141884338,0.004167090151438155,9839.0,0.04278890131110885,0.0016261815225124504,0.002642544974082732
3247,E02003397,0.008271499817540445,0.001946235251185987,0.5647731419535337,0.0,0.0,0.14499452621335604,0.16445687872521592,0.0013380367351903662,0.008514779223938694,0.09110813769614402,0.0,0.001216397031991242,0.02116530835664761,0.08259335847220532,0.0014596764383894903,0.003649191095973726,8221.0,0.022503345091837976,0.0013380367351903662,0.0025544337671816082
3248,E02003398,0.007370794311481096,0.0016475893166840096,0.4706035379812695,8.671522719389525e-05,8.671522719389525e-05,0.07761012833853624,0.058446063128685395,0.001387443635102324,0.007544224765868887,0.3285639958376691,0.00043357613596947626,0.000346860908775581,0.04769337495664239,0.3210197710718002,0.0014741588622962192,0.0032951786333680192,11532.0,0.04908081859174471,0.002081165452653486,0.006243496357960458
3249,E02003400,0.01137123745819398,0.00423634336677815,0.5062430323299889,0.0002229654403567447,0.0004459308807134894,0.12931995540691194,0.0862876254180602,0.0016722408026755853,0.006800445930880713,0.19810479375696766,0.0005574136008918618,0.0014492753623188406,0.04782608695652174,0.19130434782608696,0.001560758082497213,0.002898550724637681,8970.0,0.049498327759197325,0.005128205128205128,0.014046822742474917
3250,E02003401,0.011996946231868252,0.002617515541498528,0.5075798887555895,0.0,0.0005453157378121933,0.10001090631475625,0.09401243319882212,0.0014178209183117025,0.006325662558621442,0.23492201984949285,0.0004362525902497546,0.0010906314756243866,0.04526120623841204,0.2285963572908714,0.0023993892463736502,0.00490784164030974,9169.0,0.04667902715672374,0.0016359472134365798,0.003162831279310721
3251,E02003402,0.01251400821815465,0.0030818079940231604,0.39484497571908855,0.0,0.0005603287261860292,0.09105341800522973,0.07639148300336197,0.001961150541651102,0.010272693313410535,0.3665483750466941,0.0008404930892790437,0.0022413149047441168,0.04884198729921554,0.3562756817332835,0.0023347030257751212,0.0034553604781471796,10708.0,0.05080313784086664,0.002147926783713112,0.005696675382891296
3252,E02003403,0.00959283734811341,0.001598806224685568,0.5599019398848859,0.0,0.0,0.11639309315710936,0.14133447026220422,0.0007461095715199318,0.01055212108292475,0.13675122575143892,0.00021317416329140907,0.0017053933063312726,0.03027073118738009,0.12619910466851417,0.0020251545512683863,0.004050309102536773,9382.0,0.03101684075890002,0.0014922191430398635,0.0035173736943082496
3253,E02003404,0.013192917486402037,0.003934729776646222,0.4970489526675153,0.0001157273463719477,0.0001157273463719477,0.14199745399837982,0.08170350653859507,0.001967364888323111,0.007175095475060757,0.20611040388843885,0.0010415461173475292,0.0020830922346950585,0.04409211896771207,0.1989353084133781,0.0027774563129267446,0.0031246383520425877,8641.0,0.04605948385603518,0.004397639162134012,0.00948964240249971
3254,E02003405,0.00864575363427697,0.001836266258607498,0.5338179035960214,0.0,0.0004590665646518745,0.11216526396327467,0.09296097934200459,0.00038255547054322876,0.004361132364192808,0.2177505738332058,0.00022953328232593726,0.0010711553175210406,0.030680948737566948,0.213389441469013,0.0019127773527161439,0.003136954858454476,13070.0,0.031063504208110177,0.0011476664116296864,0.002448355011476664
3255,E02003406,0.006065752759917505,0.0007278903311901007,0.554045857090865,0.0,0.0,0.12774475312386266,0.13004973917263132,0.00012131505519835011,0.004731287152735655,0.14776173723159045,0.00024263011039670022,0.001213150551983501,0.03166322940676938,0.1430304500788548,0.0007278903311901007,0.003154191435157103,8243.0,0.03178454446196773,0.0014557806623802013,0.001091835496785151
3256,E02003407,0.005406891495601173,0.0009164222873900294,0.593841642228739,0.0,0.0,0.0811950146627566,0.12243401759530792,0.0005498533724340176,0.00467375366568915,0.16523093841642228,0.0002749266862170088,0.0007331378299120235,0.02850073313782991,0.16055718475073313,0.0005498533724340176,0.002932551319648094,10912.0,0.029050586510263928,0.001282991202346041,0.0015579178885630498
3257,E02003408,0.0031883801257638826,0.0001771322292091046,0.5848020547338588,0.0,0.0002656983438136569,0.03923478876981667,0.05119121424143123,0.0006199628022318661,0.004516871844832167,0.28695421131874943,0.0001771322292091046,0.0005313966876273138,0.03330085909131166,0.2824373394739173,0.0008856611460455229,0.00115135948985918,11291.0,0.03392082189354353,0.0001771322292091046,0.0005313966876273138
3258,E02003409,0.005744925315970892,0.0004787437763309077,0.5926847950976637,0.0,0.00019149751053236308,0.08751436231328993,0.11643048640367676,0.0015319800842589046,0.005936422826503256,0.16143240137878206,0.00028724626579854464,0.0008617387973956338,0.031022596706242817,0.1554959785522788,0.0010532363079279968,0.002872462657985446,10444.0,0.03255457679050172,0.0011489850631941786,0.00248946763692072
3259,E02003410,0.0016335865392469167,0.00040839663481172917,0.6798170383076043,0.0,0.0,0.03128318222657845,0.0381442456914155,0.00016335865392469166,0.0031038144245691414,0.21579678183451767,8.167932696234583e-05,0.0003267173078493833,0.03234501347708895,0.21269296740994853,0.0002450379808870375,0.0005717552887364208,12243.0,0.03250837213101364,0.0002450379808870375,0.0005717552887364208
3260,E02003411,0.0032784263553494323,0.0006396929473852551,0.6356948664640972,0.0,0.0,0.04102031025107948,0.05853190468575084,0.0008795778026547258,0.004957620342235727,0.2299696145849992,7.996161842315688e-05,0.00047976971053894133,0.02950583719814489,0.22501199424276347,0.0011194626579241963,0.0009595394210778827,12506.0,0.030385415000799616,0.00031984647369262754,0.0007996161842315689
3261,E02003412,0.00691975012013455,0.0014416146083613647,0.6039404132628544,0.0,0.0,0.08332532436328688,0.11234983181162903,0.0006727534839019703,0.008553580009610763,0.1655934646804421,0.0,0.0009610764055742432,0.024219125420470927,0.15703988467083133,0.0019221528111484864,0.0025949062950504564,10405.0,0.0248918789043729,0.0007688611244593945,0.0022104757328207593
3262,E02003414,0.0030545454545454548,0.0005090909090909091,0.6249454545454546,0.0,0.0,0.053163636363636364,0.06610909090909091,0.0005090909090909091,0.004509090909090909,0.21367272727272726,0.00014545454545454546,0.0005090909090909091,0.03701818181818182,0.20916363636363636,0.00043636363636363637,0.0014545454545454545,13750.0,0.03752727272727273,0.0002909090909090909,0.0012363636363636364
3263,E02003415,0.0029607698001480384,0.0005921539600296077,0.5513693560325684,0.0,0.0,0.029681717246484086,0.038193930421909696,0.00014803849000740192,0.003256846780162842,0.3368615840118431,0.0,0.0005921539600296077,0.03960029607698001,0.3336047372316802,0.0005181347150259067,0.0012583271650629163,13510.0,0.03974833456698742,0.0006661732050333086,0.0005181347150259067
3264,E02003416,0.0045857535921736475,0.00040762254152654643,0.6276368083154998,0.0,0.00010190563538163661,0.05869764597982268,0.076836849077754,0.0008152450830530929,0.0045857535921736475,0.18577397330072354,0.0003057169061449098,0.0012228676245796392,0.04320798940181392,0.18118821970854987,0.0005095281769081831,0.0020381127076327323,9813.0,0.044023234484867016,0.0005095281769081831,0.0019362070722510954
3265,E02003417,0.005075349418286875,0.0006246583899429999,0.5843679237916765,0.0,7.808229874287499e-05,0.03786991489029437,0.04505348637463887,0.0009369875849144999,0.004138361833372375,0.2856250488014367,0.00015616459748574998,0.0007808229874287499,0.03990005465760912,0.28148668696806434,0.0010150698836573749,0.0024205512610291245,12807.0,0.04083704224252362,0.00046849379245724994,0.0007027406886858749
3266,E02003418,0.0034876961829102887,0.0010656849447781439,0.6487114900213137,0.0,0.0,0.061712846347607056,0.07857004456500678,0.0007750435962022863,0.006103468320093005,0.17070335206355358,9.688044952528579e-05,0.00038752179810114316,0.03458632048052703,0.16459988374346057,0.0006781631466770006,0.0012594458438287153,10322.0,0.03536136407672932,0.0006781631466770006,0.0007750435962022863
3267,E02003419,0.005789356490759297,0.00055666889334224,0.6353818748608328,0.0,0.0,0.06234691605433088,0.08572700957470497,0.00044533511467379205,0.00445335114673792,0.1762413716321532,0.00011133377866844801,0.00055666889334224,0.03206412825651302,0.17178802048541528,0.0013360053440213762,0.003228679581384992,8982.0,0.03250946337118682,0.0006680026720106881,0.0013360053440213762
3268,E02003420,0.005765934237182484,0.0004675081813931744,0.5627240143369175,0.0,0.0003116721209287829,0.0657628175159732,0.10363098020882032,0.0009350163627863488,0.004051737572074178,0.22954651706404863,0.0003116721209287829,0.0007791803023219573,0.029297179367305595,0.22549477949197444,0.0009350163627863488,0.002960885148823438,6417.0,0.03023219573009194,0.0007791803023219573,0.0015583606046439145
3269,E02003421,0.011802008102871235,0.0017614937466971991,0.6214549938347719,0.0,0.0,0.10938876166989607,0.13457812224766602,0.0012330456226880395,0.007926721860137396,0.0901884798308966,0.0007045974986788797,0.0015853443720274794,0.026774704949797428,0.0822617579707592,0.0029945393693852386,0.004756033116082438,5677.0,0.028007750572485467,0.0015853443720274794,0.0029945393693852386
3270,E02003422,0.015953405925550772,0.003460791761627416,0.6053009200641513,8.44095551616443e-05,0.0001688191103232886,0.1331982780450747,0.15776145859711319,0.0012661433274246644,0.008694184181649363,0.058833459947666075,0.0007596859964547987,0.000844095551616443,0.0192453785768549,0.05013927576601671,0.004051658647758926,0.006583945302608255,11847.0,0.020511521904279566,0.0027011057651726176,0.005739849750991812
3271,E02003423,0.012596752162695402,0.0037942024586431933,0.5709515859766278,0.0,0.00030353619669145547,0.13234178175747457,0.1428137805433298,0.0009106085900743664,0.005767187737137654,0.10821065412050387,0.00015176809834572774,0.0007588404917286386,0.027166489603885263,0.10244346638336621,0.0030353619669145544,0.004553042950371832,6589.0,0.02807709819395963,0.0018212171801487327,0.0031871300652602822
