,GEOGRAPHY_CODE,Not a student,Student,Total
1217,E02001279,0.7850312380466659,0.21496876195333417,7843.0
1218,E02001280,0.7711355677838919,0.22886443221610805,7996.0
1219,E02001281,0.7893735561896997,0.21062644381030032,7359.0
1220,E02001282,0.7823735284759784,0.21762647152402165,9429.0
1221,E02001283,0.8035635236830456,0.1964364763169544,9036.0
1222,E02001284,0.763681592039801,0.236318407960199,7638.0
1223,E02001285,0.7896782841823057,0.21032171581769438,7460.0
1224,E02001286,0.764301184864314,0.23569881513568608,7849.0
1225,E02001287,0.831143864146107,0.16885613585389297,6242.0
1226,E02001288,0.8336905812633968,0.1663094187366032,7931.0
1227,E02001289,0.8344336703115329,0.1655663296884671,9694.0
1228,E02001290,0.8288979870351416,0.1711020129648584,5862.0
1229,E02001291,0.8081505551042513,0.1918494448957487,7386.0
1230,E02001292,0.8437540962118233,0.15624590378817668,7629.0
1231,E02001293,0.8316831683168316,0.16831683168316833,5959.0
1232,E02001294,0.8315663927908826,0.1684336072091174,7546.0
1233,E02001295,0.8234950321449445,0.1765049678550555,6844.0
1234,E02001296,0.7443870812822668,0.25561291871773323,8329.0
1235,E02001297,0.8181092302778665,0.1818907697221335,6262.0
1236,E02001298,0.7794098360655738,0.22059016393442624,7625.0
1237,E02001299,0.8259501331396756,0.17404986686032436,8262.0
1238,E02001300,0.8251673360107095,0.17483266398929048,7470.0
1239,E02001301,0.8128329584467858,0.18716704155321415,8447.0
1240,E02001302,0.8038981702466189,0.19610182975338106,7542.0
1241,E02001303,0.7819691577698695,0.21803084223013047,8430.0
1242,E02001304,0.8213052770014795,0.17869472299852046,12166.0
1243,E02001305,0.8360513960958735,0.16394860390412652,8094.0
1244,E02001306,0.8387002341920374,0.16129976580796254,6832.0
1245,E02001307,0.8131035105134916,0.18689648948650844,11081.0
1246,E02001308,0.8397120786516854,0.1602879213483146,5696.0
1247,E02001309,0.8276079818135893,0.1723920181864107,7918.0
1248,E02001310,0.7922710920273878,0.2077289079726123,8617.0
1249,E02001311,0.8275283797729618,0.17247162022703819,7752.0
1250,E02001312,0.8141332351858668,0.18586676481413322,8151.0
1251,E02001313,0.7906160644658176,0.20938393553418247,7694.0
1252,E02001314,0.7919036909644133,0.2080963090355867,7559.0
1253,E02001315,0.8271117627156874,0.17288823728431263,8867.0
1254,E02001316,0.8164187809857101,0.1835812190142899,6858.0
1255,E02001317,0.8251526538280883,0.1748473461719117,8516.0
1256,E02001318,0.818060379374833,0.18193962062516697,7486.0
1257,E02001319,0.82730199613651,0.17269800386349002,7765.0
1258,E02001320,0.8301158301158301,0.16988416988416988,6993.0
1259,E02001321,0.8171817705605029,0.18281822943949713,7636.0
1260,E02001322,0.8414581223781281,0.15854187762187183,6913.0
1261,E02001323,0.8211271440239586,0.17887285597604138,7346.0
1262,E02001324,0.805583885772565,0.194416114227435,7844.0
1263,E02001325,0.8307169634489222,0.1692830365510778,8536.0
1264,E02001326,0.8198430060481277,0.18015699395187235,7771.0
1265,E02001327,0.7513607411696583,0.24863925883034163,8635.0
1266,E02001328,0.8218192868719612,0.1781807131280389,9872.0
1267,E02001329,0.8107914698726206,0.18920853012737943,6987.0
1268,E02001330,0.8045502770246376,0.19544972297536248,8483.0
1269,E02001331,0.8045940843297672,0.19540591567023285,9534.0
1270,E02001332,0.7924769339957417,0.20752306600425835,7045.0
1271,E02001333,0.8257575757575758,0.17424242424242425,8844.0
1272,E02001334,0.7745371128952974,0.2254628871047026,6103.0
1273,E02001335,0.8196426275870935,0.18035737241290653,7779.0
1274,E02001336,0.7927018633540373,0.20729813664596272,6440.0
1275,E02001337,0.8057971014492754,0.19420289855072465,5520.0
1276,E02001338,0.8124125874125874,0.1875874125874126,5720.0
1277,E02001339,0.7853820598006644,0.21461794019933556,6020.0
1278,E02001340,0.8294369443529799,0.1705630556470201,9111.0
1279,E02001341,0.8074516496018203,0.19254835039817975,7032.0
1280,E02001342,0.8515981735159818,0.14840182648401826,7446.0
1281,E02001343,0.8364798141155969,0.16352018588440315,6886.0
1282,E02001344,0.8331095338576635,0.16689046614233646,5213.0
1283,E02001345,0.8446526151444185,0.15534738485558158,5124.0
1284,E02001346,0.8009736540664376,0.19902634593356242,6984.0
1285,E02001347,0.8025494622228124,0.19745053777718763,7531.0
1286,E02001348,0.8169191919191919,0.1830808080808081,6336.0
1287,E02001349,0.8311064988973926,0.16889350110260734,7709.0
1288,E02001350,0.7849235635213495,0.2150764364786505,7588.0
1289,E02001351,0.8001183431952663,0.19988165680473371,8450.0
1290,E02001352,0.7963576158940397,0.20364238410596028,6040.0
1291,E02001353,0.8082969432314411,0.19170305676855895,6870.0
1292,E02001354,0.7933270295826016,0.20667297041739835,7403.0
1293,E02001355,0.809077206498074,0.19092279350192598,5971.0
1294,E02001356,0.7329387607198937,0.2670612392801063,8279.0
1295,E02001357,0.7577630610743193,0.24223693892568066,6795.0
1296,E02001358,0.7958026960784313,0.20419730392156862,6528.0
1297,E02001359,0.8252611585944919,0.17473884140550808,5265.0
1298,E02001360,0.7924574209245742,0.20754257907542578,8220.0
1299,E02001361,0.8171761280931586,0.18282387190684135,6870.0
1300,E02001362,0.8055015282022784,0.1944984717977216,7198.0
1301,E02001363,0.7754714421381088,0.2245285578618912,7371.0
1302,E02001364,0.7860971813937403,0.21390281860625973,5783.0
1303,E02001365,0.7831185417392313,0.2168814582607686,8613.0
1304,E02001366,0.8111769686706182,0.18882303132938189,8267.0
1305,E02001367,0.814963187527068,0.185036812472932,9236.0
1306,E02001368,0.7972793139139435,0.20272068608605648,6763.0
1307,E02001369,0.7623477007729595,0.23765229922704048,7633.0
1308,E02001370,0.7636008415990382,0.23639915840096182,6654.0
1309,E02001371,0.7696621337445675,0.2303378662554325,7133.0
1310,E02001372,0.8276880319610909,0.17231196803890916,5757.0
1311,E02001373,0.7972011385199241,0.2027988614800759,8432.0
1312,E02001374,0.7690126956736103,0.23098730432638975,8113.0
1313,E02001375,0.7999082147774208,0.20009178522257917,6537.0
1314,E02001376,0.6217634310482492,0.3782365689517509,8767.0
1315,E02001377,0.400530284199188,0.599469715800812,12069.0
1316,E02001378,0.8242779525307407,0.17572204746925937,6994.0
1317,E02001380,0.8182712579058328,0.18172874209416726,7115.0
1318,E02001381,0.6945109997821826,0.30548900021781744,9182.0
1319,E02001382,0.8153277931671283,0.18467220683287167,6498.0
1320,E02001383,0.5668968493741907,0.43310315062580923,9268.0
1321,E02001384,0.4306883365200765,0.5693116634799236,10460.0
1322,E02001385,0.6514825442372071,0.3485174557627929,8364.0
1323,E02001386,0.8199896694214877,0.1800103305785124,7744.0
1324,E02001387,0.7854574510587295,0.21454254894127048,7509.0
1325,E02001388,0.6280456852791878,0.3719543147208122,7880.0
1326,E02001389,0.8166078871433151,0.18339211285668483,6238.0
1327,E02001390,0.7647188533627343,0.2352811466372657,9070.0
1328,E02001391,0.7905609973285842,0.20943900267141585,5615.0
1329,E02001392,0.8416917418923437,0.1583082581076563,5982.0
1330,E02001393,0.7706766917293233,0.22932330827067668,7182.0
1331,E02001394,0.7961584633853541,0.20384153661464585,8330.0
1332,E02001395,0.8157612580414582,0.1842387419585418,5596.0
1333,E02001396,0.8378863134657837,0.16211368653421634,7248.0
1334,E02001397,0.861664712778429,0.13833528722157093,6824.0
1335,E02001398,0.81054988106898,0.18945011893102,7147.0
1336,E02001399,0.818333081228256,0.18166691877174407,6611.0
1337,E02001400,0.8245396874516479,0.17546031254835215,6463.0
1338,E02001401,0.829073482428115,0.17092651757188498,7512.0
1339,E02001402,0.8063876908730622,0.19361230912693786,8579.0
1340,E02001403,0.7966101694915254,0.2033898305084746,6018.0
1341,E02001404,0.7911668484187568,0.2088331515812432,7336.0
1342,E02001405,0.7697865353037767,0.2302134646962233,9135.0
1343,E02001406,0.8448640084499603,0.1551359915500396,7574.0
1344,E02001407,0.8570166136443973,0.14298338635560268,5658.0
1345,E02001408,0.8486414083429009,0.1513585916570991,5226.0
1346,E02001409,0.8297763184896367,0.17022368151036324,9746.0
1347,E02001410,0.818698441796517,0.18130155820348304,5455.0
1348,E02001411,0.8432295438088342,0.15677045619116584,5524.0
1349,E02001412,0.8091469801000815,0.19085301989991854,8593.0
1350,E02001413,0.8367808296597716,0.16321917034022831,8847.0
1351,E02001414,0.8254147812971342,0.17458521870286575,5304.0
1352,E02001415,0.7869876580831937,0.21301234191680635,6563.0
1353,E02001416,0.7961879284400601,0.2038120715599398,5981.0
1354,E02001417,0.8418103448275862,0.1581896551724138,6960.0
1355,E02001418,0.8379174852652259,0.16208251473477406,6108.0
1356,E02001419,0.8265993265993266,0.1734006734006734,7128.0
1357,E02001420,0.8157254796001081,0.18427452039989192,11103.0
1358,E02001421,0.8364219172593409,0.16357808274065913,9983.0
1359,E02001422,0.7896507529637936,0.21034924703620633,6242.0
1360,E02001423,0.8389870998566651,0.1610129001433349,6279.0
1361,E02001425,0.8369640216855594,0.1630359783144406,10145.0
1362,E02001426,0.8375722543352602,0.1624277456647399,5190.0
1363,E02001427,0.8000194912776533,0.19998050872234674,10261.0
1364,E02001428,0.8458955223880597,0.1541044776119403,5360.0
1365,E02001429,0.8526332239412409,0.14736677605875917,6399.0
1366,E02001430,0.8401819560272934,0.1598180439727066,6595.0
1367,E02001431,0.8888429182181768,0.1111570817818232,7251.0
1368,E02001432,0.8899302528334786,0.11006974716652136,9176.0
1369,E02001433,0.7901569186875892,0.20984308131241083,7010.0
1370,E02001434,0.7937849062007734,0.2062150937992267,6983.0
1371,E02001435,0.8076969045057966,0.1923030954942034,8367.0
1372,E02001436,0.7973371166648477,0.20266288333515226,9163.0
1373,E02001437,0.8702840656901909,0.12971593430980916,9012.0
1374,E02001438,0.8046328671328671,0.19536713286713286,6864.0
1375,E02001439,0.8025103272958373,0.1974896727041627,6294.0
1376,E02001440,0.8523524379811805,0.1476475620188195,5845.0
1377,E02001441,0.8379697413372377,0.16203025866276233,6147.0
1378,E02001442,0.8359133126934984,0.16408668730650156,5814.0
1379,E02001443,0.8253764230627983,0.17462357693720162,5446.0
1380,E02001444,0.8262735584997201,0.1737264415002799,5359.0
1381,E02001445,0.8439878234398782,0.15601217656012176,6570.0
1382,E02001446,0.8440658388680335,0.1559341611319665,6926.0
1383,E02001447,0.84833390587427,0.15166609412572998,5822.0
1384,E02001448,0.8372849837284984,0.16271501627150162,6453.0
1385,E02001449,0.840225352112676,0.15977464788732396,8875.0
1386,E02001450,0.8358134920634921,0.16418650793650794,8064.0
1387,E02001451,0.8060520261900549,0.19394797380994513,5651.0
1388,E02001452,0.815288769153056,0.18471123084694394,5939.0
1389,E02001453,0.8219769673704415,0.17802303262955854,8336.0
1390,E02001454,0.817198095512913,0.182801904487087,6931.0
1391,E02001455,0.8343467299421622,0.16565327005783775,6743.0
1392,E02001456,0.8371233655486071,0.16287663445139283,7036.0
1393,E02001457,0.8076923076923077,0.19230769230769232,6422.0
1394,E02001458,0.8253070235959707,0.17469297640402925,7247.0
1395,E02001459,0.8034504004929144,0.19654959950708564,6492.0
1396,E02001460,0.8330025142252216,0.16699748577477835,7557.0
1397,E02001461,0.8273061599754827,0.17269384002451732,6526.0
1398,E02001462,0.802733549387065,0.19726645061293505,7097.0
1399,E02001463,0.7905482581382067,0.20945174186179327,7004.0
1400,E02001464,0.7946184250532077,0.20538157494679235,6578.0
1401,E02001465,0.8361605295821266,0.1638394704178734,7251.0
1402,E02001466,0.799787760877255,0.20021223912274497,8481.0
1403,E02001467,0.8636052090472927,0.13639479095270735,7295.0
1404,E02001468,0.8232120625259371,0.1767879374740628,7229.0
1405,E02001469,0.8336525307797538,0.16634746922024624,7310.0
1406,E02001470,0.8138445963047329,0.186155403695267,7902.0
1407,E02001471,0.7783542297160975,0.2216457702839026,6939.0
1408,E02001472,0.7951608055305079,0.20483919446949203,6654.0
1409,E02001473,0.8176388888888889,0.1823611111111111,7200.0
1410,E02001474,0.7570919237327546,0.2429080762672454,6451.0
1411,E02001475,0.7653910149750416,0.23460898502495842,6010.0
1412,E02001476,0.77965872156013,0.22034127843986998,7384.0
1413,E02001477,0.7522274077216801,0.2477725922783199,7071.0
1414,E02001478,0.821391884951207,0.178608115048793,7788.0
1415,E02001479,0.8290896407394489,0.1709103592605511,5734.0
1416,E02001480,0.8327407002188184,0.16725929978118162,7312.0
1417,E02001481,0.8200853043815433,0.17991469561845677,7737.0
1418,E02001482,0.8266666666666667,0.17333333333333334,7575.0
1419,E02001483,0.8429944654820857,0.15700553451791435,6866.0
1420,E02001484,0.8309178743961353,0.16908212560386474,7659.0
1421,E02001485,0.7650273224043715,0.23497267759562843,6405.0
1422,E02001486,0.8781120331950207,0.12188796680497925,7712.0
1423,E02001487,0.7791220186657449,0.2208779813342551,8679.0
1424,E02001488,0.8065167971710028,0.19348320282899722,7918.0
1425,E02001489,0.8461736665807782,0.15382633341922186,7762.0
1426,E02001490,0.8226814644725092,0.17731853552749074,7839.0
1427,E02001491,0.7890920554854981,0.2109079445145019,6344.0
1428,E02001492,0.8193103448275862,0.18068965517241378,7250.0
1429,E02001493,0.779163169883707,0.22083683011629301,8341.0
1430,E02001494,0.8234074074074074,0.17659259259259258,6750.0
1431,E02001495,0.7993138936535163,0.2006861063464837,7579.0
1432,E02001496,0.8157531885556705,0.18424681144432953,5802.0
1433,E02001497,0.79249967333072,0.20750032666928003,7653.0
1434,E02001498,0.8028943560057887,0.1971056439942113,6910.0
1435,E02001499,0.8362259387819502,0.16377406121804985,6338.0
1436,E02001500,0.8365535995420066,0.1634464004579934,6987.0
1437,E02001501,0.8113874167685827,0.1886125832314173,7359.0
1438,E02001502,0.8249835922117699,0.17501640778823013,9142.0
1439,E02001503,0.8357507943086062,0.16424920569139384,7239.0
1440,E02001504,0.8511940298507462,0.14880597014925373,6700.0
1441,E02001505,0.8194963444354184,0.18050365556458164,6155.0
1442,E02001506,0.8402346041055718,0.15976539589442815,8525.0
1443,E02001507,0.8314908873618165,0.16850911263818344,6694.0
1444,E02001508,0.8066363044892648,0.1933636955107352,7685.0
1445,E02001509,0.817463933181473,0.18253606681852697,6585.0
1446,E02001510,0.8202789699570815,0.17972103004291845,5592.0
1447,E02001511,0.8358260271617672,0.16417397283823276,5817.0
1448,E02001512,0.842548970989338,0.15745102901066205,8066.0
1449,E02001513,0.8388253136633117,0.16117468633668827,7253.0
1450,E02001514,0.8105073468256169,0.18949265317438316,7214.0
1451,E02001515,0.7828830823737821,0.2171169176262179,9032.0
1452,E02001516,0.8031482735274205,0.19685172647257956,5908.0
1453,E02001517,0.8397848051436819,0.16021519485631808,7621.0
1454,E02001518,0.8276111685625647,0.17238883143743536,9670.0
1455,E02001519,0.8032897397869758,0.19671026021302412,7417.0
1456,E02001520,0.8431266846361186,0.1568733153638814,11130.0
1457,E02001521,0.8379564606741573,0.1620435393258427,11392.0
1458,E02001522,0.813966606498195,0.18603339350180506,8864.0
1459,E02001523,0.8482351111802208,0.1517648888197792,6431.0
1460,E02001524,0.8445085723985741,0.1554914276014259,5891.0
1461,E02001525,0.8283255086071988,0.17167449139280125,6390.0
1462,E02001526,0.7773571920165175,0.22264280798348246,5812.0
1463,E02001527,0.8379039301310044,0.16209606986899563,5725.0
1464,E02001528,0.8277464649461089,0.17225353505389104,10113.0
1465,E02001529,0.8253738004909619,0.17462619950903815,8962.0
1466,E02001530,0.8155805243445693,0.1844194756554307,6675.0
1467,E02001531,0.8468555632342778,0.15314443676572218,7235.0
1468,E02001532,0.8060418125437632,0.19395818745623686,9997.0
1469,E02001533,0.8108219178082192,0.1891780821917808,7300.0
1470,E02001534,0.817286409915892,0.182713590084108,9036.0
1471,E02001535,0.8322921672272946,0.16770783277270543,6243.0
1472,E02001536,0.8497692494534855,0.15023075054651444,8234.0
1473,E02001537,0.8260052611800075,0.17399473881999247,7983.0
1474,E02001538,0.8194148936170212,0.18058510638297873,7520.0
1475,E02001539,0.7786283891547049,0.22137161084529505,6270.0
1476,E02001540,0.8103463470520843,0.18965365294791575,11347.0
1477,E02001541,0.8389478541762806,0.16105214582371943,10835.0
1478,E02001542,0.7985961896576421,0.20140381034235783,6981.0
1479,E02001543,0.8206101694915254,0.17938983050847457,7375.0
1480,E02001544,0.7972320975114271,0.20276790248857288,7876.0
1481,E02001545,0.8430426716141002,0.15695732838589982,8085.0
1482,E02001546,0.8856140350877193,0.1143859649122807,8550.0
1483,E02001547,0.7937316356513222,0.20626836434867776,10210.0
1484,E02001548,0.8058423913043479,0.19415760869565218,7360.0
1485,E02001549,0.8206375838926174,0.17936241610738254,5960.0
1486,E02001550,0.8114519427402863,0.18854805725971371,7335.0
1487,E02001551,0.8312432819777857,0.16875671802221426,5582.0
1488,E02001552,0.8045290358432898,0.1954709641567102,7198.0
1489,E02001553,0.8064887493458922,0.1935112506541078,9555.0
1490,E02001554,0.8315679805521792,0.1684320194478208,5759.0
1491,E02001555,0.8733320055765784,0.12666799442342164,5021.0
1492,E02001556,0.7886735522803761,0.211326447719624,8617.0
1493,E02001557,0.8319257637368366,0.1680742362631634,9591.0
1494,E02001558,0.8654179673950746,0.13458203260492543,5766.0
1495,E02001559,0.8347669256381798,0.1652330743618202,7208.0
1496,E02001560,0.8177299837339599,0.1822700162660401,11066.0
1497,E02001561,0.8141562660283809,0.18584373397161907,5849.0
1498,E02001562,0.8141898022137543,0.1858101977862457,5511.0
1499,E02001563,0.828029614235615,0.17197038576438498,7699.0
1500,E02001564,0.832887189292543,0.16711281070745698,7845.0
1501,E02001565,0.8414896477547728,0.15851035224522722,7438.0
1502,E02001566,0.7991522254083032,0.2008477745916968,8021.0
1503,E02001567,0.802594541671766,0.197405458328234,8171.0
1504,E02001568,0.8255191944619258,0.17448080553807427,6356.0
1505,E02001569,0.8218823239176021,0.17811767608239792,8107.0
1506,E02001570,0.8157934700075931,0.184206529992407,6585.0
1507,E02001571,0.8419000354484225,0.15809996455157746,5642.0
1508,E02001572,0.8163377192982456,0.1836622807017544,7296.0
1509,E02001573,0.805094130675526,0.19490586932447398,7224.0
1510,E02001574,0.8362339018447615,0.16376609815523843,5746.0
1511,E02001575,0.7972789115646258,0.20272108843537415,7350.0
1512,E02001576,0.8140879354936863,0.1859120645063137,6573.0
1513,E02001577,0.8719600579803511,0.12803994201964888,6209.0
1514,E02001578,0.7848435225618632,0.21515647743813682,10992.0
1515,E02001579,0.8071028432512419,0.19289715674875807,9461.0
1516,E02001580,0.8419104035542392,0.15808959644576082,8103.0
1517,E02001581,0.8218410326086957,0.17815896739130435,5888.0
1518,E02001582,0.8162539335066357,0.18374606649336434,7309.0
1519,E02001583,0.8053063561748425,0.19469364382515747,5239.0
1520,E02001584,0.8529228855721394,0.1470771144278607,6432.0
1521,E02001585,0.8153038767563907,0.1846961232436093,5907.0
1522,E02001586,0.8661915008068855,0.13380849919311458,7436.0
1523,E02001587,0.8378329076979205,0.16216709230207954,5482.0
1524,E02001588,0.791101944608132,0.208898055391868,6788.0
1525,E02001589,0.8144262295081968,0.1855737704918033,7625.0
1526,E02001590,0.7550465282748747,0.24495347172512527,6985.0
1527,E02001591,0.7613784135240572,0.23862158647594278,7690.0
1528,E02001592,0.8365490967186924,0.1634509032813076,8137.0
1529,E02001593,0.7678651350141728,0.23213486498582725,6703.0
1530,E02001594,0.7744371822803195,0.22556281771968045,6885.0
1531,E02001595,0.8477985829959515,0.15220141700404857,7904.0
1532,E02001596,0.8302694535381516,0.1697305464618484,7942.0
1533,E02001597,0.8031992790357103,0.19680072096428974,8877.0
1534,E02001598,0.8128975652555385,0.1871024347444615,9118.0
1535,E02001600,0.7820744832841223,0.2179255167158777,10499.0
1536,E02001602,0.8349935544357201,0.16500644556427985,8533.0
1537,E02001603,0.8191443697238517,0.18085563027614823,6989.0
1538,E02001604,0.8056954491346946,0.19430455086530538,10921.0
1539,E02001605,0.8385915492957746,0.16140845070422535,7100.0
1540,E02001606,0.8124425777661111,0.18755742223388897,7619.0
1541,E02001607,0.8129078182465298,0.18709218175347017,8429.0
1542,E02001608,0.8163753174958912,0.18362468250410877,6693.0
1543,E02001609,0.8351083363936834,0.16489166360631657,8169.0
1544,E02001610,0.8266973254266005,0.17330267457339948,8263.0
1545,E02001611,0.8343162803456317,0.1656837196543684,7291.0
1546,E02001612,0.8395910780669145,0.1604089219330855,5380.0
1547,E02001613,0.8308724832214766,0.1691275167785235,9685.0
1548,E02001614,0.842687074829932,0.15731292517006804,10584.0
1549,E02001615,0.867265613679177,0.13273438632082307,6901.0
1550,E02001616,0.8218881017782276,0.17811189822177245,6917.0
1551,E02001617,0.7416926748668992,0.2583073251331008,5447.0
1552,E02001618,0.8019685460575586,0.19803145394244143,9347.0
1553,E02001619,0.77871354879461,0.22128645120539003,9499.0
1554,E02001620,0.7402200488997555,0.2597799511002445,6544.0
1555,E02001621,0.7523622749153147,0.24763772508468532,5609.0
1556,E02001622,0.7934266729947793,0.20657332700522069,8428.0
1557,E02001623,0.7226420010422094,0.2773579989577905,7676.0
1558,E02001624,0.8077054210705762,0.1922945789294238,8799.0
1559,E02001625,0.7579019073569482,0.24209809264305177,7340.0
1560,E02001626,0.8211764705882353,0.17882352941176471,5525.0
1561,E02001627,0.8279192273924495,0.17208077260755048,5695.0
1562,E02001628,0.7093178036605657,0.29068219633943426,6010.0
1563,E02001629,0.7616622864651774,0.2383377135348226,6088.0
1564,E02001630,0.7021177021177021,0.29788229788229786,8547.0
1565,E02001631,0.8254762898067028,0.17452371019329718,7191.0
1566,E02001632,0.6848806366047745,0.31511936339522545,11310.0
1567,E02001633,0.8379310344827586,0.16206896551724137,7250.0
1568,E02001634,0.8346244131455399,0.1653755868544601,8520.0
1569,E02001635,0.8276944541332403,0.17230554586675967,5734.0
1570,E02001636,0.6977928692699491,0.30220713073005095,8835.0
1571,E02001637,0.6751722378157693,0.32482776218423065,7838.0
1572,E02001638,0.5266497461928934,0.4733502538071066,5516.0
1573,E02001639,0.7571829011913105,0.24281709880868957,5708.0
1574,E02001640,0.457662787818767,0.542337212181233,8078.0
1575,E02001642,0.8008046214153084,0.19919537858469155,9694.0
1576,E02001643,0.8010798042854732,0.19892019571452674,5927.0
1577,E02001646,0.4576180971390552,0.5423819028609448,7515.0
1578,E02001647,0.8149218218898708,0.18507817811012917,5884.0
1579,E02001648,0.5484273589615577,0.45157264103844236,8012.0
1580,E02001649,0.753106957627948,0.24689304237205206,10219.0
1581,E02001650,0.5172638436482084,0.4827361563517915,9210.0
1582,E02001651,0.7896103896103897,0.21038961038961038,7700.0
1583,E02001652,0.46369703304655463,0.5363029669534454,12437.0
1584,E02001653,0.7689645226420536,0.23103547735794636,6934.0
1585,E02001654,0.8226749039906496,0.17732509600935048,5989.0
1586,E02001655,0.8112731351654515,0.1887268648345485,7132.0
1587,E02001656,0.7507788161993769,0.24922118380062305,7383.0
1588,E02001657,0.7702655281319453,0.22973447186805473,8549.0
1589,E02001658,0.7511229073091058,0.24887709269089425,4898.0
1590,E02001659,0.8375588554871424,0.16244114451285765,5522.0
1591,E02001660,0.7931923118221841,0.20680768817781595,9313.0
1592,E02001661,0.7970649895178197,0.2029350104821803,7155.0
1593,E02001662,0.8398924122310306,0.1601075877689694,7064.0
1594,E02001663,0.8184699611007059,0.18153003889929406,6941.0
1595,E02001664,0.8313745528870721,0.16862544711292796,5871.0
1596,E02001665,0.7914484233030465,0.2085515766969535,9355.0
1597,E02001666,0.8178743101299626,0.18212568987003738,5617.0
1598,E02001669,0.8298738298738298,0.17012617012617012,7371.0
1599,E02001670,0.7760314341846758,0.22396856581532418,5599.0
1600,E02001671,0.8710807819992623,0.12891921800073775,5422.0
1601,E02001672,0.8307045215562566,0.16929547844374343,5706.0
1602,E02001673,0.833434404689711,0.16656559531028906,4947.0
1603,E02001674,0.8408853864874262,0.1591146135125739,8629.0
1604,E02001675,0.8510479041916168,0.14895209580838323,8016.0
1605,E02001676,0.8310185185185185,0.16898148148148148,5616.0
1606,E02001678,0.8091136705057587,0.19088632949424136,9985.0
1607,E02001679,0.7921061585573325,0.20789384144266757,5878.0
1608,E02001680,0.7868852459016393,0.21311475409836064,5795.0
1609,E02001681,0.811706239646604,0.1882937603533959,7244.0
1610,E02001682,0.8288009888751545,0.17119901112484548,8090.0
1611,E02001683,0.8514594838273414,0.14854051617265862,8873.0
1612,E02001684,0.8117722124740788,0.1882277875259212,6269.0
1613,E02001685,0.80506462674756,0.19493537325243998,7582.0
1614,E02001686,0.8517945544554455,0.14820544554455445,6464.0
1615,E02001688,0.8200221852468109,0.17997781475318914,7212.0
1616,E02001689,0.7737341772151899,0.22626582278481014,6952.0
1617,E02001690,0.837171052631579,0.16282894736842105,6688.0
1618,E02001691,0.789753320683112,0.21024667931688804,7905.0
1619,E02001692,0.7683195126078862,0.23168048739211372,5909.0
1620,E02001693,0.8264,0.1736,5000.0
1621,E02001694,0.8389500423370025,0.16104995766299746,5905.0
1622,E02001695,0.8369623897786576,0.16303761022134244,5557.0
1623,E02001696,0.807616622294247,0.19238337770575298,8639.0
1624,E02001697,0.8372093023255814,0.16279069767441862,7052.0
1625,E02001698,0.8538805970149254,0.14611940298507461,6700.0
1626,E02001699,0.8323449270716461,0.1676550729283539,6239.0
1627,E02001700,0.8192189105858171,0.18078108941418294,9730.0
1628,E02001701,0.836652719665272,0.16334728033472803,5975.0
1629,E02001702,0.7810730655163117,0.21892693448368833,7418.0
1630,E02001703,0.8364145658263306,0.16358543417366947,5355.0
1631,E02001704,0.8327929597035665,0.16720704029643355,6477.0
1632,E02001706,0.8042834051724138,0.19571659482758622,7424.0
1633,E02001707,0.8337754199823165,0.16622458001768348,7917.0
1634,E02001709,0.8028768233387358,0.1971231766612642,9872.0
1635,E02001710,0.7857217192215631,0.21427828077843689,9609.0
1636,E02001711,0.8077835273824925,0.19221647261750754,9276.0
1637,E02001712,0.7914589941096511,0.20854100589034888,8828.0
1638,E02001713,0.7967880759945418,0.20321192400545818,9527.0
1639,E02001714,0.803030303030303,0.19696969696969696,9174.0
1640,E02001715,0.7505419075144508,0.24945809248554912,11072.0
1641,E02001718,0.8099186991869919,0.19008130081300814,6150.0
1642,E02001719,0.813162705667276,0.18683729433272395,8205.0
1643,E02001720,0.3845907587237221,0.6154092412762778,9371.0
1644,E02001721,0.8257314550290612,0.17426854497093883,10151.0
1645,E02001722,0.7966977423340447,0.2033022576659553,8903.0
1646,E02001723,0.750524109014675,0.24947589098532494,6678.0
1647,E02001724,0.4807518115942029,0.5192481884057971,8832.0
1648,E02001725,0.7495775599864819,0.2504224400135181,8877.0
1649,E02001726,0.7701740149670905,0.22982598503290957,11091.0
1650,E02001727,0.831363088057901,0.16863691194209893,8290.0
1651,E02001728,0.8098850831194913,0.19011491688050877,8963.0
1652,E02001729,0.6073743212471536,0.3926256787528464,11418.0
1653,E02001732,0.7822338830584707,0.21776611694152923,5336.0
1654,E02001734,0.7592179504002099,0.24078204959979005,7621.0
1655,E02001735,0.7575855390574564,0.24241446094254357,6196.0
1656,E02001737,0.7933437881163966,0.20665621188360342,5739.0
1657,E02001738,0.8151217861975643,0.18487821380243571,5912.0
1658,E02001739,0.8505348366579937,0.14946516334200635,6918.0
1659,E02001740,0.7715961606825453,0.22840383931745467,5626.0
1660,E02001741,0.8496189439303212,0.15038105606967883,7348.0
1661,E02001742,0.8337850045167118,0.16621499548328816,5535.0
1662,E02001743,0.8124913061621922,0.18750869383780777,7189.0
1663,E02001744,0.8136783253153036,0.1863216746846964,7691.0
1664,E02001745,0.8081716359047169,0.19182836409528317,6339.0
1665,E02001746,0.8017175083311971,0.19828249166880288,7802.0
1666,E02001747,0.8526439878747053,0.1473560121252947,5938.0
1667,E02001748,0.793680068855281,0.20631993114471905,8133.0
1668,E02001749,0.8331681532870829,0.1668318467129171,6054.0
1669,E02001750,0.8262284917067121,0.17377150829328786,6451.0
