,GEOGRAPHY_CODE,Divorced or civil partnership dissolved,Divorced or civil partnership dissolved: Divorced,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,Married or in a registered civil partnership,Married or in a registered civil partnership: In a registered civil partnership,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,Married or in a registered civil partnership: In a registered civil partnership: Same sex,Married or in a registered civil partnership: Married,Married or in a registered civil partnership: Married: Opposite sex,Married or in a registered civil partnership: Married: Same sex,Never married and never registered a civil partnership,"Separated, but still legally married or still legally in a civil partnership","Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership","Separated, but still legally married or still legally in a civil partnership: Separated, but still married",Total: All usual residents aged 16 and over,Widowed or surviving civil partnership partner,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,Widowed or surviving civil partnership partner: Widowed
540,E02000572,0.07878533445284075,0.07794570389028828,0.0008396305625524769,0.24643157010915198,0.005037783375314861,0.003638399104394067,0.001399384270920795,0.2413937867338371,0.23761544920235098,0.003778337531486146,0.6158690176322418,0.023789532605653512,0.000559753708368318,0.023229778897285194,7146.0,0.03512454520011195,0.0001399384270920795,0.03498460677301987
541,E02000573,0.06049861495844875,0.0592797783933518,0.001218836565096953,0.2803324099722992,0.009972299168975069,0.002659279778393352,0.007313019390581718,0.2703601108033241,0.2607202216066482,0.0096398891966759,0.6148476454293629,0.01739612188365651,0.00011080332409972299,0.017285318559556787,9025.0,0.026925207756232687,0.000332409972299169,0.026592797783933517
542,E02000574,0.06590747330960854,0.06505338078291815,0.0008540925266903915,0.2375800711743772,0.010818505338078292,0.003701067615658363,0.0071174377224199285,0.22676156583629895,0.2183629893238434,0.008398576512455517,0.652526690391459,0.017793594306049824,0.00042704626334519574,0.017366548042704627,7025.0,0.026192170818505337,0.0005693950177935943,0.025622775800711744
543,E02000575,0.06873165300131592,0.06751695515740459,0.0012146978439113271,0.225630124506529,0.008300435266727402,0.0022269460471707665,0.0060734892195566355,0.2173296892398016,0.20751088166818504,0.00981880757161656,0.6618078752910214,0.020042514424536896,0.0007085737422816075,0.019333940682255288,9879.0,0.02378783277659682,0.0,0.02378783277659682
544,E02000576,0.06948001336154103,0.06858924395947,0.0008907694020710388,0.24262331588909922,0.004565193185614074,0.0011134617525887986,0.0034517314330252758,0.23805812270348514,0.23015254426010467,0.00790557844338047,0.6350072375013919,0.02282596592807037,0.0002226923505177597,0.02260327357755261,8981.0,0.03006346731989756,0.00011134617525887985,0.02995212114463868
545,E02000577,0.08334600760456273,0.08334600760456273,0.0,0.2679847908745247,0.0033460076045627378,0.0012167300380228137,0.002129277566539924,0.264638783269962,0.2628136882129278,0.0018250950570342205,0.5598479087452471,0.04243346007604563,0.0006083650190114068,0.04182509505703422,6575.0,0.04638783269961977,0.0,0.04638783269961977
546,E02000578,0.09246435845213849,0.09226069246435845,0.00020366598778004074,0.27881873727087575,0.000814663951120163,0.0,0.000814663951120163,0.2780040733197556,0.2755600814663951,0.002443991853360489,0.5468431771894093,0.03014256619144603,0.00020366598778004074,0.029938900203665988,4910.0,0.05173116089613035,0.00020366598778004074,0.051527494908350305
547,E02000579,0.0942009620523784,0.09406734366648851,0.00013361838588989844,0.317076429716729,0.0025387493319080703,0.00013361838588989844,0.002405130946018172,0.31453768038482094,0.31106360235168357,0.00347407803313736,0.5272581507215393,0.02258150721539284,0.00013361838588989844,0.02244788882950294,7484.0,0.038882950293960446,0.00013361838588989844,0.03874933190807055
548,E02000580,0.11159107271418287,0.11144708423326134,0.00014398848092152627,0.252267818574514,0.005039596832253419,0.0023038156947444203,0.0027357811375089995,0.2472282217422606,0.24190064794816415,0.005327573794096472,0.569906407487401,0.025341972642188626,0.0005759539236861051,0.02476601871850252,6945.0,0.040892728581713465,0.00014398848092152627,0.040748740100791936
549,E02000581,0.10946649316851008,0.10914118412491867,0.00032530904359141186,0.3148991541964867,0.0017891997397527651,0.0006506180871828237,0.0011385816525699415,0.3131099544567339,0.3049772283669486,0.008132726089785295,0.4980481457384515,0.034970722186076775,0.00016265452179570593,0.034808067664281066,6148.0,0.04261548471047495,0.00048796356538711777,0.04212752114508783
550,E02000582,0.09947643979057591,0.09877835951134381,0.0006980802792321117,0.3232111692844677,0.00506108202443281,0.0013961605584642235,0.0036649214659685864,0.3181500872600349,0.3080279232111693,0.01012216404886562,0.5279232111692844,0.01780104712041885,0.0005235602094240838,0.017277486910994764,5730.0,0.031588132635253056,0.00017452006980802793,0.031413612565445025
551,E02000583,0.07888547132259816,0.07834268138230505,0.0005427899402931065,0.4145105844038357,0.004342319522344852,0.0025330197213678306,0.0018092998009770218,0.4101682648814909,0.40600687533924373,0.0041613895422471505,0.44852542066220374,0.018816717930161028,0.0001809299800977022,0.018635787950063324,5527.0,0.03926180568120138,0.0001809299800977022,0.039080875701103676
552,E02000584,0.08168028004667445,0.08084680780130021,0.000833472245374229,0.4639106517752959,0.0061676946157692945,0.001666944490748458,0.004500750125020837,0.45774295715952656,0.4539089848308051,0.0038339723287214534,0.4057342890481747,0.015669278213035504,0.0001666944490748458,0.01550258376396066,5999.0,0.03300550091681947,0.0006667777962993832,0.03233872312052009
553,E02000585,0.08849821215733016,0.08820023837902265,0.0002979737783075089,0.42416567342073896,0.00432061978545888,0.0008939213349225268,0.0034266984505363527,0.4198450536352801,0.4144815256257449,0.005363528009535161,0.4231227651966627,0.02443384982121573,0.0007449344457687723,0.02368891537544696,6712.0,0.03977949940405244,0.0,0.03977949940405244
554,E02000586,0.06459716490220707,0.06441772833303427,0.00017943656917279743,0.4335187511214786,0.006639153059393504,0.0017943656917279742,0.0048447873676655305,0.42687959806208503,0.4225731204019379,0.004306477660147138,0.44195226987260006,0.03283689215862193,0.00017943656917279743,0.03265745558944913,5573.0,0.02709492194509241,0.0005383097075183922,0.026556612237574016
555,E02000587,0.06511962583198418,0.06511962583198418,0.0,0.4732865623313546,0.0061162079510703364,0.0010793308148947653,0.005036877136175571,0.4671703543802842,0.46339269652815257,0.0037776578521316784,0.4123043712898003,0.012951969778737183,0.0,0.012951969778737183,5559.0,0.03633747076812376,0.0005396654074473826,0.03579780536067638
556,E02000588,0.07537012113055182,0.07460103826187271,0.0007690828686791001,0.43741588156123823,0.004614497212074601,0.0011536243030186503,0.003460872909055951,0.4328013843491636,0.4276100749855797,0.005191309363583926,0.4291482407229379,0.01826571813112863,0.00019227071716977504,0.018073447413958853,5201.0,0.039800038454143434,0.00019227071716977504,0.03960776773697366
557,E02000589,0.07204968944099378,0.07096273291925466,0.0010869565217391304,0.3296583850931677,0.012888198757763975,0.0018633540372670807,0.011024844720496894,0.3167701863354037,0.3133540372670807,0.0034161490683229812,0.558695652173913,0.016304347826086956,0.00031055900621118014,0.015993788819875777,6440.0,0.023291925465838508,0.00015527950310559007,0.02313664596273292
558,E02000590,0.10541419552324469,0.10503156686435813,0.0003826286588865506,0.36349722594222306,0.009948345131050315,0.006887315859957911,0.003061029271092405,0.35354888081117275,0.3497225942223072,0.003826286588865506,0.4641285632293859,0.02085326190931701,0.0005739429883298259,0.020279318920987183,5227.0,0.04610675339582935,0.0,0.04610675339582935
559,E02000591,0.08812190196438406,0.0872039654855884,0.0009179364787956673,0.30585643473471635,0.011015237745548008,0.0012851110703139342,0.009730126675234074,0.29484119698916833,0.28768129245456214,0.007159904534606206,0.5525977602349917,0.02166330089957775,0.0,0.02166330089957775,5447.0,0.03176060216633009,0.00018358729575913347,0.031577014870570956
560,E02000592,0.08157894736842106,0.08157894736842106,0.0,0.3910931174089069,0.00465587044534413,0.0016194331983805667,0.003036437246963563,0.38643724696356274,0.37955465587044535,0.006882591093117409,0.48441295546558705,0.015789473684210527,0.0004048582995951417,0.015384615384615385,4940.0,0.027125506072874495,0.00020242914979757084,0.026923076923076925
561,E02000593,0.07876818322500774,0.07845868152274837,0.00030950170225936243,0.3079541937480656,0.005880532342927886,0.0009285051067780873,0.004952027236149799,0.30207366140513775,0.29557412565769114,0.0064995357474466105,0.560662333642835,0.02460538532961931,0.00030950170225936243,0.02429588362735995,6462.0,0.0280099040544723,0.00030950170225936243,0.02770040235221294
562,E02000594,0.09920221990981616,0.09885535900104059,0.000346860908775581,0.3759972251127298,0.005723204994797087,0.001040582726326743,0.004682622268470343,0.3702740201179327,0.36455081512313564,0.005723204994797087,0.44380853277835586,0.01768990634755463,0.000346860908775581,0.01734304543877905,5766.0,0.06330211585154354,0.000693721817551162,0.06260839403399236
563,E02000595,0.094553706505295,0.09436459909228442,0.00018910741301059002,0.4027987897125567,0.0030257186081694403,0.00037821482602118004,0.00264750378214826,0.3997730711043873,0.3958018154311649,0.00397125567322239,0.431732223903177,0.018910741301059002,0.0,0.018910741301059002,5288.0,0.052004538577912256,0.0007564296520423601,0.051248108925869895
564,E02000596,0.08472821397756687,0.08421052631578947,0.0005176876617773944,0.3302847282139776,0.004659188955996549,0.001725625539257981,0.002933563416738568,0.32562553925798104,0.3199309749784297,0.005694564279551337,0.5245901639344263,0.026747195858498704,0.0003451251078515962,0.02640207075064711,5795.0,0.03364969801553063,0.0008628127696289905,0.03278688524590164
565,E02000597,0.11449383638401195,0.11430706014194994,0.00018677624206200972,0.3234964512514008,0.005042958535674262,0.0011206574523720584,0.003922301083302204,0.31845349271572654,0.3154650728427344,0.0029884198729921555,0.4820694807620471,0.027829660067239446,0.00018677624206200972,0.027642883825177437,5354.0,0.05211057153530071,0.0,0.05211057153530071
566,E02000598,0.07199354317998385,0.07199354317998385,0.0,0.5901533494753833,0.0029055690072639223,0.0003228410008071025,0.00258272800645682,0.5872477804681194,0.5845036319612591,0.0027441485068603715,0.27506053268765135,0.01775625504439064,0.0,0.01775625504439064,6195.0,0.045036319612590796,0.0003228410008071025,0.044713478611783694
567,E02000599,0.04701002419633599,0.04683719322502593,0.00017283097131005876,0.5601451780159005,0.00138264777048047,0.0003456619426201175,0.0010369858278603526,0.55876253024542,0.555824403733149,0.002938126512270999,0.30988593155893535,0.01244382993432423,0.0,0.01244382993432423,5786.0,0.07051503629450398,0.0010369858278603526,0.06947805046664363
568,E02000600,0.08096547509929729,0.08065994500458296,0.00030553009471432935,0.45569813626642225,0.00229147571035747,0.0012221203788573174,0.0010693553315001528,0.45340666055606477,0.4506568897036358,0.002749770852428964,0.4019248395967003,0.020623281393217233,0.0,0.020623281393217233,6546.0,0.04078826764436297,0.0,0.04078826764436297
569,E02000601,0.06990122652773255,0.0696841419732986,0.00021708455443395202,0.5068924346032779,0.0035818951481602084,0.0016281341582546401,0.0019537609899055682,0.5033105394551177,0.5002713556930425,0.003039183762075328,0.37219146857701074,0.018886356235753826,0.0,0.018886356235753826,9213.0,0.0321285140562249,0.00021708455443395202,0.03191142950179095
570,E02000602,0.07731397459165154,0.07719298245614035,0.00012099213551119177,0.35958862673926195,0.0033877797943133695,0.0013309134906231096,0.00205686630369026,0.3562008469449486,0.35220810647307926,0.003992740471869328,0.5050211736237145,0.02383545069570478,0.00012099213551119177,0.023714458560193587,8265.0,0.03424077434966727,0.0,0.03424077434966727
571,E02000603,0.07045951859956236,0.07045951859956236,0.0,0.4275711159737418,0.0018964259664478484,0.00087527352297593,0.0010211524434719183,0.42567469000729397,0.4236323851203501,0.0020423048869438365,0.43822027716994894,0.021152443471918306,0.00014587892049598833,0.02100656455142232,6855.0,0.042596644784828594,0.00014587892049598833,0.04245076586433261
572,E02000604,0.0728894989704873,0.0728894989704873,0.0,0.5271105010295127,0.0035689773507206588,0.0004118050789293068,0.003157172271791352,0.523541523678792,0.5202470830473576,0.0032944406314344542,0.34248455730954014,0.017295813315030887,0.0002745367192862045,0.01702127659574468,7285.0,0.040219629375428965,0.00013726835964310226,0.04008236101578586
573,E02000605,0.06773380761820068,0.06728916555506151,0.00044464206313917296,0.5303097673039869,0.005039276715577293,0.0023714243367422556,0.0026678523788350376,0.5252704905884097,0.5205276419149252,0.004742848673484511,0.3291833407440344,0.014080331999407144,0.00014821402104639098,0.013932117978360753,6747.0,0.05869275233437083,0.00044464206313917296,0.05824811027123166
574,E02000606,0.07275117782403857,0.07242248274350828,0.0003286950805302947,0.34228114385888025,0.005697381395858442,0.0017530404294949053,0.003944340966363537,0.3365837624630218,0.33362550673824914,0.0029582557247726524,0.5351155911033199,0.0187356195902268,0.00021913005368686317,0.018516489536539938,9127.0,0.031116467623534566,0.0006573901610605894,0.030459077462473977
575,E02000607,0.05978456014362657,0.05960502692998205,0.00017953321364452425,0.43895870736086173,0.003231597845601436,0.001436265709156194,0.0017953321364452424,0.43572710951526034,0.43177737881508077,0.0039497307001795335,0.44991023339317776,0.012926391382405745,0.0,0.012926391382405745,5570.0,0.03842010771992819,0.0,0.03842010771992819
576,E02000608,0.08042294136494713,0.07962191605254726,0.0008010253123998718,0.31223966677347004,0.0011214354373598205,0.0003204101249599487,0.0008010253123998718,0.3111182313361102,0.30663248958667094,0.004485741749439282,0.5539891060557514,0.0256328099967959,0.00016020506247997436,0.025472604934315926,6242.0,0.027715475809035564,0.00016020506247997436,0.02755527074655559
577,E02000609,0.05568968292290359,0.05552873008208595,0.00016095284081764043,0.531788186061484,0.0014485755673587638,0.0004828585224529213,0.0009657170449058426,0.5303396104941253,0.529534846290037,0.0008047642040882022,0.3357476259455979,0.01802671817157573,0.00016095284081764043,0.017865765330758086,6213.0,0.05874778689843876,0.0,0.05874778689843876
578,E02000610,0.08628384409401964,0.08583754834870574,0.0004462957453138947,0.33739958345730436,0.002975304968759298,0.0011901219875037191,0.0017851829812555787,0.33442427848854506,0.32981255578696816,0.0046117227015769115,0.5121987503719131,0.018298125557869683,0.0001487652484379649,0.018149360309431716,6722.0,0.045819696518893185,0.0,0.045819696518893185
579,E02000611,0.05480833893745797,0.05480833893745797,0.0,0.5894418291862811,0.0016812373907195697,0.0010087424344317419,0.0006724949562878278,0.5877605917955615,0.5869199731002017,0.0008406186953597848,0.2866509751176866,0.013618022864828513,0.0,0.013618022864828513,5948.0,0.0554808338937458,0.00016812373907195696,0.05531271015467384
580,E02000612,0.05411799497264527,0.05411799497264527,0.0,0.5697175809551974,0.002809404110601804,0.0,0.002809404110601804,0.5669081768445956,0.5645423628567204,0.002365813987875203,0.299866922963182,0.012716250184829218,0.00044359012272660064,0.012272660062102618,6763.0,0.06358125092414608,0.0,0.06358125092414608
581,E02000613,0.08145224940805051,0.08129439621152329,0.00015785319652722967,0.47734806629834253,0.003472770323599053,0.0009471191791633781,0.0025256511444356746,0.4738752959747435,0.4716653512233623,0.0022099447513812156,0.3764798737174428,0.017363851617995266,0.0,0.017363851617995266,6335.0,0.0473559589581689,0.00031570639305445933,0.047040252565114446
582,E02000614,0.07617372480043295,0.07603842511162225,0.00013529968881071573,0.49167906913814097,0.002435394398592883,0.0013529968881071574,0.0010823975104857259,0.4892436747395481,0.4866729806521445,0.002570694087403599,0.372209443918279,0.019483155188743065,0.00013529968881071573,0.01934785549993235,7391.0,0.040454606954404004,0.0,0.040454606954404004
583,E02000615,0.0834658187599364,0.0834658187599364,0.0,0.507631160572337,0.002861685214626391,0.001589825119236884,0.0012718600953895071,0.5047694753577107,0.502543720190779,0.0022257551669316376,0.3406995230524642,0.017011128775834657,0.0,0.017011128775834657,6290.0,0.05119236883942766,0.0,0.05119236883942766
584,E02000616,0.09066666666666667,0.09066666666666667,0.0,0.48430769230769233,0.001435897435897436,0.0008205128205128205,0.0006153846153846154,0.4828717948717949,0.4804102564102564,0.0024615384615384616,0.3608205128205128,0.017025641025641025,0.0,0.017025641025641025,4875.0,0.04717948717948718,0.0,0.04717948717948718
585,E02000617,0.0861291232027065,0.08598815900761207,0.000140964195094446,0.45390470820411616,0.0015506061460389062,0.0008457851705666761,0.00070482097547223,0.45235410205807725,0.45122638849732166,0.001127713560755568,0.3853961093882154,0.023963913166055822,0.000140964195094446,0.023822948970961377,7094.0,0.05060614603890612,0.0,0.05060614603890612
586,E02000619,0.08187830687830688,0.08042328042328042,0.001455026455026455,0.2611111111111111,0.00873015873015873,0.0015873015873015873,0.007142857142857143,0.2523809523809524,0.2417989417989418,0.010582010582010581,0.5908730158730159,0.028042328042328042,0.0005291005291005291,0.027513227513227514,7560.0,0.0380952380952381,0.00026455026455026457,0.03783068783068783
587,E02000620,0.07371757248503345,0.0714872637633525,0.0022303087216809484,0.23124779903744572,0.010329850921469656,0.0009390773564972414,0.009390773564972414,0.22091794811597606,0.20847517314238762,0.01244277497358845,0.6379856790703134,0.026998473999295693,0.0010564620260593966,0.025942011973236295,8519.0,0.030050475407911725,0.0,0.030050475407911725
588,E02000621,0.06226197856700027,0.06084492073332743,0.0014170578336728367,0.21096448498804357,0.008945177575059781,0.001505623948277389,0.007439553626782393,0.2020193074129838,0.1913913736604375,0.010627933752546276,0.6847931981223984,0.019838809671419714,0.0007970950314409706,0.019041714639978745,11291.0,0.022141528651138075,0.0001771322292091046,0.02196439642192897
589,E02000622,0.07489465814870191,0.07394318336278374,0.0009514747859181732,0.2146255267092565,0.010466222645099905,0.001087399755335055,0.00937882288976485,0.20415930406415658,0.19342123148022292,0.010738072583933668,0.6645371754791355,0.02297131983145304,0.0005436998776675275,0.02242761995378551,7357.0,0.02297131983145304,0.00040777490825064566,0.02256354492320239
590,E02000623,0.08780634491053976,0.08570139828597204,0.0021049466245677342,0.2498872350022553,0.005863779882724403,0.0006014133213050669,0.005262366561419336,0.24402345511953089,0.23785896857615396,0.006164486543376936,0.5892347015486393,0.03969327920613441,0.0015035333032626672,0.03818974590287175,6651.0,0.03337843933243121,0.00030070666065253347,0.03307773267177868
591,E02000624,0.06655372700871248,0.0643756050338819,0.0021781219748305907,0.20413843175217813,0.005445304937076476,0.0012100677637947724,0.004235237173281703,0.19869312681510165,0.19010164569215876,0.008591481122942885,0.6815101645692159,0.026258470474346565,0.000484027105517909,0.025774443368828653,8264.0,0.021539206195546952,0.00012100677637947725,0.021418199419167474
592,E02000625,0.07406444906444906,0.07393451143451144,0.00012993762993762994,0.21465696465696466,0.002858627858627859,0.0010395010395010396,0.0018191268191268192,0.2117983367983368,0.2047817047817048,0.007016632016632017,0.6603430353430353,0.028976091476091478,0.0006496881496881497,0.028326403326403328,7696.0,0.02195945945945946,0.0,0.02195945945945946
593,E02000626,0.0865979381443299,0.0861561119293078,0.0004418262150220913,0.2365243004418262,0.004123711340206186,0.000589101620029455,0.0035346097201767305,0.23240058910162004,0.22768777614138438,0.00471281296023564,0.6057437407952871,0.04108983799705449,0.0002945508100147275,0.040795287187039765,6790.0,0.03004418262150221,0.000589101620029455,0.029455081001472753
594,E02000627,0.0620380467708712,0.06131103841027505,0.0007270083605961468,0.19835211438264874,0.00666424330546468,0.0012116806009935782,0.0054525627044711015,0.19168787107718405,0.18054040954804312,0.011147461529140918,0.6893250939052465,0.023991275899672846,0.0010905125408942203,0.022900763358778626,8253.0,0.026293469041560644,0.00024233612019871562,0.02605113292136193
595,E02000628,0.07273514449615759,0.07165277627448859,0.0010823682216690117,0.20933001407078689,0.002922394198506332,0.0006494209330014071,0.0022729732655049247,0.20640761987228054,0.2013204892304362,0.005087130641844355,0.6566728000865895,0.031821625717068945,0.0009741313995021106,0.030847494317566837,9239.0,0.029440415629397122,0.00021647364433380236,0.02922394198506332
596,E02000629,0.05648251143245581,0.05475219379557533,0.0017303176368804844,0.2164132987269806,0.00617970584600173,0.0004943764676801385,0.005685329378321592,0.21023359288097887,0.20158200469657644,0.008651588184402422,0.6850821900877518,0.01853911753800519,0.000617970584600173,0.017921146953405017,8091.0,0.023482882214806575,0.0003707823507601038,0.02311209986404647
597,E02000630,0.05672364241415822,0.05551353804265618,0.001210104371502042,0.2616850703373166,0.009227045832703071,0.0,0.009227045832703071,0.2524580245046135,0.24655876569354107,0.005899258811072455,0.6405990016638935,0.018907880804719408,0.0009075782786265315,0.018000302526092877,6611.0,0.02208440477991227,0.00015126304643775526,0.021933141733474514
598,E02000631,0.05945945945945946,0.058956631049654304,0.000502828409805154,0.30144563167818983,0.005279698302954117,0.0017598994343180389,0.0035197988686360778,0.2961659333752357,0.2901319924575739,0.006033940917661848,0.5947203016970459,0.020615964802011312,0.0,0.020615964802011312,7955.0,0.023758642363293527,0.000251414204902577,0.023507228158390948
599,E02000632,0.05180939536974601,0.050123623286131715,0.0016857720836142953,0.14430209035738367,0.005956394695437177,0.0008990784445942908,0.0050573162508428865,0.13834569566194652,0.13238930096650933,0.005956394695437177,0.7712969206563273,0.014272870307934367,0.0007866936390200045,0.013486176668914362,8898.0,0.018318723308608675,0.0004495392222971454,0.01786918408631153
600,E02000633,0.06842507645259939,0.06817023445463813,0.00025484199796126404,0.2037461773700306,0.008409785932721712,0.002166156982670744,0.006243628950050969,0.19533639143730888,0.1906218144750255,0.004714576962283384,0.6732925586136596,0.030198776758409786,0.0005096839959225281,0.029689092762487258,7848.0,0.024337410805300712,0.00012742099898063202,0.02420998980632008
601,E02000634,0.07240969984738002,0.07105307783618789,0.0013566220111921317,0.1897575038154994,0.0074614210615567235,0.0006783110055960658,0.006783110055960658,0.18229608275394268,0.17839579447176532,0.0039002882821773783,0.6835679158894353,0.025436662709852467,0.0003391555027980329,0.025097507207054434,5897.0,0.028828217737832798,0.0003391555027980329,0.028489062235034765
602,E02000635,0.061946902654867256,0.061592920353982304,0.00035398230088495576,0.22383480825958701,0.007315634218289085,0.0010619469026548673,0.006253687315634218,0.21651917404129795,0.21002949852507374,0.006489675516224189,0.6703244837758112,0.022418879056047197,0.00035398230088495576,0.022064896755162242,8475.0,0.021474926253687316,0.0,0.021474926253687316
603,E02000636,0.045182111572153065,0.044106347010911325,0.0010757645612417396,0.3148916551406178,0.006761948670662364,0.002151529122483479,0.004610419548178884,0.3081297064699554,0.2984478254187798,0.009681881051175657,0.6038112801598279,0.01475334255417243,0.0,0.01475334255417243,6507.0,0.021361610573228832,0.0,0.021361610573228832
604,E02000637,0.054798218383047645,0.05385342151437441,0.0009447968686732353,0.21379403428262925,0.007558374949385882,0.0022945066810635714,0.005263868268322311,0.20623565933324337,0.1971926035902281,0.009043055743015251,0.6933459306249157,0.01579160480496693,0.00026994196247806724,0.015521662842488865,7409.0,0.022270211904440545,0.00013497098123903362,0.022135240923201512
605,E02000638,0.07207310108509424,0.07150199885779554,0.0005711022272986865,0.22467161621930326,0.004340376927470017,0.0010279840091376355,0.0033123929183323814,0.22033123929183324,0.21176470588235294,0.008566533409480296,0.6504854368932039,0.027984009137635636,0.0007995431182181611,0.027184466019417475,8755.0,0.024785836664762993,0.0,0.024785836664762993
606,E02000639,0.08846960167714885,0.08665269042627533,0.001816911250873515,0.23438155136268343,0.0029350104821802936,0.0005590496156533892,0.0023759608665269044,0.23144654088050315,0.2278127183787561,0.00363382250174703,0.6170510132774284,0.03591893780573026,0.0004192872117400419,0.03549965059399022,7155.0,0.024178895877009086,0.0001397624039133473,0.024039133473095737
607,E02000640,0.05690951516722841,0.05652061187451387,0.000388903292714545,0.2905107596577651,0.004277936219859995,0.0010370754472387865,0.0032408607726212083,0.2862328234379051,0.28117708063261604,0.005055742805289085,0.6130412237490277,0.014778325123152709,0.00025926886180969663,0.014519056261343012,7714.0,0.02476017630282603,0.00025926886180969663,0.024500907441016333
608,E02000641,0.0871284229023283,0.08610338263288915,0.0010250402694391566,0.23942012007614585,0.005125201347195783,0.0011714745936447504,0.003953726753551033,0.23429491872895006,0.23092692927222142,0.003367989456728657,0.60418802167228,0.03690144969980964,0.0005857372968223752,0.03631571240298726,6829.0,0.03236198564943623,0.0,0.03236198564943623
609,E02000642,0.0825951341235184,0.08172177167810356,0.0008733624454148472,0.31877729257641924,0.0066126013724267,0.0014971927635683093,0.005115408608858391,0.31216469120399254,0.30817217716781037,0.003992514036182159,0.5413599500935745,0.02694946974422957,0.00037429819089207733,0.026575171553337492,8015.0,0.030318153462258267,0.00037429819089207733,0.02994385527136619
610,E02000643,0.07141951033870354,0.07053152353165039,0.0008879868070531524,0.2714702524419637,0.004439934035265762,0.000761131548902702,0.0036788024863630597,0.26703031840669794,0.26081441075732587,0.006215907649372066,0.6082709628314094,0.023848788532284663,0.002283394646708106,0.02156539388557656,7883.0,0.024990485855638716,0.00012685525815045033,0.024863630597488265
611,E02000644,0.07313195548489666,0.07226477814713109,0.000867177337765573,0.32258996964879316,0.005058534470299176,0.0026015320132967193,0.002457002457002457,0.317531435178494,0.31247290070819483,0.005058534470299176,0.5549934961699667,0.02326925856337621,0.0007226477814713109,0.0225466107819049,6919.0,0.02601532013296719,0.00014452955629426219,0.02587079057667293
612,E02000645,0.07867064779955861,0.07828118914708555,0.0003894586524730624,0.32493833571335845,0.004284045177203687,0.0012981955082435415,0.0029858496689601456,0.32065429053615474,0.3152018694015319,0.005452421134622874,0.5499156172919641,0.024276256004154225,0.0002596391016487083,0.024016616902505516,7703.0,0.022199143190964558,0.0,0.022199143190964558
613,E02000646,0.06716886377903326,0.06666666666666667,0.0005021971123666039,0.33584431889516636,0.005398618957940992,0.0015065913370998117,0.0038920276208411803,0.33044569993722533,0.32642812303829255,0.004017576898932831,0.5482736974262398,0.020966729441305714,0.0003766478342749529,0.02059008160703076,7965.0,0.027746390458254864,0.0003766478342749529,0.027369742623979912
614,E02000647,0.06607993074592411,0.06564709277160583,0.0004328379743182802,0.37454912711008514,0.004328379743182802,0.00028855864954552014,0.004039821093637282,0.3702207473669023,0.3631510604530371,0.007069686913865243,0.4955994805944308,0.02221901601500505,0.0007213966238638004,0.02149761939114125,6931.0,0.0415524455345549,0.00014427932477276007,0.04140816620978214
615,E02000648,0.08893280632411067,0.08843873517786562,0.0004940711462450593,0.288866930171278,0.004117259552042161,0.001152832674571805,0.0029644268774703555,0.28474967061923584,0.27997364953886694,0.004776021080368906,0.5576416337285902,0.033102766798418976,0.0,0.033102766798418976,6072.0,0.03145586297760211,0.00016469038208168644,0.031291172595520424
616,E02000649,0.07208677289306968,0.0710309080437704,0.0010558648492992896,0.28393165674793625,0.00604722595507775,0.0008638894221539643,0.005183336532923786,0.2778844307928585,0.26876559800345556,0.009118832789402957,0.5871568439239777,0.028508350931080822,0.001919754271453254,0.026588596659627567,10418.0,0.028316375503935495,0.0001919754271453254,0.028124400076790172
617,E02000650,0.07577478500730164,0.07561252636702905,0.00016225864027259452,0.2972578289793932,0.004705500567905241,0.0006490345610903781,0.004056466006814863,0.2925523284114879,0.2863865000811293,0.006165828330358592,0.5687165341554438,0.030829141651792957,0.00048677592081778357,0.030342365730975176,6163.0,0.027421710206068473,0.00016225864027259452,0.02725945156579588
618,E02000651,0.07439278278972936,0.0739764052741152,0.00041637751561415684,0.36280360860513533,0.0031922276197085355,0.0008327550312283137,0.002359472588480222,0.3596113809854268,0.3487855655794587,0.010825815405968078,0.5039555863983345,0.025954198473282442,0.0,0.025954198473282442,7205.0,0.03289382373351839,0.00013879250520471896,0.03275503122831367
619,E02000652,0.07269187084212235,0.07252961220184975,0.00016225864027259452,0.3907188057764076,0.0027583968846341066,0.0011358104819081617,0.0016225864027259451,0.38796040889177347,0.383741684244686,0.0042187246470874575,0.46600681486289147,0.02401427876034399,0.0,0.02401427876034399,6163.0,0.046568229758234624,0.0,0.046568229758234624
620,E02000653,0.06636500754147813,0.06523378582202112,0.0011312217194570137,0.27554675716440424,0.004430618401206636,0.0011312217194570137,0.003299396681749623,0.27111613876319757,0.2668740573152338,0.004242081447963801,0.6142533936651584,0.02309577677224736,0.0003770739064856712,0.02271870286576169,10608.0,0.020739064856711915,0.0002828054298642534,0.020456259426847662
621,E02000654,0.08178968367056141,0.08150470219435736,0.00028498147620404675,0.23795953263037903,0.004132231404958678,0.0014249073810202336,0.002707324023938444,0.23382730122542034,0.23012254203476773,0.0037047591906526076,0.6159874608150471,0.039612425192362494,0.00014249073810202338,0.039469934454260475,7018.0,0.024650897691650044,0.0,0.024650897691650044
