,GEOGRAPHY_CODE,Household reference person has not previously served in regular or reserve UK armed forces,Household reference person previously served in both regular and reserve UK armed forces,Household reference person previously served in regular UK armed forces,Household reference person previously served in reserve UK armed forces,Total: All households
4424,E02004608,0.9448943314240569,0.0021726249259332413,0.042859964447955756,0.010073079202054119,5063.0
4425,E02004609,0.9229534510433387,0.0016051364365971107,0.0622792937399679,0.013162118780096307,3115.0
4426,E02004610,0.9365123371222622,0.0047130579428888274,0.04851677294150263,0.010257831993346272,3607.0
4427,E02004611,0.942573051948052,0.003043831168831169,0.044237012987012984,0.010146103896103896,4928.0
4428,E02004612,0.9251196172248803,0.004066985645933014,0.06172248803827751,0.00909090909090909,4180.0
4429,E02004613,0.9196234612599565,0.004706734250543085,0.062273714699493124,0.013396089790007242,2762.0
4430,E02004614,0.919779286926995,0.0038200339558573855,0.0666383701188455,0.009762308998302207,2356.0
4431,E02004615,0.9266650037415815,0.0027438263906211027,0.05886754801696183,0.011723621850835619,4009.0
4432,E02004616,0.9243414120126449,0.003161222339304531,0.06217070600632244,0.010326659641728134,4745.0
4433,E02004617,0.9179611650485436,0.00412621359223301,0.0645631067961165,0.013349514563106795,4120.0
4434,E02004618,0.9118501775912173,0.004843396835647401,0.0678075556990636,0.015498869874071682,3097.0
4435,E02004619,0.9178593652769135,0.005600497822028625,0.06253889234598631,0.014001244555071561,3214.0
4436,E02004620,0.9288750354207991,0.002266931141966563,0.060357041654859736,0.00850099178237461,3529.0
4437,E02004621,0.915136162127929,0.0037998733375554147,0.06681443951868271,0.014249525015832806,3158.0
4438,E02004622,0.9183925811437403,0.0037094281298299847,0.06707882534775889,0.010819165378670788,3235.0
4439,E02004623,0.9066176470588235,0.004656862745098039,0.07867647058823529,0.010049019607843138,4080.0
4440,E02004624,0.9035404624277457,0.0025289017341040463,0.07839595375722544,0.015534682080924855,2768.0
4441,E02004625,0.9261658031088082,0.003238341968911917,0.059153713298791016,0.011442141623488774,4632.0
4442,E02004626,0.9186842105263158,0.0036842105263157894,0.06421052631578947,0.013421052631578948,3800.0
4443,E02004627,0.9186991869918699,0.0021208907741251328,0.06645457758925416,0.012725344644750796,2829.0
4444,E02004628,0.9359205776173285,0.0036101083032490976,0.052346570397111915,0.008122743682310469,3324.0
4445,E02004629,0.9298551736171697,0.00279183388588379,0.05688361542488222,0.010469377072064212,5731.0
4446,E02004630,0.9205828779599271,0.0025500910746812386,0.06484517304189436,0.012021857923497269,2745.0
4447,E02004631,0.9185682326621923,0.0026845637583892616,0.06308724832214765,0.015659955257270694,2235.0
4448,E02004632,0.9247378161628624,0.003907053259304956,0.06045650832819247,0.01089862224964014,4863.0
4449,E02004633,0.9233333333333333,0.0033333333333333335,0.06166666666666667,0.011666666666666667,3600.0
4450,E02004634,0.9211783439490446,0.005374203821656051,0.061703821656050956,0.011743630573248409,5024.0
4451,E02004635,0.9019928128062724,0.004900359359686377,0.0836327997386475,0.009474028095393662,3061.0
4452,E02004636,0.910996354799514,0.003341433778857837,0.07533414337788578,0.010328068043742407,3292.0
4453,E02004637,0.9358819259617711,0.004597144931042826,0.049358819259617714,0.010162109847568353,4133.0
4454,E02004638,0.9071729957805907,0.004219409282700422,0.07679324894514768,0.01181434599156118,2370.0
4455,E02004639,0.9448946515397083,0.0019809112191608138,0.04339996398343238,0.009724473257698542,5553.0
4456,E02004640,0.9691358024691358,0.000925925925925926,0.024691358024691357,0.005246913580246914,3240.0
4457,E02004641,0.8997005988023952,0.0032934131736526945,0.08413173652694611,0.012874251497005988,3340.0
4458,E02004642,0.9315899581589958,0.0031380753138075313,0.05690376569037657,0.008368200836820083,4780.0
4459,E02004643,0.9482976040353089,0.0028373266078184113,0.04003783102143758,0.008827238335435058,3172.0
4460,E02004644,0.9411452810180275,0.0021208907741251328,0.04665959703075292,0.01007423117709438,3772.0
4461,E02004645,0.925224071702945,0.005121638924455826,0.059923175416133165,0.009731113956466069,3905.0
4462,E02004646,0.9330649219929542,0.0020130850528434826,0.051333668847508805,0.013588324106693507,3974.0
4463,E02004647,0.9245953414923016,0.0027635215159889457,0.06474536123174102,0.007895775759968417,2533.0
4464,E02004648,0.9154929577464789,0.005086071987480438,0.06651017214397496,0.012910798122065728,2556.0
4465,E02004649,0.9315159574468085,0.0036569148936170214,0.05452127659574468,0.010305851063829786,3008.0
4466,E02004650,0.9270490382949229,0.003985444463697799,0.05874198579102408,0.010223531450355225,5771.0
4467,E02004651,0.9335106382978723,0.003324468085106383,0.052969858156028365,0.010195035460992909,4512.0
4468,E02004652,0.914295509084676,0.004456633527596846,0.06753513884127528,0.013712718546451834,2917.0
4469,E02004653,0.9288874841972187,0.0009481668773704172,0.05720606826801517,0.012958280657395701,3164.0
4470,E02004654,0.9356654603940491,0.0028146361077603537,0.05126658624849216,0.010253317249698432,4974.0
4471,E02004655,0.9295897585103288,0.003782368344486471,0.05760837940064009,0.00901949374454466,3437.0
4472,E02004656,0.9511376352107422,0.0016784781797836627,0.037859007832898174,0.009324878776575904,5362.0
4473,E02004657,0.9352640545144804,0.001362862010221465,0.05247018739352641,0.01090289608177172,2935.0
4474,E02004658,0.9271449704142012,0.0033284023668639054,0.05695266272189349,0.01257396449704142,2704.0
4475,E02004659,0.9269421487603305,0.004297520661157025,0.05586776859504132,0.012892561983471074,3025.0
4476,E02004660,0.9261675824175825,0.0027472527472527475,0.05803571428571429,0.01304945054945055,2912.0
4477,E02004661,0.92,0.004705882352941176,0.06326797385620915,0.012026143790849673,3825.0
4478,E02004662,0.9320700750804434,0.001787629603146228,0.0572041473006793,0.00893814801573114,2797.0
4479,E02004663,0.944810829573065,0.0052065255119750084,0.040958000694203404,0.009024644220756682,2881.0
4480,E02004664,0.9295601353429714,0.003383574284835435,0.05782836050446016,0.009227929867733005,3251.0
4481,E02004665,0.9327708219923789,0.002177463255307567,0.04953728905824714,0.015514425694066412,3674.0
4482,E02004666,0.9171502901741044,0.003001801080648389,0.07124274564738843,0.008605163097858715,4997.0
4483,E02004667,0.9059610466260083,0.006688963210702341,0.07475900059020264,0.012590989573086759,5083.0
4484,E02004668,0.9171110033931168,0.004120213281628696,0.06422685409597673,0.014541929229277752,4126.0
4485,E02004669,0.9304571796522859,0.0025756600128783,0.05569864777849324,0.011268512556342562,3106.0
4486,E02004671,0.9016010673782522,0.003002001334222815,0.08438959306204136,0.011007338225483656,2998.0
4487,E02004672,0.8981167608286252,0.0032015065913370997,0.08983050847457627,0.008851224105461394,5310.0
4488,E02004673,0.907498463429625,0.003380454824830977,0.08051628764597418,0.008604794099569761,3254.0
4489,E02004674,0.9135753749013418,0.004143646408839779,0.0702446724546172,0.012036306235201263,5068.0
4490,E02004675,0.9259720062208399,0.003110419906687403,0.06189735614307931,0.009020217729393468,3215.0
4491,E02004676,0.9273529411764706,0.003823529411764706,0.05382352941176471,0.015,3400.0
4492,E02004677,0.9299209893507385,0.0037787701820680177,0.05565097904500172,0.010649261422191686,2911.0
4493,E02004678,0.9231246125232486,0.0015499070055796653,0.06478611283323,0.010539367637941723,3226.0
4494,E02004679,0.94375,0.0035714285714285713,0.04263392857142857,0.010044642857142858,4480.0
4495,E02004680,0.9379144062688366,0.0039180229053646775,0.04972875226039783,0.008438818565400843,3318.0
4496,E02004681,0.9498183076656861,0.0019034435023360444,0.04170271673299879,0.006575532098979062,5779.0
4497,E02004682,0.9365594570669814,0.0026556506344054295,0.05163765122455002,0.009147241074063145,3389.0
4498,E02004683,0.9341912840011699,0.0038022813688212928,0.05440187189236619,0.0076045627376425855,3419.0
4499,E02004684,0.9494883518397561,0.001959503592423253,0.040714130198127585,0.007838014369693011,4593.0
4500,E02004685,0.9462962962962963,0.0015873015873015873,0.04365079365079365,0.008465608465608466,3780.0
4501,E02004686,0.9395746887966805,0.0033713692946058093,0.046680497925311204,0.01037344398340249,3856.0
4502,E02004687,0.9273801250868658,0.004169562195969423,0.05872133425990271,0.009728978457261988,2878.0
4503,E02004688,0.9220398593200468,0.0029308323563892145,0.06623681125439625,0.008792497069167644,3412.0
4504,E02004689,0.9188734762505254,0.003362757461118117,0.06515342580916351,0.012610340479192938,2379.0
4505,E02004690,0.923974857826998,0.0032924274169410356,0.06255612092187968,0.010176593834181383,3341.0
4506,E02004691,0.9245734809937145,0.004489673750374139,0.060460939838371745,0.010475905417539658,3341.0
4507,E02004692,0.9119788219722038,0.00628722700198544,0.07279947054930509,0.008934480476505625,3022.0
4508,E02004693,0.937892095357591,0.0028230865746549563,0.050501882057716434,0.00878293601003764,3188.0
4509,E02004694,0.9291313891502039,0.002508623392913139,0.05675760426465977,0.011602383192223268,3189.0
4510,E02004695,0.9546274038461539,0.0015024038461538462,0.03635817307692308,0.007512019230769231,3328.0
4511,E02004696,0.9240665202384688,0.0037652965171007216,0.05993096956385315,0.012237213680577345,3187.0
4512,E02004697,0.9268841394825647,0.0022497187851518562,0.05474315710536183,0.016122984626921636,2667.0
4513,E02004698,0.9371428571428572,0.0016806722689075631,0.05042016806722689,0.010756302521008404,2975.0
4514,E02004699,0.910558742298704,0.0031867431485022306,0.07053324835351604,0.015721266199277672,4707.0
4515,E02004700,0.9350743561842583,0.003264417845484222,0.05186797243380486,0.009793253536452665,2757.0
4516,E02004702,0.9217103282143932,0.0036133694670280035,0.06473953628425173,0.00993676603432701,3321.0
4517,E02004703,0.9223726114649682,0.0029856687898089174,0.06210191082802548,0.012539808917197453,5024.0
4518,E02004704,0.9093364197530864,0.004629629629629629,0.07445987654320987,0.011574074074074073,2592.0
4519,E02004705,0.9231148348940365,0.004189255791030064,0.058403154263183835,0.01429275505174963,4058.0
4520,E02004706,0.9132390745501285,0.004498714652956298,0.06908740359897173,0.013174807197943445,3112.0
4521,E02004707,0.9068015497201894,0.005596211795092553,0.07275075333620319,0.01485148514851485,4646.0
4522,E02004708,0.9256880733944954,0.005045871559633028,0.061238532110091747,0.008027522935779817,4360.0
4523,E02004709,0.897071129707113,0.0041841004184100415,0.08619246861924686,0.012552301255230125,3585.0
4524,E02004710,0.900887573964497,0.0011094674556213018,0.08542899408284024,0.01257396449704142,2704.0
4525,E02004712,0.9212298682284041,0.0026354319180087846,0.057979502196193265,0.01815519765739385,3415.0
4526,E02004713,0.9247015610651974,0.003060912151821243,0.0618304254667891,0.010407101316192225,3267.0
4527,E02004714,0.9268365817091454,0.003298350824587706,0.05577211394302849,0.014092953523238382,3335.0
4528,E02004715,0.9321115126484254,0.002581311306143521,0.05394940629839959,0.011357769747031492,3874.0
4529,E02004716,0.9253399944490702,0.0016652789342214821,0.06078268109908409,0.012212045517624202,3603.0
4530,E02004717,0.9427641653905053,0.001339969372128637,0.04728177641653905,0.008614088820826952,5224.0
4531,E02004718,0.9468334636434714,0.0036486838676048996,0.040917383372426376,0.008600469116497263,3837.0
4532,E02004719,0.9302577431232402,0.0030322720381199915,0.054147714966428416,0.012562269872211393,4617.0
4533,E02004720,0.9342471195868097,0.003575685339690107,0.05264203416765991,0.009535160905840286,5034.0
4534,E02004721,0.9436588103254769,0.003367003367003367,0.03995510662177329,0.013019079685746353,4455.0
4535,E02004722,0.9157413455258001,0.004898758981058132,0.06727629000653168,0.012083605486610059,3062.0
4536,E02004723,0.9181372549019607,0.002696078431372549,0.06764705882352941,0.011519607843137256,4080.0
4537,E02004724,0.9273138832997988,0.0032696177062374247,0.056338028169014086,0.013078470824949699,3976.0
4538,E02004725,0.9209987720016374,0.0024559967253376994,0.06385591485878019,0.012689316414244782,2443.0
4539,E02004726,0.9093264248704663,0.0048112509252405625,0.0692079940784604,0.016654330125832718,2702.0
4540,E02004727,0.9080310880829016,0.003367875647668394,0.07590673575129533,0.012694300518134714,3860.0
4541,E02004728,0.8907276070396638,0.0031520882584712374,0.09219858156028368,0.013921723141581297,3807.0
4542,E02004729,0.8671442526864214,0.005535656138065777,0.11299251058287203,0.014327580592640833,3071.0
4543,E02004730,0.8519033064740206,0.005834954153931648,0.1314253959433176,0.010836343428730202,3599.0
4544,E02004731,0.8877332517589477,0.004282655246252677,0.09574793514836341,0.012236157846436219,3269.0
4545,E02004732,0.888829071332436,0.003230148048452221,0.09179004037685061,0.016150740242261104,3715.0
4546,E02004733,0.8820273812991553,0.00466064666472473,0.09845616079230993,0.014855811243810078,3433.0
4547,E02004734,0.8786461812513917,0.004230683589401024,0.1059897572923625,0.0111333778668448,4491.0
4548,E02004735,0.819576557226143,0.005523166615526235,0.15925130408100643,0.01564897207732433,3259.0
4549,E02004736,0.8751064433721261,0.002838489923360772,0.11041725801873403,0.011637808685779166,3523.0
4550,E02004737,0.8875074008288928,0.002368265245707519,0.09739490822972173,0.012729425695677915,3378.0
4551,E02004738,0.8680971915430735,0.005364468286525718,0.11139160618491638,0.01514673398548438,3169.0
4552,E02004739,0.8047115056333219,0.004096961420279959,0.17548651416865824,0.015705018777739842,2929.0
4553,E02004740,0.7885167464114833,0.0066985645933014355,0.18660287081339713,0.01818181818181818,3135.0
4554,E02004741,0.8158730158730159,0.006666666666666667,0.16603174603174603,0.011428571428571429,3150.0
4555,E02004742,0.8194532739987286,0.004132231404958678,0.16306420851875397,0.013350286077558804,3146.0
4556,E02004743,0.8119961302805546,0.00709448564979039,0.16962270235407934,0.011286681715575621,3101.0
4557,E02004744,0.8719030047443331,0.003426462836056932,0.11623616236162361,0.008434370057986295,3794.0
4558,E02004745,0.8555672268907563,0.004726890756302521,0.12631302521008403,0.013392857142857142,3808.0
4559,E02004746,0.8094161184210527,0.006578947368421052,0.17043585526315788,0.013569078947368422,4864.0
4560,E02004747,0.853743876836949,0.007697690692792162,0.12526242127361792,0.013296011196641007,2858.0
4561,E02004748,0.8677513558614935,0.002920317062995411,0.11576971214017522,0.013558614935335837,4794.0
4562,E02004749,0.7798556430446194,0.00984251968503937,0.19783464566929135,0.012467191601049869,3048.0
4563,E02004750,0.8041144901610018,0.006857483601669648,0.17412045319022063,0.01490757304710793,3354.0
4564,E02004751,0.9351825643928673,0.0031135012737050667,0.0549108406453439,0.006793093688083782,3533.0
4565,E02004752,0.941471048513302,0.001564945226917058,0.044131455399061034,0.012832550860719875,3195.0
4566,E02004753,0.9207161125319693,0.0034875610323180655,0.06207858637526157,0.013717740060451058,4301.0
4567,E02004754,0.9290573372206026,0.001943634596695821,0.057337220602526724,0.011661807580174927,3087.0
4568,E02004755,0.9425688785409391,0.0032984090027163367,0.04559565386107877,0.008537058595265812,5154.0
4569,E02004756,0.9397062612728678,0.003091986601391394,0.04869878897191446,0.008502963153826334,3881.0
4570,E02004757,0.9055292259083728,0.005055292259083728,0.07551342812006319,0.013902053712480253,3165.0
4571,E02004758,0.9260053619302949,0.003485254691689008,0.05871313672922252,0.011796246648793566,3730.0
4572,E02004759,0.907278767743884,0.005436424041075204,0.07520386590154032,0.012080942313500454,3311.0
4573,E02004760,0.9295392953929539,0.0014781966001478197,0.05740330130574033,0.011579206701157922,4059.0
4574,E02004761,0.906556733411857,0.0031409501374165686,0.07773851590106007,0.012563800549666274,2547.0
4575,E02004764,0.875375785733807,0.00573927302541678,0.11068597977589505,0.008198961464881116,3659.0
4576,E02004765,0.8778146917681802,0.006275378368401624,0.10114433370247324,0.014765596160944998,2709.0
4577,E02004766,0.8935884525008392,0.005706612957368244,0.09029875797247398,0.010406176569318564,2979.0
4578,E02004767,0.9244365885992046,0.0030932390631904553,0.06363234644277507,0.008837825894829872,2263.0
4579,E02004768,0.9027962716378163,0.0022192632046160675,0.08433200177541056,0.010652463382157125,2253.0
4580,E02004769,0.9288585209003215,0.0040192926045016075,0.05747588424437299,0.00964630225080386,2488.0
4581,E02004770,0.9208939340191558,0.006030507272082299,0.06456190138346932,0.008513657325292657,2819.0
4582,E02004771,0.9196501776441651,0.0010931948619841486,0.06969117245148948,0.0095654550423613,3659.0
4583,E02004772,0.8912553244800802,0.0017539463793535455,0.09095464795790528,0.016036081182660988,3991.0
4584,E02004774,0.8802395209580839,0.007057313943541489,0.09687767322497862,0.015825491873396064,4676.0
4585,E02004775,0.9066291161178509,0.00389948006932409,0.0779896013864818,0.011481802426343155,4616.0
4586,E02004776,0.8929384965831435,0.0037965072133637054,0.09035687167805619,0.012908124525436599,2634.0
4587,E02004777,0.8910700538876059,0.005773672055427252,0.08929946112394149,0.013856812933025405,2598.0
4588,E02004778,0.9079837618403248,0.0037212449255751017,0.07746955345060894,0.010825439783491205,2956.0
4589,E02004779,0.9131865871219914,0.004937255708701913,0.07220736473976548,0.009668792429541247,4861.0
4590,E02004780,0.9225239616613419,0.003993610223642172,0.06150159744408946,0.011980830670926517,2504.0
4591,E02004781,0.9369747899159664,0.003001200480192077,0.046218487394957986,0.013805522208883553,3332.0
4592,E02004782,0.9221192819918934,0.003474232773595831,0.06340474811812391,0.011001737116386797,3454.0
4593,E02004783,0.9323962516733602,0.0033467202141900937,0.054551539491298526,0.009705488621151271,2988.0
4594,E02004784,0.9173626373626373,0.006593406593406593,0.06241758241758242,0.013626373626373627,2275.0
4595,E02004785,0.9222453222453223,0.004573804573804574,0.05904365904365905,0.014137214137214138,2405.0
4596,E02004786,0.914391353811149,0.00540386803185438,0.06655290102389079,0.013651877133105802,3516.0
4597,E02004787,0.8976218097447796,0.004350348027842227,0.08149651972157773,0.016531322505800465,3448.0
4598,E02004788,0.9288674033149171,0.003453038674033149,0.05697513812154696,0.010704419889502763,2896.0
4599,E02004789,0.898308957952468,0.005255941499085923,0.08318098720292505,0.013254113345521023,4376.0
4600,E02004790,0.9328641039523552,0.004331348132106118,0.05711965349214943,0.00568489442338928,3694.0
4601,E02004791,0.9164044943820224,0.003146067415730337,0.07056179775280899,0.009887640449438202,2225.0
4602,E02004792,0.8985855350947425,0.005070723245262877,0.08059781158259942,0.015745930077395248,3747.0
4603,E02004793,0.9173393606716177,0.0038747174685179204,0.06167258637391024,0.01711333548595415,3097.0
4604,E02004794,0.9149010072941993,0.006252170892671066,0.06634248002778742,0.012504341785342132,2879.0
4605,E02004795,0.9133316965381783,0.004910385465259023,0.065308126687945,0.016449791308617727,4073.0
4606,E02004796,0.9113689095127611,0.004640371229698376,0.07238979118329467,0.01160092807424594,4310.0
4607,E02004797,0.9269953691092345,0.004630890765459003,0.0593843639335331,0.008989376191773358,3671.0
4608,E02004798,0.9286248131539612,0.004857997010463378,0.05530642750373692,0.011210762331838564,2676.0
4609,E02004799,0.9167536534446764,0.0026096033402922755,0.0709812108559499,0.009655532359081419,3832.0
4610,E02004800,0.8905500705218617,0.004513399153737658,0.09055007052186177,0.014386459802538786,3545.0
4611,E02004801,0.8916177255739456,0.007474639615589963,0.07821676454885211,0.022690870261612386,3746.0
4612,E02004802,0.8904593639575972,0.0031409501374165686,0.09854731056144483,0.007852375343541421,2547.0
4613,E02004803,0.8762731044888721,0.003017729158807997,0.11014711429649189,0.010562052055827989,2651.0
4614,E02004804,0.8980099502487562,0.007107320540156361,0.08351101634683725,0.011371712864250177,2814.0
4615,E02004805,0.9169520547945206,0.003139269406392694,0.06820776255707763,0.011700913242009132,3504.0
4616,E02004806,0.931803896920176,0.0009428032683846638,0.059710873664362035,0.00754242614707731,3182.0
4617,E02004807,0.9103413143148242,0.004330106979113602,0.07768721344880285,0.007641365257259297,3926.0
4618,E02004808,0.9261363636363636,0.003043831168831169,0.06168831168831169,0.009131493506493506,4928.0
4619,E02004809,0.884789156626506,0.002259036144578313,0.10391566265060241,0.009036144578313253,3984.0
4620,E02004810,0.915576323987539,0.003426791277258567,0.07102803738317758,0.009968847352024923,3210.0
4621,E02004811,0.8738686131386861,0.004379562043795621,0.10656934306569343,0.015182481751824817,3425.0
4622,E02004812,0.8959469992205767,0.003897116134060795,0.09041309431021044,0.009742790335151987,2566.0
4623,E02004813,0.9051151893791488,0.0031237797735259665,0.08160874658336588,0.01015228426395939,2561.0
4624,E02004814,0.8928450322143099,0.004408273991183452,0.09087826381824347,0.01186842997626314,2949.0
4625,E02004815,0.9182389937106918,0.0034940600978336828,0.06883298392732355,0.009433962264150943,2862.0
4626,E02004817,0.9128468033775633,0.004523522316043426,0.07026537997587455,0.012364294330518697,3316.0
4627,E02004818,0.8884347198845877,0.008896369319547967,0.0923298869920654,0.01033902380379899,4159.0
4628,E02004819,0.8894814814814814,0.004740740740740741,0.09718518518518518,0.008592592592592593,3375.0
4629,E02004820,0.8723259762308998,0.005772495755517827,0.1100169779286927,0.011884550084889643,2945.0
4630,E02004821,0.8854024556616644,0.004092769440654843,0.09322419281491587,0.017280582082764895,2199.0
4631,E02004822,0.9090909090909091,0.0035419126328217238,0.07024793388429752,0.017119244391971666,3388.0
4632,E02004823,0.9321419321419322,0.003885003885003885,0.05490805490805491,0.009065009065009065,3861.0
4633,E02004824,0.9218134034165572,0.0045992115637319315,0.05913272010512484,0.01445466491458607,3044.0
4634,E02004825,0.9303633217993079,0.004757785467128028,0.05514705882352941,0.009731833910034602,4624.0
4635,E02004826,0.9319745222929936,0.0025477707006369425,0.051719745222929936,0.013757961783439491,3925.0
4636,E02004827,0.9394904458598726,0.0028308563340410475,0.04600141542816702,0.01167728237791932,2826.0
4637,E02004828,0.9392076502732241,0.00273224043715847,0.044740437158469946,0.01331967213114754,2928.0
4638,E02004829,0.9124270225187656,0.005838198498748957,0.06797331109257715,0.013761467889908258,2398.0
4639,E02004830,0.9261913292726621,0.006449301325689717,0.05374417771408097,0.01361519168756718,2791.0
4640,E02004831,0.9155977424320164,0.00538737814263725,0.06567470497691123,0.013340174448435094,3898.0
4641,E02004832,0.9123601491742142,0.007192328183271177,0.06553010122535961,0.014917421417155035,3754.0
4642,E02004833,0.9328896283971159,0.0036051026067665,0.05296727676095397,0.010537992235163616,3606.0
4643,E02004834,0.9408071748878923,0.0026905829596412557,0.04693572496263079,0.009566517189835576,3345.0
4644,E02004835,0.9372043010752689,0.0040860215053763445,0.04709677419354839,0.011612903225806452,4650.0
4645,E02004836,0.9344703770197487,0.0004488330341113106,0.055206463195691204,0.009874326750448833,2228.0
4646,E02004837,0.9248502994011976,0.004191616766467066,0.05538922155688623,0.015568862275449102,3340.0
4647,E02004838,0.930320626104519,0.002777076495834385,0.05326937642009594,0.01363292097955062,3961.0
4648,E02004839,0.9080240174672489,0.004093886462882096,0.07614628820960699,0.011735807860262008,3664.0
4649,E02004840,0.9181899242086491,0.0035666518056174765,0.06754346856888097,0.01069995541685243,4486.0
4650,E02004841,0.9279626623376623,0.0016233766233766235,0.060673701298701296,0.00974025974025974,4928.0
4651,E02004842,0.8960704316083316,0.0040798797509126045,0.08761004938801804,0.012239639252737813,4657.0
4652,E02004843,0.9540400296515937,0.002223869532987398,0.0340993328391401,0.009636767976278725,2698.0
4653,E02004844,0.9656964656964657,0.002079002079002079,0.0246015246015246,0.007623007623007623,2886.0
4654,E02004845,0.9625653729699972,0.002202036884117809,0.02614918799889898,0.009083402146985962,3633.0
4655,E02004846,0.9532520325203252,0.0012195121951219512,0.034959349593495934,0.01056910569105691,2460.0
4656,E02004847,0.967074317968015,0.0007055503292568204,0.02704609595484478,0.0051740357478833494,4252.0
4657,E02004848,0.9692832764505119,0.0013651877133105802,0.021843003412969283,0.007508532423208191,2930.0
4658,E02004849,0.956048230260599,0.0027226760015558148,0.03189420458965383,0.009334889148191364,2571.0
4659,E02004850,0.9607458292443573,0.0009813542688910696,0.02976774615636245,0.00850507033038927,3057.0
4660,E02004851,0.968724279835391,0.0008230452674897119,0.024691358024691357,0.005761316872427984,2430.0
4661,E02004852,0.962086745526236,0.002426448286320898,0.025477707006369428,0.010009099181073703,3297.0
4662,E02004853,0.9704929830874415,0.0021590500179920835,0.02087081684059014,0.006477150053976251,2779.0
4663,E02004854,0.9685688129386634,0.0003051571559353067,0.028074458346048214,0.003051571559353067,3277.0
4664,E02004855,0.9736768412209466,0.0002800336040324839,0.016802016241949033,0.009241108933071968,3571.0
4665,E02004856,0.9480354879594424,0.0025348542458808617,0.033375580904098014,0.01605407689057879,2367.0
4666,E02004857,0.9489108910891089,0.002376237623762376,0.03801980198019802,0.010693069306930694,2525.0
4667,E02004858,0.9494463168030813,0.002407318247472316,0.03803562831006259,0.010110736639383727,2077.0
4668,E02004859,0.9374161823871257,0.002235136343316942,0.041573535985695124,0.018775145283862316,2237.0
4669,E02004860,0.9691611842105263,0.002055921052631579,0.020148026315789474,0.008634868421052632,2432.0
4670,E02004861,0.9424040066777963,0.0037562604340567614,0.041736227045075125,0.012103505843071787,2396.0
4671,E02004862,0.9574193548387097,0.001935483870967742,0.031612903225806455,0.00903225806451613,3100.0
4672,E02004863,0.9592417061611375,0.002527646129541864,0.0325434439178515,0.005687203791469194,3165.0
4673,E02004864,0.9481507086069824,0.0034566194262011752,0.036640165917732455,0.011752506049083997,2893.0
4674,E02004865,0.9523414836303357,0.0012432656444260257,0.036469125569830084,0.009946125155408206,2413.0
4675,E02004866,0.952259475218659,0.002186588921282799,0.03826530612244898,0.007288629737609329,2744.0
4676,E02004867,0.9529182879377431,0.004280155642023347,0.031906614785992216,0.010894941634241245,2570.0
4677,E02004868,0.9595432300163133,0.0016313213703099511,0.0300163132137031,0.008809135399673736,3065.0
4678,E02004869,0.9548141891891891,0.002533783783783784,0.0316722972972973,0.01097972972972973,2368.0
4679,E02004870,0.958217270194986,0.0009948269001193793,0.03302825308396339,0.007759649820931158,5026.0
4680,E02004871,0.953454189122979,0.0014698677119059284,0.04017638412542871,0.004899559039686428,2041.0
4681,E02004872,0.940895114451657,0.0013665869490946361,0.04748889648103861,0.010249402118209771,2927.0
4682,E02004873,0.9608073682147756,0.0009798157946306093,0.02880658436213992,0.00940623162845385,5103.0
4683,E02004874,0.9560485558811218,0.0012557555462536626,0.03641691084135622,0.006278777731268313,2389.0
4684,E02004875,0.9598383430159131,0.001262945188178833,0.02904773932811316,0.009850972467794898,3959.0
4685,E02004876,0.9467165898617511,0.0008640552995391706,0.04061059907834101,0.011808755760368663,3472.0
4686,E02004877,0.9457182966775854,0.0018717828731867104,0.043518951801591016,0.008890968647636874,2137.0
4687,E02004878,0.952084461288576,0.0018949648077964266,0.03600433134813211,0.010016242555495398,3694.0
4688,E02004880,0.9609151572926596,0.0009532888465204957,0.025977121067683507,0.01215443279313632,4196.0
4689,E02004881,0.9531772575250836,0.0030100334448160534,0.03645484949832776,0.007357859531772575,2990.0
4690,E02004882,0.96375,0.0025,0.0259375,0.0078125,3200.0
4691,E02004883,0.9560221870047544,0.002377179080824089,0.030903328050713153,0.010697305863708399,2524.0
4692,E02004884,0.9638048995806665,0.0004414036636504083,0.029132641800926947,0.006621054954756124,4531.0
4693,E02004885,0.9577681874229347,0.0009247842170160296,0.030517879161528975,0.010789149198520346,3244.0
4694,E02004886,0.9595015576323987,0.001557632398753894,0.029595015576323987,0.009345794392523364,2568.0
4695,E02004887,0.9461912479740681,0.003565640194489465,0.03889789303079417,0.011345218800648298,3085.0
4696,E02004888,0.9505194095133953,0.0010934937124111536,0.03854565336249317,0.009841443411700382,3658.0
4697,E02004889,0.959542469815717,0.0014827367083245075,0.029231095106968863,0.00974369836898962,4721.0
4698,E02004890,0.964257555847569,0.0018396846254927727,0.02759526938239159,0.006307490144546649,3805.0
4699,E02004891,0.9530419373892498,0.0035440047253396337,0.03455404607206143,0.008860011813349085,3386.0
4700,E02004892,0.9644128113879004,0.00039541320680110717,0.02649268485567418,0.008699090549624358,2529.0
4701,E02004893,0.9730526315789474,0.0008421052631578948,0.02063157894736842,0.0054736842105263155,2375.0
4702,E02004894,0.9581024163156728,0.0015517623586787852,0.029926845488805143,0.010418975836843272,4511.0
4703,E02004895,0.9533748983464353,0.002439685551640011,0.033884521550555706,0.010300894551368935,3689.0
4704,E02004896,0.9544243859129921,0.0038472920982539215,0.02929860905593371,0.012429712932820362,3379.0
4705,E02004897,0.9590038314176246,0.0015325670498084292,0.031417624521072794,0.008045977011494253,2610.0
