,GEOGRAPHY_CODE,Disabled under the Equality Act,Disabled under the Equality Act: Day-to-day activities limited a little,Disabled under the Equality Act: Day-to-day activities limited a lot,Not disabled under the Equality Act,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,Not disabled under the Equality Act: No long term physical or mental health conditions,Total: All usual residents
3857,E02004023,0.15989887817980725,0.0959077263390741,0.06399115184073313,0.8401011218201928,0.08152946753041555,0.7585716542897772,6329.0
3858,E02004024,0.16278756894928023,0.10480290595990852,0.05798466298937172,0.8372124310507197,0.09404009148392305,0.7431723395667967,7433.0
3859,E02004025,0.19182034876427048,0.11617112031112783,0.07564922845314265,0.8081796512357295,0.08944925354409736,0.7187303976916322,7971.0
3860,E02004026,0.2024176637473788,0.12088318736894042,0.08153447637843839,0.7975823362526212,0.0775872702602689,0.7199950659923523,8107.0
3861,E02004027,0.20725258121380005,0.12226139511458071,0.08499118609921934,0.7927474187861999,0.09556786703601108,0.6971795517501889,7942.0
3862,E02004028,0.1738032082859669,0.10963748894783377,0.06416571933813313,0.826196791714033,0.08980674497915878,0.7363900467348743,7917.0
3863,E02004029,0.22859087814840026,0.12457454050374404,0.10401633764465623,0.7714091218515997,0.07106875425459497,0.7003403675970048,7345.0
3864,E02004030,0.1943984090155784,0.11352336758369241,0.08087504143188598,0.8056015909844216,0.08518395757374876,0.7204176334106729,6034.0
3865,E02004031,0.25725752508361205,0.1365886287625418,0.12066889632107024,0.742742474916388,0.05899665551839465,0.6837458193979933,7475.0
3866,E02004032,0.1880108991825613,0.11112427437507405,0.07688662480748726,0.8119891008174387,0.07984835919914703,0.7321407416182917,8441.0
3867,E02004033,0.21026100593704491,0.12411784474067436,0.08614316119637055,0.7897389940629551,0.07034838131511147,0.7193906127478437,8927.0
3868,E02004034,0.19586873718136535,0.11324348080867272,0.08262525637269265,0.8041312628186347,0.07412833284500439,0.7300029299736303,6826.0
3869,E02004035,0.18303710632990333,0.11412535079513564,0.0689117555347677,0.8169628936700967,0.08185219831618334,0.7351106953539133,6414.0
3870,E02004036,0.21346788278672618,0.11847467494663302,0.09499320784009314,0.7865321172132739,0.06811566078012808,0.7184164564331458,10306.0
3871,E02004037,0.15640472261013075,0.10079979687698362,0.05560492573314714,0.8435952773898693,0.089881934746731,0.7537133426431383,7877.0
3872,E02004038,0.21228233417519607,0.125880632726306,0.08640170144889008,0.787717665824804,0.0822810049182507,0.7054366609065532,7523.0
3873,E02004039,0.18134848876259366,0.1134073882717644,0.06794110049082924,0.8186515112374063,0.08189098424179798,0.7367605269956083,7742.0
3874,E02004040,0.18403290445053785,0.10841594600295297,0.0756169584475849,0.8159670955494621,0.07118751318287281,0.7447795823665894,9482.0
3875,E02004041,0.20532319391634982,0.11868549701249322,0.0866376969038566,0.7946768060836502,0.07088538837588267,0.7237914177077676,7364.0
3876,E02004043,0.190196613872201,0.10950300382304752,0.08069361004915347,0.809803386127799,0.0701802293828509,0.7396231567449482,7324.0
3877,E02004044,0.13696677267244214,0.08443908323281062,0.05252768943963154,0.8630332273275578,0.08345213290931024,0.7795810944182476,9119.0
3878,E02004045,0.19760049220672682,0.11248974569319115,0.08511074651353569,0.8023995077932732,0.07977850697292863,0.7226210008203445,9752.0
3879,E02004046,0.23957322987390883,0.13045586808923376,0.10911736178467507,0.7604267701260912,0.06870352408664727,0.6917232460394439,6186.0
3880,E02004047,0.2580697485806975,0.12992700729927006,0.1281427412814274,0.7419302514193025,0.06828872668288727,0.6736415247364153,6165.0
3881,E02004048,0.24726756564939673,0.1325762952448545,0.11469127040454223,0.7527324343506032,0.06628814762242725,0.686444286728176,7045.0
3882,E02004049,0.23408026332447146,0.1258387137612356,0.10824154956323585,0.7659197366755286,0.07228763134573997,0.6936321053297886,7899.0
3883,E02004050,0.24029219530949636,0.11610918877354863,0.12418300653594772,0.7597078046905037,0.05280020504934,0.7069075996411637,7803.0
3884,E02004051,0.2517822089058787,0.1207769397665048,0.1310052691393739,0.7482177910941213,0.06044012811240831,0.687777662981713,9679.0
3885,E02004052,0.20221764974851394,0.11145404663923182,0.09076360310928212,0.797782350251486,0.07430269775948788,0.7234796524919982,8748.0
3886,E02004053,0.2272379495026779,0.11897475133894414,0.10826319816373374,0.7727620504973222,0.06541698546289212,0.70734506503443,7842.0
3887,E02004054,0.2064255272647798,0.1132116708556442,0.09321385640913561,0.7935744727352202,0.06698721451207518,0.726587258223145,9151.0
3888,E02004055,0.24642082429501086,0.13203181489515545,0.11438900939985538,0.7535791757049891,0.07592190889370933,0.6776572668112798,6915.0
3889,E02004056,0.2504349987571464,0.13174248073576933,0.11869251802137708,0.7495650012428536,0.06785980611483967,0.681705195128014,8046.0
3890,E02004057,0.21765463917525774,0.12706185567010309,0.09059278350515464,0.7823453608247423,0.07667525773195877,0.7056701030927836,7760.0
3891,E02004058,0.26049475262368815,0.1395552223888056,0.12093953023488256,0.7395052473763118,0.06146926536731634,0.6780359820089955,8004.0
3892,E02004059,0.22347066167290885,0.11887917880427244,0.10459148286863643,0.7765293383270911,0.08087113330559023,0.6956582050215009,7209.0
3893,E02004060,0.2547923322683706,0.13551650692225772,0.11927582534611289,0.7452076677316294,0.07082002129925452,0.6743876464323749,7512.0
3894,E02004061,0.2288961038961039,0.1321699134199134,0.09672619047619048,0.7711038961038961,0.06939935064935066,0.7017045454545454,7392.0
3895,E02004062,0.24073829927488463,0.13421226104152933,0.10652603823335531,0.7592617007251153,0.07791694133157548,0.6813447593935399,7585.0
3896,E02004063,0.209070939397855,0.12404703450058147,0.08502390489727354,0.790929060602145,0.08734978679415945,0.7035792738079856,7739.0
3897,E02004064,0.21928817451205512,0.128170337125561,0.09111783738649411,0.7807118254879449,0.07274814737501305,0.7079636781129318,9581.0
3898,E02004065,0.17706535141800248,0.10974106041923551,0.06732429099876695,0.8229346485819975,0.093711467324291,0.7292231812577066,8110.0
3899,E02004066,0.2019264448336252,0.11085814360770578,0.09106830122591944,0.7980735551663748,0.08178633975481611,0.7162872154115587,11420.0
3900,E02004067,0.2923809523809524,0.14587301587301588,0.1465079365079365,0.7076190476190476,0.06111111111111111,0.6465079365079365,6300.0
3901,E02004068,0.17096018735362997,0.10869265739082518,0.062267529962804796,0.8290398126463701,0.08899297423887588,0.7400468384074942,7259.0
3902,E02004069,0.1694110196326789,0.11193793540215326,0.05747308423052565,0.8305889803673211,0.09183027232425586,0.7387587080430652,6316.0
3903,E02004072,0.19420783645655879,0.12020868824531517,0.0739991482112436,0.8057921635434412,0.09071550255536627,0.715076660988075,9392.0
3904,E02004073,0.21693181818181817,0.12693181818181817,0.09,0.7830681818181818,0.07965909090909092,0.7034090909090909,8800.0
3905,E02004074,0.19689387402933564,0.11975841242450389,0.07713546160483176,0.8031061259706643,0.09214840379637619,0.7109577221742882,5795.0
3906,E02004075,0.1662224715948941,0.1052040959461355,0.06101837564875859,0.8337775284051059,0.07630803759293028,0.7574694908121756,7129.0
3907,E02004076,0.18424548352816153,0.10959086078639745,0.07465462274176408,0.8157545164718385,0.07266206163655685,0.7430924548352816,7528.0
3908,E02004077,0.15115575456855865,0.100326757836137,0.05082899673242164,0.8488442454314413,0.08084230908870871,0.7680019363427326,8263.0
3909,E02004078,0.26583179166073717,0.13391205350789812,0.13191973815283906,0.7341682083392629,0.05692329585883023,0.6772449124804326,7027.0
3910,E02004080,0.21608298243812263,0.12570606963130326,0.09037691280681935,0.7839170175618774,0.07569066447571121,0.7082263530861662,9737.0
3911,E02004081,0.18715564738292012,0.10950413223140495,0.07765151515151515,0.8128443526170799,0.07782369146005509,0.7350206611570248,5808.0
3912,E02004082,0.1674901185770751,0.10457839262187088,0.06291172595520422,0.8325098814229249,0.08102766798418973,0.7514822134387352,6072.0
3913,E02004083,0.18383691299599564,0.11163693726489504,0.0721999757311006,0.8161630870040044,0.06698216235893702,0.7491809246450674,8241.0
3914,E02004084,0.23868588669125043,0.1270533020449212,0.1116325846463292,0.7613141133087495,0.062018102581294,0.6992960107274556,5966.0
3915,E02004085,0.19732704402515724,0.11275831087151841,0.08456873315363882,0.8026729559748428,0.07389937106918239,0.7287735849056604,8904.0
3916,E02004086,0.18947955909027486,0.11678526580159063,0.07269429328868425,0.8105204409097251,0.07994976977814985,0.7305706711315753,7167.0
3917,E02004087,0.19242658423493045,0.1116692426584235,0.08075734157650695,0.8075734157650696,0.07457496136012365,0.7329984544049459,7764.0
3918,E02004088,0.15929668022569216,0.10247998950268994,0.05681669072300223,0.8407033197743078,0.0826663167563312,0.7580370030179766,7621.0
3919,E02004089,0.22303313384907314,0.1275726171361845,0.09546051671288863,0.7769668661509269,0.07414975915924682,0.7028171069916801,6851.0
3920,E02004090,0.18281197443659603,0.10847628657921292,0.07433568785738312,0.817188025563404,0.08139926000672722,0.7357887655566767,5946.0
3921,E02004091,0.1748469552142627,0.1063258511438084,0.0685211040704543,0.8251530447857373,0.08430888196756525,0.740844162818172,9311.0
3922,E02004092,0.19424920127795528,0.1126730564430245,0.08157614483493078,0.8057507987220447,0.08157614483493078,0.724174653887114,9390.0
3923,E02004093,0.1875,0.11290829145728644,0.07459170854271356,0.8125,0.08118718592964824,0.7313128140703518,6368.0
3924,E02004094,0.21650071123755335,0.11706970128022759,0.09943100995732575,0.7834992887624467,0.07354196301564722,0.7099573257467995,7030.0
3925,E02004095,0.18920516103614696,0.11041071604451887,0.07879444499162809,0.8107948389638531,0.08854525755934206,0.722249581404511,10153.0
3926,E02004096,0.15466339769128615,0.10144039227704567,0.05322300541424047,0.8453366023087139,0.0939830421902135,0.7513535601185004,9789.0
3927,E02004097,0.16559657570893527,0.10593900481540931,0.05965757089352595,0.8344034242910647,0.09657570893525949,0.7378277153558053,7476.0
3928,E02004098,0.1979322541150864,0.11617467011290981,0.08175758400217657,0.8020677458849136,0.08039722486736499,0.7216705210175486,7351.0
3929,E02004100,0.1591271300723305,0.10714723550324874,0.051979894569081773,0.8408728699276695,0.09231335049650607,0.7485595194311634,8157.0
3930,E02004102,0.2317906915592953,0.1310807257428346,0.10070996581646069,0.7682093084407047,0.083749671312122,0.6844596371285827,7606.0
3931,E02004103,0.20852735739231665,0.1159778812572759,0.09254947613504075,0.7914726426076834,0.07144935972060536,0.720023282887078,6872.0
3932,E02004104,0.1537292817679558,0.1,0.0537292817679558,0.8462707182320443,0.08715469613259669,0.7591160220994475,7240.0
3933,E02004105,0.19537747056917593,0.10843503618101306,0.08694243438816286,0.804622529430824,0.07268603520898585,0.7319364942218383,9259.0
3934,E02004106,0.18870156758355516,0.11194912747707779,0.07675244010647737,0.8112984324164448,0.0834072759538598,0.7278911564625851,6762.0
3935,E02004108,0.22753143613500992,0.12667107875579087,0.10086035737921906,0.7724685638649901,0.07809397749834547,0.6943745863666446,7555.0
3936,E02004109,0.1723376049491825,0.10679039622919428,0.06554720871998822,0.8276623950508175,0.08734717926056856,0.740315215790249,6789.0
3937,E02004110,0.1592572512876118,0.10436432637571158,0.054892924911900245,0.8407427487123882,0.08769314177283817,0.75304960693955,7378.0
3938,E02004111,0.24292665345107226,0.1376824653090647,0.10524418814200757,0.7570733465489278,0.07749143989908092,0.6795819066498469,5549.0
3939,E02004112,0.20946915351506457,0.12513948668898453,0.08432966682608002,0.7905308464849354,0.09325681492109039,0.697274031563845,6273.0
3940,E02004113,0.2620608670124278,0.13259614443683335,0.1294647225755945,0.7379391329875722,0.06517271748703396,0.6727664155005382,10219.0
3941,E02004114,0.1809703694959273,0.10848778184393815,0.07248258765198914,0.8190296305040727,0.08145437374572069,0.737575256758352,8471.0
3942,E02004115,0.22188173873567132,0.12541141754624902,0.09647032118942231,0.7781182612643287,0.07717625695153785,0.7009420043127909,8811.0
3943,E02004116,0.2568184478520426,0.13051621210347653,0.12630223574856608,0.7431815521479574,0.06800889617230481,0.6751726559756526,8543.0
3944,E02004117,0.2181660685558718,0.11867343150600174,0.09949263704987006,0.7818339314441282,0.0699170894691251,0.711916841975003,8081.0
3945,E02004118,0.151283380865958,0.09826289862587503,0.05302048224008297,0.848716619134042,0.07920663728286233,0.7695099818511797,7714.0
3946,E02004119,0.14434636401849515,0.09424127784783523,0.050105086170659945,0.8556536359815048,0.0865910046237915,0.7690626313577134,11895.0
3947,E02004120,0.1403236127616784,0.08611390437882804,0.05420970838285035,0.8596763872383216,0.06773928146996984,0.7919371057683517,10939.0
3948,E02004121,0.1442721791559001,0.08893195521102498,0.05534022394487511,0.8557278208440999,0.08602497846683893,0.7697028423772609,9288.0
3949,E02004122,0.1458935801041064,0.09181607865818392,0.0540775014459225,0.8541064198958935,0.08328513591671487,0.7708212839791787,6916.0
3950,E02004123,0.16309646919781356,0.09927611168562564,0.06382035751218791,0.8369035308021865,0.08213916383513074,0.7547643669670557,6769.0
3951,E02004124,0.2025132275132275,0.11851851851851852,0.083994708994709,0.7974867724867725,0.07301587301587302,0.7244708994708995,7560.0
3952,E02004125,0.21924272068132122,0.12625158246058235,0.09299113822073886,0.7807572793186788,0.06537000805616297,0.7153872712625158,8689.0
3953,E02004126,0.21680762518458854,0.12216404886561955,0.09464357631896898,0.7831923748154115,0.0684655658477648,0.7147268089676466,7449.0
3954,E02004128,0.18957552514599493,0.11034602980911706,0.07922949533687788,0.810424474854005,0.07556872657543799,0.734855748278567,11473.0
3955,E02004129,0.1697089294523927,0.11198815984213123,0.05772076961026147,0.8302910705476073,0.07728991942114784,0.7530011511264595,6081.0
3956,E02004130,0.24031761464916546,0.14276454383406256,0.09755307081510291,0.7596823853508345,0.07940366229136282,0.6802787230594717,6171.0
3957,E02004131,0.19395374248770716,0.12256419595702057,0.07138954653068658,0.8060462575122929,0.08650519031141868,0.7195410672008742,5491.0
3958,E02004132,0.15954576118731728,0.1046773105464358,0.05486845064088149,0.8404542388126827,0.08084101641556105,0.7596132223971217,8894.0
3959,E02004133,0.20391317639865483,0.12789157240395393,0.07602160399470091,0.7960868236013452,0.08478548863752165,0.7113013349638235,9813.0
3960,E02004135,0.19796650717703348,0.11854066985645934,0.07942583732057416,0.8020334928229665,0.08516746411483253,0.716866028708134,8360.0
3961,E02004136,0.17189804086791657,0.10796292395196966,0.06393511691594692,0.8281019591320834,0.09068885611965452,0.7374131030124289,9494.0
3962,E02004137,0.17145539906103285,0.11380281690140845,0.05765258215962441,0.8285446009389671,0.09314553990610329,0.7353990610328639,5325.0
3963,E02004138,0.2509105098855359,0.14308012486992716,0.10783038501560874,0.7490894901144641,0.08350676378772112,0.665582726326743,7688.0
3964,E02004139,0.21016561964591662,0.12806967447173043,0.08209594517418618,0.7898343803540834,0.0905197030268418,0.6993146773272416,7004.0
3965,E02004140,0.23823975720789076,0.15193474962063733,0.08630500758725342,0.7617602427921093,0.08668437025796662,0.6750758725341427,5272.0
3966,E02004141,0.1794216328486979,0.1163125099856207,0.06310912286307717,0.8205783671513022,0.0859562230388241,0.7346221441124781,6259.0
3967,E02004142,0.16087636932707355,0.10140845070422536,0.0594679186228482,0.8391236306729265,0.0835680751173709,0.7555555555555555,6390.0
3968,E02004143,0.2030264817150063,0.12263556116015133,0.08039092055485499,0.7969735182849937,0.07834174022698613,0.7186317780580076,6344.0
3969,E02004144,0.19784382284382285,0.11888111888111888,0.07896270396270397,0.8021561771561772,0.08551864801864802,0.7166375291375291,6864.0
3970,E02004145,0.2214215525712414,0.1370782836554209,0.0843432689158205,0.7785784474287586,0.0938421225024566,0.684736324926302,6106.0
3971,E02004146,0.20344827586206896,0.1240053050397878,0.07944297082228116,0.7965517241379311,0.07652519893899204,0.720026525198939,7540.0
3972,E02004147,0.2043303699455119,0.12919414969888157,0.07513622024663034,0.7956696300544881,0.0765701175795813,0.7190995124749068,6974.0
3973,E02004148,0.2543092359145871,0.1402109596089529,0.11409827630563417,0.7456907640854129,0.08476974530486237,0.6609210187805505,7774.0
3974,E02004149,0.1518300948938093,0.10980569362855852,0.04202440126525079,0.8481699051061907,0.08206055128784455,0.7661093538183461,11065.0
3975,E02004150,0.18675123326286117,0.11571529245947851,0.07103594080338266,0.8132487667371389,0.07413671599718111,0.7391120507399577,7095.0
3976,E02004151,0.18794678316123908,0.11050436854646545,0.07744241461477364,0.812053216838761,0.07505957108816522,0.7369936457505957,10072.0
3977,E02004152,0.16089592109318812,0.11630535292304531,0.044590568170142814,0.8391040789068118,0.08065344703585739,0.7584506318709545,9733.0
3978,E02004153,0.18285027380793376,0.11206090556965406,0.07078936823827968,0.8171497261920663,0.07706691598771204,0.7400828102043542,7487.0
3979,E02004154,0.16588306208559372,0.1086196503918023,0.05726341169379144,0.8341169379144062,0.08462929475587704,0.7494876431585292,8295.0
3980,E02004155,0.20847298565491354,0.12307279796219332,0.0854001876927202,0.7915270143450864,0.07842874379943693,0.7130982705456496,7459.0
3981,E02004156,0.20750172057811425,0.13317274604267035,0.0743289745354439,0.7924982794218858,0.07716792842395044,0.7153303509979353,11624.0
3982,E02004157,0.17141956829998425,0.10713723018749015,0.06428233811249409,0.8285804317000157,0.08728533165274933,0.7412951000472664,6347.0
3983,E02004158,0.18799603174603174,0.11359126984126984,0.0744047619047619,0.8120039682539683,0.08122519841269842,0.7307787698412699,8064.0
3984,E02004159,0.14214112303234397,0.08841726055290156,0.0537238624794424,0.8578588769676561,0.0759652282872582,0.7818936486803978,12769.0
3985,E02004160,0.20047137113544988,0.12338832663246915,0.07708304450298073,0.7995286288645501,0.07417163454873146,0.7253569943158187,7213.0
3986,E02004161,0.21552555448408872,0.1253616200578592,0.09016393442622951,0.7844744455159113,0.07352941176470588,0.7109450337512054,8296.0
3987,E02004162,0.1935995387054923,0.11042237278362405,0.08317716592186825,0.8064004612945077,0.07769929364278506,0.7287011676517227,6937.0
3988,E02004163,0.1950066658586838,0.12083383832262756,0.07417282753605624,0.8049933341413162,0.07853593503817718,0.726457399103139,8251.0
3989,E02004164,0.17212994267235043,0.1080405703366162,0.06408937233573424,0.8278700573276495,0.08261061296486844,0.7452594443627811,6803.0
3990,E02004165,0.17631816133393421,0.10646687697160884,0.06985128436232538,0.8236818386660658,0.08258224425416855,0.7410995944118972,8876.0
3991,E02004166,0.16843657817109145,0.10088495575221239,0.06755162241887906,0.8315634218289085,0.07964601769911504,0.7519174041297935,6780.0
3992,E02004167,0.20837404047452895,0.12100488485694348,0.08736915561758549,0.791625959525471,0.06671318911374738,0.7249127704117236,7165.0
3993,E02004168,0.21865003198976327,0.12859884836852206,0.0900511836212412,0.7813499680102367,0.06781829814459372,0.713531669865643,6252.0
3994,E02004169,0.16490765171503957,0.10224274406332454,0.06266490765171503,0.8350923482849604,0.07651715039577836,0.758575197889182,7580.0
3995,E02004170,0.18778383287920072,0.11103542234332425,0.07674841053587647,0.8122161671207992,0.07958673932788374,0.7326294277929155,8808.0
3996,E02004171,0.17077464788732394,0.1068075117370892,0.06396713615023474,0.829225352112676,0.07852112676056339,0.7507042253521127,8520.0
3997,E02004172,0.19135517612674974,0.1218274111675127,0.06952776495923704,0.8086448238732503,0.08214120904476234,0.7265036148284879,6501.0
3998,E02004173,0.18830908848258374,0.11904444147871347,0.06926464700387028,0.8116909115174162,0.08194314693714133,0.7297477645802749,7493.0
3999,E02004174,0.19499814287482978,0.12492261978457347,0.07007552309025629,0.8050018571251703,0.08035161569889811,0.7246502414262721,8077.0
4000,E02004175,0.24349008938981734,0.13855421686746988,0.10493587252234746,0.7565099106101827,0.07345511076564322,0.6830547998445394,5146.0
4001,E02004176,0.19996406755300036,0.12594322673374056,0.07402084081925979,0.8000359324469997,0.07150556952928494,0.7285303629177147,5566.0
4002,E02004177,0.215073841453064,0.12306908843999322,0.09200475301307079,0.784926158546936,0.07706671193345782,0.7078594466134782,5891.0
4003,E02004178,0.15413891531874405,0.09457659372026642,0.05956232159847764,0.845861084681256,0.08163653663177926,0.7642245480494767,5255.0
4004,E02004179,0.17204301075268819,0.10253068317584446,0.06951232757684371,0.8279569892473119,0.07038123167155426,0.7575757575757576,9207.0
4005,E02004180,0.1726044226044226,0.1008906633906634,0.07171375921375922,0.8273955773955773,0.0796990171990172,0.7476965601965602,6512.0
4006,E02004181,0.19483240223463688,0.1160963687150838,0.07873603351955308,0.8051675977653632,0.08030726256983241,0.7248603351955307,5728.0
4007,E02004182,0.22959183673469388,0.12771045918367346,0.1018813775510204,0.7704081632653061,0.06967474489795919,0.7007334183673469,6272.0
4008,E02004183,0.21820982372069142,0.13161047407153859,0.08659934964915283,0.7817901762793086,0.07804210166010611,0.7037480746192024,5843.0
4009,E02004184,0.20049042503503037,0.11501634750116768,0.08547407753386269,0.7995095749649697,0.07916861279775805,0.7203409621672116,8564.0
4010,E02004185,0.20038823353740481,0.12438405256084814,0.07600418097655667,0.7996117664625952,0.08152904285500971,0.7180827236075855,6697.0
4011,E02004186,0.1738360074810513,0.1053253272959937,0.06851068018505758,0.8261639925189487,0.08042130130918397,0.7457426912097648,10159.0
4012,E02004187,0.19317336309523808,0.11216517857142858,0.08100818452380952,0.8068266369047619,0.08017113095238096,0.7266555059523809,10752.0
4013,E02004188,0.20156695156695156,0.12364672364672365,0.07792022792022792,0.7984330484330484,0.08276353276353277,0.7156695156695156,7020.0
4014,E02004189,0.17188519243313763,0.10322896281800391,0.06865622961513372,0.8281148075668624,0.08333333333333333,0.744781474233529,6132.0
4015,E02004190,0.1906512001837602,0.11266796830136672,0.07798323188239348,0.8093487998162399,0.08223268634432065,0.7271161134719192,8707.0
4016,E02004191,0.23233665559246955,0.13111849390919159,0.10121816168327796,0.7676633444075305,0.07940199335548173,0.6882613510520488,9030.0
4017,E02004192,0.18513233004670474,0.11611312921639855,0.06901920083030617,0.8148676699532953,0.0865334717176959,0.7283341982355994,7708.0
4018,E02004193,0.17127257454850903,0.10491390172196556,0.06635867282654347,0.8287274254514909,0.08517429651406971,0.7435531289374212,11905.0
4019,E02004194,0.16727617499661385,0.10185561424895029,0.06542056074766354,0.8327238250033862,0.0778816199376947,0.7548422050656914,7383.0
4020,E02004195,0.21630868656149022,0.12545143508838624,0.09085725147310397,0.7836913134385098,0.07546093898498385,0.708230374453526,5261.0
4021,E02004196,0.1780821917808219,0.10946563001357522,0.0686165617672467,0.821917808219178,0.09021350117240529,0.7317043070467728,8103.0
4022,E02004197,0.17558412830084336,0.10147933084473938,0.07410479745610397,0.8244158716991566,0.08502695976773122,0.7393889119314254,7233.0
4023,E02004198,0.21024988063027217,0.12318955912780519,0.08706032150246698,0.7897501193697278,0.0749641890816489,0.7147859302880789,6283.0
4024,E02004199,0.19798715946555615,0.12233211868818324,0.0756550407773729,0.8020128405344439,0.08485163977095263,0.7171612007634912,5763.0
4025,E02004200,0.18258152704549893,0.11521187268111698,0.06736965436438196,0.8174184729545011,0.0849443468072642,0.7324741261472368,5121.0
4026,E02004201,0.1844359394933479,0.11663932932385639,0.06779661016949153,0.8155640605066521,0.07909604519774012,0.7364680153089119,5487.0
4027,E02004202,0.17929844738355377,0.11397354801610121,0.06532489936745256,0.8207015526164463,0.08625646923519265,0.7344450833812536,8695.0
4028,E02004203,0.1775766016713092,0.1149025069637883,0.06267409470752089,0.8224233983286908,0.08791782729805014,0.7345055710306406,5744.0
4029,E02004204,0.18507584241066885,0.11788659269062404,0.0671892497200448,0.8149241575893311,0.08632800570090604,0.7285961518884251,9823.0
4030,E02004205,0.2147596321732045,0.1252473518798743,0.08951228029333023,0.7852403678267955,0.07950180421371203,0.7057385636130835,8591.0
4031,E02004206,0.25625655627154204,0.14116589240221789,0.11509066386932414,0.743743443728458,0.08661771317248614,0.6571257305559718,6673.0
4032,E02004207,0.18806725189703913,0.11084660020830234,0.07722065168873679,0.8119327481029609,0.07677428954024698,0.7351584585627139,6721.0
4033,E02004208,0.1993758252310647,0.12195414716120513,0.07742167806985956,0.8006241747689353,0.08834473652622735,0.712279438242708,8331.0
4034,E02004209,0.1956898418886723,0.11425167857916396,0.08143816330950834,0.8043101581113277,0.07623998267273122,0.7280701754385965,9234.0
4035,E02004210,0.25795213571644954,0.14132081187518933,0.11663132384126022,0.7420478642835504,0.07497727961223871,0.6670705846713118,6602.0
4036,E02004211,0.1896969696969697,0.11166666666666666,0.07803030303030303,0.8103030303030303,0.08484848484848485,0.7254545454545455,6600.0
4037,E02004212,0.1826580226904376,0.1119935170178282,0.0706645056726094,0.8173419773095624,0.08217179902755267,0.7351701782820097,6170.0
4038,E02004213,0.17873130254394584,0.11409542526476689,0.06463587727917895,0.8212686974560541,0.08057648214870619,0.740692215307348,9159.0
4039,E02004214,0.23109796186719264,0.13708086785009863,0.09401709401709402,0.7689020381328073,0.07330703484549639,0.6955950032873109,6084.0
4040,E02004215,0.22636004805217091,0.12991247640295178,0.09644757164921915,0.7736399519478291,0.0748240947314227,0.6988158572164064,5827.0
4041,E02004216,0.21486413532481555,0.12794673384919922,0.08691740147561634,0.7851358646751845,0.07468058304840741,0.7104552816267771,5557.0
4042,E02004217,0.21522073921971252,0.12923511293634496,0.08598562628336756,0.7847792607802875,0.07879876796714579,0.7059804928131417,7792.0
4043,E02004218,0.20568070519098922,0.12634671890303623,0.07933398628795299,0.7943192948090108,0.0752530199151159,0.7190662748938949,6126.0
4044,E02004219,0.2044722719141324,0.1257602862254025,0.07871198568872988,0.7955277280858676,0.08211091234347048,0.7134168157423971,5590.0
4045,E02004220,0.24076241431198797,0.13476007356629327,0.1060023407456947,0.759237585688012,0.08510282561444575,0.6741347600735663,5981.0
4046,E02004221,0.23108320251177394,0.12307692307692308,0.10800627943485086,0.7689167974882261,0.07189952904238618,0.6970172684458399,6370.0
4047,E02004222,0.22607634652257277,0.12829004706292488,0.0977862994596479,0.7739236534774272,0.07233745860205683,0.7015861948753704,5737.0
4048,E02004223,0.20506912442396313,0.12242703533026114,0.08264208909370199,0.7949308755760369,0.07311827956989247,0.7218125960061444,13020.0
4049,E02004224,0.19360843934222774,0.11743717033819423,0.07617126900403351,0.8063915606577723,0.08222153273347813,0.7241700279242942,6446.0
4050,E02004225,0.22637931034482758,0.13913793103448277,0.08724137931034483,0.7736206896551724,0.07206896551724137,0.701551724137931,5800.0
4051,E02004226,0.19123887748117727,0.11581108829568788,0.0754277891854894,0.8087611225188227,0.0836413415468857,0.7251197809719371,7305.0
4052,E02004227,0.20512568735271014,0.1201885310290652,0.08493715632364493,0.7948743126472899,0.07315396700706991,0.7217203456402199,10184.0
4053,E02004228,0.2095198789379557,0.12518915944421516,0.08433071949374055,0.7904801210620443,0.07497592516164535,0.7155041959003989,7269.0
4054,E02004229,0.20289272800321415,0.12103254319003616,0.08186018481317799,0.7971072719967859,0.07914825231016473,0.7179590196866211,9956.0
4055,E02004230,0.21595330739299612,0.12996108949416343,0.08599221789883268,0.7840466926070039,0.07846952010376135,0.7055771725032426,7710.0
4056,E02004231,0.20894469525959367,0.13219525959367945,0.07674943566591422,0.7910553047404063,0.08874153498871332,0.702313769751693,7088.0
4057,E02004232,0.18339852238157323,0.11357380848906273,0.0698247138925105,0.8166014776184267,0.07605388961321165,0.7405475880052151,6903.0
4058,E02004233,0.21336700071017123,0.12917225597727452,0.0841947447328967,0.7866329992898288,0.0894815750019727,0.697151424287856,12673.0
4059,E02004234,0.21625964010282778,0.12483933161953728,0.09142030848329048,0.7837403598971723,0.09029562982005142,0.6934447300771208,6224.0
4060,E02004235,0.21559633027522937,0.1290519877675841,0.08654434250764526,0.7844036697247706,0.08486238532110092,0.6995412844036697,6540.0
4061,E02004236,0.19762210796915167,0.12275064267352186,0.07487146529562982,0.8023778920308483,0.08595758354755784,0.7164203084832905,6224.0
4062,E02004237,0.18574938574938574,0.10442260442260443,0.08132678132678132,0.8142506142506143,0.07714987714987714,0.7371007371007371,8140.0
4063,E02004238,0.21662434852331952,0.12909260991580918,0.08753173860751036,0.7833756514766804,0.09087264466123213,0.6925030068154483,7483.0
