,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ACCTYPE_9_NAME,OBS_VALUE
6184,2021,E02003768,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,141
6185,2021,E02003769,2021 super output areas - middle layer,152,Total,2810
6186,2021,E02003769,2021 super output areas - middle layer,152,Detached,1532
6187,2021,E02003769,2021 super output areas - middle layer,152,Semi-detached,817
6188,2021,E02003769,2021 super output areas - middle layer,152,Terraced,301
6189,2021,E02003769,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,97
6190,2021,E02003769,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",17
6191,2021,E02003769,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",13
6192,2021,E02003769,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",8
6193,2021,E02003769,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,25
6194,2021,E02003770,2021 super output areas - middle layer,152,Total,4399
6195,2021,E02003770,2021 super output areas - middle layer,152,Detached,1674
6196,2021,E02003770,2021 super output areas - middle layer,152,Semi-detached,1296
6197,2021,E02003770,2021 super output areas - middle layer,152,Terraced,705
6198,2021,E02003770,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,656
6199,2021,E02003770,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",13
6200,2021,E02003770,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",17
6201,2021,E02003770,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",10
6202,2021,E02003770,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,28
6203,2021,E02003771,2021 super output areas - middle layer,152,Total,2958
6204,2021,E02003771,2021 super output areas - middle layer,152,Detached,617
6205,2021,E02003771,2021 super output areas - middle layer,152,Semi-detached,920
6206,2021,E02003771,2021 super output areas - middle layer,152,Terraced,616
6207,2021,E02003771,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,638
6208,2021,E02003771,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",57
6209,2021,E02003771,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",47
6210,2021,E02003771,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",58
6211,2021,E02003771,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,5
6212,2021,E02003772,2021 super output areas - middle layer,152,Total,2940
6213,2021,E02003772,2021 super output areas - middle layer,152,Detached,1418
6214,2021,E02003772,2021 super output areas - middle layer,152,Semi-detached,676
6215,2021,E02003772,2021 super output areas - middle layer,152,Terraced,536
6216,2021,E02003772,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,257
6217,2021,E02003772,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",17
6218,2021,E02003772,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",26
6219,2021,E02003772,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",8
6220,2021,E02003772,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
6221,2021,E02003773,2021 super output areas - middle layer,152,Total,4596
6222,2021,E02003773,2021 super output areas - middle layer,152,Detached,863
6223,2021,E02003773,2021 super output areas - middle layer,152,Semi-detached,1483
6224,2021,E02003773,2021 super output areas - middle layer,152,Terraced,1481
6225,2021,E02003773,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,657
6226,2021,E02003773,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",30
6227,2021,E02003773,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",17
6228,2021,E02003773,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",13
6229,2021,E02003773,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,52
6230,2021,E02003774,2021 super output areas - middle layer,152,Total,2495
6231,2021,E02003774,2021 super output areas - middle layer,152,Detached,590
6232,2021,E02003774,2021 super output areas - middle layer,152,Semi-detached,787
6233,2021,E02003774,2021 super output areas - middle layer,152,Terraced,777
6234,2021,E02003774,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,285
6235,2021,E02003774,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",26
6236,2021,E02003774,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",13
6237,2021,E02003774,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",9
6238,2021,E02003774,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,8
6239,2021,E02003775,2021 super output areas - middle layer,152,Total,3001
6240,2021,E02003775,2021 super output areas - middle layer,152,Detached,1647
6241,2021,E02003775,2021 super output areas - middle layer,152,Semi-detached,743
6242,2021,E02003775,2021 super output areas - middle layer,152,Terraced,421
6243,2021,E02003775,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,124
6244,2021,E02003775,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",20
6245,2021,E02003775,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",10
6246,2021,E02003775,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",12
6247,2021,E02003775,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,24
6248,2021,E02003776,2021 super output areas - middle layer,152,Total,2913
6249,2021,E02003776,2021 super output areas - middle layer,152,Detached,1285
6250,2021,E02003776,2021 super output areas - middle layer,152,Semi-detached,925
6251,2021,E02003776,2021 super output areas - middle layer,152,Terraced,528
6252,2021,E02003776,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,57
6253,2021,E02003776,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",13
6254,2021,E02003776,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",8
6255,2021,E02003776,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",9
6256,2021,E02003776,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,88
6257,2021,E02003777,2021 super output areas - middle layer,152,Total,4016
6258,2021,E02003777,2021 super output areas - middle layer,152,Detached,1744
6259,2021,E02003777,2021 super output areas - middle layer,152,Semi-detached,1279
6260,2021,E02003777,2021 super output areas - middle layer,152,Terraced,609
6261,2021,E02003777,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,190
6262,2021,E02003777,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",76
6263,2021,E02003777,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",2
6264,2021,E02003777,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",9
6265,2021,E02003777,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,107
6266,2021,E02003778,2021 super output areas - middle layer,152,Total,2786
6267,2021,E02003778,2021 super output areas - middle layer,152,Detached,967
6268,2021,E02003778,2021 super output areas - middle layer,152,Semi-detached,844
6269,2021,E02003778,2021 super output areas - middle layer,152,Terraced,591
6270,2021,E02003778,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,190
6271,2021,E02003778,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",41
6272,2021,E02003778,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",13
6273,2021,E02003778,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",9
6274,2021,E02003778,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,131
6275,2021,E02003780,2021 super output areas - middle layer,152,Total,4689
6276,2021,E02003780,2021 super output areas - middle layer,152,Detached,1356
6277,2021,E02003780,2021 super output areas - middle layer,152,Semi-detached,1652
6278,2021,E02003780,2021 super output areas - middle layer,152,Terraced,871
6279,2021,E02003780,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,745
6280,2021,E02003780,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",42
6281,2021,E02003780,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",9
6282,2021,E02003780,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",11
6283,2021,E02003780,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,3
6284,2021,E02003781,2021 super output areas - middle layer,152,Total,2711
6285,2021,E02003781,2021 super output areas - middle layer,152,Detached,1087
6286,2021,E02003781,2021 super output areas - middle layer,152,Semi-detached,811
6287,2021,E02003781,2021 super output areas - middle layer,152,Terraced,435
6288,2021,E02003781,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,204
6289,2021,E02003781,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",18
6290,2021,E02003781,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",2
6291,2021,E02003781,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",12
6292,2021,E02003781,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,142
6293,2021,E02003784,2021 super output areas - middle layer,152,Total,3594
6294,2021,E02003784,2021 super output areas - middle layer,152,Detached,1706
6295,2021,E02003784,2021 super output areas - middle layer,152,Semi-detached,1296
6296,2021,E02003784,2021 super output areas - middle layer,152,Terraced,424
6297,2021,E02003784,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,108
6298,2021,E02003784,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",14
6299,2021,E02003784,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",0
6300,2021,E02003784,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",11
6301,2021,E02003784,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,35
6302,2021,E02003785,2021 super output areas - middle layer,152,Total,3838
6303,2021,E02003785,2021 super output areas - middle layer,152,Detached,1450
6304,2021,E02003785,2021 super output areas - middle layer,152,Semi-detached,1223
6305,2021,E02003785,2021 super output areas - middle layer,152,Terraced,680
6306,2021,E02003785,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,418
6307,2021,E02003785,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",23
6308,2021,E02003785,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",12
6309,2021,E02003785,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",11
6310,2021,E02003785,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,21
6311,2021,E02003786,2021 super output areas - middle layer,152,Total,2850
6312,2021,E02003786,2021 super output areas - middle layer,152,Detached,1076
6313,2021,E02003786,2021 super output areas - middle layer,152,Semi-detached,1084
6314,2021,E02003786,2021 super output areas - middle layer,152,Terraced,351
6315,2021,E02003786,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,276
6316,2021,E02003786,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",28
6317,2021,E02003786,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",8
6318,2021,E02003786,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",19
6319,2021,E02003786,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,8
6320,2021,E02003787,2021 super output areas - middle layer,152,Total,3309
6321,2021,E02003787,2021 super output areas - middle layer,152,Detached,1424
6322,2021,E02003787,2021 super output areas - middle layer,152,Semi-detached,1140
6323,2021,E02003787,2021 super output areas - middle layer,152,Terraced,647
6324,2021,E02003787,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,58
6325,2021,E02003787,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",12
6326,2021,E02003787,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",8
6327,2021,E02003787,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",5
6328,2021,E02003787,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,15
6329,2021,E02003788,2021 super output areas - middle layer,152,Total,3368
6330,2021,E02003788,2021 super output areas - middle layer,152,Detached,1721
6331,2021,E02003788,2021 super output areas - middle layer,152,Semi-detached,946
6332,2021,E02003788,2021 super output areas - middle layer,152,Terraced,389
6333,2021,E02003788,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,281
6334,2021,E02003788,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",19
6335,2021,E02003788,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",0
6336,2021,E02003788,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",7
6337,2021,E02003788,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,5
6338,2021,E02003789,2021 super output areas - middle layer,152,Total,3059
6339,2021,E02003789,2021 super output areas - middle layer,152,Detached,690
6340,2021,E02003789,2021 super output areas - middle layer,152,Semi-detached,1450
6341,2021,E02003789,2021 super output areas - middle layer,152,Terraced,714
6342,2021,E02003789,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,171
6343,2021,E02003789,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",6
6344,2021,E02003789,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",6
6345,2021,E02003789,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",19
6346,2021,E02003789,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,3
6347,2021,E02003790,2021 super output areas - middle layer,152,Total,3918
6348,2021,E02003790,2021 super output areas - middle layer,152,Detached,1709
6349,2021,E02003790,2021 super output areas - middle layer,152,Semi-detached,1578
6350,2021,E02003790,2021 super output areas - middle layer,152,Terraced,482
6351,2021,E02003790,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,112
6352,2021,E02003790,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",17
6353,2021,E02003790,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",4
6354,2021,E02003790,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",12
6355,2021,E02003790,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,4
6356,2021,E02003791,2021 super output areas - middle layer,152,Total,3421
6357,2021,E02003791,2021 super output areas - middle layer,152,Detached,1528
6358,2021,E02003791,2021 super output areas - middle layer,152,Semi-detached,1238
6359,2021,E02003791,2021 super output areas - middle layer,152,Terraced,549
6360,2021,E02003791,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,46
6361,2021,E02003791,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",20
6362,2021,E02003791,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",19
6363,2021,E02003791,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",11
6364,2021,E02003791,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,10
6365,2021,E02003792,2021 super output areas - middle layer,152,Total,4137
6366,2021,E02003792,2021 super output areas - middle layer,152,Detached,1805
6367,2021,E02003792,2021 super output areas - middle layer,152,Semi-detached,1497
6368,2021,E02003792,2021 super output areas - middle layer,152,Terraced,584
6369,2021,E02003792,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,158
6370,2021,E02003792,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",20
6371,2021,E02003792,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",14
6372,2021,E02003792,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",10
6373,2021,E02003792,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,49
6374,2021,E02003793,2021 super output areas - middle layer,152,Total,2871
6375,2021,E02003793,2021 super output areas - middle layer,152,Detached,1338
6376,2021,E02003793,2021 super output areas - middle layer,152,Semi-detached,1032
6377,2021,E02003793,2021 super output areas - middle layer,152,Terraced,441
6378,2021,E02003793,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,25
6379,2021,E02003793,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",7
6380,2021,E02003793,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",4
6381,2021,E02003793,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",7
6382,2021,E02003793,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,17
6383,2021,E02006873,2021 super output areas - middle layer,152,Total,3512
6384,2021,E02006873,2021 super output areas - middle layer,152,Detached,1142
6385,2021,E02006873,2021 super output areas - middle layer,152,Semi-detached,940
6386,2021,E02006873,2021 super output areas - middle layer,152,Terraced,998
6387,2021,E02006873,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,404
6388,2021,E02006873,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",12
6389,2021,E02006873,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",6
6390,2021,E02006873,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",9
6391,2021,E02006873,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
6392,2021,E02006874,2021 super output areas - middle layer,152,Total,4026
6393,2021,E02006874,2021 super output areas - middle layer,152,Detached,1865
6394,2021,E02006874,2021 super output areas - middle layer,152,Semi-detached,1226
6395,2021,E02006874,2021 super output areas - middle layer,152,Terraced,676
6396,2021,E02006874,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,192
6397,2021,E02006874,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",11
6398,2021,E02006874,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",10
6399,2021,E02006874,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",3
6400,2021,E02006874,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,43
6401,2021,E02007085,2021 super output areas - middle layer,152,Total,4987
6402,2021,E02007085,2021 super output areas - middle layer,152,Detached,2062
6403,2021,E02007085,2021 super output areas - middle layer,152,Semi-detached,1734
6404,2021,E02007085,2021 super output areas - middle layer,152,Terraced,863
6405,2021,E02007085,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,274
6406,2021,E02007085,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",32
6407,2021,E02007085,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",8
6408,2021,E02007085,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",10
6409,2021,E02007085,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,4
6410,2021,E02004424,2021 super output areas - middle layer,152,Total,2734
6411,2021,E02004424,2021 super output areas - middle layer,152,Detached,1359
6412,2021,E02004424,2021 super output areas - middle layer,152,Semi-detached,998
6413,2021,E02004424,2021 super output areas - middle layer,152,Terraced,261
6414,2021,E02004424,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,95
6415,2021,E02004424,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",12
6416,2021,E02004424,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",1
6417,2021,E02004424,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",7
6418,2021,E02004424,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
6419,2021,E02004425,2021 super output areas - middle layer,152,Total,3159
6420,2021,E02004425,2021 super output areas - middle layer,152,Detached,820
6421,2021,E02004425,2021 super output areas - middle layer,152,Semi-detached,1314
6422,2021,E02004425,2021 super output areas - middle layer,152,Terraced,649
6423,2021,E02004425,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,353
6424,2021,E02004425,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",12
6425,2021,E02004425,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",5
6426,2021,E02004425,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",3
6427,2021,E02004425,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,3
6428,2021,E02004426,2021 super output areas - middle layer,152,Total,3352
6429,2021,E02004426,2021 super output areas - middle layer,152,Detached,1162
6430,2021,E02004426,2021 super output areas - middle layer,152,Semi-detached,1105
6431,2021,E02004426,2021 super output areas - middle layer,152,Terraced,620
6432,2021,E02004426,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,408
6433,2021,E02004426,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",4
6434,2021,E02004426,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",14
6435,2021,E02004426,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",36
6436,2021,E02004426,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,3
6437,2021,E02004427,2021 super output areas - middle layer,152,Total,3434
6438,2021,E02004427,2021 super output areas - middle layer,152,Detached,1281
6439,2021,E02004427,2021 super output areas - middle layer,152,Semi-detached,1430
6440,2021,E02004427,2021 super output areas - middle layer,152,Terraced,283
6441,2021,E02004427,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,377
6442,2021,E02004427,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",37
6443,2021,E02004427,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",9
6444,2021,E02004427,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",15
6445,2021,E02004427,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
6446,2021,E02004428,2021 super output areas - middle layer,152,Total,2962
6447,2021,E02004428,2021 super output areas - middle layer,152,Detached,753
6448,2021,E02004428,2021 super output areas - middle layer,152,Semi-detached,1107
6449,2021,E02004428,2021 super output areas - middle layer,152,Terraced,484
6450,2021,E02004428,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,540
6451,2021,E02004428,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",43
6452,2021,E02004428,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",9
6453,2021,E02004428,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",25
6454,2021,E02004428,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
6455,2021,E02004429,2021 super output areas - middle layer,152,Total,3123
6456,2021,E02004429,2021 super output areas - middle layer,152,Detached,1177
6457,2021,E02004429,2021 super output areas - middle layer,152,Semi-detached,1563
6458,2021,E02004429,2021 super output areas - middle layer,152,Terraced,146
6459,2021,E02004429,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,220
6460,2021,E02004429,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",3
6461,2021,E02004429,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",1
6462,2021,E02004429,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",5
6463,2021,E02004429,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,8
6464,2021,E02004430,2021 super output areas - middle layer,152,Total,3299
6465,2021,E02004430,2021 super output areas - middle layer,152,Detached,1103
6466,2021,E02004430,2021 super output areas - middle layer,152,Semi-detached,1586
6467,2021,E02004430,2021 super output areas - middle layer,152,Terraced,475
6468,2021,E02004430,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,116
6469,2021,E02004430,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",6
6470,2021,E02004430,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",1
6471,2021,E02004430,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",8
6472,2021,E02004430,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,4
6473,2021,E02004431,2021 super output areas - middle layer,152,Total,4034
6474,2021,E02004431,2021 super output areas - middle layer,152,Detached,1074
6475,2021,E02004431,2021 super output areas - middle layer,152,Semi-detached,1217
6476,2021,E02004431,2021 super output areas - middle layer,152,Terraced,1039
6477,2021,E02004431,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,604
6478,2021,E02004431,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",37
6479,2021,E02004431,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",6
6480,2021,E02004431,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",29
6481,2021,E02004431,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,28
6482,2021,E02004432,2021 super output areas - middle layer,152,Total,2559
6483,2021,E02004432,2021 super output areas - middle layer,152,Detached,1169
6484,2021,E02004432,2021 super output areas - middle layer,152,Semi-detached,932
6485,2021,E02004432,2021 super output areas - middle layer,152,Terraced,299
6486,2021,E02004432,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,117
6487,2021,E02004432,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",4
6488,2021,E02004432,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",1
6489,2021,E02004432,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",2
6490,2021,E02004432,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,35
6491,2021,E02004433,2021 super output areas - middle layer,152,Total,3667
6492,2021,E02004433,2021 super output areas - middle layer,152,Detached,914
6493,2021,E02004433,2021 super output areas - middle layer,152,Semi-detached,889
6494,2021,E02004433,2021 super output areas - middle layer,152,Terraced,1079
6495,2021,E02004433,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,747
6496,2021,E02004433,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",23
6497,2021,E02004433,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",2
6498,2021,E02004433,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",8
6499,2021,E02004433,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,5
6500,2021,E02004434,2021 super output areas - middle layer,152,Total,3512
6501,2021,E02004434,2021 super output areas - middle layer,152,Detached,726
6502,2021,E02004434,2021 super output areas - middle layer,152,Semi-detached,878
6503,2021,E02004434,2021 super output areas - middle layer,152,Terraced,1122
6504,2021,E02004434,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,680
6505,2021,E02004434,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",25
6506,2021,E02004434,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",8
6507,2021,E02004434,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",2
6508,2021,E02004434,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,71
6509,2021,E02004435,2021 super output areas - middle layer,152,Total,3815
6510,2021,E02004435,2021 super output areas - middle layer,152,Detached,153
6511,2021,E02004435,2021 super output areas - middle layer,152,Semi-detached,744
6512,2021,E02004435,2021 super output areas - middle layer,152,Terraced,2380
6513,2021,E02004435,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,526
6514,2021,E02004435,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",8
6515,2021,E02004435,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",0
6516,2021,E02004435,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",2
6517,2021,E02004435,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
6518,2021,E02004436,2021 super output areas - middle layer,152,Total,3148
6519,2021,E02004436,2021 super output areas - middle layer,152,Detached,136
6520,2021,E02004436,2021 super output areas - middle layer,152,Semi-detached,402
6521,2021,E02004436,2021 super output areas - middle layer,152,Terraced,1887
