,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_UKFORCEVET_6_NAME,OBS_VALUE
15614,2021,E02002026,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5493
15615,2021,E02002027,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4573
15616,2021,E02002027,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,86
15617,2021,E02002027,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,27
15618,2021,E02002027,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,6
15619,2021,E02002027,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4454
15620,2021,E02002028,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4841
15621,2021,E02002028,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,166
15622,2021,E02002028,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,42
15623,2021,E02002028,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,5
15624,2021,E02002028,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4628
15625,2021,E02002029,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5119
15626,2021,E02002029,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,143
15627,2021,E02002029,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,40
15628,2021,E02002029,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,6
15629,2021,E02002029,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4930
15630,2021,E02002030,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5503
15631,2021,E02002030,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,156
15632,2021,E02002030,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,37
15633,2021,E02002030,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
15634,2021,E02002030,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5301
15635,2021,E02002031,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5106
15636,2021,E02002031,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,82
15637,2021,E02002031,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,25
15638,2021,E02002031,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
15639,2021,E02002031,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4990
15640,2021,E02002032,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8108
15641,2021,E02002032,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,175
15642,2021,E02002032,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,46
15643,2021,E02002032,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,10
15644,2021,E02002032,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7877
15645,2021,E02002033,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6373
15646,2021,E02002033,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,169
15647,2021,E02002033,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,50
15648,2021,E02002033,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,10
15649,2021,E02002033,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6144
15650,2021,E02002034,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6813
15651,2021,E02002034,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,158
15652,2021,E02002034,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,42
15653,2021,E02002034,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,14
15654,2021,E02002034,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6599
15655,2021,E02002035,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5079
15656,2021,E02002035,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,120
15657,2021,E02002035,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,41
15658,2021,E02002035,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
15659,2021,E02002035,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4909
15660,2021,E02002036,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5313
15661,2021,E02002036,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,127
15662,2021,E02002036,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,33
15663,2021,E02002036,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
15664,2021,E02002036,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5144
15665,2021,E02002037,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4905
15666,2021,E02002037,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,107
15667,2021,E02002037,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,46
15668,2021,E02002037,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,4
15669,2021,E02002037,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4748
15670,2021,E02002038,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7940
15671,2021,E02002038,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,193
15672,2021,E02002038,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,67
15673,2021,E02002038,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
15674,2021,E02002038,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7671
15675,2021,E02002039,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5134
15676,2021,E02002039,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,122
15677,2021,E02002039,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,41
15678,2021,E02002039,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,6
15679,2021,E02002039,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4965
15680,2021,E02002040,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5030
15681,2021,E02002040,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,136
15682,2021,E02002040,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,45
15683,2021,E02002040,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
15684,2021,E02002040,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4840
15685,2021,E02002041,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5208
15686,2021,E02002041,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,160
15687,2021,E02002041,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,40
15688,2021,E02002041,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,11
15689,2021,E02002041,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4997
15690,2021,E02002042,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6645
15691,2021,E02002042,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,180
15692,2021,E02002042,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,52
15693,2021,E02002042,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,7
15694,2021,E02002042,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6406
15695,2021,E02002043,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6805
15696,2021,E02002043,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,139
15697,2021,E02002043,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,41
15698,2021,E02002043,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,3
15699,2021,E02002043,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6622
15700,2021,E02002044,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6184
15701,2021,E02002044,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,99
15702,2021,E02002044,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,34
15703,2021,E02002044,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,6
15704,2021,E02002044,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6045
15705,2021,E02002045,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6128
15706,2021,E02002045,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,139
15707,2021,E02002045,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,36
15708,2021,E02002045,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,1
15709,2021,E02002045,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5952
15710,2021,E02002046,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4151
15711,2021,E02002046,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,74
15712,2021,E02002046,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,13
15713,2021,E02002046,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,2
15714,2021,E02002046,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4062
15715,2021,E02002047,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6154
15716,2021,E02002047,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,124
15717,2021,E02002047,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,30
15718,2021,E02002047,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,7
15719,2021,E02002047,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5993
15720,2021,E02002048,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5715
15721,2021,E02002048,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,115
15722,2021,E02002048,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,33
15723,2021,E02002048,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,4
15724,2021,E02002048,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5563
15725,2021,E02002049,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4978
15726,2021,E02002049,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,77
15727,2021,E02002049,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,30
15728,2021,E02002049,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,0
15729,2021,E02002049,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4871
15730,2021,E02002051,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4503
15731,2021,E02002051,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,73
15732,2021,E02002051,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,27
15733,2021,E02002051,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,6
15734,2021,E02002051,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4397
15735,2021,E02002052,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8803
15736,2021,E02002052,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,133
15737,2021,E02002052,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,51
15738,2021,E02002052,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,6
15739,2021,E02002052,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8613
15740,2021,E02002053,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5065
15741,2021,E02002053,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,94
15742,2021,E02002053,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,39
15743,2021,E02002053,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,11
15744,2021,E02002053,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4921
15745,2021,E02002054,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4730
15746,2021,E02002054,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,104
15747,2021,E02002054,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,35
15748,2021,E02002054,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,3
15749,2021,E02002054,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4588
15750,2021,E02002055,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8635
15751,2021,E02002055,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,114
15752,2021,E02002055,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,52
15753,2021,E02002055,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,5
15754,2021,E02002055,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8464
15755,2021,E02002056,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7464
15756,2021,E02002056,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,123
15757,2021,E02002056,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,31
15758,2021,E02002056,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,10
15759,2021,E02002056,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7300
15760,2021,E02002057,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8410
15761,2021,E02002057,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,137
15762,2021,E02002057,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,40
15763,2021,E02002057,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,8
15764,2021,E02002057,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8225
15765,2021,E02002058,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,10594
15766,2021,E02002058,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,115
15767,2021,E02002058,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,39
15768,2021,E02002058,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,16
15769,2021,E02002058,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,10424
15770,2021,E02002059,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,9410
15771,2021,E02002059,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,94
15772,2021,E02002059,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,37
15773,2021,E02002059,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,13
15774,2021,E02002059,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,9266
15775,2021,E02002060,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5483
15776,2021,E02002060,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,77
15777,2021,E02002060,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,20
15778,2021,E02002060,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,0
15779,2021,E02002060,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5386
15780,2021,E02002061,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5477
15781,2021,E02002061,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,56
15782,2021,E02002061,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,26
15783,2021,E02002061,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,0
15784,2021,E02002061,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5395
15785,2021,E02002062,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7047
15786,2021,E02002062,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,80
15787,2021,E02002062,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,21
15788,2021,E02002062,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,2
15789,2021,E02002062,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6944
15790,2021,E02002063,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7947
15791,2021,E02002063,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,104
15792,2021,E02002063,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,40
15793,2021,E02002063,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,8
15794,2021,E02002063,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7795
15795,2021,E02002064,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,9663
15796,2021,E02002064,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,192
15797,2021,E02002064,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,58
15798,2021,E02002064,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,10
15799,2021,E02002064,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,9403
15800,2021,E02002065,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,10568
15801,2021,E02002065,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,39
15802,2021,E02002065,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,19
15803,2021,E02002065,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,1
15804,2021,E02002065,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,10509
15805,2021,E02002066,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6257
15806,2021,E02002066,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,78
15807,2021,E02002066,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,17
15808,2021,E02002066,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,2
15809,2021,E02002066,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6160
15810,2021,E02002067,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5017
15811,2021,E02002067,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,108
15812,2021,E02002067,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,41
15813,2021,E02002067,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
15814,2021,E02002067,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4859
15815,2021,E02002069,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5675
15816,2021,E02002069,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,141
15817,2021,E02002069,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,45
15818,2021,E02002069,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,3
15819,2021,E02002069,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5486
15820,2021,E02002070,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7719
15821,2021,E02002070,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,75
15822,2021,E02002070,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,24
15823,2021,E02002070,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,5
15824,2021,E02002070,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7615
15825,2021,E02002071,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5256
15826,2021,E02002071,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,118
15827,2021,E02002071,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,22
15828,2021,E02002071,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,7
15829,2021,E02002071,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5109
15830,2021,E02002072,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7156
15831,2021,E02002072,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,121
15832,2021,E02002072,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,51
15833,2021,E02002072,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,11
15834,2021,E02002072,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6973
15835,2021,E02002073,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6378
15836,2021,E02002073,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,99
15837,2021,E02002073,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,32
15838,2021,E02002073,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,2
15839,2021,E02002073,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6245
15840,2021,E02002074,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6511
15841,2021,E02002074,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,124
15842,2021,E02002074,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,34
15843,2021,E02002074,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,6
15844,2021,E02002074,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6347
15845,2021,E02002075,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7082
15846,2021,E02002075,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,163
15847,2021,E02002075,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,44
15848,2021,E02002075,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,11
15849,2021,E02002075,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6864
15850,2021,E02002076,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8497
15851,2021,E02002076,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,93
15852,2021,E02002076,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,40
15853,2021,E02002076,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,13
15854,2021,E02002076,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8351
15855,2021,E02002077,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8673
15856,2021,E02002077,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,174
15857,2021,E02002077,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,56
15858,2021,E02002077,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,11
15859,2021,E02002077,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8432
15860,2021,E02002078,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5291
15861,2021,E02002078,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,112
15862,2021,E02002078,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,45
15863,2021,E02002078,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,3
15864,2021,E02002078,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5131
15865,2021,E02002079,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6847
15866,2021,E02002079,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,165
15867,2021,E02002079,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,55
15868,2021,E02002079,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,12
15869,2021,E02002079,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6615
15870,2021,E02002080,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5787
15871,2021,E02002080,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,119
15872,2021,E02002080,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,36
15873,2021,E02002080,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,10
15874,2021,E02002080,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5622
15875,2021,E02006810,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8780
15876,2021,E02006810,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,175
15877,2021,E02006810,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,58
15878,2021,E02006810,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,8
15879,2021,E02006810,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8539
15880,2021,E02006943,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5490
15881,2021,E02006943,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,41
15882,2021,E02006943,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,15
15883,2021,E02006943,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,4
15884,2021,E02006943,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5430
15885,2021,E02006944,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5696
15886,2021,E02006944,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,18
15887,2021,E02006944,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,6
15888,2021,E02006944,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,2
15889,2021,E02006944,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5670
15890,2021,E02002081,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4598
15891,2021,E02002081,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,126
15892,2021,E02002081,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,38
15893,2021,E02002081,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,8
15894,2021,E02002081,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4426
15895,2021,E02002082,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4404
15896,2021,E02002082,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,104
15897,2021,E02002082,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,20
15898,2021,E02002082,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,1
15899,2021,E02002082,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4279
15900,2021,E02002083,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5044
15901,2021,E02002083,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,158
15902,2021,E02002083,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,34
15903,2021,E02002083,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,8
15904,2021,E02002083,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4844
15905,2021,E02002084,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5104
15906,2021,E02002084,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,114
15907,2021,E02002084,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,34
15908,2021,E02002084,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
15909,2021,E02002084,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4947
15910,2021,E02002085,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5075
15911,2021,E02002085,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,108
15912,2021,E02002085,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,35
15913,2021,E02002085,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,7
15914,2021,E02002085,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4925
15915,2021,E02002086,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4598
15916,2021,E02002086,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,109
15917,2021,E02002086,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,27
15918,2021,E02002086,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,14
15919,2021,E02002086,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4448
15920,2021,E02002087,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4743
15921,2021,E02002087,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,104
15922,2021,E02002087,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,35
15923,2021,E02002087,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,10
15924,2021,E02002087,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4594
15925,2021,E02002088,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7328
15926,2021,E02002088,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,203
15927,2021,E02002088,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,59
