,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_UKFORCEVET_6_NAME,OBS_VALUE
6634,2021,E02003157,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5260
6635,2021,E02003158,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4849
6636,2021,E02003158,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,253
6637,2021,E02003158,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,39
6638,2021,E02003158,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,7
6639,2021,E02003158,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4550
6640,2021,E02003159,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4802
6641,2021,E02003159,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,195
6642,2021,E02003159,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,37
6643,2021,E02003159,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,10
6644,2021,E02003159,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4560
6645,2021,E02003161,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6641
6646,2021,E02003161,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,267
6647,2021,E02003161,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,54
6648,2021,E02003161,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,10
6649,2021,E02003161,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6310
6650,2021,E02003163,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7531
6651,2021,E02003163,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,387
6652,2021,E02003163,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,87
6653,2021,E02003163,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,16
6654,2021,E02003163,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7041
6655,2021,E02003164,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7685
6656,2021,E02003164,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,388
6657,2021,E02003164,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,75
6658,2021,E02003164,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,13
6659,2021,E02003164,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7209
6660,2021,E02003165,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6036
6661,2021,E02003165,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,299
6662,2021,E02003165,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,49
6663,2021,E02003165,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,14
6664,2021,E02003165,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5674
6665,2021,E02003166,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,10137
6666,2021,E02003166,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,467
6667,2021,E02003166,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,69
6668,2021,E02003166,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,19
6669,2021,E02003166,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,9582
6670,2021,E02003167,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8671
6671,2021,E02003167,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,400
6672,2021,E02003167,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,85
6673,2021,E02003167,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,19
6674,2021,E02003167,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8167
6675,2021,E02003168,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6141
6676,2021,E02003168,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,331
6677,2021,E02003168,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,57
6678,2021,E02003168,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,11
6679,2021,E02003168,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5742
6680,2021,E02003169,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5864
6681,2021,E02003169,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,316
6682,2021,E02003169,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,65
6683,2021,E02003169,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,23
6684,2021,E02003169,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5460
6685,2021,E02003170,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8329
6686,2021,E02003170,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,475
6687,2021,E02003170,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,68
6688,2021,E02003170,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,22
6689,2021,E02003170,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7764
6690,2021,E02003171,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6287
6691,2021,E02003171,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,377
6692,2021,E02003171,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,56
6693,2021,E02003171,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,18
6694,2021,E02003171,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5836
6695,2021,E02006840,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,9203
6696,2021,E02006840,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,407
6697,2021,E02006840,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,80
6698,2021,E02006840,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,14
6699,2021,E02006840,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8702
6700,2021,E02003212,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7064
6701,2021,E02003212,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,466
6702,2021,E02003212,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,62
6703,2021,E02003212,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,26
6704,2021,E02003212,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6510
6705,2021,E02003214,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4995
6706,2021,E02003214,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,170
6707,2021,E02003214,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,33
6708,2021,E02003214,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,12
6709,2021,E02003214,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4780
6710,2021,E02003215,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5790
6711,2021,E02003215,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,311
6712,2021,E02003215,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,45
6713,2021,E02003215,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,16
6714,2021,E02003215,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5418
6715,2021,E02003216,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8258
6716,2021,E02003216,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,398
6717,2021,E02003216,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,77
6718,2021,E02003216,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,23
6719,2021,E02003216,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7760
6720,2021,E02003217,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5789
6721,2021,E02003217,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,248
6722,2021,E02003217,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,35
6723,2021,E02003217,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,13
6724,2021,E02003217,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5493
6725,2021,E02003218,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5177
6726,2021,E02003218,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,173
6727,2021,E02003218,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,36
6728,2021,E02003218,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,11
6729,2021,E02003218,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4957
6730,2021,E02003219,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,9972
6731,2021,E02003219,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,409
6732,2021,E02003219,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,75
6733,2021,E02003219,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,15
6734,2021,E02003219,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,9473
6735,2021,E02003220,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8667
6736,2021,E02003220,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,431
6737,2021,E02003220,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,71
6738,2021,E02003220,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,22
6739,2021,E02003220,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8143
6740,2021,E02003221,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5886
6741,2021,E02003221,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,167
6742,2021,E02003221,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,35
6743,2021,E02003221,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,10
6744,2021,E02003221,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5674
6745,2021,E02003222,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4852
6746,2021,E02003222,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,211
6747,2021,E02003222,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,33
6748,2021,E02003222,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,12
6749,2021,E02003222,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4596
6750,2021,E02003223,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8790
6751,2021,E02003223,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,273
6752,2021,E02003223,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,45
6753,2021,E02003223,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,15
6754,2021,E02003223,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8457
6755,2021,E02003224,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7235
6756,2021,E02003224,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,368
6757,2021,E02003224,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,69
6758,2021,E02003224,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,23
6759,2021,E02003224,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6775
6760,2021,E02003225,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5273
6761,2021,E02003225,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,205
6762,2021,E02003225,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,47
6763,2021,E02003225,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,11
6764,2021,E02003225,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5010
6765,2021,E02003226,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8557
6766,2021,E02003226,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,112
6767,2021,E02003226,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,41
6768,2021,E02003226,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,6
6769,2021,E02003226,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8398
6770,2021,E02003227,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5294
6771,2021,E02003227,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,195
6772,2021,E02003227,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,41
6773,2021,E02003227,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,12
6774,2021,E02003227,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5046
6775,2021,E02003228,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6218
6776,2021,E02003228,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,185
6777,2021,E02003228,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,52
6778,2021,E02003228,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,10
6779,2021,E02003228,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5971
6780,2021,E02003229,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4600
6781,2021,E02003229,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,212
6782,2021,E02003229,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,39
6783,2021,E02003229,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,6
6784,2021,E02003229,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4343
6785,2021,E02003230,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7288
6786,2021,E02003230,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,140
6787,2021,E02003230,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,57
6788,2021,E02003230,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,3
6789,2021,E02003230,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7088
6790,2021,E02003231,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6569
6791,2021,E02003231,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,320
6792,2021,E02003231,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,43
6793,2021,E02003231,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,14
6794,2021,E02003231,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6192
6795,2021,E02003232,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7007
6796,2021,E02003232,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,220
6797,2021,E02003232,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,48
6798,2021,E02003232,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,11
6799,2021,E02003232,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6728
6800,2021,E02003233,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6997
6801,2021,E02003233,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,399
6802,2021,E02003233,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,40
6803,2021,E02003233,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,23
6804,2021,E02003233,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6535
6805,2021,E02003234,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7015
6806,2021,E02003234,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,346
6807,2021,E02003234,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,63
6808,2021,E02003234,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,20
6809,2021,E02003234,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6586
6810,2021,E02003235,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7658
6811,2021,E02003235,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,261
6812,2021,E02003235,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,56
6813,2021,E02003235,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,21
6814,2021,E02003235,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7320
6815,2021,E02003236,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,10445
6816,2021,E02003236,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,619
6817,2021,E02003236,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,77
6818,2021,E02003236,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,28
6819,2021,E02003236,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,9721
6820,2021,E02006847,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7381
6821,2021,E02006847,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,297
6822,2021,E02006847,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,41
6823,2021,E02006847,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
6824,2021,E02006847,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7034
6825,2021,E02006848,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6323
6826,2021,E02006848,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,228
6827,2021,E02006848,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,45
6828,2021,E02006848,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,15
6829,2021,E02006848,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6035
6830,2021,E02006849,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8047
6831,2021,E02006849,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,362
6832,2021,E02006849,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,69
6833,2021,E02006849,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,12
6834,2021,E02006849,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7604
6835,2021,E02003892,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5751
6836,2021,E02003892,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,402
6837,2021,E02003892,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,71
6838,2021,E02003892,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,12
6839,2021,E02003892,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5266
6840,2021,E02003893,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5699
6841,2021,E02003893,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,355
6842,2021,E02003893,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,65
6843,2021,E02003893,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,11
6844,2021,E02003893,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5268
6845,2021,E02003894,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7008
6846,2021,E02003894,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,455
6847,2021,E02003894,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,74
6848,2021,E02003894,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,17
6849,2021,E02003894,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6462
6850,2021,E02003895,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7734
6851,2021,E02003895,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,428
6852,2021,E02003895,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,58
6853,2021,E02003895,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,13
6854,2021,E02003895,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7235
6855,2021,E02003896,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4976
6856,2021,E02003896,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,342
6857,2021,E02003896,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,45
6858,2021,E02003896,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,16
6859,2021,E02003896,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4573
6860,2021,E02003897,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4531
6861,2021,E02003897,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,379
6862,2021,E02003897,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,46
6863,2021,E02003897,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,15
6864,2021,E02003897,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4091
6865,2021,E02003898,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5816
6866,2021,E02003898,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,392
6867,2021,E02003898,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,68
6868,2021,E02003898,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,22
6869,2021,E02003898,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5334
6870,2021,E02003899,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4392
6871,2021,E02003899,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,343
6872,2021,E02003899,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,54
6873,2021,E02003899,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,24
6874,2021,E02003899,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,3971
6875,2021,E02003900,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5856
6876,2021,E02003900,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,542
6877,2021,E02003900,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,67
6878,2021,E02003900,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,20
6879,2021,E02003900,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5227
6880,2021,E02003901,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7166
6881,2021,E02003901,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,375
6882,2021,E02003901,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,92
6883,2021,E02003901,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,14
6884,2021,E02003901,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6685
6885,2021,E02003902,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4411
6886,2021,E02003902,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,562
6887,2021,E02003902,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,49
6888,2021,E02003902,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,24
6889,2021,E02003902,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,3776
6890,2021,E02003903,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5307
6891,2021,E02003903,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,556
6892,2021,E02003903,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,50
6893,2021,E02003903,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,20
6894,2021,E02003903,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4681
6895,2021,E02003904,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4490
6896,2021,E02003904,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,283
6897,2021,E02003904,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,43
6898,2021,E02003904,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,11
6899,2021,E02003904,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4153
6900,2021,E02003905,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5828
6901,2021,E02003905,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,270
6902,2021,E02003905,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,59
6903,2021,E02003905,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,12
6904,2021,E02003905,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5487
6905,2021,E02003906,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5294
6906,2021,E02003906,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,233
6907,2021,E02003906,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,34
6908,2021,E02003906,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
6909,2021,E02003906,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5018
6910,2021,E02003907,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6917
6911,2021,E02003907,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,283
6912,2021,E02003907,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,64
6913,2021,E02003907,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,17
6914,2021,E02003907,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6553
6915,2021,E02003908,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6963
6916,2021,E02003908,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,310
6917,2021,E02003908,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,65
6918,2021,E02003908,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,23
6919,2021,E02003908,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6565
6920,2021,E02003909,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8952
6921,2021,E02003909,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,376
6922,2021,E02003909,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,80
6923,2021,E02003909,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,27
6924,2021,E02003909,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8469
6925,2021,E02003910,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5849
6926,2021,E02003910,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,227
6927,2021,E02003910,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,46
6928,2021,E02003910,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,11
6929,2021,E02003910,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5565
6930,2021,E02003911,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7693
6931,2021,E02003911,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,396
6932,2021,E02003911,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,84
6933,2021,E02003911,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,16
6934,2021,E02003911,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7197
6935,2021,E02003912,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7032
6936,2021,E02003912,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,340
6937,2021,E02003912,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,64
6938,2021,E02003912,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,17
6939,2021,E02003912,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6611
6940,2021,E02003913,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5110
6941,2021,E02003913,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,269
6942,2021,E02003913,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,50
6943,2021,E02003913,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,13
6944,2021,E02003913,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4778
6945,2021,E02003914,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7225
6946,2021,E02003914,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,236
6947,2021,E02003914,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,63
