,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCCRAT_ROOMS_6_NAME,OBS_VALUE
163,2021,E02002513,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,2159
164,2021,E02002513,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1317
165,2021,E02002513,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,941
166,2021,E02002513,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,94
167,2021,E02002513,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,19
168,2021,E02002514,2021 super output areas - middle layer,152,Total: All households,3789
169,2021,E02002514,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1716
170,2021,E02002514,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1004
171,2021,E02002514,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,958
172,2021,E02002514,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,97
173,2021,E02002514,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,14
174,2021,E02006811,2021 super output areas - middle layer,152,Total: All households,4730
175,2021,E02006811,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,3138
176,2021,E02006811,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1138
177,2021,E02006811,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,375
178,2021,E02006811,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,74
179,2021,E02006811,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,5
180,2021,E02002515,2021 super output areas - middle layer,152,Total: All households,3134
181,2021,E02002515,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1355
182,2021,E02002515,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,877
183,2021,E02002515,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,788
184,2021,E02002515,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,104
