,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_STUDENT_3_NAME,OBS_VALUE
350,2021,E02004317,2021 super output areas - middle layer,152,Not a student,5820
351,2021,E02004318,2021 super output areas - middle layer,152,Total,6241
352,2021,E02004318,2021 super output areas - middle layer,152,Student,1046
353,2021,E02004318,2021 super output areas - middle layer,152,Not a student,5195
354,2021,E02004319,2021 super output areas - middle layer,152,Total,7560
355,2021,E02004319,2021 super output areas - middle layer,152,Student,1330
356,2021,E02004319,2021 super output areas - middle layer,152,Not a student,6230
357,2021,E02004320,2021 super output areas - middle layer,152,Total,8188
358,2021,E02004320,2021 super output areas - middle layer,152,Student,1429
359,2021,E02004320,2021 super output areas - middle layer,152,Not a student,6759
360,2021,E02004321,2021 super output areas - middle layer,152,Total,7747
361,2021,E02004321,2021 super output areas - middle layer,152,Student,1370
362,2021,E02004321,2021 super output areas - middle layer,152,Not a student,6377
363,2021,E02004322,2021 super output areas - middle layer,152,Total,8138
364,2021,E02004322,2021 super output areas - middle layer,152,Student,1675
365,2021,E02004322,2021 super output areas - middle layer,152,Not a student,6463
366,2021,E02004323,2021 super output areas - middle layer,152,Total,7010
367,2021,E02004323,2021 super output areas - middle layer,152,Student,1215
368,2021,E02004323,2021 super output areas - middle layer,152,Not a student,5795
369,2021,E02004324,2021 super output areas - middle layer,152,Total,5475
370,2021,E02004324,2021 super output areas - middle layer,152,Student,938
371,2021,E02004324,2021 super output areas - middle layer,152,Not a student,4537
372,2021,E02004325,2021 super output areas - middle layer,152,Total,8424
373,2021,E02004325,2021 super output areas - middle layer,152,Student,1786
374,2021,E02004325,2021 super output areas - middle layer,152,Not a student,6638
375,2021,E02004326,2021 super output areas - middle layer,152,Total,6370
376,2021,E02004326,2021 super output areas - middle layer,152,Student,1199
377,2021,E02004326,2021 super output areas - middle layer,152,Not a student,5171
378,2021,E02004327,2021 super output areas - middle layer,152,Total,5282
379,2021,E02004327,2021 super output areas - middle layer,152,Student,864
380,2021,E02004327,2021 super output areas - middle layer,152,Not a student,4418
381,2021,E02004328,2021 super output areas - middle layer,152,Total,6793
382,2021,E02004328,2021 super output areas - middle layer,152,Student,1396
383,2021,E02004328,2021 super output areas - middle layer,152,Not a student,5397
384,2021,E02004329,2021 super output areas - middle layer,152,Total,6210
385,2021,E02004329,2021 super output areas - middle layer,152,Student,1010
386,2021,E02004329,2021 super output areas - middle layer,152,Not a student,5200
387,2021,E02004330,2021 super output areas - middle layer,152,Total,5677
388,2021,E02004330,2021 super output areas - middle layer,152,Student,847
389,2021,E02004330,2021 super output areas - middle layer,152,Not a student,4830
390,2021,E02004331,2021 super output areas - middle layer,152,Total,6787
391,2021,E02004331,2021 super output areas - middle layer,152,Student,1127
392,2021,E02004331,2021 super output areas - middle layer,152,Not a student,5660
393,2021,E02004332,2021 super output areas - middle layer,152,Total,6987
394,2021,E02004332,2021 super output areas - middle layer,152,Student,1307
395,2021,E02004332,2021 super output areas - middle layer,152,Not a student,5680
396,2021,E02004333,2021 super output areas - middle layer,152,Total,6435
397,2021,E02004333,2021 super output areas - middle layer,152,Student,979
398,2021,E02004333,2021 super output areas - middle layer,152,Not a student,5456
399,2021,E02004334,2021 super output areas - middle layer,152,Total,6674
400,2021,E02004334,2021 super output areas - middle layer,152,Student,1222
401,2021,E02004334,2021 super output areas - middle layer,152,Not a student,5452
402,2021,E02004335,2021 super output areas - middle layer,152,Total,7264
403,2021,E02004335,2021 super output areas - middle layer,152,Student,1314
404,2021,E02004335,2021 super output areas - middle layer,152,Not a student,5950
405,2021,E02004336,2021 super output areas - middle layer,152,Total,6378
406,2021,E02004336,2021 super output areas - middle layer,152,Student,990
407,2021,E02004336,2021 super output areas - middle layer,152,Not a student,5388
408,2021,E02004337,2021 super output areas - middle layer,152,Total,9986
409,2021,E02004337,2021 super output areas - middle layer,152,Student,1784
410,2021,E02004337,2021 super output areas - middle layer,152,Not a student,8202
411,2021,E02004338,2021 super output areas - middle layer,152,Total,6956
412,2021,E02004338,2021 super output areas - middle layer,152,Student,1159
413,2021,E02004338,2021 super output areas - middle layer,152,Not a student,5797
414,2021,E02004339,2021 super output areas - middle layer,152,Total,6768
415,2021,E02004339,2021 super output areas - middle layer,152,Student,1199
416,2021,E02004339,2021 super output areas - middle layer,152,Not a student,5569
417,2021,E02004340,2021 super output areas - middle layer,152,Total,9838
418,2021,E02004340,2021 super output areas - middle layer,152,Student,1753
419,2021,E02004340,2021 super output areas - middle layer,152,Not a student,8085
420,2021,E02004341,2021 super output areas - middle layer,152,Total,8340
421,2021,E02004341,2021 super output areas - middle layer,152,Student,1335
422,2021,E02004341,2021 super output areas - middle layer,152,Not a student,7005
423,2021,E02004342,2021 super output areas - middle layer,152,Total,5200
424,2021,E02004342,2021 super output areas - middle layer,152,Student,1240
425,2021,E02004342,2021 super output areas - middle layer,152,Not a student,3960
426,2021,E02004343,2021 super output areas - middle layer,152,Total,5268
427,2021,E02004343,2021 super output areas - middle layer,152,Student,954
428,2021,E02004343,2021 super output areas - middle layer,152,Not a student,4314
429,2021,E02004344,2021 super output areas - middle layer,152,Total,6645
