,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ACCTYPE_9_NAME,OBS_VALUE
9011,2021,E02004246,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",4
9012,2021,E02004246,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,232
9013,2021,E02004247,2021 super output areas - middle layer,152,Total,2475
9014,2021,E02004247,2021 super output areas - middle layer,152,Detached,1519
9015,2021,E02004247,2021 super output areas - middle layer,152,Semi-detached,654
9016,2021,E02004247,2021 super output areas - middle layer,152,Terraced,188
9017,2021,E02004247,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,35
9018,2021,E02004247,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",23
9019,2021,E02004247,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",11
9020,2021,E02004247,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",7
9021,2021,E02004247,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,38
9022,2021,E02004248,2021 super output areas - middle layer,152,Total,3535
9023,2021,E02004248,2021 super output areas - middle layer,152,Detached,2059
9024,2021,E02004248,2021 super output areas - middle layer,152,Semi-detached,618
9025,2021,E02004248,2021 super output areas - middle layer,152,Terraced,178
9026,2021,E02004248,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,394
9027,2021,E02004248,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",13
9028,2021,E02004248,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",4
9029,2021,E02004248,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",32
9030,2021,E02004248,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,237
9031,2021,E02004249,2021 super output areas - middle layer,152,Total,2511
9032,2021,E02004249,2021 super output areas - middle layer,152,Detached,1672
9033,2021,E02004249,2021 super output areas - middle layer,152,Semi-detached,483
9034,2021,E02004249,2021 super output areas - middle layer,152,Terraced,153
9035,2021,E02004249,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,158
9036,2021,E02004249,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",29
9037,2021,E02004249,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",7
9038,2021,E02004249,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",3
9039,2021,E02004249,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,6
9040,2021,E02004250,2021 super output areas - middle layer,152,Total,3676
9041,2021,E02004250,2021 super output areas - middle layer,152,Detached,1793
9042,2021,E02004250,2021 super output areas - middle layer,152,Semi-detached,370
9043,2021,E02004250,2021 super output areas - middle layer,152,Terraced,432
9044,2021,E02004250,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,888
9045,2021,E02004250,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",36
9046,2021,E02004250,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",19
9047,2021,E02004250,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",45
9048,2021,E02004250,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,93
9049,2021,E02004251,2021 super output areas - middle layer,152,Total,2766
9050,2021,E02004251,2021 super output areas - middle layer,152,Detached,1599
9051,2021,E02004251,2021 super output areas - middle layer,152,Semi-detached,771
9052,2021,E02004251,2021 super output areas - middle layer,152,Terraced,303
9053,2021,E02004251,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,66
9054,2021,E02004251,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",11
9055,2021,E02004251,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",3
9056,2021,E02004251,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",11
9057,2021,E02004251,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
9058,2021,E02004252,2021 super output areas - middle layer,152,Total,3881
9059,2021,E02004252,2021 super output areas - middle layer,152,Detached,914
9060,2021,E02004252,2021 super output areas - middle layer,152,Semi-detached,792
9061,2021,E02004252,2021 super output areas - middle layer,152,Terraced,851
9062,2021,E02004252,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,1091
9063,2021,E02004252,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",125
9064,2021,E02004252,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",51
9065,2021,E02004252,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",56
9066,2021,E02004252,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
9067,2021,E02004253,2021 super output areas - middle layer,152,Total,4287
9068,2021,E02004253,2021 super output areas - middle layer,152,Detached,3174
9069,2021,E02004253,2021 super output areas - middle layer,152,Semi-detached,224
9070,2021,E02004253,2021 super output areas - middle layer,152,Terraced,181
9071,2021,E02004253,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,537
9072,2021,E02004253,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",46
9073,2021,E02004253,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",8
9074,2021,E02004253,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",32
9075,2021,E02004253,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,85
9076,2021,E02004254,2021 super output areas - middle layer,152,Total,4296
9077,2021,E02004254,2021 super output areas - middle layer,152,Detached,2470
9078,2021,E02004254,2021 super output areas - middle layer,152,Semi-detached,761
9079,2021,E02004254,2021 super output areas - middle layer,152,Terraced,646
9080,2021,E02004254,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,356
9081,2021,E02004254,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",19
9082,2021,E02004254,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",8
9083,2021,E02004254,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",10
9084,2021,E02004254,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,26
9085,2021,E02004255,2021 super output areas - middle layer,152,Total,3456
9086,2021,E02004255,2021 super output areas - middle layer,152,Detached,1224
9087,2021,E02004255,2021 super output areas - middle layer,152,Semi-detached,997
9088,2021,E02004255,2021 super output areas - middle layer,152,Terraced,706
9089,2021,E02004255,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,404
9090,2021,E02004255,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",38
9091,2021,E02004255,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",45
9092,2021,E02004255,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",39
9093,2021,E02004255,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,3
9094,2021,E02004256,2021 super output areas - middle layer,152,Total,3936
9095,2021,E02004256,2021 super output areas - middle layer,152,Detached,2036
9096,2021,E02004256,2021 super output areas - middle layer,152,Semi-detached,1230
9097,2021,E02004256,2021 super output areas - middle layer,152,Terraced,506
9098,2021,E02004256,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,81
9099,2021,E02004256,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",20
9100,2021,E02004256,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",27
9101,2021,E02004256,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",7
9102,2021,E02004256,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,29
9103,2021,E02004257,2021 super output areas - middle layer,152,Total,4135
9104,2021,E02004257,2021 super output areas - middle layer,152,Detached,1114
9105,2021,E02004257,2021 super output areas - middle layer,152,Semi-detached,1090
9106,2021,E02004257,2021 super output areas - middle layer,152,Terraced,1227
9107,2021,E02004257,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,540
9108,2021,E02004257,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",65
9109,2021,E02004257,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",41
9110,2021,E02004257,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",52
9111,2021,E02004257,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,6
9112,2021,E02004258,2021 super output areas - middle layer,152,Total,4741
9113,2021,E02004258,2021 super output areas - middle layer,152,Detached,1981
9114,2021,E02004258,2021 super output areas - middle layer,152,Semi-detached,1672
9115,2021,E02004258,2021 super output areas - middle layer,152,Terraced,646
9116,2021,E02004258,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,332
9117,2021,E02004258,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",31
9118,2021,E02004258,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",28
9119,2021,E02004258,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",42
9120,2021,E02004258,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,9
9121,2021,E02004259,2021 super output areas - middle layer,152,Total,2864
9122,2021,E02004259,2021 super output areas - middle layer,152,Detached,1518
9123,2021,E02004259,2021 super output areas - middle layer,152,Semi-detached,844
9124,2021,E02004259,2021 super output areas - middle layer,152,Terraced,384
9125,2021,E02004259,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,41
9126,2021,E02004259,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",24
9127,2021,E02004259,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",33
9128,2021,E02004259,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",10
9129,2021,E02004259,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,10
9130,2021,E02004260,2021 super output areas - middle layer,152,Total,3264
9131,2021,E02004260,2021 super output areas - middle layer,152,Detached,1401
9132,2021,E02004260,2021 super output areas - middle layer,152,Semi-detached,1043
9133,2021,E02004260,2021 super output areas - middle layer,152,Terraced,603
9134,2021,E02004260,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,115
9135,2021,E02004260,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",22
9136,2021,E02004260,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",23
9137,2021,E02004260,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",15
9138,2021,E02004260,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,42
9139,2021,E02004261,2021 super output areas - middle layer,152,Total,4768
9140,2021,E02004261,2021 super output areas - middle layer,152,Detached,1238
9141,2021,E02004261,2021 super output areas - middle layer,152,Semi-detached,1042
9142,2021,E02004261,2021 super output areas - middle layer,152,Terraced,1389
9143,2021,E02004261,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,836
9144,2021,E02004261,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",122
9145,2021,E02004261,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",80
9146,2021,E02004261,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",60
9147,2021,E02004261,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
9148,2021,E02004262,2021 super output areas - middle layer,152,Total,3399
9149,2021,E02004262,2021 super output areas - middle layer,152,Detached,1779
9150,2021,E02004262,2021 super output areas - middle layer,152,Semi-detached,1097
9151,2021,E02004262,2021 super output areas - middle layer,152,Terraced,321
9152,2021,E02004262,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,59
9153,2021,E02004262,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",22
9154,2021,E02004262,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",16
9155,2021,E02004262,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",5
9156,2021,E02004262,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,100
9157,2021,E02004263,2021 super output areas - middle layer,152,Total,2509
9158,2021,E02004263,2021 super output areas - middle layer,152,Detached,1281
9159,2021,E02004263,2021 super output areas - middle layer,152,Semi-detached,626
9160,2021,E02004263,2021 super output areas - middle layer,152,Terraced,342
9161,2021,E02004263,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,223
9162,2021,E02004263,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",14
9163,2021,E02004263,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",7
9164,2021,E02004263,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",10
9165,2021,E02004263,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,6
9166,2021,E02004264,2021 super output areas - middle layer,152,Total,3698
9167,2021,E02004264,2021 super output areas - middle layer,152,Detached,1410
9168,2021,E02004264,2021 super output areas - middle layer,152,Semi-detached,928
9169,2021,E02004264,2021 super output areas - middle layer,152,Terraced,778
9170,2021,E02004264,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,379
9171,2021,E02004264,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",16
9172,2021,E02004264,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",5
9173,2021,E02004264,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",16
9174,2021,E02004264,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,166
9175,2021,E02004265,2021 super output areas - middle layer,152,Total,3855
9176,2021,E02004265,2021 super output areas - middle layer,152,Detached,1334
9177,2021,E02004265,2021 super output areas - middle layer,152,Semi-detached,1042
9178,2021,E02004265,2021 super output areas - middle layer,152,Terraced,839
9179,2021,E02004265,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,345
9180,2021,E02004265,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",56
9181,2021,E02004265,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",51
9182,2021,E02004265,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",61
9183,2021,E02004265,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,127
9184,2021,E02004266,2021 super output areas - middle layer,152,Total,3336
9185,2021,E02004266,2021 super output areas - middle layer,152,Detached,1176
9186,2021,E02004266,2021 super output areas - middle layer,152,Semi-detached,1214
9187,2021,E02004266,2021 super output areas - middle layer,152,Terraced,691
9188,2021,E02004266,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,175
9189,2021,E02004266,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",27
9190,2021,E02004266,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",15
9191,2021,E02004266,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",19
9192,2021,E02004266,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,19
9193,2021,E02004267,2021 super output areas - middle layer,152,Total,2239
9194,2021,E02004267,2021 super output areas - middle layer,152,Detached,1288
9195,2021,E02004267,2021 super output areas - middle layer,152,Semi-detached,492
9196,2021,E02004267,2021 super output areas - middle layer,152,Terraced,326
9197,2021,E02004267,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,36
9198,2021,E02004267,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",27
9199,2021,E02004267,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",13
9200,2021,E02004267,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",12
9201,2021,E02004267,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,45
9202,2021,E02004268,2021 super output areas - middle layer,152,Total,4512
9203,2021,E02004268,2021 super output areas - middle layer,152,Detached,1522
9204,2021,E02004268,2021 super output areas - middle layer,152,Semi-detached,839
9205,2021,E02004268,2021 super output areas - middle layer,152,Terraced,627
9206,2021,E02004268,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,926
9207,2021,E02004268,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",315
9208,2021,E02004268,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",112
9209,2021,E02004268,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",97
9210,2021,E02004268,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,74
9211,2021,E02004269,2021 super output areas - middle layer,152,Total,4695
9212,2021,E02004269,2021 super output areas - middle layer,152,Detached,1095
9213,2021,E02004269,2021 super output areas - middle layer,152,Semi-detached,1276
9214,2021,E02004269,2021 super output areas - middle layer,152,Terraced,1539
9215,2021,E02004269,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,504
9216,2021,E02004269,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",90
9217,2021,E02004269,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",64
9218,2021,E02004269,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",59
9219,2021,E02004269,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,68
9220,2021,E02004270,2021 super output areas - middle layer,152,Total,3436
9221,2021,E02004270,2021 super output areas - middle layer,152,Detached,1947
9222,2021,E02004270,2021 super output areas - middle layer,152,Semi-detached,1052
9223,2021,E02004270,2021 super output areas - middle layer,152,Terraced,343
9224,2021,E02004270,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,41
9225,2021,E02004270,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",15
9226,2021,E02004270,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",19
9227,2021,E02004270,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",13
9228,2021,E02004270,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,6
9229,2021,E02004271,2021 super output areas - middle layer,152,Total,4586
9230,2021,E02004271,2021 super output areas - middle layer,152,Detached,2228
9231,2021,E02004271,2021 super output areas - middle layer,152,Semi-detached,1192
9232,2021,E02004271,2021 super output areas - middle layer,152,Terraced,754
9233,2021,E02004271,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,255
9234,2021,E02004271,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",56
9235,2021,E02004271,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",50
9236,2021,E02004271,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",24
9237,2021,E02004271,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,27
9238,2021,E02004272,2021 super output areas - middle layer,152,Total,5342
9239,2021,E02004272,2021 super output areas - middle layer,152,Detached,2145
9240,2021,E02004272,2021 super output areas - middle layer,152,Semi-detached,1753
9241,2021,E02004272,2021 super output areas - middle layer,152,Terraced,913
9242,2021,E02004272,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,282
9243,2021,E02004272,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",52
9244,2021,E02004272,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",143
9245,2021,E02004272,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",25
9246,2021,E02004272,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,29
9247,2021,E02004273,2021 super output areas - middle layer,152,Total,3430
9248,2021,E02004273,2021 super output areas - middle layer,152,Detached,1669
9249,2021,E02004273,2021 super output areas - middle layer,152,Semi-detached,750
9250,2021,E02004273,2021 super output areas - middle layer,152,Terraced,445
9251,2021,E02004273,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,336
9252,2021,E02004273,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",111
9253,2021,E02004273,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",49
9254,2021,E02004273,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",55
9255,2021,E02004273,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,15
9256,2021,E02004274,2021 super output areas - middle layer,152,Total,3113
9257,2021,E02004274,2021 super output areas - middle layer,152,Detached,897
9258,2021,E02004274,2021 super output areas - middle layer,152,Semi-detached,810
9259,2021,E02004274,2021 super output areas - middle layer,152,Terraced,751
9260,2021,E02004274,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,508
9261,2021,E02004274,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",74
9262,2021,E02004274,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",42
9263,2021,E02004274,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",26
9264,2021,E02004274,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,5
9265,2021,E02004275,2021 super output areas - middle layer,152,Total,3497
9266,2021,E02004275,2021 super output areas - middle layer,152,Detached,1832
9267,2021,E02004275,2021 super output areas - middle layer,152,Semi-detached,804
9268,2021,E02004275,2021 super output areas - middle layer,152,Terraced,691
9269,2021,E02004275,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,103
9270,2021,E02004275,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",26
9271,2021,E02004275,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",18
9272,2021,E02004275,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",14
9273,2021,E02004275,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,9
9274,2021,E02004276,2021 super output areas - middle layer,152,Total,2860
9275,2021,E02004276,2021 super output areas - middle layer,152,Detached,885
9276,2021,E02004276,2021 super output areas - middle layer,152,Semi-detached,562
9277,2021,E02004276,2021 super output areas - middle layer,152,Terraced,561
9278,2021,E02004276,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,634
9279,2021,E02004276,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",75
9280,2021,E02004276,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",66
9281,2021,E02004276,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",74
9282,2021,E02004276,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,3
9283,2021,E02004278,2021 super output areas - middle layer,152,Total,3966
9284,2021,E02004278,2021 super output areas - middle layer,152,Detached,1015
9285,2021,E02004278,2021 super output areas - middle layer,152,Semi-detached,1066
9286,2021,E02004278,2021 super output areas - middle layer,152,Terraced,1298
9287,2021,E02004278,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,472
9288,2021,E02004278,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",40
9289,2021,E02004278,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",37
9290,2021,E02004278,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",9
9291,2021,E02004278,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,29
9292,2021,E02004279,2021 super output areas - middle layer,152,Total,3516
9293,2021,E02004279,2021 super output areas - middle layer,152,Detached,1706
9294,2021,E02004279,2021 super output areas - middle layer,152,Semi-detached,847
9295,2021,E02004279,2021 super output areas - middle layer,152,Terraced,644
9296,2021,E02004279,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,169
9297,2021,E02004279,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",23
9298,2021,E02004279,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",9
9299,2021,E02004279,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",11
9300,2021,E02004279,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,107
9301,2021,E02004280,2021 super output areas - middle layer,152,Total,3732
9302,2021,E02004280,2021 super output areas - middle layer,152,Detached,1430
9303,2021,E02004280,2021 super output areas - middle layer,152,Semi-detached,954
9304,2021,E02004280,2021 super output areas - middle layer,152,Terraced,953
9305,2021,E02004280,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,231
9306,2021,E02004280,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",26
9307,2021,E02004280,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",7
9308,2021,E02004280,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",13
9309,2021,E02004280,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,118
9310,2021,E02004281,2021 super output areas - middle layer,152,Total,3481
9311,2021,E02004281,2021 super output areas - middle layer,152,Detached,626
9312,2021,E02004281,2021 super output areas - middle layer,152,Semi-detached,901
9313,2021,E02004281,2021 super output areas - middle layer,152,Terraced,1353
9314,2021,E02004281,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,531
9315,2021,E02004281,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",39
9316,2021,E02004281,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",16
9317,2021,E02004281,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",10
9318,2021,E02004281,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,5
9319,2021,E02004282,2021 super output areas - middle layer,152,Total,4106
9320,2021,E02004282,2021 super output areas - middle layer,152,Detached,2318
9321,2021,E02004282,2021 super output areas - middle layer,152,Semi-detached,640
9322,2021,E02004282,2021 super output areas - middle layer,152,Terraced,583
9323,2021,E02004282,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,432
9324,2021,E02004282,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",80
9325,2021,E02004282,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",17
9326,2021,E02004282,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",30
9327,2021,E02004282,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,6
9328,2021,E02004283,2021 super output areas - middle layer,152,Total,3853
9329,2021,E02004283,2021 super output areas - middle layer,152,Detached,1463
9330,2021,E02004283,2021 super output areas - middle layer,152,Semi-detached,1357
9331,2021,E02004283,2021 super output areas - middle layer,152,Terraced,577
9332,2021,E02004283,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,389
9333,2021,E02004283,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",46
9334,2021,E02004283,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",8
9335,2021,E02004283,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",11
9336,2021,E02004283,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
9337,2021,E02004284,2021 super output areas - middle layer,152,Total,5062
9338,2021,E02004284,2021 super output areas - middle layer,152,Detached,417
9339,2021,E02004284,2021 super output areas - middle layer,152,Semi-detached,376
9340,2021,E02004284,2021 super output areas - middle layer,152,Terraced,1168
9341,2021,E02004284,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,1847
9342,2021,E02004284,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",769
9343,2021,E02004284,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",220
9344,2021,E02004284,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",255
9345,2021,E02004284,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,10
9346,2021,E02004285,2021 super output areas - middle layer,152,Total,3531
9347,2021,E02004285,2021 super output areas - middle layer,152,Detached,455
9348,2021,E02004285,2021 super output areas - middle layer,152,Semi-detached,997
