,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_ETHPUK11_NAME,OBS_VALUE
232,2001,E02003744,2001 super output areas - middle layer,305,Asian/Asian British: Other,13
233,2001,E02003744,2001 super output areas - middle layer,305,Black/Black British,17
234,2001,E02003744,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,5
235,2001,E02003744,2001 super output areas - middle layer,305,Black/Black British: Black African,9
236,2001,E02003744,2001 super output areas - middle layer,305,Black/Black British: Other,3
237,2001,E02003744,2001 super output areas - middle layer,305,Chinese/Other,44
238,2001,E02003744,2001 super output areas - middle layer,305,Chinese/Other: Chinese,35
239,2001,E02003744,2001 super output areas - middle layer,305,Chinese/Other: Other,9
240,2001,E02003745,2001 super output areas - middle layer,305,All categories: Ethnic group,8065
241,2001,E02003745,2001 super output areas - middle layer,305,White,7995
242,2001,E02003745,2001 super output areas - middle layer,305,White: British,7892
243,2001,E02003745,2001 super output areas - middle layer,305,White: Irish,41
244,2001,E02003745,2001 super output areas - middle layer,305,White: Other,62
245,2001,E02003745,2001 super output areas - middle layer,305,Mixed,38
246,2001,E02003745,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,9
247,2001,E02003745,2001 super output areas - middle layer,305,Mixed: White and Black African,0
248,2001,E02003745,2001 super output areas - middle layer,305,Mixed: White and Asian,25
249,2001,E02003745,2001 super output areas - middle layer,305,Mixed: Other,4
250,2001,E02003745,2001 super output areas - middle layer,305,Asian/Asian British,18
251,2001,E02003745,2001 super output areas - middle layer,305,Asian/Asian British: Indian,12
252,2001,E02003745,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,3
253,2001,E02003745,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,0
254,2001,E02003745,2001 super output areas - middle layer,305,Asian/Asian British: Other,3
255,2001,E02003745,2001 super output areas - middle layer,305,Black/Black British,8
256,2001,E02003745,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,3
257,2001,E02003745,2001 super output areas - middle layer,305,Black/Black British: Black African,5
258,2001,E02003745,2001 super output areas - middle layer,305,Black/Black British: Other,0
259,2001,E02003745,2001 super output areas - middle layer,305,Chinese/Other,6
260,2001,E02003745,2001 super output areas - middle layer,305,Chinese/Other: Chinese,3
261,2001,E02003745,2001 super output areas - middle layer,305,Chinese/Other: Other,3
262,2001,E02003746,2001 super output areas - middle layer,305,All categories: Ethnic group,6377
263,2001,E02003746,2001 super output areas - middle layer,305,White,6215
264,2001,E02003746,2001 super output areas - middle layer,305,White: British,6031
265,2001,E02003746,2001 super output areas - middle layer,305,White: Irish,59
266,2001,E02003746,2001 super output areas - middle layer,305,White: Other,125
267,2001,E02003746,2001 super output areas - middle layer,305,Mixed,70
268,2001,E02003746,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,31
269,2001,E02003746,2001 super output areas - middle layer,305,Mixed: White and Black African,13
270,2001,E02003746,2001 super output areas - middle layer,305,Mixed: White and Asian,14
271,2001,E02003746,2001 super output areas - middle layer,305,Mixed: Other,12
272,2001,E02003746,2001 super output areas - middle layer,305,Asian/Asian British,36
273,2001,E02003746,2001 super output areas - middle layer,305,Asian/Asian British: Indian,13
274,2001,E02003746,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,6
275,2001,E02003746,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,6
276,2001,E02003746,2001 super output areas - middle layer,305,Asian/Asian British: Other,11
277,2001,E02003746,2001 super output areas - middle layer,305,Black/Black British,47
278,2001,E02003746,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,33
279,2001,E02003746,2001 super output areas - middle layer,305,Black/Black British: Black African,8
280,2001,E02003746,2001 super output areas - middle layer,305,Black/Black British: Other,6
281,2001,E02003746,2001 super output areas - middle layer,305,Chinese/Other,9
