,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_OCCPUK11_2_NAME,OBS_VALUE
160,2001,E02002484,2001 super output areas - middle layer,305,All categories: Occupation,1633
161,2001,E02002484,2001 super output areas - middle layer,305,1. Managers and senior officials,131
162,2001,E02002484,2001 super output areas - middle layer,305,2. Professional occupations,112
163,2001,E02002484,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,126
164,2001,E02002484,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,50
165,2001,E02002484,2001 super output areas - middle layer,305,5. Skilled trades occupations,419
166,2001,E02002484,2001 super output areas - middle layer,305,6. Personal service occupations,38
167,2001,E02002484,2001 super output areas - middle layer,305,7. Sales and customer service occupations,70
168,2001,E02002484,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",408
169,2001,E02002484,2001 super output areas - middle layer,305,9. Elementary occupations,279
170,2001,E02002485,2001 super output areas - middle layer,305,All categories: Occupation,1599
171,2001,E02002485,2001 super output areas - middle layer,305,1. Managers and senior officials,133
172,2001,E02002485,2001 super output areas - middle layer,305,2. Professional occupations,86
173,2001,E02002485,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,163
174,2001,E02002485,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,54
175,2001,E02002485,2001 super output areas - middle layer,305,5. Skilled trades occupations,409
176,2001,E02002485,2001 super output areas - middle layer,305,6. Personal service occupations,37
177,2001,E02002485,2001 super output areas - middle layer,305,7. Sales and customer service occupations,73
178,2001,E02002485,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",357
179,2001,E02002485,2001 super output areas - middle layer,305,9. Elementary occupations,287
180,2001,E02002486,2001 super output areas - middle layer,305,All categories: Occupation,1560
181,2001,E02002486,2001 super output areas - middle layer,305,1. Managers and senior officials,346
182,2001,E02002486,2001 super output areas - middle layer,305,2. Professional occupations,265
183,2001,E02002486,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,245
184,2001,E02002486,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,56
185,2001,E02002486,2001 super output areas - middle layer,305,5. Skilled trades occupations,341
186,2001,E02002486,2001 super output areas - middle layer,305,6. Personal service occupations,15
187,2001,E02002486,2001 super output areas - middle layer,305,7. Sales and customer service occupations,47
188,2001,E02002486,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",155
189,2001,E02002486,2001 super output areas - middle layer,305,9. Elementary occupations,90
190,2001,E02002487,2001 super output areas - middle layer,305,All categories: Occupation,1073
191,2001,E02002487,2001 super output areas - middle layer,305,1. Managers and senior officials,113
192,2001,E02002487,2001 super output areas - middle layer,305,2. Professional occupations,79
193,2001,E02002487,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,113
194,2001,E02002487,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,45
195,2001,E02002487,2001 super output areas - middle layer,305,5. Skilled trades occupations,218
196,2001,E02002487,2001 super output areas - middle layer,305,6. Personal service occupations,23
197,2001,E02002487,2001 super output areas - middle layer,305,7. Sales and customer service occupations,62
198,2001,E02002487,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",250
199,2001,E02002487,2001 super output areas - middle layer,305,9. Elementary occupations,170
200,2001,E02002488,2001 super output areas - middle layer,305,All categories: Occupation,1339
201,2001,E02002488,2001 super output areas - middle layer,305,1. Managers and senior officials,242
202,2001,E02002488,2001 super output areas - middle layer,305,2. Professional occupations,192
203,2001,E02002488,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,204
204,2001,E02002488,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,55
205,2001,E02002488,2001 super output areas - middle layer,305,5. Skilled trades occupations,277
206,2001,E02002488,2001 super output areas - middle layer,305,6. Personal service occupations,31
207,2001,E02002488,2001 super output areas - middle layer,305,7. Sales and customer service occupations,36
208,2001,E02002488,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",192
209,2001,E02002488,2001 super output areas - middle layer,305,9. Elementary occupations,110
210,2001,E02002489,2001 super output areas - middle layer,305,All categories: Occupation,1437
211,2001,E02002489,2001 super output areas - middle layer,305,1. Managers and senior officials,143
212,2001,E02002489,2001 super output areas - middle layer,305,2. Professional occupations,144
213,2001,E02002489,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,170
214,2001,E02002489,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,59
215,2001,E02002489,2001 super output areas - middle layer,305,5. Skilled trades occupations,335
216,2001,E02002489,2001 super output areas - middle layer,305,6. Personal service occupations,44
217,2001,E02002489,2001 super output areas - middle layer,305,7. Sales and customer service occupations,78
218,2001,E02002489,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",272
219,2001,E02002489,2001 super output areas - middle layer,305,9. Elementary occupations,192
220,2001,E02002490,2001 super output areas - middle layer,305,All categories: Occupation,1334
221,2001,E02002490,2001 super output areas - middle layer,305,1. Managers and senior officials,97
222,2001,E02002490,2001 super output areas - middle layer,305,2. Professional occupations,76
223,2001,E02002490,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,124
224,2001,E02002490,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,50
225,2001,E02002490,2001 super output areas - middle layer,305,5. Skilled trades occupations,378
226,2001,E02002490,2001 super output areas - middle layer,305,6. Personal service occupations,29
227,2001,E02002490,2001 super output areas - middle layer,305,7. Sales and customer service occupations,51
228,2001,E02002490,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",338
229,2001,E02002490,2001 super output areas - middle layer,305,9. Elementary occupations,191
230,2001,E02002491,2001 super output areas - middle layer,305,All categories: Occupation,1069
231,2001,E02002491,2001 super output areas - middle layer,305,1. Managers and senior officials,87
232,2001,E02002491,2001 super output areas - middle layer,305,2. Professional occupations,66
233,2001,E02002491,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,97
234,2001,E02002491,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,40
235,2001,E02002491,2001 super output areas - middle layer,305,5. Skilled trades occupations,283
236,2001,E02002491,2001 super output areas - middle layer,305,6. Personal service occupations,29
237,2001,E02002491,2001 super output areas - middle layer,305,7. Sales and customer service occupations,46
238,2001,E02002491,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",243
239,2001,E02002491,2001 super output areas - middle layer,305,9. Elementary occupations,178
240,2001,E02002492,2001 super output areas - middle layer,305,All categories: Occupation,1132
241,2001,E02002492,2001 super output areas - middle layer,305,1. Managers and senior officials,103
242,2001,E02002492,2001 super output areas - middle layer,305,2. Professional occupations,61
243,2001,E02002492,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,127
244,2001,E02002492,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,40
245,2001,E02002492,2001 super output areas - middle layer,305,5. Skilled trades occupations,316
246,2001,E02002492,2001 super output areas - middle layer,305,6. Personal service occupations,19
247,2001,E02002492,2001 super output areas - middle layer,305,7. Sales and customer service occupations,51
248,2001,E02002492,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",271
249,2001,E02002492,2001 super output areas - middle layer,305,9. Elementary occupations,144
250,2001,E02002493,2001 super output areas - middle layer,305,All categories: Occupation,1430
251,2001,E02002493,2001 super output areas - middle layer,305,1. Managers and senior officials,215
252,2001,E02002493,2001 super output areas - middle layer,305,2. Professional occupations,115
253,2001,E02002493,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,240
254,2001,E02002493,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,60
255,2001,E02002493,2001 super output areas - middle layer,305,5. Skilled trades occupations,374
256,2001,E02002493,2001 super output areas - middle layer,305,6. Personal service occupations,21
257,2001,E02002493,2001 super output areas - middle layer,305,7. Sales and customer service occupations,39
258,2001,E02002493,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",240
259,2001,E02002493,2001 super output areas - middle layer,305,9. Elementary occupations,126
260,2001,E02002494,2001 super output areas - middle layer,305,All categories: Occupation,1238
261,2001,E02002494,2001 super output areas - middle layer,305,1. Managers and senior officials,89
