,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HHCHUK11_NAME,OBS_VALUE
249,2001,E02003097,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2526.0
250,2001,E02003097,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,125.0
251,2001,E02003097,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
252,2001,E02003098,2001 super output areas - middle layer,305,All households,3774.0
253,2001,E02003098,2001 super output areas - middle layer,305,Average household size,2.31
254,2001,E02003098,2001 super output areas - middle layer,305,Average number of rooms per household,5.4
255,2001,E02003098,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,153.0
256,2001,E02003098,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3632.0
257,2001,E02003098,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
258,2001,E02003098,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,138.0
259,2001,E02003098,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
260,2001,E02003098,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,3.0
261,2001,E02003098,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3610.0
262,2001,E02003098,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,162.0
263,2001,E02003098,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
264,2001,E02003099,2001 super output areas - middle layer,305,All households,2743.0
265,2001,E02003099,2001 super output areas - middle layer,305,Average household size,2.54
266,2001,E02003099,2001 super output areas - middle layer,305,Average number of rooms per household,5.29
267,2001,E02003099,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,114.0
268,2001,E02003099,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2668.0
269,2001,E02003099,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
270,2001,E02003099,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,74.0
271,2001,E02003099,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,0.0
272,2001,E02003099,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,4.0
273,2001,E02003099,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2643.0
274,2001,E02003099,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,96.0
275,2001,E02003099,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
276,2001,E02003100,2001 super output areas - middle layer,305,All households,4389.0
277,2001,E02003100,2001 super output areas - middle layer,305,Average household size,2.38
