,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HHSDUK11_NAME,OBS_VALUE
189,2001,E02005910,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,12
190,2001,E02005911,2001 super output areas - middle layer,305,All household spaces - with residents,3158
191,2001,E02005911,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,60
192,2001,E02005911,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,10
193,2001,E02005911,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,1834
194,2001,E02005911,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,655
195,2001,E02005911,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,478
196,2001,E02005911,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",70
197,2001,E02005911,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",25
198,2001,E02005911,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",7
199,2001,E02005911,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,159
200,2001,E02005912,2001 super output areas - middle layer,305,All household spaces - with residents,3498
201,2001,E02005912,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,114
202,2001,E02005912,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,14
203,2001,E02005912,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,2378
204,2001,E02005912,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,544
205,2001,E02005912,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,258
206,2001,E02005912,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",392
207,2001,E02005912,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",46
208,2001,E02005912,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",8
209,2001,E02005912,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,0
210,2001,E02005913,2001 super output areas - middle layer,305,All household spaces - with residents,2717
211,2001,E02005913,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,45
212,2001,E02005913,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,3
213,2001,E02005913,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,1628
214,2001,E02005913,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,646
215,2001,E02005913,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,110
216,2001,E02005913,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",333
217,2001,E02005913,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",29
218,2001,E02005913,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",19
219,2001,E02005913,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,0
220,2001,E02005914,2001 super output areas - middle layer,305,All household spaces - with residents,2857
221,2001,E02005914,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,51
222,2001,E02005914,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,4
223,2001,E02005914,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,860
224,2001,E02005914,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1393
225,2001,E02005914,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,505
226,2001,E02005914,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",116
227,2001,E02005914,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",12
228,2001,E02005914,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",24
229,2001,E02005914,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,0
230,2001,E02005915,2001 super output areas - middle layer,305,All household spaces - with residents,2266
231,2001,E02005915,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,80
232,2001,E02005915,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,4
233,2001,E02005915,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,1326
234,2001,E02005915,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,611
235,2001,E02005915,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,263
236,2001,E02005915,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",63
237,2001,E02005915,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",13
238,2001,E02005915,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",11
239,2001,E02005915,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,63
240,2001,E02005916,2001 super output areas - middle layer,305,All household spaces - with residents,2819
241,2001,E02005916,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,64
242,2001,E02005916,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,3
243,2001,E02005916,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,880
